"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcedcc30932457)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcedcc30932457)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf97c652df312)"
2023-03-21 14:44:00,0,80.7,25469,54096,0,0,0,0,0,177,281,124,455,65.7,434,38.5,0,586,31.8,0.389,38.5,1865,4.73,449,0.389,65.8,41911,211,19,1892,7032,1612,80.7,0,36061,61713,0,0,0,0,0,224,106,29.0,255,40.6,244,19,0,701,25.7,0,19,201,4.60,251,0,40.3,20285,73.1,38.5,221,1148,1599
2023-03-21 14:46:00,0,81.1,33036,62264,0,0,0,0,0,178,290,130,454,65.8,433,38.5,0,591,32.3,0,38.5,1867,4.27,449,0,65.3,41975,223,19,1938,7070,1615,81.1,0,36133,61775,0,0,0,0,0,224,122,30.3,260,40.3,242,19,0,696,26.2,0,19,197,4.13,251,0.389,40.3,27843,78.4,38.5,242,1163,1609
2023-03-21 14:48:00,0,79.3,26220,62650,0,0,0,0,0,178,286,119,454,65.8,448,38.5,0,588,32.3,0,38.5,1864,4.27,449,0,65.3,42037,224,19,1892,7091,1605,79.3,0,43320,69969,0,0,0,0,0,223,116,27.7,255,40.3,258,19,0,695,26.2,0,19,184,4.13,251,0.389,40.6,20332,78.4,38.5,219,1172,1604
2023-03-21 14:50:00,0,77.4,26594,104072,0,0,0,0,15.5,178,288,119,454,65.7,451,217,0,584,32.5,0,38.5,1806,4.27,449,0,65.7,41897,141,19,1820,6898,1339,77.4,0,81106,115585,0,0,0,0,38.0,223,110,27.7,254,40.6,255,132,0,697,26.4,0,19,199,4.13,251,0,40.6,17160,71.7,38.5,227,1149,1336
2023-03-21 14:52:00,0,75.6,32360,61525,0,0,0,0,0,180,291,130,455,65.8,445,38.5,0,589,32.5,0,38.5,1888,4.27,450,0,65.8,42004,438,19,1896,7155,1608,75.6,0,36131,62121,0,0,0,0,0,223,119,30.3,255,41,249,19,0,699,26.4,0,19,203,4.13,256,0,40.3,27175,89.6,38.5,212,1173,1603
2023-03-21 14:54:00,0,80,25460,54094,0,0,0,0,0,177,284,124,455,65.8,447,38.5,0,585,32.7,0,38.9,1936,4.27,449,0,66.2,41872,590,19,1955,7156,1870,80,0,36289,62880,0.389,0,0,0,0,224,110,29.0,254,41,252,19,0,703,26.6,0,19,190,4.13,252,0,40.6,19985,93.4,38.5,218,1146,1872
2023-03-21 14:56:00,0,80,34694,64046,0,0,0,0,0,178,283,119,454,65.7,446,38.5,0,585,32.3,0,38.5,1786,4.27,447,0,65.9,42046,139,19,1815,6894,1336,80,0,35887,61005,0,0,0,0,0,225,109,27.7,254,41,250,19,0,700,26.2,0,19,188,4.13,249,0,40.3,29789,71.7,38.5,220,1125,1336
2023-03-21 14:58:00,0,78.9,25537,54219,0,0,0,0,0,178,282,119,455,65.7,448,38.5,0,591,32.3,0,38.5,1871,4.27,448,0,65.5,41984,2529,19,1890,7072,1606,78.9,0,36118,63682,0,0,0,0,0,225,116,27.7,255,41,253,19,0,699,26.2,0,19,203,4.13,250,0,40.6,20328,109,38.9,225,1153,1605
2023-03-21 15:00:00,0,83.3,24112,52708,0,0,0,0,0,177,289,141,455,65.7,450,38.5,0,589,32.0,0,38.5,1791,4.66,452,0,65.0,41894,2445,19,1817,6908,1339,83.3,0,35779,63483,0,0,0,0,0.389,224,119,32.9,255,40.6,250,19,0,699,26.0,0,19,196,4.13,254,0,41,19181,102,38.5,222,1180,1337
2023-03-21 15:02:00,0,83.6,29282,58155,0,0,0,0,0,178,284,141,453,65.7,453,38.5,0,585,31.9,0,38.5,1866,4.27,448,0,65.7,41930,225,19.0,1887,7088,1610,83.6,0,36090,61148,0,0,0,0,0,223,110,32.9,254,40.6,254,19.0,0,701,25.9,0,19.0,183,4.13,250,0,40.3,24093,76.9,38.5,219,1158,1603
2023-03-21 15:04:00,0,80.7,23951,52398,0,0,0,0,0,177,284,130,456,66.1,449,38.5,0,587,31.6,0,38.5,1875,4.27,448,0,65.7,41905,224,19,1888,7021,1616,80.7,0,36070,61180,0,0,0,0,0,224,115,32.0,256,40.6,254,19,0,701,25.5,0.389,19,201,4.13,250,0,41.4,18742,77.3,38.5,221,1116,1605
2023-03-21 15:06:00,0,78.2,33456,62595,0.389,0,0,0,0,177,289,124,443,65.8,448,38.5,0,586,32.0,0,38.5,1788,4.73,449,0,65.4,41962,140,19,1802,6910,1350,78.2,0,35839,60922,0,0,0,0,0,224,113,29.0,249,40.3,258,19,0,701,26.0,0.389,19,185,4.60,252,0,41.0,28540,71.3,38.5,216,1118,1340
2023-03-21 15:08:00,0,81.1,25511,54128,0.389,0,0,0,0,176,282,136,457,66.1,447,38.5,0,587,32.3,0,38.5,1863,4.97,449,0,66.1,41910,224,19,1883,7138,1609,81.1,0,36069,61207,0,0,0,0,0,225,110,31.6,252,40.6,255,19,0,699,26.2,0,19,193,4.83,250,0,41,20303,78.4,38.5,213,1170,1597
2023-03-21 15:10:00,0,75.6,30552,59571,0,0,0,0,0,174,280,136,460,65.7,452,38.5,0,587,32.3,0,38.5,1792,4.73,447,0,66.1,41912,148,19,1818,6874,1343,75.6,0,35790,61050,0,0,0,0,0,225,107,31.6,255,40.6,256,19,0,700,26.2,0,19,187,4.60,249,0,40.6,25630,76.9,38.5,230,1121,1335
2023-03-21 15:12:00,0,80,25788,54422,0,0,0,0,0.389,176,287,130,455,65.8,450,38.5,0,585,32.3,0,38.5,1927,4.27,449,0,66.6,41823,284,19,1951,7173,1865,80,0,36249,61892,0,0,0.389,0,0,225,107,30.3,255,40.6,254,19,0.389,700,26.2,0,19,193,4.52,251,0,41.7,20316,75.0,38.5,223,1146,1861
2023-03-21 15:14:00,0,82.2,22494,50908,0,0,0,0,0.389,174,285,129,454,66.1,445,38.5,0,589,32.3,0,38.5,1867,4.27,437,0,66.1,41859,224,19,1875,7013,1605,82.2,0,36022,61182,0,0,0.389,0,0,226,105,30.3,254,40.6,249,19,0.389,698,26.2,0,19,198,4.52,243,0,41,17275,77.3,38.5,212,1170,1610
2023-03-21 15:16:00,0,85.5,32013,61082,0,0,0.389,0,0,175,288,119,456,66.1,449,38.5,0,589,32.3,0,38.5,1782,4.50,450,0,65.4,41890,140,19,1801,6874,1334,85.5,0,35779,61317,0,0,0,0,0,225,116,27.7,255,41.1,255,19,0,698,26.2,0,19,182,4.37,252,0,40.3,27092,71.3,38.5,210,1137,1335
2023-03-21 15:18:00,0.389,84.0,25308,53890,0,0,0,0.389,0,178,285,119,454,66.2,449,38.5,0,582,32.3,0,38.5,1857,4.97,450,0,65.5,41873,223,19,1879,7055,1600,84.0,0.389,36025,61321,0,0,0,0,0,224,110,27.7,254,41.1,255,19,0,700,26.2,0,19,188,4.83,252,0,39.9,20114,77.7,38.5,224,1138,1597
2023-03-21 15:20:00,0,76.0,35017,67323,0,0,0,0,0,176,283,124,454,65.7,446,38.5,0,582,32.0,0,38.5,1865,4.97,447,0,65.9,42007,1808,19,1882,6999,1605,76.0,0,36124,188280,0,0,0,0,0,224,112,29.0,254,40.3,250,19,0,699,26.0,0,19,199,4.83,249,0,40.3,29833,102,38.5,225,1139,1602
2023-03-21 15:22:00,0,83.7,25509,54189,0,0,0,0,0,178,281,130,454,65.3,446,38.5,0,588,31.6,0,38.5,1870,4.97,447,0,65.8,41930,215,19.4,1880,7161,1609,83.7,0,36077,61400,0,0,0,0,0,223,110,30.3,259,40.3,250,19,0,698,25.5,0,19,202,4.83,249,0,40.3,20302,80.9,38.5,213,1194,1600
2023-03-21 15:24:00,0,81.1,24352,53012,0,0,0,0,0,177,289,125,455,65.7,451,38.5,0.389,586,31.6,0,38.5,1878,4.97,452,0,65.7,41986,226,19,1891,7105,1610,81.1,0,36131,61452,0,0,0,0,0,224,114,29.0,261,40.6,262,19,0,701,25.5,0,19,217,4.83,254,0,40.6,19152,85.5,38.5,215,1184,1605
2023-03-21 15:26:00,0,78.5,29051,57996,0,0,0,0,0,177,293,124,455,65.7,435,38.5,0,589,32.2,0,38.5,1786,4.50,450,0,65.7,41930,1524,19.0,1812,6859,1341,78.5,0,35827,62580,0,0,0,0,0,224,123,33.9,256,40.6,251,19.0,0,697,26.1,0,19.0,200,4.37,251,0,40.6,24119,107,38.5,227,1113,1334
2023-03-21 15:28:00,0,74.9,23801,52276,0,0,0,0,0,177,283,136,452,65.7,434,38.5,0,587,32.3,0,38.5,1895,4.27,448,0,65.8,41874,775,19,1911,7060,1602,74.9,0,36038,61887,0,0,0,0,0,224,111,31.6,251,40.6,243,19,0,701,26.2,0,19,198,4.13,249,0,40.6,18579,104,38.5,215,1131,1596
2023-03-21 15:30:00,0,78.2,33569,62852,0,0,0,0,0,176,288,124,452,65.3,447,38.5,0,588,32.5,0,38.5,1881,4.27,450,0,65.7,41989,2530,19,1891,7029,1617,78.2,0,36144,64468,0,0,0,0.389,0,225,112,29.0,252,40.6,251,19,0,699,26.4,0,19,200,4.13,254,0,41,28373,111,38.5,210,1164,1605
2023-03-21 15:32:00,0,79.6,25476,54182,0,0,0,0,0,178,286,124,455,65.4,446,38.5,0,587,32.5,0,38.5,1877,4.27,447,0,65.4,41877,2521,19,1894,7064,1616,79.6,0,36036,64143,0,0.389,0,0.389,0,223,114,29.0,255,40.3,250,19,0,700,26.4,0,19,208,4.13,249,0,40.6,20279,104,38.5,229,1168,1603
2023-03-21 15:34:00,0,81.8,33069,62319,0,0,0,0,0,178,290,119,455,65.8,450,38.5,0,586,32.3,0,38.5,1878,4.27,448,0,65.8,41990,224,19,1905,7042,1603,81.8,0,36124,61765,0,0.389,0,0,0,224,123,28.0,260,41.0,255,19.4,0,702,26.6,0,19.4,203,4.13,250,0,40.3,27876,77.3,38.5,237,1147,1598
2023-03-21 15:36:00,0,83.3,25276,53934,0,0,0,0,0,178,281,119,454,65.7,448,38.5,0,592,31.8,0,38.5,1791,4.27,451,0,65.8,41894,445,19,1804,7006,1343,83.3,0,35788,61394,0,0,0,0,0,224,105,28.0,254,41,262,19.4,0,696,25.7,0,19.4,193,4.13,253,0,40.6,20334,88.6,38.5,211,1187,1344
2023-03-21 15:38:00,0,82.6,23048,51553,0,0,0,0,0,176,287,130,452,66.0,449,38.5,0,590,31.6,0,38.5,1899,4.27,452,0,65.8,41850,215,19,1934,7182,1616,82.6,0,36011,61252,0,0,0,0,0,225,116,30.3,252,41,264,19,0,696,25.5,0,19,205,4.13,253,0,41,17850,73.5,38.5,242,1180,1604
2023-03-21 15:40:00,0,76.3,32864,62087,0,0,0,0,0,177,289,124,456,66.4,447,38.5,0,588,31.6,0,38.5,1871,4.27,448,0,65.8,41957,220,19,1902,7048,1611,76.3,0,36101,61739,0,0,0,0,0,225,117,29.0,257,41,252,19,0,699,25.5,0,19,200,4.13,254,0,40.6,27691,78.4,38.5,229,1163,1599
2023-03-21 15:42:00,0,75.2,25103,53681,0,0,0,0,0,177,280,124,440,66.0,445,38.5,0,587,31.6,0,38.5,1795,4.50,447,0,65.7,41873,149,19,1815,6967,1343,75.2,0,35772,60572,0,0,0,0,0,226,102,29.0,245,41,248,19,0,699,25.5,0,19,197,4.37,254,0,41.4,20164,76.6,38.5,224,1158,1337
2023-03-21 15:44:00,0,75.2,33008,62211,0,0.389,0,0,0,173,284,119,455,65.7,452,38.5,0,589,31.6,0,38.5,1881,4.50,450,0,65.7,41969,215,19,1900,7081,1619,75.2,0,36100,61434,0,0,0,0,0,226,111,27.7,255,40.6,257,19,0,699,25.5,0,19,206,4.37,253,0,41,27830,73.5,38.5,227,1148,1608
2023-03-21 15:46:00,0,77.8,25299,53948,0,0,0,0,0,177,284,129,458,65.7,447,38.9,0,586,32.0,0,38.5,1796,4.50,449,0,65.3,41922,149,19,1864,6915,1348,77.8,0,35816,61228,0,0,0,0,0,224,113,30.3,257,40.3,251,19,0,700,26.0,0,19,200,4.37,251,0.389,40.3,20356,76.9,38.5,239,1177,1338
2023-03-21 15:48:00,0,75.6,25089,53727,0,0,0,0,0,180,285,130,454,65.8,445,38.5,0,586,32.3,0,38.5,1883,4.27,449,0.389,65.3,41960,429,19,1909,7098,1609,75.6,0,36093,61695,0,0,0,0,0,222,117,30.3,254,41,249,19,0,702,26.2,0,19,201,4.13,250,0,40.3,19900,83.6,38.5,232,1137,1596
2023-03-21 15:50:00,0,76.0,35530,64925,0,0,0,0,0,177,282,129,455,65.8,449,38.5,0,583,32.3,0.389,38.5,1927,4.27,436,0,65.7,42054,293,19,1955,7114,1876,76.0,0,36435,62571,0,0,0,0,0,224,108,30.3,254,41.4,259,19,0,701,26.2,0,19,189,4.13,243,0,40.3,30099,78.8,38.5,228,1141,1865
2023-03-21 15:52:00,0,78.5,24120,52631,0,0,0,0,0,177,292,130,456,65.8,449,38.5,0,587,32.0,0.389,38.5,1793,4.27,439,0,65.6,41908,148,19,1813,6938,1348,78.5,0,35800,61149,0.389,0,0,0,0,224,124,30.3,256,41,253,19,0,701,26.0,0,19,199,4.13,247,0,40.3,19184,76.2,38.5,223,1129,1343
2023-03-21 15:54:00,0,81.8,34110,63388,0,0,0,0,0,175,286,124,456,65.7,448,38.5,0,588,32.0,0,38.9,1865,4.27,450,0,66.1,41970,216,19,1893,7061,1604,81.8,0,36098,61901,0.389,0,0,0,0,225,110,29.0,255,40.6,251,19,0,700,26.0,0,19,199,4.13,252,0,41,28928,72.4,38.5,229,1165,1599
2023-03-21 15:56:00,0,81.8,25281,53826,0,0,0,0,0,177,281,130,455,65.8,445,38.5,0,589,32.3,0,38.9,1784,4.50,447,0,65.8,41876,149,19,1794,6899,1338,81.8,0,35766,61357,0,0,0,0,0,224,105,30.3,254,40.3,249,19,0,700,26.2,0,19,191,4.37,249,0,40.6,20347,76.6,38.5,207,1122,1334
2023-03-21 15:58:00,0,76.4,24054,52597,0,0,0,0,0,177,291,124,454,65.8,448,38.5,0,588,32.4,0,38.5,1861,4.97,449,0,65.0,41879,224,19,1891,7069,1609,76.4,0,36035,61599,0,0,0,0,0,223,119,29.0,254,40.6,253,19,0,699,26.0,0,19,189,4.83,252,0,39.9,18851,78.4,38.5,230,1160,1601
2023-03-21 16:00:00,0,74.1,25507,54131,0,0,0,0,0,175,289,130,456,65.7,449,38.5,0,590,32.6,0,38.5,1867,4.73,449,0,64.6,41916,215,19.0,1882,7010,1610,74.1,0,36061,61732,0,0,0,0,0,224,112,30.3,258,40.6,253,19.0,0,698,26.2,0,19.0,198,4.60,252,0,39.5,20299,73.5,38.5,220,1149,1601
2023-03-21 16:02:00,0,76.7,23294,51778,0,0,0,0,0,177,283,136,455,65.4,447,38.5,0,589,32.3,0,38.5,1792,4.66,452,0,65.7,41929,148,19,1808,6946,1345,76.7,0,35818,60799,0,0,0,0,0,224,106,31.6,256,40.3,251,19,0,698,26.2,0,19,199,4.13,253,0,41,18349,76.2,38.9,214,1150,1337
2023-03-21 16:04:00,0,73.8,33294,62586,0,0,0,0,0,177,280,118,454,66.3,449,38.5,0,589,32.0,0,38.5,1859,4.27,450,0,65.7,41988,215,19,1889,7081,1606,73.8,0,36118,61192,0,0,0,0,0.389,224,110,27.7,254,41,253,19,0,697,26.0,0,19,184,4.13,252,0,40.6,28124,73.1,38.5,226,1189,1594
2023-03-21 16:06:00,0,78.9,25868,57135,0,0,0,0,0,177,15590,124,453,66.0,448,38.5,0,586,32.3,0,38.5,3325,4.50,448,0,65.3,41898,148,19,2067,63621,4159,78.9,0,36393,213984,0,0,0,0,0,223,683,29.0,252,41,253,19,0,700,26.2,0,19,306,4.37,250,0,39.9,20329,76.6,38.5,231,2880,2069
2023-03-21 16:08:00,0,82.2,33571,66062,0.389,0,0,0,0,178,30855,124,454,66.1,438,38.5,0,585,31.9,0,38.5,4032,4.97,450,0,65.4,41977,2644,19,2522,65634,4765,82.2,0,36793,282808,0,0,0,0,0,223,1126,30.7,255,41,254,19,0,703,26.2,0.389,19,334,4.83,253,0,40.7,27700,114,38.5,244,2968,2430
2023-03-21 16:10:00,0,78.0,24630,53188,0,0,0,0,0,178,15550,129,416,65.7,300,36.4,0,583,30.4,0,38.5,3048,4.97,455,0,65.8,35392,2863,19,2817,9646,1864,78.0,0,29506,133612,0,0,0,0,0,224,548,65.8,263,40.6,190,26.2,0.389,699,26.6,0,19,215,4.83,279,0,41,20482,137,38.5,218,1225,1605
2023-03-21 16:12:00,0,74.5,21999,51852,0,0,0,0,0.389,177,31152,134,231,65.8,118,36.4,0,587,31.8,0,38.5,4116,4.97,246,0,65.8,35747,3271,19,3628,73657,2468,74.5,0,30142,293130,0,0,0,0,0,223,1034,68.2,114,40.3,45.0,30.3,0,701,26.9,0,19,248,5.22,128,0,40.6,17527,158,38.5,260,2632,1964
2023-03-21 16:14:00,0.389,81.5,33573,62449,0,0,0,0,0,177,295,136,135,65.8,126,38.5,0,586,31.7,0,38.5,2017,4.97,139,0,65.8,42247,293,19,2035,9988,1529,81.5,0.389,36272,207562,0,0,0,0,0,224,118,27.8,22.8,40.6,30.3,19,0,700,25.6,0,19,223,4.83,23.8,0,41,28426,79.9,38.5,253,1414,1523
2023-03-21 16:16:00,0.389,80,25093,53105,0,0,0,0.389,0,178,291,136,135,66.1,126,38.5,0,591,31.8,0,38.5,1840,4.50,128,0,65.8,42089,140,19,1847,7047,1353,80,0.389,35924,94511,0,0,0,0,0,223,121,22.8,22.8,40.7,30.3,19,0,696,25.7,0,19,221,4.37,21.9,0,41.7,20162,71.7,38.5,226,1209,1342
2023-03-21 16:18:00,0,79.6,35259,73815,0,0,0.389,0.389,0,178,275,130,129,66.5,121,38.5,0,590,31.6,0,38.5,1979,4.27,134,0,65.8,42173,1879,19,2000,7312,1877,79.6,0,45704,74851,0,0,0,0,0,223,102,21.9,21.9,41.1,29.0,19,0,696,25.5,0,19,207,4.13,22.8,0,41.4,28945,96.3,38.5,221,1170,1862
2023-03-21 16:20:00,0,87.3,28878,103934,0,0,0.389,0,62,179,283,119,118,66.7,110,530,0,608,31.6,0,38.5,1885,4.27,122,0,65.4,42315,1802,19.4,1900,7035,1611,87.3,0,80947,114940,0,0,0.389,0,152,222,114,20.0,20.0,41.7,26.3,406,0,727,25.5,0,19,210,4.13,20.9,0,39.9,20568,90.0,38.5,225,1117,1599
2023-03-21 16:22:00,0,82.2,25353,75621,0,0,0,0,0,175,278,119,112,66.3,116,38.5,0,589,31.6,0,38.5,1811,4.27,111,0,65.8,42359,442,19.4,1831,7023,1344,82.2,0,57538,85087,0,0,0.389,0,0,224,104,20.0,23.9,41.7,28.0,19,0,698,25.5,0,19,200,4.13,19,0,41,20111,88.9,38.5,219,1152,1333
2023-03-21 16:24:00,0,75.6,35291,63913,0,0,0,0,0,177,287,130,128,65.7,126,38.5,0,590,31.6,0,38.5,1853,4.27,128,0,66.1,42182,749,19,1867,6986,1608,75.6,0,36283,61958,0,0,0,0,0,223,119,21.9,26.8,41.7,30.7,19,0,695,25.5,0,19,184,4.13,21.9,0,41.7,30117,95.6,38.5,194,1128,1603
2023-03-21 16:26:00,0,80.4,23858,51668,0,0,0,0,0,179,284,130,129,65.7,121,38.5,0,590,32.0,0,38.5,1799,4.50,128,0,65.7,42054,669,19,1815,6927,1336,80.4,0,35908,67264,0,0,0,0,0,222,115,21.9,21.9,40.6,33.9,19,0,699,26.0,0,19,196,4.37,21.9,0,41,18926,88.9,38.5,213,1166,1337
2023-03-21 16:28:00,0,77.8,33896,62455,0,0,0,0,0,177,283,129,128,65.3,121,38.5,0,588,32.3,0,38.5,1889,4.97,127,0,65.7,42131,431,19,1913,7093,1608,77.8,0,36251,62375,0,0,0,0,0,224,107,21.9,21.9,40.3,33.9,19,0,700,26.2,0,19,205,4.83,21.9,0,40.3,28715,90.3,38.5,234,1136,1601
2023-03-21 16:30:00,0,77.8,28381,81244,0,0,0,0,62,180,283,124,124,66.0,121,656,0.389,583,32.0,0,38.5,1874,4.73,133,0,65.8,42068,434,19,1888,7050,1611,77.8,0,59567,90330,0,0,0,0,152,223,111,20.9,20.9,40.6,29.0,437,0,699,26.0,0,19,193,4.60,27.7,0,40.6,20409,90.3,38.5,219,1186,1604
2023-03-21 16:32:00,0,75.2,23839,51621,0,0,0,0,0,180,286,136,129,65.7,132,38.5,0,587,31.8,0,38.5,1814,4.27,121,0,66.1,41998,139,19,1821,6932,1345,75.2,0,35874,60552,0,0,0,0,0,223,117,22.8,21.9,40.3,31.6,19,0,701,25.7,0,19,208,4.13,20.9,0,41,18907,71.7,38.5,223,1149,1334
2023-03-21 16:34:00,0,75.9,29327,57486,0,0,0,0,0,178,281,146,140,65.7,132,38.5,0,587,32.0,0,38.5,1876,4.27,139,0,65.7,42069,221,19.0,1886,7073,1613,75.9,0,36209,60883,0,0,0,0,0,224,108,23.8,23.7,40.6,31.6,19.0,0,699,26.0,0,19.0,203,4.13,23.7,0,40.6,24134,78.4,38.5,217,1125,1603
2023-03-21 16:36:00,0,79.3,23803,51517,0,0,0,0,0,177,281,140,135,65.7,132,38.5,0,589,32.0,0,38.5,1870,4.27,133,0,65.3,42028,212,19,1899,7154,1612,79.3,0,36170,60967,0,0.389,0,0,0,224,114,29.1,22.8,40.6,31.6,19.4,0,698,26.0,0,19.4,172,4.13,22.8,0,40.6,18602,73.5,38.5,208,1144,1601
2023-03-21 16:38:00,0,79.3,33595,62046,0,0,0,0,0,177,281,130,134,65.7,126,38.5,0,585,32.3,0,38.5,1859,4.27,128,0,65.7,42099,217,19,1876,7171,1611,79.3,0,36235,61441,0,0,0,0.389,0,224,109,30.3,22.8,41.0,30.3,19,0,701,26.2,0,19,172,4.13,21.9,0,40.3,28418,78.4,38.5,192,1118,1601
2023-03-21 16:40:00,0,85.9,28354,81116,0,0,0,0,62,176,284,124,129,66.1,126,734,0,586,32.0,0,38.5,1877,4.27,128,0,65.7,42030,2501,19,1882,7035,1603,85.9,0,59593,91717,0,0,0,0.389,151,223,120,29.0,21.9,41.4,30.3,466,0,701,26.0,0,19,192,4.13,21.9,0,41.4,20343,98.2,38.5,204,1101,1599
2023-03-21 16:42:00,0,84.8,34361,72918,0,0,0,0,62,175,282,118,117,65.8,121,734,0,588,31.6,0,38.5,1801,4.27,121,0,65.8,42158,141,19,1815,6965,1340,84.8,0,45791,72373,0,0,0,0,151,224,115,27.7,20.5,41.4,29.0,466,0,699,25.5,0,19,177,4.13,20.9,0.389,41,27938,71.7,38.5,202,1150,1344
2023-03-21 16:44:00,0,78.9,25596,53462,0,0,0,0,0,176,278,119,118,65.7,116,38.5,0,589,31.6,0,38.5,1856,4.27,117,0,65.9,42149,221,19,1885,7055,1600,78.9,0,36262,60273,0,0,0,0,0,224,104,27.7,20.0,40.6,27.7,19,0,698,25.5,0,19,157,4.13,20.0,0.389,40.6,20398,78.4,38.5,202,1112,1597
2023-03-21 16:46:00,0,88.4,23125,50720,0,0.389,0,0,0,177,284,118,118,65.7,116,38.5,0,588,31.8,0,38.5,1794,4.27,116,0,66.0,42077,1499,19,1864,6892,1346,88.4,0,35968,61370,0.389,0,0,0,0,223,117,27.7,20.3,40.6,27.7,19,0,701,25.7,0,19,153,4.13,20.0,0,40.6,18175,91.7,38.5,200,1054,1338
2023-03-21 16:48:00,0,77.4,33353,61751,0,0.389,0,0,0,177,288,124,124,65.7,126,38.5,0,586,32.0,0,38.5,1871,4.27,122,0,65.8,42144,208,19,1893,7086,1617,77.4,0,36261,60936,0.389,0,0,0,0,223,119,29.0,21.3,41.4,30.3,19,0,701,26.0,0,19,176,4.13,20.9,0,40.3,28184,73.1,38.5,199,1086,1603
2023-03-21 16:50:00,0,75.2,27986,80526,0,0,0,0,62,178,287,136,135,65.4,132,746,0,587,32.3,0,38.5,1875,4.27,133,0,65.8,42052,221,19,1882,7048,1613,75.2,0,59471,88977,0,0,0,0,153,223,111,31.6,22.8,40.6,31.6,467,0,699,26.2,0,19,176,4.13,22.8,0,40.3,19976,77.3,38.5,183,1122,1598
2023-03-21 16:52:00,0,74.5,37394,90688,0,0,0,0,62,180,278,130,129,65.3,126,746,0,587,32.3,0,38.5,1789,4.27,128,0.389,65.7,42081,432,19,1817,6943,1351,74.5,0,59233,88970,0,0,0,0,153,224,110,30.3,21.9,40.3,30.3,467,0,701,26.2,0,19,154,4.13,21.9,0,41,29646,84.0,38.5,179,1079,1345
2023-03-21 16:54:00,0,79.6,25795,53763,0,0,0,0,0,176,280,113,112,65.8,110,38.5,0,583,32.3,0,38.5,1934,4.27,117,0,65.7,42038,290,19,1950,7164,1879,79.6,0,36448,61219,0,0,0,0,0,225,108,26.3,19,40.3,26.3,19,0,703,26.2,0,19,174,4.13,20.3,0,41.7,20329,79.5,38.5,193,1113,1875
2023-03-21 16:56:00,0,83.3,24019,51823,0,0,0,0,0,177,286,119,118,65.7,115,38.5,0,583,31.8,0,38.5,1803,4.27,111,0,65.6,42020,153,19,1823,6971,1332,83.3,0,35906,60022,0,0,0,0,0,225,116,27.7,20.0,40.3,27.7,19,0,703,25.7,0,19,200,4.13,19,0,40.6,19082,76.2,38.5,217,1171,1333
2023-03-21 16:58:00,0,78.9,35072,63703,0,0,0,0,0,178,282,124,124,65.3,126,38.5,0,586,31.6,0.389,38.5,1801,4.66,128,0,65.7,42206,139,19,1818,7010,1343,78.9,0,36042,60408,0,0,0,0,0,223,114,29.0,20.9,39.9,30.3,19,0,702,25.5,0,19,193,4.13,21.9,0,40.3,30167,71.3,38.5,214,1153,1336
