"Time","Transmit Total","Receive Total"
2023-03-21 10:38:00,590353,487768
2023-03-21 10:40:00,552533,448560
2023-03-21 10:42:00,567189,470238
2023-03-21 10:44:00,596784,495828
2023-03-21 10:46:00,665470,560694
2023-03-21 10:48:00,588180,486628
2023-03-21 10:50:00,547205,441518
2023-03-21 10:52:00,567115,466854
2023-03-21 10:54:00,579676,463261
2023-03-21 10:56:00,724500,585901
2023-03-21 10:58:00,590431,475591
2023-03-21 11:00:00,550656,446774
2023-03-21 11:02:00,560099,462437
2023-03-21 11:04:00,577153,465197
2023-03-21 11:06:00,673293,579632
2023-03-21 11:08:00,662200,526445
2023-03-21 11:10:00,553933,452365
2023-03-21 11:12:00,557191,462293
2023-03-21 11:14:00,577455,461585
2023-03-21 11:16:00,660565,587817
2023-03-21 11:18:00,681635,580945
2023-03-21 11:20:00,598798,472411
2023-03-21 11:22:00,581542,477612
2023-03-21 11:24:00,569761,478906
2023-03-21 11:26:00,630756,576419
2023-03-21 11:28:00,708656,584839
2023-03-21 11:30:00,582857,489182
2023-03-21 11:32:00,564622,468904
2023-03-21 11:34:00,557243,449913
2023-03-21 11:36:00,582606,498142
2023-03-21 11:38:00,750284,611035
2023-03-21 11:40:00,562737,469833
2023-03-21 11:42:00,564784,451998
2023-03-21 11:44:00,554966,449928
2023-03-21 11:46:00,567729,468099
2023-03-21 11:48:00,678159,569532
2023-03-21 11:50:00,582946,482601
2023-03-21 11:52:00,565314,461670
2023-03-21 11:54:00,557766,456509
2023-03-21 11:56:00,581867,469207
2023-03-21 11:58:00,662917,556766
2023-03-21 12:00:00,632886,522235
2023-03-21 12:02:00,608234,470955
2023-03-21 12:04:00,589683,496758
2023-03-21 12:06:00,588005,467785
2023-03-21 12:08:00,678226,566392
2023-03-21 12:10:00,666533,567845
2023-03-21 12:12:00,571926,454413
2023-03-21 12:14:00,564668,469299
2023-03-21 12:16:00,581364,462400
2023-03-21 12:18:00,613675,523197
2023-03-21 12:20:00,675243,572322
2023-03-21 12:22:00,576487,456361
2023-03-21 12:24:00,564781,468670
2023-03-21 12:26:00,613763,476506
2023-03-21 12:28:00,622931,529609
2023-03-21 12:30:00,675619,570265
2023-03-21 12:32:00,561375,456687
2023-03-21 12:34:00,565244,475302
2023-03-21 12:36:00,593248,472421
2023-03-21 12:38:00,576441,473255
2023-03-21 12:40:00,679332,562969
2023-03-21 12:42:00,590771,472778
2023-03-21 12:44:00,563519,469320
2023-03-21 12:46:00,581669,470327
2023-03-21 12:48:00,612094,494213
2023-03-21 12:50:00,762464,659187
2023-03-21 12:52:00,1057151,929559
2023-03-21 12:54:00,704151,581920
2023-03-21 12:56:00,569544,460283
2023-03-21 12:58:00,553110,455633
2023-03-21 13:00:00,565549,446295
2023-03-21 13:02:00,657720,557413
2023-03-21 13:04:00,665593,554334
2023-03-21 13:06:00,580336,474020
2023-03-21 13:08:00,581561,481800
2023-03-21 13:10:00,578186,462889
2023-03-21 13:12:00,586885,496613
2023-03-21 13:14:00,666598,552189
