"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc0b50fe0be417)","Transmit Total (lxc0c76d1cbcf21)","Transmit Total (lxc1b365d1aeffb)","Transmit Total (lxc212dabdd3101)","Transmit Total (lxc2261ca0283f4)","Transmit Total (lxc259e871f6d0c)","Transmit Total (lxc291281b603ac)","Transmit Total (lxc35e9bc295a0c)","Transmit Total (lxc4550613e5de3)","Transmit Total (lxc4cf70bf74cce)","Transmit Total (lxc4ff33ab70345)","Transmit Total (lxc578068b371f4)","Transmit Total (lxc8224a39e8700)","Transmit Total (lxc8adbeb750e3f)","Transmit Total (lxc953e6e46c070)","Transmit Total (lxc95f308cab6d1)","Transmit Total (lxc9a229b32004d)","Transmit Total (lxc9c1a42b5409e)","Transmit Total (lxc9fecc55a4ec6)","Transmit Total (lxc_health)","Transmit Total (lxca8909a38a5c3)","Transmit Total (lxcaefae006e0ae)","Transmit Total (lxcbaae61bb59f9)","Transmit Total (lxcbe46e8f92045)","Transmit Total (lxcc98ddd4e021a)","Transmit Total (lxccf80711784ca)","Transmit Total (lxce1132a8b1efa)","Transmit Total (lxcee0aa8190d09)","Transmit Total (lxcee90dc48a2db)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc0b50fe0be417)","Receive Total (lxc0c76d1cbcf21)","Receive Total (lxc1b365d1aeffb)","Receive Total (lxc212dabdd3101)","Receive Total (lxc2261ca0283f4)","Receive Total (lxc259e871f6d0c)","Receive Total (lxc291281b603ac)","Receive Total (lxc35e9bc295a0c)","Receive Total (lxc4550613e5de3)","Receive Total (lxc4cf70bf74cce)","Receive Total (lxc4ff33ab70345)","Receive Total (lxc578068b371f4)","Receive Total (lxc8224a39e8700)","Receive Total (lxc8adbeb750e3f)","Receive Total (lxc953e6e46c070)","Receive Total (lxc95f308cab6d1)","Receive Total (lxc9a229b32004d)","Receive Total (lxc9c1a42b5409e)","Receive Total (lxc9fecc55a4ec6)","Receive Total (lxc_health)","Receive Total (lxca8909a38a5c3)","Receive Total (lxcaefae006e0ae)","Receive Total (lxcbaae61bb59f9)","Receive Total (lxcbe46e8f92045)","Receive Total (lxcc98ddd4e021a)","Receive Total (lxccf80711784ca)","Receive Total (lxce1132a8b1efa)","Receive Total (lxcee0aa8190d09)","Receive Total (lxcee90dc48a2db)"
2023-03-12 10:36:00,0,10363,18661,68348,0,469,1810,135,66591,225,32.3,87.2,0,133,166,445,4.17,404,0,66.4,163,351,1829,212,32.3,1897,15996,6841,0,155,0,66.4,0,75.6,10363,0,17887,75134,0,267,172,22.8,2357,227,26.8,66.2,0,22.8,566,249,4.53,582,0,41.4,96.3,393,204,228,26.2,2173,15933,1038,0,135,0,41,0,3598
2023-03-12 10:38:00,0,10174,18220,70084,0,468,1766,140,66533,221,31.5,87.2,0,138,169,449,4.30,405,0.389,66.1,163,412,1792,213,33,1869,16030,6805,0.389,155,0,66.5,0,119,10174,0,17722,74777,0,261,175,23.8,2363,221,26.0,66.2,0,23.8,566,260,4.73,582,0,41.4,96.0,483,211,229,26.9,2258,15954,1017,0,136,0,41.4,0,3615
2023-03-12 10:40:00,0,10575,42431,108402,0,466,1807,129,66570,222,32.9,87.2,0,133,21847,448,5.70,404,0,65.7,164,460,1824,211,32.7,1889,16010,6906,0,154,0,66.5,0,120,10575,0,39518,99807,0,260,164,26.8,2366,223,29.0,66.2,0,22.8,24523,253,6.46,583,0,41.4,102,567,189,229,26.2,2165,15943,1032,0,136,0,41.7,0,3616
2023-03-12 10:42:00,0,10626,17652,74418,0,468,1689,123,66491,221,30.7,87.2,0,122,165,445,2.67,404,0,66.1,164,353,1709,213,32.3,1838,15999,6622,0,154,0,66.1,0,77.0,10626,0,18145,74620,0,262,162,25.8,2365,227,20.4,66.2,0,20.9,580,249,2.67,582,0,41,103,394,193,228,26.2,2302,15933,1023,0,135,0,41,0,3540
2023-03-12 10:44:00,0,12658,19287,98571,0,467,1876,128,66633,223,31.5,87.2,0,127,158,447,2.90,404,0,66.1,161,378,1897,211,31.9,1987,15993,7030,0,155,0,66.8,0,76.6,12658,0,20184,78584,0,261,167,21.9,2362,225,20.5,66.2,0,21.9,577,253,2.90,582,0,41,93.6,439,181,228,25.8,2301,15931,1045,0,135,0,41,0.389,3598
2023-03-12 10:46:00,0,10583,18668,68426,0,454,1801,129,66574,222,31.5,87.2,0,133,151,433,6.37,404,0,65.8,158,356,1837,212,32.0,1890,16002,6855,0,156,0,66.1,0,77.1,10583,0,18109,75327,0,253,158,21.9,2366,223,22.0,66.9,0,22.8,567,243,13.1,583,0,41.4,90.3,399,183,228,26.0,2164,15935,1034,0,135,0,40.6,0,3658
2023-03-12 10:48:00,0,10110,18225,69854,0,468,1784,129,66526,225,33.5,87.6,0,133,169,447,3.57,404,0,66.1,163,414,1794,211,32.3,1879,16011,6831,0,156,0,65.7,0,122,10110,0,17658,74587,0,261,167,21.9,2357,227,24.2,66.9,0,22.8,570,253,4.11,582,0,41,96.2,493,188,228,26.2,2274,15947,1045,0,137,0,40.6,0,3615
2023-03-12 10:50:00,0.389,11163,42989,100033,0,467,1906,123,66634,223,32.1,86.5,0,122,21928,448,3.27,404,0,66.1,164,496,1966,212,31.2,1946,16002,7049,0,154,0,66.8,0,121,11163,0.389,40178,100626,0,261,168,20.9,2362,231,21.6,65.5,0,20.9,24527,253,3.27,583,0,41,102,631,204,228,25.1,2176,15929,1059,0,135,0,42.1,0,3557
2023-03-12 10:52:00,0.389,10471,17666,64571,0,468,1697,123,66496,221,31.5,85,0,122,181,448,4.53,404,0,66.4,159,379,1779,213,32.0,1842,16000,6598,0,156,0,66.8,0,75.9,10471,0.389,18002,74281,0,261,147,20.9,2368,227,21.3,64,0,20.9,582,254,5.36,583,0,41,90.8,441,199,228,26.0,2292,15928,1029,0,135,0.389,41.7,0,3598
2023-03-12 10:54:00,0,12303,19297,73400,0,469,1870,123,66636,220,32.9,85.7,0,122,175,448,4.96,404,0,66.8,162,381,1901,213,32.3,1992,15999,7012,0,155,0,66.4,0,77.1,12303,0,19836,77469,0,262,146,20.9,2365,222,22.8,64.7,0,20.9,571,254,6.11,582,0,41.7,93.8,445,184,228,26.2,2301,15935,1050,0,135,0.389,41,0,3569
2023-03-12 10:56:00,0,10448,18674,68328,0,467,1810,118,66587,223,30.7,87.2,0.389,116,175,446,4.17,401,0,66.1,163,350,1832,209,32.6,1899,15996,6857,0,154,0,66.1,0,76.6,10448,0,17968,75173,0,261,154,20.0,2365,225,20.4,66.2,0,20.0,571,251,4.56,580,0,41.7,94.9,396,175,229,26.6,2181,15933,1031,0,134,0,40.6,0,3540
2023-03-12 10:58:00,0,9901,18250,71512,0,468,1794,129,66542,221,31.5,87.2,0.389,127,174,448,3.97,404,0,65.7,160,414,1829,212,31.9,1883,15997,6817,0,155,0,66.4,0,119,9901,0,17447,74433,0,261,160,21.9,2368,221,22.1,67.3,0.389,21.9,574,258,3.97,582,0,40.6,92.6,487,198,228,25.8,2291,15933,1058,0,135,0,41,0,3586
2023-03-12 11:00:00,0,11143,43045,103926,0,467,1875,123,66641,223,31.5,87.2,0,122,21922,446,7.31,404,0,66.1,159,456,1923,211,31.9,1956,15993,7052,0,154,0,66.1,0,120,11143,0,40154,100719,0,261,149,20.9,2365,231,22.0,66.9,0.389,20.9,24612,251,12.9,583,0,40.6,90.4,566,197,228,25.8,2178,15928,1040,0,134,0,41,0,3617
2023-03-12 11:02:00,0,10713,18199,65181,0,467,1708,123,66477,222,55.5,87.2,0,121,588,448,5.33,405,0,66.4,194,396,1728,210,32.0,1837,15998,6615,0,156,0,66.4,0,75.9,10713,0,18685,75135,0,261,152,20.9,2370,224,63.0,66.2,0,20.9,1072,253,6.09,583,0,41.4,129,472,185,228,26.0,2292,15929,1031,0,135,0,41.4,0,3569
2023-03-12 11:04:00,0,12134,19284,97046,0,466,1883,123,66623,223,58.5,87.2,0,127,175,446,4.07,404,0,66.4,199,378,1914,211,31.9,1987,16009,7092,0,154,0,66.8,0,76.9,12134,0,19664,78128,0,260,168,20.9,2373,226,65.1,67.0,0,21.9,575,251,4.50,582,0,41.7,130,437,184,229,25.9,2302,15946,1072,0,135,0,41.4,0,3570
2023-03-12 11:06:00,0,10217,18649,68423,0,466,1813,129,66562,223,32.2,86.5,0,127,168,446,3.93,403,0,66.4,163,355,1850,211,31.8,1882,16005,6871,0,155,0,66.1,0.389,77.7,10217,0,17736,75028,0,260,189,21.9,2359,225,21.7,65.8,0,21.9,564,251,4.37,583,0,41,96.3,395,191,229,25.7,2161,15942,1057,0,142,0,40.6,0,3570
2023-03-12 11:08:00,0,10229,18225,69758,0,468,1772,124,66551,224,30.7,86.5,0,122,175,446,5.44,404,0,66.5,159,413,1798,212,31.9,1867,16011,6804,0,155,0,65.7,0,121,10229,0,17774,74923,0,261,178,20.9,2356,224,21.5,65.5,0,20.9,570,251,6.45,583,0,41.4,95.5,484,202,228,25.8,2271,15940,1038,0,135,0,40.3,0,3617
2023-03-12 11:10:00,0,10843,42836,99802,0,453,1881,129,66608,221,32.9,87.2,0,128,21762,438,4.17,404,0,66.1,163,461,1893,212,31.9,1944,15995,7033,0,155,0.389,66.1,0,122,10843,0,39681,100408,0,253,166,21.9,2361,221,22.8,66.2,0,21.9,24432,250,4.55,583,0.389,41.7,100,566,198,228,25.8,2171,15933,1055,0,135,0,41,0,3618
2023-03-12 11:12:00,0,10522,22830,71668,0,468,1750,135,66521,223,32.2,87.2,0,133,4338,439,3.70,404,0,65.7,161,404,1766,213,32.3,1890,16013,6721,0,155,0,66.1,0,76.3,10522,0,22177,79715,0,260,153,22.8,2365,230,21.3,66.2,0,22.8,5198,245,4.13,583,0,41,94.0,484,179,228,26.2,2295,15945,1027,0,135,0,41,0,3598
2023-03-12 11:14:00,0,10548,18238,72021,0,465,1774,135,66538,222,32.2,87.2,0,133,177,443,4.30,405,0,66.1,161,378,1804,212,32.6,1882,15999,6861,0,156,0,66.4,0,75,10548,0,18085,75121,0,260,157,22.8,2367,223,21.0,66.2,0,22.8,576,247,4.69,582,0,41.4,93.6,440,185,228,26.6,2294,15936,1039,0,135,0,41,0,3569
2023-03-12 11:16:00,0,10030,18671,68398,0,469,1813,123,66569,225,32.1,87.2,0,121,157,449,3.27,405,0,66.1,160,358,1831,210,32.3,1888,15994,6859,0,156,0,66.4,0,74.9,10030,0,17552,74721,0,262,176,20.9,2365,227,21.6,66.2,0,20.9,573,260,3.27,583,0,40.6,92.4,401,196,229,26.2,2177,15929,1028,0,135,0,41,0,3569
2023-03-12 11:18:00,0,9910,18242,69450,0,468,1734,123,66529,221,33.3,87.2,0,122,153,448,4.07,405,0,66.8,161,415,1775,212,31.9,1871,16007,6744,0,154,0,66.1,0,121,9910,0,17453,74536,0,261,141,20.9,2364,223,23.1,66.2,0,20.9,569,258,4.44,583,0,41.4,99.4,484,189,228,25.8,2271,15938,1050,0,135,0,41,0,3615
2023-03-12 11:20:00,0,11099,43023,100020,0,468,1873,123,66613,221,31.1,87.2,0,126,21907,447,4.30,404,0,66.8,161,464,1900,213,32.6,1933,15995,6994,0,157,0,66.0,0,123,11099,0,40108,100733,0,261,147,20.9,2373,226,19.7,66.6,0,26.8,24588,251,4.73,582,0,41.4,93.6,575,174,229,26.6,2175,15934,1029,0,137,0,41.8,0,3617
2023-03-12 11:22:00,0,11863,27817,78397,0,467,1825,123,66576,222,31.5,87.2,0,122,8435,445,3.27,404,0,66.7,161,398,1839,213,33,1929,16028,6862,0,155,0,65.6,0,76.6,11863,0,27563,85964,0,261,156,20.9,2368,231,26.0,66.2,0,21.3,9726,249,3.27,583,0,41.7,94.0,476,196,228,26.9,2299,15949,1040,0,135,0,40.7,0,3598
2023-03-12 11:24:00,0,11527,18237,93820,0,468,1766,135,66545,219,32.5,87.4,0,133,169,448,5.47,404,0,66.4,160,375,1785,213,32.3,1885,16022,6820,0,154,0,66.1,0,75.8,11527,0,19052,76760,0,266,157,22.8,2359,220,22.7,66.1,0,23.2,575,253,6.22,582,0,41.4,91.8,437,199,229,26.2,2296,15936,1018,0,135,0,40.6,0,3539
2023-03-12 11:26:00,0,10335,18650,68416,0,466,1810,135,66586,222,33.3,86.7,0,133,171,449,3.93,400,0,66.4,163,351,1826,213,32.3,1893,15989,6841,0,155,0,66.4,0,76.7,10335,0,17847,75079,0,260,160,22.8,2366,223,28.2,65.3,0,22.8,567,260,4.38,580,0,41.4,101,391,188,229,26.2,2175,15928,1030,0,136,0,41.4,0,3569
2023-03-12 11:28:00,0,9713,18249,71286,0,469,1770,112,66518,222,31.5,86.0,0,122,172,446,3.27,401,0,66.1,158,420,1783,212,32.6,1879,15987,6821,0,156,0,65.7,0,120,9713,0,17259,74263,0,262,167,19.4,2370,223,25.6,65.3,0,20.9,567,251,3.27,581,0,41,96.1,499,196,228,26.6,2274,15927,1056,0,135,0,40.3,0,3586
2023-03-12 11:30:00,0,11521,43016,104098,0,467,1887,123,66629,221,31.5,88.6,0,122,21987,445,3.66,405,0,66.1,164,466,1909,211,32.3,1952,15992,7130,0,155,0,66.4,0,121,11521,0,40586,101256,0,261,161,25.8,2370,221,21.7,67.2,0,20.9,24578,249,3.27,582,0,41.0,97.5,583,184,228,26.2,2192,15927,1063,0.389,135,0,41.4,0,3558
2023-03-12 11:32:00,0,11794,32016,82812,0,467,1815,123,66580,225,30.7,89.1,0,122,12381,450,5.09,406,0,66.1,163,401,1834,211,33,1935,16003,6818,0,156,0,66.1,0,76.7,11794,0,31367,90038,0,261,165,20.9,2370,233,21.2,67.7,0,20.9,13998,256,6.01,583,0,41,96.2,481,185,227,26.9,2308,15935,1033,0,137,0,40.6,0,3539
2023-03-12 11:34:00,0,11769,18284,70215,0,455,1780,128,66545,221,32.9,87.2,0,127,155,437,3.93,405,0,66.8,158,381,1804,213,32.3,1884,16038,6787,0,154,0,65.7,0,77.8,11769,0,19302,76288,0,254,146,21.9,2369,222,23.2,67.3,0,21.9,567,248,4.36,582,0,41.4,90.1,447,179,228,26.2,2302,15954,1055,0,135,0,40.3,0,3599
2023-03-12 11:36:00,0,11112,19189,69953,0,457,1887,129,66634,221,57.5,87.2,0,127,154,431,3.27,405,0,66.7,163,354,1912,213,32.6,1940,16019,6992,0,155,0,65.8,0,76.6,11112,0,18625,76206,0,255,157,21.9,2367,223,65.8,66.9,0,21.9,571,241,3.27,583,0,41.7,101,394,187,228,26.6,2166,15954,1060,0,135,0,40.3,0,3628
2023-03-12 11:38:00,0,8922,17713,77921,0,467,1684,123,66484,222,33.8,86.5,0,116,148,446,4.90,406,0,66.7,163,419,1716,211,32.7,1828,16012,6650,0.389,156,0,65.7,0,119,8922,0,16480,73025,0,261,164,20.9,2372,223,23.5,65.5,0,20.0,568,251,5.27,583,0,41.4,100,495,198,228,26.2,2275,15950,1057,0,135,0,40.3,0,3585
2023-03-12 11:40:00,0,11026,43037,100150,0,467,1897,135,66635,222,55.6,85,0,133,22021,449,5.57,405,0,66.8,163,453,1922,210,32.3,1946,16028,7056,0.389,157,0,66.5,0,120,11026,0,40122,100662,0,261,174,22.8,2373,228,62.7,64,0,22.8,24626,255,11.5,582,0,41.4,95.7,561,198,228,25.8,2180,15957,1033,0,137,0,40.6,0,3557
2023-03-12 11:42:00,0,11484,36370,111563,0,469,1830,129,66590,222,34.8,87.2,0,127,16400,448,5.33,404,0.389,66.8,164,397,1845,212,33,1935,16003,6888,0,157,0,66.4,0,76.1,11484,0,35003,94900,0,262,168,21.9,2369,224,25.2,66.6,0,21.9,18425,253,11.3,583,0,41.4,97.7,473,184,228,26.9,2296,15934,1046,0,137,0,41,0.389,3539
2023-03-12 11:44:00,0,10658,18218,95163,0,468,1748,123,66539,226,32.9,87.2,0,122,173,446,3.27,403,0.389,66.1,159,380,1772,212,32.3,1886,15998,6825,0,156,0,66.4,0,75.5,10658,0,18192,75700,0,261,164,20.9,2362,228,23.4,66.2,0,20.9,570,257,3.27,582,0,41.7,89.8,448,199,229,26.2,2300,15929,1022,0,135,0,41,0.389,3539
2023-03-12 11:46:00,0,11056,19193,70321,0,469,1882,135,66628,221,32.1,87.6,0,127,170,449,6.73,404,0,66.4,164,349,1904,211,32.3,1938,15999,7045,0,156,0,66.1,0,77.1,11056,0,18573,76273,0,262,160,22.8,2368,221,21.8,66.2,0,21.9,571,260,13.3,582,0,41.4,103,391,205,229,26.2,2200,15934,1049,0,135,0,41.4,0,3598
2023-03-12 11:48:00,0,9544,17708,67857,0,467,1690,123,66479,220,31.5,87.6,0,122,182,447,6.37,405,0,66.4,167,412,1697,212,32.0,1828,15995,6635,0,156,0,66.1,0,120,9544,0,17087,73620,0,261,171,20.9,2363,226,21.4,66.2,0,20.9,585,251,13.0,583,0,41.4,107,484,191,229,26.0,2294,15933,1034,0,141,0,41,0,3586
2023-03-12 11:50:00,0,10679,42986,99866,0,468,1865,118,66629,221,32.1,87.2,0,122,21872,445,3.50,404,0,66.8,163,487,1941,212,32.3,1933,15989,7063,0,157,0,66.8,0,120,10679,0,39646,100114,0,261,163,20.0,2374,223,21.9,66.2,0,20.9,24554,250,3.50,582,0,41.4,106,618,200,228,26.2,2170,15923,1074,0,140,0,41.7,0,3558
2023-03-12 11:52:00,0,11891,40471,92645,0,467,1818,123,66568,223,32.9,87.2,0,121,20040,450,5.70,405,0,66.8,159,427,1907,212,33,1924,15989,6928,0,154,0,66.4,0,76.2,11891,0,39041,98929,0,261,177,20.9,2367,227,23.5,66.6,0,20.9,22550,256,6.69,583,0,41.4,103,526,210,228,26.9,2289,15930,1044,0,134,0,41.4,0,3569
2023-03-12 11:54:00,0.389,11357,18236,69853,0,468,1751,129,66533,222,31.5,86.5,0,122,180,445,7.33,405,0,66.4,164,378,1771,212,32.6,1878,15998,6780,0,154,0,66.4,0,76.4,11357,0.389,18891,75826,0,261,180,21.9,2373,224,21.7,66.2,0,20.9,588,249,8.70,583,0,41.4,97.1,439,203,228,26.6,2297,15935,1000,0,133,0.389,41.4,0,3599
2023-03-12 11:56:00,0,11037,19178,69982,0,466,1868,135,66621,222,31.5,87.2,0,138,174,445,3.73,401,0,66.4,162,351,1880,212,32.3,1941,15994,6968,0,156,0,66.4,0,76.5,11037,0,18547,76278,0,260,177,22.8,2372,223,21.7,66.6,0.389,23.8,571,249,3.73,580,0,41.7,100,392,192,227,26.2,2179,15924,1043,0,134,0,41.4,0,3539
2023-03-12 11:58:00,0,9289,17694,69409,0,468,1683,123,66493,223,33.5,87.3,0,127,168,445,3.03,400,0,65.4,160,417,1703,211,32.6,1827,15996,6613,0,158,0,66.1,0,121,9289,0,16837,73318,0,262,157,20.9,2360,230,24.0,66.2,0,21.9,566,249,3.03,581,0,40.6,91.6,491,179,228,26.6,2279,15922,1030,0,136,0,40.6,0,3556
2023-03-12 12:00:00,0,9980,42005,100243,0,453,1745,112,66515,225,30.7,87.3,0.389,111,21978,437,2.90,403,0,66.1,163,462,1767,212,32.6,1855,15985,6824,0,157,0,66.8,0,122,9980,0,39052,98814,0,253,154,19,2362,232,20.4,67.0,0,19,24647,248,3.29,582,0,41,94.8,574,186,228,26.6,2190,15924,1033,0,136,0,41.4,0,3558
2023-03-12 12:02:00,0,11635,42545,95162,0,467,1863,123,66565,223,30.7,87.2,0.389,122,21980,449,7.43,404,0,66.8,156,400,1884,211,31.9,1933,16001,6933,0,155,0,66.1,0.389,77.6,11635,0,40668,100659,0,261,182,20.9,2361,227,20.1,67.0,0,20.9,24647,258,8.31,583,0,41.4,88.2,475,209,228,25.8,2306,15928,1041,0,135,0,41,0,3628
2023-03-12 12:04:00,0,11221,18265,70103,0,469,1771,140,66544,221,32.9,87.2,0,138,176,444,4.64,404,0,66.1,163,381,1787,211,31.9,1886,16030,6772,0,154,0,65.7,0.389,76.9,11221,0,18756,75701,0,262,174,23.8,2361,224,22.9,66.2,0,23.8,574,247,4.30,583,0,41.4,95.8,445,199,229,25.8,2303,15951,1033,0,135,0,41,0,3598
2023-03-12 12:06:00,0,10019,19171,93339,0,465,1862,128,66639,222,31.5,87.3,0,126,159,445,3.27,404,0,65.7,164,353,1890,211,32.3,1936,16009,6930,0,155,0,65.7,0,77.4,10019,0,17533,75642,0,260,155,21.9,2367,228,21.6,66.9,0,21.9,570,249,3.27,582,0.389,41.4,104,394,183,229,26.2,2176,15934,1024,0,136,0,40.6,0,3539
2023-03-12 12:08:00,0,9914,18741,95032,0,467,1801,123,66577,225,31.5,87.2,0,127,153,448,4.30,404,0,66.1,161,415,1827,211,32.6,1918,16022,6902,0,152,0.389,66.1,0,121,9914,0,17457,75401,0,261,160,20.9,2362,231,21.9,66.9,0,27.5,566,253,4.68,583,0.389,41,99.3,486,196,228,26.6,2273,15946,1022,0,135,0,40.6,0,3579
2023-03-12 12:10:00,0,9870,41946,96463,0,464,1752,123,66526,220,31.5,87.2,0,127,21897,449,4.87,402,0,66.1,160,461,1767,212,32.3,1841,16006,6768,0,154,0.389,66.1,0,122,9870,0,38875,98727,0,259,169,20.9,2359,220,26.0,66.9,0,27.5,24580,255,5.66,582,0,41,91.8,566,175,229,26.2,2171,15947,1018,0,135,0,41,0,3616
2023-03-12 12:12:00,0,11749,42471,94958,0,467,1823,129,66596,223,32.1,87.3,0,122,21905,446,2.30,403,0,66.1,163,401,1858,212,31.9,1938,15993,6868,0,153,0,65.7,0,76.9,11749,0,40720,100884,0,266,141,21.9,2368,226,22.9,66.2,0,20.9,24592,251,2.30,582,0,41.4,96.0,475,190,229,25.8,2298,15939,1040,0,135,0,41.4,0,3569
2023-03-12 12:14:00,0,10719,18249,71711,0,468,1747,135,66538,225,32.9,86.5,0,133,152,448,3.27,404,0,65.7,161,381,1780,213,31.9,1890,15999,6814,0,156,0,66.4,0,77.0,10719,0,18258,75191,0,266,162,22.8,2363,228,23.5,65.5,0,22.8,573,258,3.27,583,0,40.6,93.7,438,192,229,25.8,2298,15943,1017,0,137,0,41.4,0,3569
2023-03-12 12:16:00,0,10657,19188,70229,0,467,1866,129,66655,221,30.7,85.7,0,122,169,450,6.36,403,0,65.7,159,352,1886,213,32.6,1940,16002,7013,0,156,0,66.4,0,77.2,10657,0,18180,75848,0,261,169,26.8,2368,222,20.1,64.7,0,20.9,567,260,7.56,582,0,40.3,89.9,391,199,229,26.6,2174,15940,1036,0,138,0,41,0,3599
2023-03-12 12:18:00,0,10523,18759,71577,0,466,1810,129,66634,220,32.1,86.1,0,127,169,446,3.27,404,0,66.1,160,415,1820,212,32.4,1919,16010,6921,0,154,0,66.5,0,120,10523,0,18076,75556,0,260,173,27.4,2378,226,27.3,65.1,0,21.9,560,251,3.27,583,0,40.7,97.8,486,174,229,26.3,2272,15948,1063,0,135,0,41.0,0,3588
2023-03-12 12:20:00,0,9913,42000,96707,0,468,1762,129,66542,221,33.6,87.2,0,127,21983,445,3.27,405,0,66.1,163,461,1786,211,32.5,1848,15995,6802,0,155,0,66.4,0,120,9913,0,38982,98919,0,261,159,21.9,2369,221,24.2,66.2,0,21.9,24635,249,3.27,583,0,40.6,98.2,568,186,229,26.4,2167,15929,1045,0,135,0,41.4,0,3617
2023-03-12 12:22:00,0,12380,43048,119541,0,469,1861,135,66617,228,31.1,87.2,0,127,21976,446,5.70,405,0,66.1,163,401,1888,211,31.9,1988,16004,6946,0,157,0,66.1,0,77.1,12380,0,41421,102488,0,262,162,22.8,2368,231,21.5,66.6,0,21.9,24651,251,6.46,582,0,40.6,95.6,482,201,228,25.8,2299,15936,1037,0,136,0,41.4,0,3659
2023-03-12 12:24:00,0,10774,17714,68124,0,456,1683,123,66473,221,31.5,87.2,0,126,154,437,6.60,404,0,65.7,161,379,1712,212,32.4,1839,16009,6664,0,155,0,66.8,0,77.0,10774,0,18311,74817,0,255,159,20.9,2361,222,21.0,66.6,0,21.9,565,249,12.9,583,0,40.6,93.7,437,195,228,26.3,2295,15936,1010,0,136,0,42.1,0,3599
2023-03-12 12:26:00,0,11134,19194,69777,0,456,1881,129,66624,221,31.5,87.2,0,127,155,437,4.40,400,0,65.3,161,350,1889,211,32.6,1945,16022,6980,0,155,0,66.5,0,75.7,11134,0,18654,76270,0,255,175,21.9,2366,222,21.4,66.2,0,22.2,568,248,9.98,581,0,40.6,99.6,396,191,228,26.6,2174,15956,1045,0,135,0,41,0,3569
2023-03-12 12:28:00,0,10556,18758,73048,0,467,1800,129,66578,219,32.9,87.2,0,127,152,443,3.73,401,0,65.7,161,419,1819,212,32.3,1931,16015,6862,0,156,0,66.5,0,120,10556,0,18107,75451,0,260,159,21.9,2367,224,23.1,66.2,0,22.2,568,247,3.73,581,0,40.6,94.3,497,179,229,26.2,2279,15948,1041,0,137,0,41.4,0,3556
2023-03-12 12:30:00,0,9913,41986,110621,0,465,1761,118,66550,223,31.5,86.5,0,122,21901,446,3.37,404,0,66.8,161,476,1779,213,32.3,1857,16011,6839,0,156,0,66.1,0,121,9913,0,38917,98754,0,260,162,20.3,2365,225,20.9,65.8,0,20.9,24603,251,3.37,583,0,41.4,93.4,594,188,229,26.2,2180,15934,1021,0,137,0,40.6,0,3558
2023-03-12 12:32:00,0,12465,43038,106252,0,466,1884,118,66646,221,31.5,87.2,0,116,21908,446,6.56,404,0,66.4,163,398,1923,213,32.6,1997,16018,6993,0,155,0,65.7,0,75.4,12465,0,41421,101806,0,260,170,20.3,2369,224,21.4,66.6,0,20.0,24604,251,12.5,582,0,41.8,95.4,481,212,229,26.6,2311,15939,1052,0,135,0,40.3,0,3539
2023-03-12 12:34:00,0,11181,17740,68311,0,468,1692,123,66490,222,30.7,87.2,0,116,177,449,4.56,403,0,66.4,164,379,1712,212,31.9,1835,15997,6684,0,155,0,65.7,0,75.3,11181,0,18710,75281,0,261,170,20.9,2360,225,20.1,66.2,0,20.0,574,260,4.60,583,0,41.4,97.3,445,195,229,25.8,2294,15933,1040,0.389,135,0,41,0,3539
2023-03-12 12:36:00,0,11052,19196,69984,0,466,1864,129,66622,223,33.5,87.2,0,127,172,446,4.77,404,0,66.8,163,352,1879,214,33,1931,15991,7000,0,154,0,65.7,0,76.8,11052,0,18561,76178,0,260,183,21.9,2367,235,23.3,66.2,0,21.9,567,251,5.20,583,0,41,101,392,192,229,26.9,2182,15929,1031,0.389,135,0,41,0,3599
2023-03-12 12:38:00,0,10836,18763,71515,0,467,1814,129,66559,223,30.7,87.2,0,127,173,444,3.50,403,0,66.8,163,411,1827,212,32.7,1928,15998,6913,0,156,0,66.1,0,122,10836,0,18383,75749,0,261,169,21.9,2359,235,20.1,66.2,0,21.9,576,247,3.50,582,0,41.4,95.4,486,185,228,26.2,2276,15942,1070,0,141,0,41,0,3585
2023-03-12 12:40:00,0,10436,38622,93002,0,468,1765,129,66530,222,32.9,87.2,0,127,18933,451,5.69,404,0,66.8,160,416,1786,213,32.6,1848,16006,6825,0,156,0,66.1,0,122,10436,0,36468,97229,0,261,172,21.9,2364,224,22.8,66.2,0,21.9,21288,256,6.50,583,0,41.4,103,486,192,229,26.6,2170,15944,1065,0,135,0,40.6,0,3557
2023-03-12 12:42:00,0,12385,43043,96211,0,467,1861,117,66641,222,32.9,87.2,0,122,21930,448,5.33,404,0,66.1,161,400,1883,213,31.9,1982,16002,6967,0,156,0,66.1,0,76,12385,0,41381,103307,0,261,158,20.0,2374,228,22.4,66.2,0,20.9,24632,253,6.16,582,0,41.4,94.0,474,182,228,25.8,2301,15935,1066,0,135,0,40.6,0,3539
