"Time","0(192.168.0.211:10250)","0(192.168.0.211:6443)","200(192.168.0.211:10250)","200(192.168.0.211:6443)","201(192.168.0.211:10250)","201(192.168.0.211:6443)","403(192.168.0.211:10250)","403(192.168.0.211:6443)","404(192.168.0.211:10250)","404(192.168.0.211:6443)","409(192.168.0.211:10250)","409(192.168.0.211:6443)","422(192.168.0.211:10250)","422(192.168.0.211:6443)","500(192.168.0.211:10250)","500(192.168.0.211:6443)","503(192.168.0.211:10250)","503(192.168.0.211:6443)","504(192.168.0.211:10250)","504(192.168.0.211:6443)"
2023-03-24 04:34:00,0,0,22.9,22.8,0.383,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:36:00,0,0,23.2,23.1,0.383,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:38:00,0,0,23.4,23.4,0.394,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:40:00,0,0,24.4,24.4,0.356,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:42:00,0,0,23.4,23.3,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:44:00,0,0,23.0,23.0,0.356,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:46:00,0,0,22.9,22.9,0.356,0.356,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:48:00,0,0,23.2,23.1,0.383,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:50:00,0,0,22.9,22.9,0.406,0.400,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:52:00,0,0,23.1,23.1,0.411,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:54:00,0,0,22.9,22.9,0.389,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:56:00,0,0,23.0,23.0,0.389,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 04:58:00,0,0,22.9,22.9,0.367,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:00:00,0,0,23.1,23.1,0.394,0.417,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:02:00,0,0,23.0,23.0,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:04:00,0,0,22.7,22.8,0.356,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:06:00,0,0,23.1,23.0,0.394,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:08:00,0,0,23.1,23.0,0.361,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:10:00,0,0,23.8,23.8,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:12:00,0,0,23.3,23.3,0.383,0.367,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:14:00,0,0,23.7,23.7,0.372,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:16:00,0,0,23.4,23.5,0.406,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:18:00,0,0,23.0,23.1,0.411,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:20:00,0,0,23.3,23.3,0.400,0.416,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:22:00,0,0,23.0,23.2,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:24:00,0,0,23.6,23.6,0.367,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:26:00,0,0,23.3,23.3,0.411,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:28:00,0,0,23.0,23.0,0.367,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:30:00,0,0,22.8,22.9,0.350,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:32:00,0,0,23.1,23.1,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:34:00,0,0,23.0,23.0,0.344,0.333,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:36:00,0,0,23.3,23.5,0.378,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:38:00,0,0,23.0,22.9,0.400,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:40:00,0,0,23.0,23.0,0.394,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:42:00,0,0,23.0,23.1,0.394,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:44:00,0,0,23.0,23.0,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:46:00,0,0,23.8,23.8,0.361,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:48:00,0,0,23.5,23.5,0.361,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:50:00,0,0,23.7,23.8,0.372,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:52:00,0,0,23.7,23.7,0.394,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:54:00,0,0,22.7,22.8,0.400,0.400,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:56:00,0,0,23.2,23.2,0.394,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 05:58:00,0,0,22.7,22.8,0.389,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:00:00,0,0,23.1,23.1,0.361,0.372,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:02:00,0,0,23.3,23.2,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:04:00,0,0,22.6,22.7,0.372,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:06:00,0,0,24.1,24.1,0.417,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:08:00,0,0,22.8,22.7,0.411,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:10:00,0,0,23.0,23.0,0.372,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:12:00,0,0,23.2,23.1,0.367,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:14:00,0,0,22.9,22.9,0.389,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:16:00,0,0,23.3,23.3,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:18:00,0,0,22.8,22.8,0.344,0.344,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:20:00,0,0,23.6,23.6,0.394,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:22:00,0,0,23.9,23.9,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:24:00,0,0,22.8,22.8,0.350,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:26:00,0,0,23.1,23.1,0.406,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:28:00,0,0,23.1,23.1,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:30:00,0,0,23.1,23.2,0.428,0.417,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:32:00,0,0,23.1,23.1,0.394,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:34:00,0,0,22.9,22.9,0.361,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:36:00,0,0,23.2,23.3,0.400,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:38:00,0,0,22.8,22.8,0.406,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:40:00,0,0,23.0,22.9,0.372,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:42:00,0,0,23.2,23.1,0.406,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:44:00,0,0,22.9,22.9,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:46:00,0,0,22.9,22.9,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:48:00,0,0,23.8,23.9,0.361,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:50:00,0,0,22.9,22.9,0.350,0.350,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:52:00,0,0,22.9,22.9,0.383,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:54:00,0,0,23.0,22.9,0.378,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:56:00,0,0,23.1,23.1,0.433,0.433,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 06:58:00,0,0,23.5,23.4,0.400,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:00:00,0,0,22.9,22.8,0.356,0.344,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:02:00,0,0,23.3,23.3,0.411,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:04:00,0,0,23.0,23.0,0.400,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:06:00,0,0,22.9,23.0,0.367,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:08:00,0,0,23.8,23.8,0.406,0.411,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:10:00,0,0,23.2,23.1,0.367,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:12:00,0,0,23.1,23.2,0.367,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:14:00,0,0,22.9,22.8,0.422,0.422,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:16:00,0,0,22.8,22.9,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:18:00,0,0,23.6,23.7,0.439,0.428,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:20:00,0,0,23.2,23.0,0.394,0.400,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:22:00,0,0,23.0,23.1,0.411,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:24:00,0,0,22.7,22.7,0.389,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:26:00,0,0,23.1,23.0,0.378,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:28:00,0,0,23.8,23.9,0.389,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:30:00,0,0,23.7,23.5,0.389,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:32:00,0,0,23.1,23.0,0.372,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:34:00,0,0,22.6,22.6,0.389,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:36:00,0,0,23.2,23.1,0.372,0.372,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:38:00,0,0,22.9,22.9,0.389,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:40:00,0,0,23.6,23.7,0.400,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:42:00,0,0,23.2,23.0,0.383,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:44:00,0,0,22.7,22.8,0.428,0.428,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:46:00,0,0,23.2,23.2,0.400,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:48:00,0,0,23.7,23.7,0.367,0.383,0,0,0.0167,0.0167,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:50:00,0,0,23.8,23.8,0.383,0.394,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:52:00,0,0,22.9,22.8,0.378,0.378,0,0,0.0167,0.0167,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:54:00,0,0,22.7,22.7,0.356,0.361,0,0,0.00556,0.00556,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:56:00,0,0,23.3,23.3,0.383,0.378,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 07:58:00,0,0,22.9,22.9,0.378,0.361,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:00:00,0,0,23.0,22.9,0.422,0.422,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:02:00,0,0,23.0,23.0,0.422,0.428,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:04:00,0,0,22.9,22.8,0.372,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:06:00,0,0,23.2,23.3,0.444,0.439,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:08:00,0,0,23.2,23.2,0.439,0.428,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:10:00,0,0,23.0,22.9,0.394,0.400,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:12:00,0,0,23.2,23.2,0.383,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:14:00,0,0,22.7,22.8,0.372,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:16:00,0,0,23.0,22.9,0.400,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:18:00,0,0,23.0,23.1,0.372,0.389,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:20:00,0,0,22.9,22.9,0.378,0.383,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:22:00,0,0,23.2,23.2,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:24:00,0,0,22.9,23.1,0.367,0.367,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:26:00,0,0,24.0,23.9,0.400,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:28:00,0,0,22.8,22.7,0.389,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:30:00,0,0,23.0,23.1,0.356,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:32:00,0,0,24.0,23.9,0.444,0.439,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:34:00,0,0,23.1,23.1,0.406,0.417,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:36:00,0,0,23.2,23.4,0.417,0.417,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:38:00,0,0,23.6,23.6,0.400,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:40:00,0,0,23.2,23.3,0.383,0.389,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:42:00,0,0,23.3,23.4,0.400,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:44:00,0,0,22.8,22.6,0.344,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:46:00,0,0,23.1,23.1,0.395,0.394,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:48:00,0,0,22.9,23.0,0.383,0.383,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:50:00,0,0,23.1,23.0,0.361,0.361,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:52:00,0,0,23.0,23.1,0.417,0.422,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:54:00,0,0,22.9,23.0,0.372,0.378,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:56:00,0,0,23.0,22.9,0.406,0.406,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 08:58:00,0,0,22.9,23.0,0.400,0.400,0,0,0.0111,0.0111,0,0,0.0111,0.0111,0,0,0,0,0,0
2023-03-24 09:00:00,0,0,23.1,23.1,0.356,0.356,0,0,0,0,0,0,0.0111,0.0111,0,0,0,0,0,0

