"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca2b0b9903cdc)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca2b0b9903cdc)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-21 15:20:00,0,12378,36157,184165,0,1868,130,162,31.1,126,1909,67.2,418,0,6977,83.7,7.21,149,87.6,0,17569,1876,124,32.0,219,1563,66.1,19,347,0,0,122,176,0,12378,0,20195,79817,0,198,30.3,93.6,21.6,30.3,2200,42.5,6283,0,1115,3689,8.16,134,66.2,0,17460,213,29.0,26.0,77.3,16372,41.7,38.5,417,0,0.389,29.0,598,0.389
2023-03-21 15:22:00,0,10989,35897,160077,0,1802,130,163,33.2,121,1883,66.1,416,0,6934,79.1,3.50,145,88.5,0,17580,1823,129,32.3,139,1488,66.3,19,338,0,0,128,179,0,10989,0,18799,77519,0,203,30.3,101,23.8,29.0,2306,41,6286,0,1119,3633,3.89,133,68.0,0,17475,228,30.3,26.2,71.3,16384,41,38.5,409,0,0.389,30.3,599,0
2023-03-21 15:24:00,0,11637,36166,156530,0,1886,124,163,31.5,120,1921,66.1,420,0,7081,78.7,5.33,147,87.9,0,17591,1895,135,32.0,223,1596,67.1,19,353,0,0,128,180,0,11637,0,19497,78657,0,210,29.0,102,21.4,29.0,2264,41,6285,0,1145,3609,6.14,133,68.0,0,17477,225,31.6,26.0,77.7,16380,41.7,38.5,437,0,0,30.3,603,0
2023-03-21 15:26:00,0,13201,35983,159319,0,1791,130,164,32.1,126,1896,66.3,420,0,6846,79.4,4.97,148,86.9,0,17592,1815,124,31.8,148,1508,65.9,19,354,0,0,128,173,0,13201,0,21042,80247,0,191,35.2,96.9,21.8,30.3,2255,41.5,6284,0,1110,3639,5.73,133,66.2,0,17471,220,29.0,25.7,76.2,16372,41,38.5,433,0,0,30.3,599,0
2023-03-21 15:28:00,0,12500,36233,160374,0,1865,136,160,32.1,132,1959,66.9,419,0,7022,118,3.27,145,86.3,0,17586,1877,124,31.8,545,1568,65.8,19,377,0,0,128,178,0,12500,0,20324,79743,0,197,31.6,92.4,22.6,31.6,2321,41.5,6285,0,1103,3685,3.27,133,65.5,0,17470,211,29.0,25.7,99.1,16383,41,38.5,470,0,0,30.3,604,0
2023-03-21 15:30:00,0,10409,36389,160413,0,1961,119,163,59.2,121,1965,66.2,418,0,7147,81.3,4.66,144,86.1,0,17591,1973,140,31.6,584,1621,66.0,19,351,0,0,133,169,0,10409,0,18242,77940,0,202,27.7,100,67.2,29.0,2197,41.0,6283,0,1121,3635,5.09,133,66.9,0,17478,217,32.9,25.5,92.2,16386,41.4,38.5,425,0,0,31.6,602,0
2023-03-21 15:32:00,0,10694,35878,160974,0,1791,130,164,34.4,121,1874,67.2,420,0,6883,78.8,5.09,147,87.5,0,17592,1819,124,31.6,137,1502,66.6,19,337,0,0,128,158,0,10694,0,18530,77751,0,193,30.3,104,24.3,29.0,2286,42.5,6286,0,1131,3609,5.91,133,66.6,0,17470,219,29.0,25.5,69.8,16372,42.5,38.5,404,0,0,30.3,592,0
2023-03-21 15:34:00,0,10100,36100,157765,0,1869,119,159,30.7,121,1923,66.4,420,0,7041,79.9,3.93,148,87.5,0,17580,1899,129,32.0,213,1559,66.0,19,344,0,0,121,174,0,10100,0,17924,77106,0,189,27.7,90.3,21.2,29.0,2270,42.8,6285,0,1172,3633,4.29,132,66.2,0,17465,229,30.3,26.0,71.7,16386,41.4,38.5,415,0,0,29.0,603,0
2023-03-21 15:36:00,0,12341,35926,161813,0,1799,130,162,32.9,126,1885,67.0,420,0,6869,80.3,4.17,146,87.7,0,17578,1823,124,32.3,147,1502,66.1,19,351,0,0,122,176,0,12341,0,20153,79187,0.389,196,30.3,93.2,23.7,35.2,2253,42.5,6286,0,1109,3634,4.53,132,67.7,0,17461,228,33.9,26.2,75.5,16395,40.6,38.5,427,0,0,29.0,597,0
2023-03-21 15:38:00,0,14726,36278,174356,0,1894,130,166,56.3,126,1970,65.8,417,0,7093,117,4.30,148,88.0,0,17610,1893,124,32.3,214,1540,66.3,19,363,0,0,122,172,0,14726,0,22553,81956,0,205,30.3,98.6,63.9,35.2,2336,40.3,6287,0,1118,3684,4.69,132,66.6,0,17479,207,29.0,26.2,72.4,16375,41.7,38.5,450,0,0,29.0,595,0
2023-03-21 15:40:00,0,11714,36144,180074,0,1867,124,164,35.1,121,1914,66.2,419,0,7023,80.8,5.72,148,89.2,0,17605,1892,129,32.3,222,1561,66.5,19,349,0,0,122,164,0,11714,0,19544,79268,0,192,29.0,103,25.7,29.0,2194,40.6,6290,0,1148,3625,6.13,134,66.9,0,17480,220,30.3,26.2,76.2,16390,42.1,38.5,430,0,0,29.0,586,0
2023-03-21 15:42:00,0,10516,35882,182478,0,1806,124,159,32.1,120,1864,66.4,421,0,6888,77.8,4.69,149,88.9,0,17591,1834,124,32.3,1726,1501,65.7,19,349,0,0,122,175,0,10516,0,18336,77757,0,204,29.0,96.0,27.0,29.0,2272,40.7,6287,0,1133,3562,4.68,134,67.7,0,17471,237,29.0,26.2,96.8,16396,41,38.5,431,0,0,29.0,600,0
2023-03-21 15:44:00,0,11839,36124,156080,0.389,1877,119,163,33.3,121,1924,66.7,419,0,7012,78.4,4.30,149,87.6,0,17572,1893,124,32.3,3193,1558,66.0,19.0,339,0,0,122,173,0,11839,0,19646,78548,0,201,27.6,95.1,29.0,29.0,2267,42.5,6284,0,1110,3585,4.68,132,67.7,0,17467,226,29.0,26.2,113,16395,41.4,38.5,405,0,0,29.0,593,0
2023-03-21 15:46:00,0,12919,35959,157890,0.389,1816,130,169,32.9,132,1887,66.8,417,0,6921,78.5,3.27,150,87.9,0,17577,1872,124,32.3,1548,1513,66.6,19,373,0,0,122,176,0,12919,0,20747,80075,0,204,30.3,103,22.8,31.6,2250,41.7,6285,0,1094,3586,3.27,132,66.6,0,17462,230,29.0,26.2,94.3,16399,42.1,38.5,468,0,0,33.9,599,0
2023-03-21 15:48:00,0,14087,36262,159907,0,1873,124,162,30.7,126,1957,66.6,421,0,7025,119,4.87,148,88.2,0,17597,1895,128,32.3,214,1590,66.0,19,368,0,0,128,174,0,14087,0,21936,81239,0,201,29.4,93.3,20.1,30.7,2321,41.7,6283,0,1138,3663,10.8,132,66.2,0,17464,229,30.3,26.2,79.5,16392,40.3,38.5,462,0,0,35.2,598,0
2023-03-21 15:50:00,0,11197,36094,155625,0,1867,130,160,31.5,126,1906,66.7,418,0,6996,79.8,4.53,147,87.7,0,17592,1899,124,32.3,431,1576,66.7,19,338,0,0,128,169,0,11197,0,19037,78301,0,199,30.7,91.6,26.8,30.7,2185,41.5,6279,0,1122,3573,10.1,139,67.3,0,17464,233,29.0,26.2,90.7,16369,41.7,38.5,412,0,0,30.3,589,0
2023-03-21 15:52:00,0,11666,35907,160109,0,1788,124,163,30.7,126,1886,67.2,419,0,6916,79.4,4.40,147,87.6,0,17581,1804,129,32.3,361,1508,66.3,19,353,0,0,127,172,0,11666,0,19486,78704,0,188,29.0,101,20.1,30.3,2298,43.3,6284,0,1098,3594,5.11,132,67.7,0,17460,214,30.3,26.2,86.3,16384,42.1,38.5,437,0,0,30.3,597,0
2023-03-21 15:54:00,0,11573,36109,156304,0,1884,124,164,32.9,121,1932,66.6,420,0,7048,78.5,3.50,149,87.7,0,17573,1887,129,32.7,724,1576,66.2,19,329,0,0,128,171,0.389,11573,0,19388,78659,0,207,29.0,97.9,22.7,29.0,2298,41.8,6287,0,1133,3563,3.50,133,67.7,0,17466,212,30.3,26.2,87.4,16375,41.5,38.5,391,0,0,30.3,598,0
2023-03-21 15:56:00,0,11414,36157,159410,0,1866,124,161,31.5,120,1942,66.6,420,0,7078,79.9,4.30,148,87.8,0,17578,1888,124,32.3,2489,1557,66.4,19,353,0,0,128,179,0,11414,0,19230,78776,0,187,29.0,93.8,20.6,29.0,2253,40.7,6284,0,1141,3633,9.81,134,66.6,0.389,17469,219,29.0,26.2,102,16376,41.5,38.5,433,0,0,30.3,603,0
2023-03-21 15:58:00,0,13687,36237,159784,0,1861,124,160,33.5,126,1961,66.2,422,0,7033,119,3.70,148,88.0,0,17567,1873,129,32.3,220,1544,66.9,19,372,0,0,128,175,0,13687,0,21498,81018,0,193,29.0,91.7,24.1,30.3,2334,40.4,6283,0,1106,3601,4.22,131,66.6,0,17458,217,30.3,26.2,77.3,16373,41.7,38.5,463,0,0,30.3,594,0
2023-03-21 16:00:00,0,11414,36103,155632,0,1859,135,164,33.5,137,1917,66.6,421,0,7002,80.9,4.73,146,88.2,0,17592,1886,124,31.8,214,1534,66.5,19,334,0.389,0,122,171,0,11414,0,19215,78605,0,191,31.6,103,24.8,32.9,2205,41.4,6283,0,1089,3680,5.62,132,66.9,0,17473,217,29.0,25.7,72.8,16367,41.7,38.5,401,0,0,29.0,598,0
2023-03-21 16:02:00,0,11745,35906,159398,0,1795,124,160,31.5,121,1886,66.6,420,0,6869,79.5,5.10,146,88.1,0,17589,1809,135,31.6,148,1482,66.5,19,348,0,0,128,177,0,11745,0,19555,78477,0,198,29.0,98.0,21.6,29.0,2303,41.4,6285,0,1106,3633,5.86,134,67.3,0,17465,218,32.0,25.5,75.8,16369,42.2,38.5,429,0,0,30.3,604,0
2023-03-21 16:04:00,0,12314,36129,155965,0,1869,119,160,31.5,110,1922,65.9,424,0,7006,78.2,3.50,148,87.8,0,17595,1889,135,31.6,216,1588,66.6,19,329,0,0,133,177,0,12314,0,20141,78860,0,198,27.7,91.6,21.6,26.3,2260,41.4,6281,0,1133,3563,3.50,132,67.3,0,17481,227,31.6,25.5,72.4,16393,42.5,38.5,389,0,0,32.0,595,0
2023-03-21 16:06:00,0,15764,36736,181846,0,2862,124,163,32.1,116,1993,66.0,421,0,7017,78.2,3.60,145,87.6,0,17597,1875,117,31.6,210,1551,65.9,19,336,0,0.389,110,173,0,15764,0,23566,127391,0,266,29.0,95.5,21.8,27.7,2510,40.6,6285,0,1077,3563,3.60,133,66.2,0,17486,212,27.7,25.5,71.7,16385,40.3,38.9,411,0,0,26.7,591,0
2023-03-21 16:08:00,0,23446,37159,402800,0,3897,119,939,1760,121,2186,66.6,421,0,65146,86.9,5.80,147,86.6,0,17568,2394,124,31.8,222,1950,65.9,19.4,413,0,0.389,122,180,0,23446,0,31254,241694,0,310,27.7,134,129,29.0,3420,41.4,6284,0,2758,3598,6.62,133,66.9,0,17472,234,29.0,25.7,77.3,16404,40.3,38.9,566,0,0,29.0,598,0
2023-03-21 16:10:00,0,13813,35046,222378,0,2728,175,550,288,126,2030,68.4,423,0.389,9113,78.5,3.93,152,84.4,0,16347,2471,123,31.0,677,2232,67.3,19.4,401,0,0,127,320,0,13813,0,20406,130993,0,226,61.2,117,28.5,30.3,2225,42.2,6283,0.389,1158,3646,4.30,135,64.4,0,16253,227,29.0,24.9,83.4,16412,41.5,38.5,396,0.389,0,30.3,631,0
2023-03-21 16:12:00,0.389,22362,30592,558748,0,4162,416,934,544,121,2473,66.1,419,0.389,319145,79.1,4.66,153,84.0,0,16512,3704,347,32.4,1494,3356,66.5,16.9,583,0,0,275,532,0,22362,0.389,29092,433516,0,242,223,125,36.7,29.0,2928,41,6283,0.389,31945,3685,5.06,135,62.9,0,16397,272,172,25.9,108,11267,42.2,34.2,528,0.389,0,133,617,0
2023-03-21 16:14:00,0.389,17269,36880,385718,0,2653,476,557,292,115,2067,66.1,419,0,278733,80.6,4.66,150,87.6,0,17697,2446,454,32.3,1779,2009,66.5,19,400,0,0,452,238,0,17269,0.389,25195,472481,0,227,272,117,30.5,27.7,2593,41,6284,0,28291,3663,5.06,130,65.8,0,17582,275,253,26.2,99.4,16670,41.1,38.5,479,0,0,253,614,0
2023-03-21 16:16:00,0,11791,36282,156340,0,1900,474,172,32.1,116,1955,66.1,421,0,11331,79.5,4.53,148,86.0,0,17657,1919,453,32.3,3184,1625,66.7,19,350,0,0,452,184,0,11791,0,19626,137281,0,210,265,102,21.9,27.7,2259,41.7,6281,0,2753,3646,4.96,132,64.7,0,17561,240,252,26.2,108,16446,42.1,38.5,422,0,0,253,600,0
2023-03-21 16:18:00,0,11844,36318,153856,0,1929,471,168,76.1,132,1960,65.7,419,0,13004,89.1,5.57,148,86.9,0.389,17651,1931,455,32.3,1789,1567,67.2,19,375,0,0,455,175,0,11844,0,19660,76868,0,211,264,99.3,99.1,31.6,2332,39.9,6283,0,2850,3675,6.36,132,65.5,0,17571,222,255,26.2,93.0,16438,42.1,38.5,517,0,0,256,590,0
2023-03-21 16:20:00,0,11616,81955,205397,0,1890,471,161,34.5,132,1915,66.7,1775,0,9712,78.8,5.10,150,87.5,0,17674,1899,458,32.0,214,1593,66.1,302,412,0,0,453,44055,0,11616,0,43977,105275,0,209,263,98.1,24.1,31.6,2201,41.7,25833,0,2765,3692,5.85,135,67.3,0,17660,224,256,26.0,79.8,16430,41.4,439,547,0,0,255,47277,0.389
2023-03-21 16:22:00,0,11570,58574,178134,0,1797,459,162,33.1,126,1878,66.5,418,0,12630,77.8,6.04,147,88.3,0,17676,1815,458,31.6,142,1533,66.1,19,371,0,0,453,22249,0,11570,0,41197,100954,0,197,257,93.3,22.6,30.3,2291,41.7,6288,0,2606,3646,6.14,132,66.9,0,17640,214,259,25.5,78.0,16416,41.7,38.5,459,0,0,255,23421,0
2023-03-21 16:24:00,0,11934,36265,153589,0,1853,474,161,32.1,116,1911,66.8,423,0,9643,78.8,4.87,147,88.1,0,17663,1872,459,31.8,512,1571,66.0,19,351,0,0,455,178,0,11934,0,19774,76962,0,187,265,94.1,22.7,32.6,2270,41.7,6281,0,2683,3586,4.59,131,66.6,0,17551,211,263,25.7,89.3,16413,42.1,38.5,428,0,0.389,256,595,0
2023-03-21 16:26:00,0,13026,36040,152256,0,1797,470,163,32.1,110,1890,66.7,420,0,14108,80.2,3.27,145,87.8,0,17664,1807,461,31.6,142,1500,66.3,19,334,0,0,452,172,0,13026,0,20837,84327,0,188,263,95.8,22.7,31.3,2252,41.4,6285,0,2661,3663,3.66,135,66.9,0,17555,203,260,25.5,70.2,16417,41.4,38.5,400,0,0,253,590,0
2023-03-21 16:28:00,0,13585,36335,153840,0,1894,473,161,30.7,121,1946,66.5,421,0,14591,121,3.69,148,88.0,0,17652,1899,459,31.6,724,1576,66.1,19,361,0,0,450,181,0,13585,0,21402,80232,0,205,265,94.1,20.1,29.0,2312,41.4,6285,0,2846,3679,4.07,135,66.6,0,17549,222,258,25.5,90.4,16417,41.4,38.5,448,0,0,252,602,0
2023-03-21 16:30:00,0,12031,59608,178802,0,1870,475,176,32.9,126,1907,66.6,1727,0,9578,81.8,4.40,148,88.2,0,17660,1907,460,32.0,2985,1600,65.9,341,391,0,0,452,21991,0,12031,0,22620,82175,0,189,266,112,23.6,30.3,2188,41.4,25807,0,2713,3642,4.78,131,67.3,0,17547,237,259,26.0,110,16434,41.7,574,497,0,0,254,24551,0
2023-03-21 16:32:00,0,9340,44391,185668,0,1805,471,167,32.1,126,1878,65.8,1121,0,12564,78.2,4.40,148,88.2,0,17666,1819,459,32.3,2394,1537,65.9,341,390,0,0,454,7689,0,9340,0,18510,76880,0,200,264,107,28.0,30.3,2300,41.4,13089,0,2643,3563,4.83,129,68.4,0,17545,220,258,26.2,90.3,16425,41,574,498,0,0,256,8853,0
2023-03-21 16:34:00,0,10632,36488,154181,0,1953,472,162,32.1,126,1976,65.7,420,0,10065,79.1,4.97,150,87.7,0,17658,1966,455,32.3,289,1609,66.3,19,357,0,0,446,175,0,10632,0,18449,75420,0,202,264,94.2,26.9,30.3,2283,42.5,6281,0,2955,3610,5.79,139,66.9,0,17541,220,255,26.2,79.1,16413,41,38.5,442,0,0,257,598,0
2023-03-21 16:36:00,0,12141,36027,161748,0,1801,473,160,31.5,115,1891,66.9,419,0,12569,79.7,3.27,147,88.1,0,17673,1823,456,32.3,143,1533,67.0,19,347,0,0,441,175,0,12141,0,19973,76879,0,181,264,91.3,22.5,27.7,2258,42.6,6286,0,2662,3656,3.27,133,66.2,0,17553,212,256,26.2,70.9,16419,41.7,38.5,422,0,0,253,600,0
2023-03-21 16:38:00,0,12122,36044,154444,0,1792,470,160,32.9,126,1913,67.2,417,0,12666,121,6.07,147,88.1,0,17673,1809,444,32.3,139,1519,66.8,19,361,0,0,454,178,0,12122,0,19965,77018,0,162,263,91.4,29.5,30.3,2331,41.8,6284,0,2608,3709,12.3,133,66.2,0,17559,182,250,26.2,70.6,16386,42.1,38.5,446,0,0,256,597,0
2023-03-21 16:40:00,0,10041,59634,180987,0,1862,474,163,32.9,120,1917,66.0,1724,0,9554,81.1,5.47,149,87.7,0,17678,1889,457,32.3,220,1580,66.7,369,397,0,0,450,21939,0,10041,0,20688,79639,0.389,170,265,102,29.2,29.0,2196,41.4,25766,0,2683,3648,11.7,134,66.6,0,17570,205,256,26.2,76.9,16381,41.7,652,510,0,0,252,24517,0
2023-03-21 16:42:00,0,9993,59381,177761,0.389,1797,473,163,30.7,121,1895,67.2,1726,0,14174,79.3,4.32,147,87.7,0,17675,1810,459,32.3,138,1490,66.2,369,388,0,0,452,21956,0,9993,0,20604,78831,0,173,265,95.4,20.8,29.0,2331,42.2,25768,0,2690,3609,4.46,134,67.3,0,17557,188,258,26.2,70.2,16399,41.4,652,499,0,0,253,24526,0
2023-03-21 16:44:00,0,11279,36477,154040,0,1944,470,160,34.9,132,1976,66.5,422,0,10039,81.8,3.93,146,86.7,0,17688,1969,460,32.0,498,1647,66.3,19,354,0,0,453,181,0,11279,0,19145,75776,0,177,263,91.8,26.7,31.6,2298,41.1,6280,0,2901,3733,9.46,132,65.8,0,17545,205,259,26.0,88.5,16391,42.2,38.5,438,0,0,254,601,0
2023-03-21 16:46:00,0,14020,36374,154583,0,1876,473,160,34.9,132,1942,66.3,424,0,12931,81.3,5.09,145,88.7,0,17703,1943,457,31.6,431,1611,66.4,19,373,0,0,455,174,0,14020,0,21902,78823,0,168,265,91.5,25.9,32.0,2261,41.4,6280,0,2797,3740,11.0,134,67.3,0,17577,194,255,25.5,87.8,16390,41.5,38.5,471,0,0,255,593,0
2023-03-21 16:48:00,0,14247,36088,176943,0,1797,470,162,30.7,121,1893,66.1,420,0,12560,121,2.90,148,88.5,0,17677,1814,459,31.6,141,1532,66.3,19,355,0,0,452,169,0,14247,0,22084,79437,0,177,263,94.2,19.7,29.0,2328,41,6283,0,2625,3719,2.90,134,66.9,0,17576,197,258,25.5,71.7,16390,41.5,38.5,435,0,0,253,585,0
2023-03-21 16:50:00,0,12282,58488,202100,0,1863,474,163,30.7,121,1908,66.0,1326,0,9593,84.4,5.70,147,86.9,0,17668,1897,460,31.6,220,1577,66.7,19,350,0,0,456,21468,0,12282,0,22251,80912,0,164,265,101,20.1,29.0,2194,41.4,25205,0,2715,3781,6.51,132,65.5,0,17555,206,258,25.5,77.3,16406,41.8,38.5,426,0,0,257,23972,0
2023-03-21 16:52:00,0,11731,59261,178039,0,1792,470,162,32.9,121,1881,66.2,1728,0,12638,79.3,7.19,147,85.4,0,17664,1818,457,32.0,138,1510,66.3,370,389,0,0,457,21824,0,11731,0,22321,80454,0,151,263,93.7,23.2,29.0,2290,41,25642,0,2617,3678,8.38,132,64.7,0,17553,185,256,25.5,70.6,16388,42.1,664,491,0,0,257,24382,0
2023-03-21 16:54:00,0,12371,36503,154593,0,1946,471,160,32.9,115,1977,66.6,422,0,10135,78.6,4.63,149,86.1,0,17677,1965,457,32.0,279,1614,66.6,19,345,0,0,452,164,0.389,12371,0,20200,76885,0,174,264,91.8,22.4,27.7,2268,41,6280,0,2907,3586,5,132,65.1,0,17558,190,256,25.5,73.5,16380,42.1,38.5,419,0,0,253,599,0
2023-03-21 16:56:00,0,16263,36381,157039,0,1868,476,163,30.7,126,1943,66.2,422,0,14581,80.5,3.97,150,88.4,0,17674,1890,456,31.8,220,1594,66.0,19,360,0,0,451,155,0.389,16263,0,24108,81568,0,184,266,95.9,20.1,30.3,2259,41.7,6279,0,2861,3686,3.97,133,67.7,0,17553,210,255,25.7,77.3,16411,41.4,38.5,445,0,0,253,596,0
2023-03-21 16:58:00,0,15170,36134,156450,0,1792,471,163,32.3,120,1898,66.2,420,0,14230,119,5.80,148,88.0,0,17668,1809,457,31.8,139,1522,66.0,19,359,0,0,456,170,0,15170,0,22993,79958,0,190,264,95.6,21.9,29.0,2344,41.7,6287,0,2689,3679,6.63,134,67.3,0,17562,208,256,25.7,71.3,16422,41.7,38.5,439,0,0,256,595,0
2023-03-21 17:00:00,0,12526,42013,159559,0,1875,471,161,31.5,121,1908,66.3,653,0,9560,80.7,5.57,147,88.0,0,17679,1892,457,32.0,220,1556,66.8,19,356,0,0,453,5643,0,12526,0,20911,78437,0,189,263,100,22.1,29.0,2190,41.7,11145,0,2697,3641,6.40,133,67.7,0,17558,217,262,26.0,76.6,16407,41.4,38.5,437,0,0,255,6595,0
2023-03-21 17:02:00,0,11864,59366,177880,0,1804,475,163,56.8,121,1893,65.7,1730,0,12507,79,4.40,148,87.9,0,17659,1823,457,32.3,148,1510,66.1,370,397,0,0,451,21902,0,11864,0,22467,80919,0,157,270,95.4,64.9,29.0,2300,41.4,25718,0,2582,3655,4.83,132,68.0,0,17549,184,256,26.2,75.8,16374,41.7,664,507,0,0,252,24462,0
2023-03-21 17:04:00,0,12929,36278,177565,0,1883,471,161,59.2,137,1923,65.7,424,0,9718,80.1,5.37,149,87.6,0,17668,1899,459,32.3,502,1569,65.8,19,339,0,0,452,176,0,12929,0,20747,77967,0,156,269,94.2,66.8,32.9,2275,41.4,6285,0,2791,3679,6.02,134,66.9,0.389,17550,177,257,26.2,93.3,16394,41.7,38.5,410,0,0,254,602,0
2023-03-21 17:06:00,0,13941,36367,179748,0,1879,458,158,32.2,132,1947,66.4,420,0,12897,80.6,6.17,147,87.9,0,17674,1899,453,32.3,514,1564,66.5,19,361,0.389,0,452,176,0,13941,0,21773,79224,0,159,256,90.4,22.4,31.6,2256,41.4,6286,0,2771,3686,7.24,135,66.9,0,17560,189,253,26.2,97.1,16394,41.4,38.5,445,0,0,255,594,0
2023-03-21 17:08:00,0,12663,36066,154936,0,1795,464,161,31.5,126,1912,65.5,419,0,12651,118,5.80,145,87.7,0,17661,1800,458,32.3,644,1486,67.2,19.4,355,0,0.389,449,176,0,12663,0,20478,77126,0,160,260,93.4,21.2,30.3,2333,41,6285,0.389,2609,3555,6.60,133,67.3,0,17560,176,258,26.2,84.8,16380,42.8,38.5,435,0,0,251,593,0
2023-03-21 17:10:00,0,11110,36249,152648,0,1876,476,162,33.7,126,1909,67.1,419,0,9604,79.6,3.50,145,87.5,0,17667,1885,461,32.3,211,1531,66.7,19,345,0,0,451,175,0,11110,0,18932,75621,0,172,267,101,24.4,30.3,2196,41.8,6285,0,2719,3565,3.50,132,69.1,0,17564,183,259,26.2,72.4,16379,41.7,38.5,418,0,0,252,598,0
2023-03-21 17:12:00,0.389,12888,59544,179770,0,1857,475,162,30.7,115,1939,66.6,1729,0,15180,79.8,5.23,151,87.7,0,17662,1884,454,32.3,2478,1540,65.9,370,405,0,0,451,21847,0,12888,0.389,23485,81796,0,147,266,94.0,22.3,32.7,2297,42.5,25662,0,2920,3617,6.05,131,67.3,0,17558,186,258,26.2,95.6,16377,41.0,665,529,0,0,252,24335,0
2023-03-21 17:14:00,0,13030,36247,155386,0,1861,468,164,30.7,116,1920,66.2,417,0,10039,78.9,5.10,146,88.4,0,17661,1889,442,32.3,3866,1561,66.1,19,341,0,0,442,177,0,13030,0,20837,77605,0,167,262,97.3,21.5,32.7,2264,41.4,6287,0,2763,3639,5.92,132,68.4,0,17544,200,247,26.2,109,16396,40.6,38.5,411,0.389,0,249,599,0
2023-03-21 17:16:00,0,12635,36308,156937,0,1860,469,156,32.9,115,1943,66.1,421,0.389,12861,79.1,4.90,146,88.9,0,17659,1886,445,32.3,3203,1575,66.4,19,362,0,0,439,168,0,12635,0,20460,77623,0,157,262,86.3,28.2,27.7,2256,41.7,6285,0,2769,3662,5.27,133,68.0,0,17545,188,250,26.2,128,16386,40.6,38.5,447,0.389,0,246,594,0.389
2023-03-21 17:18:00,0,12653,36064,154636,0,1790,472,163,32.9,121,1894,66.2,419,0.389,12569,118,3.93,150,88.2,0,17675,1805,457,32.3,146,1511,66.6,19,366,0,0,452,175,0,12653,0,20490,78144,0,162,264,100,23.8,29.0,2326,41.4,6284,0,2625,3654,4.36,135,66.6,0,17556,184,255,26.2,75.1,16399,41.4,38.5,454,0,0,252,601,0.389
2023-03-21 17:20:00,0,11512,36503,154399,0,1948,475,164,31.1,132,1967,66.3,421,0,10019,79.1,5.57,147,87.4,0,17689,1971,456,31.8,279,1630,66.5,19,337,0,0,451,176,0,11512,0,19350,76408,0,198,267,104,21.6,31.6,2196,40.6,6284,0,2947,3543,6.38,134,65.8,0,17563,236,255,25.7,72.8,16417,42.8,38.5,407,0,0.389,252,591,0
2023-03-21 17:22:00,0,11395,59104,202011,0,1815,474,161,31.9,132,1887,66.6,1718,0,12672,79.4,4.17,146,87.9,0.389,17669,1835,458,31.6,152,1547,66.9,281,397,0,0,455,21850,0,11395,0,21930,81080,0,210,265,92.1,21.3,31.6,2299,41.8,25669,0,2663,3685,4.63,133,66.6,0,17567,245,257,25.5,76.2,16420,43.2,419,524,0,0.389,256,24408,0
