"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-16 03:52:00,0,10533,35870,160786,0,1826,119,163,57.8,116,1874,66.6,419,0,7004,79.4,7.31,149,87.8,0,17687,1851,124,31.6,1510,66.7,19,335,0.389,0,122,173,0,10533,0,18399,77069,0,193,27.7,101,64.1,27.7,2285,41.8,6282,0,1175,3662,8.14,132,69.5,0,17566,225,29.0,25.5,16314,41.1,38.5,401,0,0,29.0,579,0
2023-03-16 03:54:00,0,11211,48351,171381,0,1959,136,167,35.9,132,1985,65.5,899,0,7217,80.5,3.93,147,87.5,0,17692,1981,118,31.8,1661,66.8,19,336,0.389,0,117,11606,0,11211,0,20248,79712,0,203,31.6,106,26.1,31.6,2192,41.0,16460,0,1167,3686,4.36,132,68.8,0,17565,227,27.7,25.7,16326,41.5,38.5,399,0,0,28.0,13144,0
2023-03-16 03:56:00,0,13794,59561,185872,0,1887,136,157,33.5,132,1968,65.4,1717,0,7018,80.4,6.07,146,87.8,0,17683,1899,135,31.8,1605,66.9,375,388,0,0,133,21876,0,13794,0,24470,84698,0,204,31.6,88.0,24.1,31.6,2325,40.3,25721,0,1139,3679,6.82,136,67.7,0,17563,224,31.6,25.7,16311,42.5,669,496,0,0,32.0,24434,0
2023-03-16 03:58:00,0,12300,35968,168699,0,1809,124,162,32.1,121,1898,66.1,419,0,6906,118,5.70,145,88.1,0,17690,1810,129,31.8,1495,66.9,19,364,0,0,133,177,0,12300,0,20178,78891,0,200,29.0,93.9,22.2,29.0,2323,41.4,6282,0,1095,3649,6.46,133,66.9,0,17570,210,30.3,25.7,16307,41.7,38.5,448,0,0,31.6,583,0
2023-03-16 04:00:00,0,9882,36087,166296,0,1882,119,166,32.1,116,1921,66.3,422,0,7030,79.9,2.90,146,87.8,0,17686,1899,124,32.0,1566,66.3,19,336,0,0,122,174,0,9882,0,17771,76269,0,184,27.7,105,22.3,27.7,2202,41,6284,0,1132,3588,2.90,133,66.6,0,17564,212,29.0,26.0,16297,41.4,38.5,400,0,0,29.0,582,0
2023-03-16 04:02:00,0,9796,35849,158206,0,1781,124,160,32.9,116,1882,66.1,421,0,6846,82,5.69,145,88.1,0,17671,1809,117,32.3,1495,66.5,19,335,0,0,116,172,0,9796,0,17670,75740,0,140,29.0,97.2,23.6,27.7,2299,41.7,6285,0,1099,3729,6.52,134,67.0,0,17559,185,27.7,26.2,16270,41.4,38.5,408,0,0,27.7,581,0
2023-03-16 04:04:00,0,11305,36394,158035,0,1939,124,160,31.5,115,1981,66.2,419,0,7107,81.9,5.33,145,88.4,0,17659,1962,118,32.3,1620,66.4,19,333,0,0,117,174,0,11305,0,19153,77782,0,155,29.0,91.7,22.0,27.7,2200,42.1,6287,0,1083,3716,6.09,133,67.0,0,17554,182,27.7,26.2,16270,41.5,38.5,398,0,0,27.7,580,0
2023-03-16 04:06:00,0,12222,59561,187473,0.389,1862,130,162,33.7,126,1962,66.6,1717,0.389,6965,80.2,3.97,146,87.9,0,17667,1888,117,32.3,1545,66.4,375,389,0,0,116,21946,0,12222,0,22845,82655,0,150,36.0,93.5,24.0,30.3,2321,42.5,25775,0,1059,3663,3.97,133,66.9,0,17552,184,28.0,26.2,16274,41.7,669,498,0,0,27.7,24495,0
2023-03-16 04:08:00,0,13133,35939,162722,0,1794,118,164,32.1,109,1909,66.4,416,0,6929,119,5.13,147,87.5,0,17662,1810,118,32.3,1503,66.6,19,364,0,0,122,183,0,13133,0,21011,79696,0,182,27.7,98.1,22.3,26.3,2328,42.1,6290,0,1088,3662,5.52,133,66.6,0,17551,208,27.7,26.2,16278,41.7,38.5,452,0,0,29.0,589,0
2023-03-16 04:10:00,0,11262,36095,156266,0,1878,113,162,31.5,116,1921,66.2,418,0,6970,80.7,5.33,144,87.7,0.389,17670,1887,112,31.8,1569,66.8,19,328,0,0,110,160,0,11262,0,19129,77579,0,182,26.3,105,22.3,27.7,2198,41.7,6285,0,1122,3634,6.09,133,66.9,0,17558,196,26.3,25.7,16291,41.7,38.9,399,0,0,26.3,583,0
2023-03-16 04:12:00,0,10126,35857,158458,0,1798,124,160,32.1,115,1877,67.4,418,0,6888,79.6,4.07,146,87.8,0,17689,1809,112,31.6,1507,66.2,19,338,0,0,117,178,0,10126,0,18009,76388,0,190,29.0,102,23.4,27.7,2292,41.8,6284,0,1135,3633,4.49,134,66.2,0,17559,213,26.3,25.5,16282,42.1,38.5,408,0.389,0,27.7,585,0
2023-03-16 04:14:00,0,10016,36359,181636,0,1954,130,162,32.1,121,1981,67.3,419,0,7158,82.1,3.50,147,86.7,0,17675,1974,118,31.6,1614,65.6,19,335,0,0,116,179,0,10016,0,17875,77088,0,177,30.3,96.7,21.9,29.0,2205,42.2,6288,0,1132,3710,3.50,133,66.6,0,17557,211,27.7,25.5,16278,41.4,38.5,399,0,0,27.7,581,0
2023-03-16 04:16:00,0,11822,59401,209296,0,1866,129,163,32.9,132,1956,66.1,1722,0,6982,79.6,4.77,148,85.3,0,17664,1887,129,31.6,1575,66.3,375,394,0,0,128,21884,0,11822,0,22480,82930,0,158,30.3,101,28.3,36.6,2327,42.1,25711,0,1086,3616,5.16,132,65.5,0,17556,184,35.8,25.5,16262,41,669,499,0,0,30.3,24325,0
2023-03-16 04:18:00,0,12387,40014,163277,0,1792,136,160,31.9,132,1900,65.8,935,0,6872,119,4.17,145,86.2,0,17657,1793,129,31.6,1509,65.8,375,410,0,0,133,3441,0,12387,0,21180,79995,0,162,31.6,91.7,21.7,36.6,2330,41,9324,0.389,1111,3578,4.53,133,66.6,0,17546,169,35.8,25.5,16286,41.8,669,529,0,0,31.6,4168,0
2023-03-16 04:20:00,0,12382,36106,156432,0,1856,141,164,32.5,132,1922,66.0,419,0,6942,81.3,5.11,146,87.6,0,17663,1892,140,32.0,1541,65.7,19,332,0,0,133,185,0,12382,0,20231,78673,0,165,32.9,97.4,22.3,31.6,2202,41,6285,0.389,1074,3665,6.31,138,66.6,0,17557,199,32.9,26.0,16266,41.0,38.5,399,0,0,31.6,584,0
2023-03-16 04:22:00,0.389,11123,35847,160282,0,1773,124,161,32.9,121,1881,66.7,422,0,6843,82.6,3.94,146,87.7,0,17660,1802,135,32.3,1506,66.2,19,335,0,0.389,139,172,0,11123,0.389,18991,77340,0,168,29.0,93.9,29.1,29.0,2304,41.5,6284,0,1056,3763,4.77,138,66.2,0,17553,201,31.6,26.2,16267,41.4,38.5,400,0,0,38.6,584,0
2023-03-16 04:24:00,0.389,11061,36365,158103,0,1925,124,161,30.7,121,1979,66.3,419,0,7130,79.9,5.34,147,88.0,0,17671,1947,128,32.3,1630,66.1,19,325,0,0.389,122,151,0,11061,0.389,18917,77663,0,181,29.0,99.6,20.8,29.0,2206,41.5,6287,0,1099,3633,6.15,131,68.0,0,17559,203,30.3,26.2,16281,41.4,38.5,382,0,0,34.7,567,0
2023-03-16 04:26:00,0,11204,59350,185404,0,1864,129,161,30.7,126,1963,66.6,1725,0,6960,78.5,3.93,150,88.1,0,17689,1876,129,32.3,1583,66.2,375,385,0,0,128,21748,0,11204,0,21869,81778,0,194,30.3,99.3,20.4,30.3,2321,42.9,25586,0,1090,3586,4.30,134,66.6,0,17569,204,30.3,26.2,16286,41.4,669,488,0,0,30.3,24306,0
2023-03-16 04:28:00,0,12315,56373,181282,0,1789,136,164,33.5,132,1897,66.1,1610,0,6877,120,2.90,147,87.9,0,17676,1814,129,32.3,1512,66.4,375,402,0,0,127,19095,0,12315,0,22698,82481,0,193,31.6,97.3,24.4,31.6,2312,41.4,23208,0,1087,3672,2.90,137,66.2,0,17567,222,30.3,26.2,16292,41.4,669,517,0,0,30.3,21378,0
2023-03-16 04:30:00,0,10045,36074,156484,0,1892,141,163,31.5,137,1927,66.1,422,0,7055,79.9,5.96,145,87.5,0,17684,1908,140,31.8,1565,66.0,19,333,0,0,133,181,0,10045,0,17908,76402,0,206,32.9,95.2,22.1,32.9,2200,41.4,6281,0,1156,3640,11.5,133,66.9,0,17568,228,32.9,25.7,16301,41.4,38.5,404,0,0,31.6,591,0
2023-03-16 04:32:00,0,9638,35822,158296,0,1791,136,163,31.5,132,1887,65.8,421,0,6886,78.5,5.43,146,87.6,0,17672,1816,140,31.6,1525,65.7,19,340,0,0,139,176,0,9638,0,17515,75811,0,183,31.6,95.1,21.4,31.6,2298,40.6,6284,0,1142,3615,6.55,134,67.3,0,17561,218,32.9,25.5,16308,41.1,38.5,412,0,0,32.9,578,0
2023-03-16 04:34:00,0,9661,35802,179561,0,1856,141,163,32.1,143,1927,66.2,421,0,6941,78.5,4.40,146,87.7,0,17668,1875,135,32.0,1590,65.7,19,329,0,0,133,170,0,9661,0,17536,76535,0,190,32.9,96.4,23.0,34.2,2231,40.6,6282,0,1058,3586,9.96,134,67.7,0,17548,215,31.6,25.5,16305,41.5,38.5,393,0,0.389,31.6,573,0
2023-03-16 04:36:00,0,10990,59339,210934,0,1868,130,164,33.6,126,1960,66.9,1721,0,6993,81.3,3.93,147,88.0,0,17670,1888,146,32.0,1561,65.9,375,375,0,0,144,21788,0,10990,0,21626,82210,0.389,195,30.7,103,24.6,30.3,2337,41.4,25606,0,1097,3709,9.49,133,68.0,0.389,17551,221,34.2,26.0,16276,41.7,669,479,0,0,34.2,24319,0
2023-03-16 04:38:00,0,13349,59221,198617,0,1794,136,149,32.2,132,1903,66.4,1721,0,6946,123,4.31,147,88.1,0,17687,1808,129,32.3,1477,66.5,375,408,0,0,127,21790,0.389,13349,0,23986,84165,0,200,31.6,87.7,22.0,32.0,2329,41.7,25611,0,1092,3710,4.67,133,70.2,0,17568,222,30.3,26.2,16282,41.4,669,527,0,0,30.3,24325,0
2023-03-16 04:40:00,0,11097,36098,156424,0,1878,124,156,31.5,121,1929,65.8,420,0,7026,81.0,5.35,144,88.6,0,17670,1889,135,31.8,1565,66.6,19.4,338,0,0,133,182,0,11097,0,18955,77499,0,197,29.0,88.8,21.7,29.0,2201,41.7,6284,0,1102,3618,6.09,134,69.5,0,17553,219,31.6,25.7,16297,41.7,38.5,406,0,0,31.6,585,0
2023-03-16 04:42:00,0,11205,36114,160191,0,1855,108,161,31.5,105,1947,65.8,420,0,6963,78.9,5.34,143,88.2,0,17676,1879,112,31.6,1577,67.3,19.4,338,0,0,117,175,0,11205,0,19086,77709,0,182,25.0,94.0,20.1,25.0,2295,41,6284,0,1084,3587,6.15,135,68.0,0,17553,214,26.3,25.5,16280,42.2,38.5,412,0,0,27.7,580,0
2023-03-16 04:44:00,0,10389,35832,155078,0,1803,124,163,30.7,126,1867,66.2,421,0,6897,79.6,4.89,143,87.2,0,17661,1832,112,31.6,1519,66.3,19,329,0,0,106,172,0,10389,0,18258,76598,0,188,29.0,96.3,19.7,30.3,2205,41,6284,0,1097,3640,5.29,136,65.8,0,17548,222,26.3,25.5,16283,40.6,38.5,401,0,0,25.0,581,0
2023-03-16 04:46:00,0,12076,45319,169920,0,1872,130,159,32.1,126,1969,65.8,792,0,6990,81.3,5.36,144,86.9,0,17666,1946,129,31.6,1566,66.6,19,349,0,0,128,9002,0,12076,0,20817,79984,0,197,30.3,96.4,21.5,30.3,2332,41,14160,0,1073,3709,5.76,135,65.5,0,17548,241,30.3,25.5,16284,41,38.5,436,0,0,30.3,10248,0
2023-03-16 04:48:00,0,12550,59366,184706,0,1809,119,159,32.9,121,1890,66.4,1722,0,6913,120,3.73,147,87.7,0,17670,1832,129,31.6,1508,66.4,375,396,0.389,0,128,22065,0,12550,0,23179,83166,0,200,27.7,89.9,23.2,29.0,2324,41.8,25903,0,1141,3670,3.73,136,66.6,0,17552,224,30.3,25.5,16282,42.5,669,515,0,0,30.7,24542,0
2023-03-16 04:50:00,0,12611,36378,157980,0,1958,113,160,31.5,121,1978,66.3,422,0,7185,81.3,5.33,146,87.2,0,17659,1991,129,31.6,1640,66.3,19,332,0.389,0,122,171,0,12611,0,20463,79481,0,200,26.3,92.2,21.3,29.0,2212,41.5,6285,0,1143,3635,6.21,136,65.8,0,17552,236,30.3,25.5,16307,41,38.5,400,0,0,29.4,583,0
2023-03-16 04:52:00,0,11227,36126,162362,0,1875,119,163,31.5,126,1944,66.9,422,0,7069,79.3,3.71,144,86.0,0,17661,1898,117,31.6,1583,66.3,19,336,0,0,122,170,0,11227,0,19100,77947,0,187,27.7,95.2,20.9,30.3,2308,42.1,6288,0,1122,3616,4.07,133,65.8,0,17552,224,27.7,25.5,16288,41.4,38.5,411,0,0,29.0,584,0
2023-03-16 04:54:00,0,9463,35805,155264,0,1806,136,163,32.9,132,1849,66.4,422,0,6934,81.6,3.27,142,85.9,0,17670,1814,129,31.6,1473,65.9,19,326,0,0,128,180,0,9463,0,17305,75541,0,200,36.6,96.5,22.8,31.6,2197,42.8,6285,0,1103,3710,3.27,133,65.1,0,17559,209,30.3,25.5,16278,41.4,38.5,394,0,0,30.3,584,0
2023-03-16 04:56:00,0,10879,36076,183482,0,1886,136,159,32.1,126,1957,66.2,420,0,7050,79.5,4.54,146,87.6,0,17680,1917,140,31.6,1529,66.0,19,329,0,0,132,179,0,10879,0,18706,77909,0,209,31.6,98.5,22.0,30.3,2329,42.1,6285,0,1134,3685,4.92,136,66.2,0,17556,242,32.9,25.5,16301,41.4,38.5,399,0,0,31.6,580,0.389
2023-03-16 04:58:00,0,11473,59065,184622,0,1818,118,162,31.5,120,1895,66.3,1720,0,6965,119,6.88,145,87.9,0,17675,1835,129,31.6,1497,66.2,375,397,0,0,133,21699,0,11473,0,22077,82228,0,207,27.7,104,21.3,29.0,2337,41.4,25537,0,1155,3656,6.96,137,66.6,0,17548,227,30.3,25.5,16311,41,669,521,0,0,31.6,24249,0
2023-03-16 05:00:00,0,10811,36339,157853,0,1952,130,164,31.5,127,1985,66.1,419,0,7168,80.7,6.42,145,87.5,0,17670,1971,124,31.8,1635,66.4,19,327,0,0,121,159,0,10811,0,18663,77726,0,201,30.3,103,21.6,30.3,2208,41.4,6284,0,1158,3589,6.49,133,66.2,0,17550,230,29.0,25.7,16315,41.7,38.5,395,0,0,29.0,585,0
2023-03-16 05:02:00,0,10663,36099,160601,0.389,1904,130,163,55.6,126,1946,66.1,420,0,7076,80.3,3.27,146,87.3,0,17666,1923,129,32.0,1542,66.1,19,327,0,0,128,161,0,10663,0,18510,77351,0,202,30.3,96.2,62.8,30.3,2296,41,6285,0,1168,3633,3.27,133,66.2,0,17557,223,30.7,26.0,16291,41.7,38.5,393,0,0,30.3,581,0
2023-03-16 05:04:00,0,10523,35827,155295,0,1825,130,163,57.8,121,1855,65.8,422,0.389,6926,79.0,3.27,143,87.7,0,17673,1852,129,32.0,1489,66.2,19,328,0,0,128,180,0,10523,0,18361,76720,0,203,30.3,95.3,64.6,29.0,2192,40.3,6288,0,1175,3593,3.27,133,66.2,0,17558,222,35.3,26.0,16295,40.7,38.5,392,0,0,30.3,580,0
2023-03-16 05:06:00,0,13088,36154,161961,0,1883,130,159,33.1,126,1949,65.5,419,0.389,7057,78.4,5.70,147,87.6,0,17660,1909,124,32.0,1600,65.9,19,331,0,0,122,172,0,13088,0,20941,79874,0,191,30.3,92.3,21.9,35.9,2322,40.3,6287,0,1135,3609,6.52,140,66.6,0,17552,225,34.0,26.0,16321,40.6,38.9,400,0,0,29.0,583,0
2023-03-16 05:08:00,0,13496,59211,189063,0,1817,130,163,31.5,121,1898,66.0,1722,0,7001,119,4.40,146,87.3,0.389,17668,1822,129,32.3,1528,66.0,375,409,0,0,128,21779,0,13496,0,24140,84492,0,203,30.3,100,26.6,29.0,2336,41.4,25612,0,1153,3672,4.77,140,66.6,0,17551,216,30.3,26.2,16308,40.6,669,538,0,0,30.3,24330,0
2023-03-16 05:10:00,0,13732,40571,162708,0,1971,124,162,30.7,121,1982,66.1,945,0,7196,81.7,2.90,143,87.2,0.389,17656,1981,128,31.8,1644,66.3,375,381,0,0,133,3490,0,13732,0,22529,82027,0,201,29.0,101,20.1,29.0,2212,42.5,9355,0,1162,3635,2.90,134,66.2,0,17552,220,30.3,25.7,16293,41,669,496,0,0,36.6,4246,0
2023-03-16 05:12:00,0,12386,36181,160684,0,1909,130,163,32.5,120,1949,66.4,422,0,7114,80.7,4.67,147,88.0,0,17677,1915,124,31.6,1584,66.6,19,331,0,0,122,175,0,12386,0,20258,79162,0,205,30.3,97.1,27.6,29.0,2300,42.1,6281,0,1161,3640,5.06,137,66.6,0,17561,224,29.0,25.5,16291,41,38.5,408,0,0,33.9,585,0
2023-03-16 05:14:00,0,10533,35836,155300,0,1812,130,161,33.3,126,1838,67.1,422,0,6927,82.5,5.33,145,88.3,0,17687,1837,123,31.6,1525,66.6,19,332,0,0,116,175,0,10533,0,18416,76861,0,192,30.3,94.6,23.1,30.3,2189,42.6,6280,0,1146,3717,6.15,134,66.9,0,17564,218,29.0,25.5,16293,41.4,38.5,401,0,0,27.7,577,0
2023-03-16 05:16:00,0,13046,36193,183750,0,1882,135,161,32.1,126,1960,66.2,421,0,6993,81.9,4.30,143,87.8,0,17681,1913,129,32.0,1580,66.3,19,337,0,0,128,157,0,13046,0,20912,80369,0,194,31.6,93.5,22.2,30.3,2323,41.7,6284,0.389,1109,3680,4.93,135,66.9,0,17567,231,30.3,26.0,16298,41.1,38.5,412,0.389,0,30.3,573,0
2023-03-16 05:18:00,0,12869,59227,208265,0,1815,124,164,30.7,116,1895,66.1,1725,0,6902,121,4.30,142,87.7,0,17671,1843,129,32.3,1490,66.1,375,397,0,0,122,21857,0,12869,0,23478,84080,0,198,29.0,102,20.1,27.7,2327,41.4,25681,0,1110,3696,4.93,134,66.6,0,17569,234,30.3,26.2,16295,40.7,669,520,0,0,29.0,24338,0
2023-03-16 05:20:00,0.389,11107,56187,178292,0,1878,124,161,32.9,126,1909,65.7,1596,0,7010,81.8,4.43,143,87.0,0,17674,1898,118,32.3,1552,65.8,375,378,0,0,117,18830,0,11107,0.389,21429,81222,0,204,29.0,94.9,22.9,30.3,2200,41.4,22989,0,1135,3635,10.1,135,66.2,0,17561,233,27.7,26.2,16286,40.7,669,487,0,0,27.7,21019,0
2023-03-16 05:22:00,0,12239,36133,162483,0,1890,124,175,32.9,121,1942,66.1,419,0,7107,79.6,4.87,143,87.2,0,17663,1903,129,32.0,1568,66.0,19,338,0,0,122,175,0,12239,0,20084,79037,0,200,29.0,106,22.7,29.0,2311,41.7,6282,0,1153,3639,11.3,135,66.2,0,17555,216,30.3,26.0,16300,41.0,38.5,413,0,0,29.0,585,0
2023-03-16 05:24:00,0,11769,35853,155507,0,1820,124,161,31.5,121,1848,66.0,422,0,6955,80.7,3.50,142,87.4,0,17671,1845,118,32.0,1545,66.1,19,326,0,0,122,171,0,11769,0,19637,78132,0,201,29.0,93.8,21.6,29.0,2223,41,6285,0,1143,3686,3.50,134,66.2,0,17554,231,27.7,26.0,16294,40.6,38.5,393,0,0,29.0,575,0
2023-03-16 05:26:00,0,13195,36175,160133,0,1892,124,166,32.1,126,1951,66.3,420,0,7088,82.1,4.76,140,87.3,0,17664,1916,124,31.6,1597,66.7,19,329,0,0,117,172,0,13195,0,21051,79983,0,211,29.0,104,21.9,30.3,2321,41.4,6282,0,1168,3717,10.3,134,66.2,0,17553,242,29.0,25.5,16313,41.4,38.5,401,0,0,27.7,580,0
2023-03-16 05:28:00,0,13025,59394,185150,0,1831,119,164,32.9,116,1904,66.0,1722,0,6961,117,3.97,142,86.4,0,17694,1851,129,31.6,1522,66.8,375,409,0,0.389,128,21944,0,13025,0,23657,83754,0,212,27.7,103,22.6,27.7,2321,40.3,25778,0,1148,3577,3.97,136,65.1,0,17570,238,30.3,25.5,16307,42.1,669,537,0,0,30.3,24499,0
2023-03-16 05:30:00,0,11732,59289,190842,0,1824,130,162,32.9,120,1860,65.8,1722,0,6955,79.6,5.93,143,85.9,0,17667,1835,124,31.6,1527,66.4,375,375,0,0.389,122,21944,0,11732,0,22360,82222,0,206,30.3,96.4,22.6,29.0,2198,41,25780,0,1162,3588,6.81,134,64.7,0,17567,219,29.0,25.5,16297,41,669,482,0,0,29.0,24495,0
2023-03-16 05:32:00,0,12577,36154,170458,0,1886,124,161,30.7,121,1943,65.9,421,0,7034,79.5,3.93,142,87.7,0,17674,1913,123,31.6,1572,65.8,19,332,0,0,127,172,0,12577,0,20438,79342,0.389,191,29.4,93.7,19.7,29.0,2295,41,6284,0,1138,3633,4.32,134,66.2,0.389,17556,234,29.0,25.5,16295,41.4,38.5,410,0,0.389,30.3,579,0
2023-03-16 05:34:00,0,10374,36096,156728,0,1909,129,166,30.7,126,1910,66.1,420,0,7110,81.1,4.46,144,87.6,0,17666,1920,124,31.6,1559,65.9,19,334,0,0,122,171,0,10374,0,18227,76912,0.389,211,30.7,104,19.7,30.7,2199,40.6,6287,0,1169,3703,3.98,137,66.2,0.389,17551,231,29.0,25.5,16289,41,38.5,408,0,0.389,29.0,579,0
2023-03-16 05:36:00,0,10867,36098,161472,0,1898,130,160,32.9,132,1952,66.3,420,0,7093,80.8,4.09,142,87.7,0,17661,1920,129,32.4,1582,66.5,19,337,0,0,128,173,0,10867,0,18726,77602,0,207,30.3,97.2,23.3,32.0,2331,41.1,6288,0,1143,3732,3.62,135,66.2,0,17555,235,30.3,26.0,16304,40.6,38.5,415,0,0,30.3,576,0
2023-03-16 05:38:00,0,12754,49253,178797,0,1885,124,161,33.7,116,1952,66.2,951,0,7108,117,5.11,143,88.2,0,17661,1910,129,32.7,1566,65.9,19,362,0,0,128,12705,0,12754,0,21860,81706,0,198,29.0,94.4,24.4,27.7,2336,41.5,17441,0,1142,3731,5.92,134,65.9,0,17547,226,30.3,26.2,16295,40.6,38.5,459,0,0,30.3,14323,0
2023-03-16 05:40:00,0,11119,59547,181912,0,1879,125,163,30.7,121,1905,66.2,1724,0,7007,81.3,3.70,143,88.1,0,17662,1903,118,32.7,1556,66.6,375,374,0,0,117,22005,0,11119,0,21741,81667,0,192,29.0,96.6,21.2,29.0,2195,41.4,25835,0,1127,3658,4.09,136,65.8,0,17553,222,27.7,26.7,16290,42.2,669,481,0,0,27.7,24554,0
2023-03-16 05:42:00,0,10047,35832,182360,0,1828,136,162,32.1,127,1891,66.6,421,0,6900,79.2,4.30,142,88.2,0,17669,1840,129,32.7,1529,67.2,19.4,333,0,0,122,179,0,10047,0,17918,76951,0,205,36.5,93.7,22.3,30.3,2302,42.1,6287,0,1102,3610,4.73,135,66.3,0,17564,226,30.3,26.7,16296,42.3,38.5,410,0,0,29.0,591,0
2023-03-16 05:44:00,0,9912,36063,156425,0,1884,130,160,34.4,132,1908,66.4,422,0,7005,79.5,5.33,142,87.5,0,17671,1901,135,32.7,1622,66.8,19,334,0,0,133,175,0.389,9912,0,17827,76565,0,206,35.2,91.8,23.7,31.6,2205,41.7,6284,0,1134,3610,6.13,135,66.2,0,17554,221,31.6,26.7,16294,41.8,38.5,409,0,0,31.6,580,0
2023-03-16 05:46:00,0,12237,36159,159624,0,1878,130,164,32.2,121,1941,65.8,419,0,7051,79.5,3.94,142,87.8,0,17673,1947,128,31.8,1593,66.7,19,352,0.389,0,128,172,0,12237,0,20123,79032,0,197,30.3,108,20.6,29.0,2313,40.3,6284,0,1168,3610,4.58,137,66.6,0,17544,246,30.3,25.7,16295,41,38.5,446,0,0,30.3,576,0
2023-03-16 05:48:00,0,12256,36186,160551,0,1898,119,159,30.7,120,1930,65.8,419,0,7085,122,3.94,142,87.8,0,17682,1911,118,31.6,1563,66.3,19,360,0,0,117,170,0,12256,0,20116,79107,0,200,27.7,98.3,19.7,29.0,2293,41,6284,0,1131,3603,4.58,135,66.6,0,17564,224,27.7,25.5,16299,40.6,38.5,457,0,0,27.7,579,0
2023-03-16 05:50:00,0,10814,59257,181877,0,1891,124,161,33.5,121,1904,65.9,1720,0,7064,79.9,5.33,142,87.7,0,17677,1899,123,31.6,1569,66.2,375,375,0,0,116,21720,0,10814,0,21450,81543,0,214,29.0,93.6,28.7,29.0,2193,41.0,25555,0,1168,3611,6.22,135,66.2,0,17558,226,29.0,25.5,16291,40.6,669,483,0,0,27.7,24259,0
2023-03-16 05:52:00,0,11210,35879,160725,0,1800,124,162,34.3,115,1887,66.4,422,0,7002,79.9,3.97,142,87.8,0,17691,1837,129,31.6,1492,66.7,19,334,0,0,122,175,0,11210,0,19064,77748,0,195,29.0,95.4,29.9,27.7,2303,41.5,6286,0,1194,3663,3.97,135,66.6,0,17564,230,35.2,25.5,16292,41,38.5,411,0,0,29.4,587,0
2023-03-16 05:54:00,0,11586,36120,156993,0,1890,130,160,30.7,126,1913,66.7,419,0,7099,79.9,4.54,143,87.6,0,17689,1907,118,31.6,1556,66.0,19,324,0,0,121,170,0,11586,0,19434,78238,0,206,30.3,91.7,20.4,35.2,2202,41.9,6284,0,1147,3656,4.96,140,66.2,0,17573,224,32.6,25.5,16292,41,38.5,394,0,0,29.4,583,0
2023-03-16 05:56:00,0,14514,36206,159748,0,1888,136,161,30.7,132,1960,66.2,422,0,7045,78.5,6.28,143,87.5,0,17674,1895,129,32.0,1564,66.9,19,330,0,0,128,168,0,14514,0,22367,81290,0,211,31.6,99.6,20.1,31.6,2343,41.5,6283,0,1145,3586,7.45,140,66.2,0,17551,213,30.3,26.0,16296,41.8,38.5,404,0,0,30.3,580,0.389
