"Time","to-endpoint","to-overlay","to-stack"
2023-03-12 00:42:00,89.6,83.4,28.8
2023-03-12 00:44:00,53.4,12.7,29.7
2023-03-12 00:46:00,50.0,12.2,29.0
2023-03-12 00:48:00,50.0,11.7,29.0
2023-03-12 00:50:00,50.6,11.8,29.4
2023-03-12 00:52:00,92.2,96.9,28.6
2023-03-12 00:54:00,50.3,11.6,29.0
2023-03-12 00:56:00,49.1,11.9,28.4
2023-03-12 00:58:00,48.8,11.6,28.5
2023-03-12 01:00:00,49.9,11.7,29.1
2023-03-12 01:02:00,92.8,103,28.4
2023-03-12 01:04:00,50.8,11.7,28.9
2023-03-12 01:06:00,50.4,12.4,29.0
2023-03-12 01:08:00,48.9,11.5,28.6
2023-03-12 01:10:00,49.4,12.2,28.6
2023-03-12 01:12:00,89.2,100.0,28.4
2023-03-12 01:14:00,50.6,11.7,29.0
2023-03-12 01:16:00,49.2,12.1,28.5
2023-03-12 01:18:00,48.2,11.5,28.1
2023-03-12 01:20:00,49.4,11.8,28.6
2023-03-12 01:22:00,75.7,85.1,28.0
2023-03-12 01:24:00,49.9,11.8,28.7
2023-03-12 01:26:00,49.7,12.5,28.5
2023-03-12 01:28:00,48.2,12.1,28.2
2023-03-12 01:30:00,49.2,11.8,28.5
2023-03-12 01:32:00,70.0,69.8,28.4
2023-03-12 01:34:00,50.6,11.6,28.7
2023-03-12 01:36:00,48.8,12.9,28.3
2023-03-12 01:38:00,47.9,11.6,28.1
2023-03-12 01:40:00,48.8,12.2,28.5
2023-03-12 01:42:00,64.2,55.7,28.3
2023-03-12 01:44:00,51.6,12.7,28.9
2023-03-12 01:46:00,49.3,12.8,28.6
2023-03-12 01:48:00,48.5,11.7,28.5
2023-03-12 01:50:00,48.1,12.5,28.2
2023-03-12 01:52:00,56.4,41.2,28.1
2023-03-12 01:54:00,49.9,12.0,28.6
2023-03-12 01:56:00,49.0,13.0,28.4
2023-03-12 01:58:00,48.6,12.1,28.5
2023-03-12 02:00:00,48.8,12.1,28.4
2023-03-12 02:02:00,50.7,27.4,28.0
2023-03-12 02:04:00,49.0,11.8,28.1
2023-03-12 02:06:00,48.6,13.2,28.1
2023-03-12 02:08:00,48.0,11.6,28.1
2023-03-12 02:10:00,48.0,11.9,28.1
2023-03-12 02:12:00,48.6,14.9,28.1
2023-03-12 02:14:00,49.9,11.6,28.9
2023-03-12 02:16:00,47.7,13.2,27.7
2023-03-12 02:18:00,47.5,11.6,28
2023-03-12 02:20:00,48.0,11.8,28.2
2023-03-12 02:22:00,48.2,12.5,27.8
2023-03-12 02:24:00,48.8,11.4,27.8
2023-03-12 02:26:00,48.2,13.2,27.9
2023-03-12 02:28:00,47.0,11.8,27.6
2023-03-12 02:30:00,47.4,12.0,27.7
2023-03-12 02:32:00,48.1,12.5,27.8
2023-03-12 02:34:00,49.2,11.9,28
2023-03-12 02:36:00,48.7,13.7,28
2023-03-12 02:38:00,47.5,11.9,27.7
2023-03-12 02:40:00,46.7,11.7,27.6
2023-03-12 02:42:00,47.3,12.1,27.6
2023-03-12 02:44:00,50.8,12.7,28.5
2023-03-12 02:46:00,47.7,12.7,27.6
2023-03-12 02:48:00,47.5,11.8,27.8
2023-03-12 02:50:00,47.6,11.5,27.9
2023-03-12 02:52:00,47.9,12.4,28.0
2023-03-12 02:54:00,49.0,11.7,28.0
2023-03-12 02:56:00,47.4,12.7,27.3
2023-03-12 02:58:00,47.0,12.3,27.5
2023-03-12 03:00:00,46.8,11.7,27.6
2023-03-12 03:02:00,47.3,12.4,27.4
2023-03-12 03:04:00,52.5,14.3,27.6
2023-03-12 03:06:00,47.7,12.9,27.7
2023-03-12 03:08:00,47.4,12.0,28.0
2023-03-12 03:10:00,47.3,11.8,27.6
2023-03-12 03:12:00,47.5,13.3,27.6
2023-03-12 03:14:00,65.3,32.3,27.8
2023-03-12 03:16:00,47.6,12.4,27.6
2023-03-12 03:18:00,47.3,11.8,27.6
2023-03-12 03:20:00,46.8,11.6,27.7
2023-03-12 03:22:00,46.5,13.1,27.0
2023-03-12 03:24:00,69.6,46.4,27.9
2023-03-12 03:26:00,47.5,13.0,27.4
2023-03-12 03:28:00,46.8,12.7,27.1
2023-03-12 03:30:00,46.1,11.7,27.2
2023-03-12 03:32:00,47.0,12.0,27.5
2023-03-12 03:34:00,75.2,60.5,27.5
2023-03-12 03:36:00,49.1,12.9,28.4
2023-03-12 03:38:00,50.8,12.2,29.2
2023-03-12 03:40:00,50.6,11.9,29.4
2023-03-12 03:42:00,51.1,12.4,29.4
2023-03-12 03:44:00,90.1,77.4,30.1
2023-03-12 03:46:00,51.0,12.4,29.4
2023-03-12 03:48:00,50.9,12.1,29.4
2023-03-12 03:50:00,50.6,12.1,29.4
2023-03-12 03:52:00,50.8,12.0,29.2
2023-03-12 03:54:00,94.3,90.7,29.7
2023-03-12 03:56:00,50.9,12.1,29.3
2023-03-12 03:58:00,50.6,12.8,29.2
2023-03-12 04:00:00,50.4,11.9,29.4
