"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc365bec88272f)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxce90b7b3404f6)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc365bec88272f)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxce90b7b3404f6)","Receive Total (lxcfc36a1177bf4)"
2023-03-23 04:20:00,0,78.5,14718,63435,269,0,10292,4392,4552,0,1159,1966,128,0,129,308,32.9,124,72766,4.13,0,31.6,66.4,66.4,0,9821,0,448,20946,310,2583,1210,225,78.5,0,21386,148769,269,0,1995,1459,1437,0,657,204,30.3,0,30.3,376,22.4,29.0,2683,4.27,0,25.5,41,41.4,0,303,0,253,10973,437,1278,707,226
2023-03-23 04:22:00,0,76.0,14391,64095,269,0,10012,4790,4481,0,1173,1885,133,0,135,308,30.7,130,72665,4.13,0,31.6,66.1,66.5,0,9818,0.989,446,30651,309,2587,1225,225,76.0,0,31053,153325,270,0,1921,1510,1416,0.389,665,196,31.6,0,31.6,376,19.7,30.3,2658,4.27,0,25.5,41.5,41.8,0,297,0.600,250,10673,437,1282,715,225
2023-03-23 04:24:00,0,81.1,13313,62490,269,0,9914,4461,4424,0,1172,1833,138,0,135,309,32.1,130,72639,4.13,0,31.6,66.1,65.8,0,105,0,447,20941,305,2585,1224,221,81.1,0,21387,130212,269,0,1855,1470,1402,0,665,193,32.9,0,31.6,376,21.6,30.3,2665,4.27,0,25.5,41.1,41.8,0,231,0,257,9567,441,1280,716,214
2023-03-23 04:26:00,0,85.1,16189,64001,269,0,9999,4722,4463,0,1157,1881,128,0,135,307,31.5,130,72702,4.37,0,31.6,65.7,65.3,0,106,38.0,452,29786,507,2584,1210,220,85.1,0,30432,139389,269,0,1882,1466,1409,0,656,185,30.3,0,31.6,375,20.6,30.3,2665,4.50,0,25.5,40.3,41.7,0,230,35.0,263,12282,584,1279,707,214
2023-03-23 04:28:00,0,84.0,16266,65348,269,0,9771,4722,4400,0,1172,1804,117,0,124,307,32.1,124,72632,4.83,0,31.6,66.1,66.0,0,189,38.0,450,19730,506,2583,1223,225,84.0,0,20408,128649,269,0,1877,1478,1416,0,663,179,27.7,0,29.0,377,21.7,29.0,2646,4.97,0,25.5,40.3,42.1,0,263,35.0,254,12352,586,1279,713,220
2023-03-23 04:30:00,0,84.4,14859,62994,269,0,10273,4350,27281,0,1160,1956,117,0,118,308,33.5,119,72758,4.60,0,31.6,66.1,65.6,0,107,0,446,20881,310,2584,1212,219,84.4,0,21353,153332,269,0,1979,1403,1902,0,657,182,27.7,0,27.7,377,28.6,27.7,2663,4.73,0,25.5,40.6,41.7,0,235,0,249,11101,435,1279,709,213
2023-03-23 04:32:00,0,91.7,15462,64365,270,0,9972,4724,4494,0,1159,1899,122,0,124,308,32.9,114,72674,4.13,0,31.6,65.3,65.7,0,105,0.600,437,29329,308,2614,1212,223,91.7,0,29762,139037,270,0,1887,1465,1411,0,658,192,29.0,0,29.0,376,27.6,26.3,2663,4.27,0,25.5,40.6,42.8,0,231,0.600,247,11726,437,1299,705,225
2023-03-23 04:34:00,0,79.3,13682,62653,270,0,9834,4356,4397,0,1170,1822,133,0,129,309,32.9,119,72622,4.13,0,32.0,65.7,65.7,0,106,0,452,20963,306,2583,1223,219,79.3,0,21404,129418,270,0,1878,1430,1426,0,663,197,31.6,0,30.3,375,22.4,27.7,2664,4.27,0,25.5,40.3,41.4,0,230,0,257,9933,441,1277,718,213
2023-03-23 04:36:00,0,84.0,15908,63731,269,0,9950,4708,4459,0,1158,1882,128,0,124,308,32.1,124,72679,4.13,0,32.0,66.1,66.1,0,105,37.6,449,29054,506,2585,1210,224,84.0,0,29686,138958,269,0,1857,1461,1410,0,661,179,30.3,0,29.0,375,21.5,29.0,2674,4.66,0,25.5,41,41.1,0.389,231,34.7,253,12009,585,1281,714,218
2023-03-23 04:38:00,0,87.3,16239,65818,270,0,9776,4761,6457,0,1159,1800,128,0,134,309,32.3,130,72681,4.13,0,31.6,65.7,65.7,0.389,186,37.6,449,19039,507,2584,1211,223,87.3,0,19706,130123,270,0.389,1807,1478,1508,0,658,177,30.3,0,31.6,375,26.7,30.3,2699,4.66,0,25.5,40.6,41.4,0.389,262,35.1,253,12322,585,1279,709,218
2023-03-23 04:40:00,0,81.5,15305,63125,269,0,10226,4314,4494,0,1171,1932,122,0,124,310,31.5,124,72797,4.13,0,31.8,65.8,66.1,0.389,108,0,447,26969,307,2585,1223,220,81.5,0,27384,136661,269,0.389,1919,1400,1398,0,664,192,29.0,0,29.0,375,20.7,29.0,2679,4.27,0,25.7,40.3,41.7,0,235,0.389,250,11568,437,1279,715,216
2023-03-23 04:42:00,0,82.6,14626,63447,270,0,9929,4692,4446,0,1159,1855,116,0,123,306,32.9,124,72692,4.13,0,32.3,65.8,65.7,0,106,0.600,449,17971,307,2585,1210,221,82.6,0,18418,126599,270,0,1846,1463,1407,0,656,181,27.7,0,29.0,378,22.4,29.0,2648,4.27,0,26.2,40.3,41.4,0,230,0.600,254,10875,438,1280,707,221
2023-03-23 04:44:00,0,78.2,14959,64036,270,0,9812,4334,4396,0,1160,1809,122,0,124,306,32.1,119,72586,4.52,0,32.3,65.8,66.1,0,104,0.233,448,20944,308,2583,1209,222,78.2,0,21403,128408,270,0,1862,1414,1414,0,657,211,29.0,0,29.0,378,21.6,27.7,2642,4.27,0,26.2,40.3,41.4,0,233,0.233,259,11199,437,1278,708,216
2023-03-23 04:46:00,0,87.3,17536,66085,269,0,10236,4697,27266,0,1172,1996,128,0,135,306,32.1,124,72672,4.13,0,31.8,65.7,66.5,0,103,0,445,30710,309,2585,1224,223,87.3,0,31136,164654,269,0,1960,1451,1979,0,665,225,30.7,0.389,31.6,377,21.6,33.9,2630,4.27,0,25.7,40.3,41.7,0,232,0,248,13796,436,1279,716,219
2023-03-23 04:48:00,0,85.9,16891,66265,270,0,9591,4762,4376,0,1171,1769,133,0,135,307,32.5,124,72501,4.13,0,31.6,65.7,65.7,0,191,37.6,450,21025,507,2614,1223,222,85.9,0,21701,129729,270,0,1813,1468,1421,0,663,194,31.6,0,31.6,376,21.6,29.0,2639,4.27,0,25.5,40.3,41.7,0,262,34.7,254,12975,583,1295,715,222
2023-03-23 04:50:00,0,79.6,12973,60632,269,0.389,10203,4345,4536,0,1171,1954,128,0,135,310,31.5,118,72653,4.13,0,31.6,65.7,65.0,0,121,0,449,29620,310,2585,1224,221,79.6,0,30064,139322,269,0,1919,1416,1429,0,663,198,30.3,0,31.6,374,20.5,27.7,2642,4.27,0,25.5,40.3,40.4,0,251,0,259,9226,434,1281,716,220
2023-03-23 04:52:00,0,83.7,13925,63042,270,0,10030,4796,4495,0,1160,1889,117,0,117,308,31.5,124,72603,4.13,0,31.6,65.7,65.3,0,117,0.600,447,19588,308,2585,1209,225,83.7,0,20047,128878,270,0,1958,1509,1443,0,658,230,27.7,0,27.7,376,20.9,29.0,2640,4.27,0,25.5,40.3,40.6,0,247,0.600,256,10174,436,1281,710,220
2023-03-23 04:54:00,0,82.2,15736,65247,270,0,9878,4473,4460,0,1159,1837,117,0,124,309,33.6,136,72597,4.13,0,31.6,65.7,66.1,0,103,0.600,449,20967,307,2612,1209,225,82.2,0,21412,129203,270,0,1901,1492,1434,0,658,223,27.7,0,29.0,376,22.7,31.6,2628,4.27,0,25.5,40.3,41.5,0,233,0.600,252,11985,438,1296,708,220
2023-03-23 04:56:00,0,81.5,16260,64389,270,0,10204,4712,4526,0,1171,1956,128,0,123,308,31.5,130,72737,4.13,0,31.6,66.1,65.8,0,104,0,448,29080,307,2586,1222,223,81.5,0,29513,138912,269,0,1979,1486,1428,0,663,225,36,0,29.0,377,20.9,30.3,2645,4.27,0.389,25.5,40.7,41.5,0,232,0,253,12517,439,1286,715,218
2023-03-23 04:58:00,0,85.2,16139,65746,269,0,9885,4768,4450,0,1172,1831,128,0,129,304,30.7,136,72556,4.13,0,31.6,65.6,65.4,0,190,37.6,450,20944,504,2612,1224,220,85.2,0,21640,130277,269,0,1929,1505,1450,0,665,219,36.0,0,30.3,378,20.1,31.6,2628,4.27,0.389,25.5,40.1,40.7,0,262,34.7,255,12213,585,1292,714,220
2023-03-23 05:00:00,0,88.8,15242,63141,270,0,9880,4362,4410,0,1171,1812,127,0,129,306,32.1,118,72545,4.13,0.389,31.6,65.4,65.4,0,106,0,445,28090,307,2584,1225,225,88.8,0,28533,136848,270,0,1939,1459,1425,0,663,215,30.3,0,30.3,376,21.6,27.7,2629,4.27,0,25.5,40.0,40.4,0,237,0,249,11493,437,1279,716,226
2023-03-23 05:02:00,0,77.1,14911,64138,269,0,10093,4734,4490,0,1159,1956,122,0,118,308,31.5,124,72618,4.13,0.389,31.8,65.7,66.1,0,104,0.600,447,18128,306,2586,1211,226,77.1,0,18572,127865,270,0,1963,1513,1436,0,656,257,29.0,0,27.7,375,20.6,29.0,2636,4.27,0,25.7,40.3,41,0,232,0.600,251,11161,438,1283,708,223
2023-03-23 05:04:00,0,77.1,14477,63759,270,0,9914,4407,4476,0,1171,1905,128,0,124,310,32.9,124,72558,4.13,0,31.8,66.1,66.1,0,105,0.600,447,26836,306,2614,1222,221,77.1,0,27270,135402,270,0,1926,1482,1456,0,663,254,30.3,0,33.9,372,22.4,29.0,2642,4.27,0,25.7,41,41.7,0,231,0.600,252,10725,440,1295,714,215
2023-03-23 05:06:00,0,80.7,15086,63434,269,0,10231,4739,4572,0,1172,1974,122,0,129,307,31.5,124,72722,4.13,0,31.6,66.5,66.1,0,104,0,450,18735,307,2584,1222,223,80.7,0,19178,136760,269,0,2014,1520,1448,0,664,233,29.0,0,30.3,376,20.6,29.0,2655,4.27,0,25.5,41.9,41.7,0,231,0,255,11329,438,1278,716,218
2023-03-23 05:08:00,0,77.8,14764,64996,270,0,10062,4808,6568,0,1171,1894,128,0,129,307,31.5,129,72670,4.13,0,31.6,66.1,65.7,0,191,37.6,449,21026,505,2586,1222,226,77.8,0,21682,141875,270,0,1984,1544,1543,0,663,231,30.3,0,30.3,376,20.6,30.3,2655,4.27,0,25.5,41.1,41.4,0,262,34.7,253,10850,585,1282,717,228
2023-03-23 05:10:00,0,81.1,15148,63185,270,0,9874,4415,4475,0,1171,1847,139,0,135,304,32.1,124,72547,4.13,0,31.6,65.7,65.3,0,109,0,447,30458,307,2613,1221,224,81.1,0,30877,139365,270,0,1935,1472,1448,0,663,235,32.9,0,31.6,378,21.5,29.0,2637,4.27,0,25.5,40.3,39.9,0,234,0,251,11409,437,1295,715,224
2023-03-23 05:12:00,0,83.3,14713,63673,269,0,10032,4734,4475,0,1160,1896,128,0,135,306,33.5,130,72595,4.13,0,31.6,65.7,65.4,0,104,0.600,445,20983,308,2584,1210,216,83.3,0,21429,129822,269,0,1937,1509,1431,0,658,233,30.3,0,31.6,378,23.3,30.3,2631,4.27,0,25.5,40.3,40.3,0,231,0.600,248,10959,437,1279,707,209
2023-03-23 05:14:00,0.389,81.8,14646,64602,270,0,9922,4391,27166,0,1172,1826,121,0,123,307,31.5,130,72582,4.13,0,31.6,65.7,65.8,0,104,0.600,449,29965,309,2611,1224,223,81.8,0.389,30381,162027,270,0,1939,1459,1977,0,665,210,29.0,0,29.0,376,20.7,30.7,2658,4.27,0,25.5,40.3,40.6,0,232,0.600,259,10901,437,1291,715,218
2023-03-23 05:16:00,0,76.3,17379,65928,269,0,10281,4757,27313,0,1171,1974,122,0,124,309,31.5,136,72683,4.13,0,31.6,65.7,65.8,0,104,0,449,19907,306,2614,1222,225,76.3,0,20349,152423,269,0,1983,1498,1982,0,663,231,29.0,0,29.0,375,20.7,31.6,2660,4.27,0,25.5,40.3,40.6,0,232,0,260,13628,439,1296,714,220
2023-03-23 05:18:00,0,81.5,16281,66135,270,0,10030,4716,4474,0,1173,1887,116,0.389,118,308,33.5,124,72662,4.13,0,31.6,65.7,66.1,0,9854,37.6,447,20999,507,2588,1222,223,81.5,0,21676,140247,270,0,1933,1487,1433,0,665,215,27.7,0,28.0,375,28.4,29.0,2654,4.27,0,25.5,40.3,41.4,0,318,34.7,252,12361,585,1285,714,223
2023-03-23 05:20:00,0,80.4,14964,62773,270,0,9804,4349,4403,0,1173,1812,128,0.389,129,307,33.5,124,72616,4.13,0,31.6,65.7,65.7,0,108,0.389,447,29289,310,2612,1224,222,80.4,0,29709,137518,270,0,1913,1449,1439,0.389,665,223,30.3,0,30.7,376,28.4,29.0,2674,4.27,0,25.5,40.3,41.4,0,232,0,251,11224,435,1293,716,222
2023-03-23 05:22:00,0,76.7,14338,63524,269,0,10053,4804,4499,0.389,1158,1892,122,0,129,310,31.5,129,72595,4.13,0,32.0,65.8,65.7,0,105,0.989,449,20979,310,2614,1209,222,76.7,0,21421,129822,269,0,1951,1543,1462,0.389,656,223,29.0,0,30.3,374,20.7,30.3,2648,4.27,0,26.0,40.4,41,0,230,0.600,253,10591,435,1300,712,216
2023-03-23 05:24:00,0,75.3,14207,63676,270,0,9901,4479,4480,0.389,1171,1841,133,0,135,307,31.5,119,72576,4.13,0,32.3,65.8,66.1,0,103,0.600,450,28143,311,2588,1222,223,75.3,0,28575,137396,270,0,1921,1505,1480,0,669,231,31.6,0,31.6,376,20.7,27.7,2648,4.27,0,26.2,40.4,41.4,0,232,0.600,255,10462,434,1289,719,219
2023-03-23 05:26:00,0,79.7,16947,64925,269,0,10242,4736,4554,0,1172,1967,122,0,124,306,32.1,112,72661,4.13,0,31.8,65.7,66.1,0,118,0,447,18147,308,2612,1222,223,79.7,0,18599,127099,269,0,1988,1519,1453,0,671,226,29.0,0,29.0,378,26.5,26.3,2635,4.27,0,25.7,40.3,41.4,0,246,0,252,13195,436,1291,714,218
2023-03-23 05:28:00,0,81.5,17220,66909,268,0,10051,4737,4476,0,1173,1886,117,0,117,313,32.9,124,72560,4.13,0,31.6,65.7,66.1,0,187,37.6,451,26844,510,2612,1225,221,81.5,0,27499,136354,268,0,1986,1521,1453,0,665,220,27.7,0,27.7,374,27.6,29.0,2621,4.27,0,25.5,40.3,41.1,0,260,34.7,258,13317,582,1291,716,214
2023-03-23 05:30:00,0,84.4,15536,63370,270,0,9840,4398,4455,0,1170,1845,122,0,124,310,32.1,118,72560,4.13,0,31.6,66.1,65.8,0,108,0,452,19587,311,2588,1223,223,84.4,0,20043,127561,270,0,1921,1473,1461,0,663,235,29.0,0,29.0,373,21.6,27.7,2650,4.27,0,25.5,40.7,40.7,0,235,0,257,11781,434,1284,716,224
2023-03-23 05:32:00,0,93.6,15384,64739,269,0,10276,4770,4595,0,1160,1983,117,0,123,309,32.1,124,72704,4.13,0,31.6,66.1,65.3,0,105,0,446,21022,307,2615,1208,225,93.6,0,21464,130702,269,0,1968,1520,1440,0,657,236,27.7,0,29.0,375,21.6,33.9,2659,4.27,0,25.5,40.3,40.6,0,231,0,250,11642,438,1297,708,222
2023-03-23 05:34:00,0,84.4,13999,63347,270,0,9597,4356,4336,0,1158,1752,122,0,124,308,32.9,130,72529,4.13,0,31.6,65.7,66.1,0,104,0.600,445,30211,308,2611,1210,222,84.4,0,30638,138414,270,0,1885,1458,1418,0,655,216,29.0,0,29.0,375,22.4,36.1,2655,4.27,0,25.5,40.6,41,0.389,233,0.600,249,10254,437,1291,707,217
2023-03-23 05:36:00,0,79.3,16064,64219,270,0,10295,4759,4586,0,1173,1970,127,0,128,310,33.7,130,72703,4.13,0,31.8,66.0,66.0,0,105,0,447,20981,307,2585,1221,223,79.3,0,21429,130314,270,0,1991,1516,1453,0,662,223,30.3,0,30.3,374,23.4,30.3,2662,4.66,0,25.7,40.6,41.0,0,232,0.389,257,12313,438,1280,715,217
2023-03-23 05:38:00,0,78.9,16405,66519,269,0,10123,4845,6602,0,1174,1905,128,0,129,308,31.5,119,72647,4.13,0,32.7,65.7,65.7,0,187,37.6,450,29050,508,2616,1224,222,78.9,0,29693,141408,269,0,1916,1541,1554,0,665,222,30.3,0,30.3,375,20.7,27.7,2664,4.27,0,26.2,40.3,41.4,0,263,34.7,255,12510,582,1296,717,221
2023-03-23 05:40:00,0,81.8,13430,61760,270,0,9833,4355,27115,0,1173,1830,121,0,124,310,32.1,124,72578,4.13,0,32.0,65.7,65.7,0,108,37.6,447,18795,509,2613,1223,225,81.8,0,19490,150696,270,0,1926,1443,1870,0,665,217,29.0,0,29.0,375,21.5,29.0,2655,4.27,0,26.0,40.3,41.7,0,234,34.7,256,9494,582,1293,713,226
2023-03-23 05:42:00,0,82.9,13072,63330,269,0,10320,4787,27306,0,1171,1981,122,0,124,308,32.5,119,72756,4.13,0,31.6,65.7,66.1,0.389,105,0,433,20836,310,2583,1220,225,82.9,0,21288,162426,269,0.389,2030,1534,1903,0,663,225,29.0,0,29.0,376,21.5,27.7,2680,4.27,0,25.5,40.3,41.4,0,230,0,242,9319,436,1283,715,222
2023-03-23 05:44:00,0,94.7,13977,63868,270,0.389,9650,4410,4385,0,1158,1777,117,0,129,303,31.9,124,72569,4.13,0,31.6,65.7,65.7,0.389,104,0.600,447,18633,311,2613,1208,221,94.7,0,19093,134762,270,0.389,1880,1479,1462,0,656,222,27.7,0,30.3,380,20.6,29.0,2664,4.27,0,25.5,40.6,42.1,0,231,0.600,251,10221,435,1299,708,218
2023-03-23 05:46:00,0,87.3,14769,62906,270,0.389,10046,4729,4477,0,1170,1940,128,0,118,307,32.1,124,72657,4.13,0,31.8,65.3,65.8,0,104,0,448,20937,306,2614,1223,223,87.3,0,21410,129923,270,0,1965,1512,1443,0,663,236,35.3,0,27.7,377,21.6,29.0,2683,4.27,0,25.7,40.3,42.2,0,232,0,251,11004,439,1295,716,223
2023-03-23 05:48:00,0,79.6,16050,66174,269,0,10107,4779,4512,0,1172,1901,128,0,129,308,33.5,129,72652,4.52,0,32.3,65.3,66.1,0,9849,37.6,448,30604,505,2586,1223,223,79.6,0,31256,151030,269,0,2025,1535,1451,0,665,221,30.7,0,30.3,375,23.3,30.3,2675,4.27,0,26.2,39.9,41.5,0,329,34.7,253,12142,586,1282,714,223
2023-03-23 05:50:00,0,83.7,16506,64910,270,0,9916,4425,4458,0,1170,1841,122,0,124,307,32.1,124,72615,4.52,0,32.0,65.7,65.7,0,9769,37.6,446,21006,506,2611,1222,222,83.7,0,21673,139660,270,0,1990,1493,1446,0,663,220,29.4,0,29.0,376,21.5,29.0,2658,4.27,0,26.0,40.3,41,0,301,34.7,250,12595,586,1292,715,217
2023-03-23 05:52:00,0,82.6,15305,64764,269,0,10313,4820,4596,0,1172,1977,139,0,135,308,31.5,136,72735,4.13,0,31.6,65.7,65.7,0,105,0,450,29651,309,2614,1222,218,82.6,0,30067,140050,269,0,1983,1547,1471,0,665,233,32.9,0.389,37.1,375,20.6,31.6,2674,4.27,0,25.5,40.6,41.4,0,230,0,255,11583,437,1295,717,211
2023-03-23 05:54:00,0,86.2,15335,65033,270,0,10087,4442,4518,0,1160,1887,121,0,128,306,32.9,130,72690,4.13,0,31.6,66.1,65.8,0,104,0.600,447,19545,309,2587,1208,223,86.2,0,20003,128437,269,0,1940,1483,1468,0,658,235,29.0,0,30.3,377,22.5,30.3,2680,4.27,0,25.5,40.6,41,0,230,0.600,251,11587,436,1282,709,219
2023-03-23 05:56:00,0,76.3,17155,65257,270,0,9844,4776,4475,0,1158,1842,117,0,118,306,31.5,124,72657,4.13,0,31.6,65.3,65.7,0,103,0,450,21014,309,2584,1209,223,76.3,0,21448,129082,270,0,1971,1541,1470,0,656,229,27.7,0,27.7,379,20.5,29.0,2682,4.27,0,25.5,39.9,40.6,0,231,0,255,13402,437,1279,708,223
2023-03-23 05:58:00,0,80.0,16126,65791,268,0,10124,4739,4542,0,1170,1920,127,0,124,307,31.5,130,72620,4.13,0,31.6,65.7,66.0,0,189,37.6,446,22652,507,2612,1223,220,80.0,0,23323,132433,268,0,2030,1541,1475,0,663,246,30.3,0,29.0,377,20.5,30.3,2641,4.27,0,25.5,40.3,40.6,0,263,34.7,250,12206,585,1293,716,215
2023-03-23 06:00:00,0,87.7,14219,62010,269,0,9843,4353,4426,0,1171,1825,122,0,118,307,32.9,130,72577,4.13,0.389,31.6,65.7,66.4,0,108,37.6,445,20892,506,2585,1221,222,87.7,0,21581,129377,269,0,1952,1480,1444,0,663,229,29.0,0,27.7,377,22.9,30.3,2654,4.27,0,25.5,40.3,41,0,235,34.7,248,10300,586,1281,715,216
2023-03-23 06:02:00,0,82.9,14835,64995,270,0,10331,4760,4610,0,1173,2028,122,0,124,308,76.5,129,72724,4.13,0,31.6,65.0,66.1,0,105,0,450,28522,306,2588,1223,223,82.9,0,28987,138932,270,0,2033,1523,1462,0,665,254,29.0,0,29.0,375,98.6,30.3,2668,4.27,0.389,25.5,39.5,41,0,231,0,261,11024,439,1285,714,219
2023-03-23 06:04:00,0,80.4,14609,63971,269,0,10126,4409,4543,0,1172,1927,117,0,118,307,55.2,130,72669,4.13,0,31.6,65.7,66.1,0,104,0.600,449,18594,306,2614,1222,221,80.4,0,19067,127496,269,0,1988,1491,1470,0,665,229,27.7,0,27.7,378,58.3,30.3,2651,4.27,0,25.5,40.3,41,0,231,0.600,260,10815,439,1295,715,215
2023-03-23 06:06:00,0,93.9,14767,62688,270,0,9769,4728,4420,0,1158,1824,128,0,124,307,31.5,118,72646,4.13,0,31.6,65.3,66.1,0,104,0,445,30505,307,2584,1210,219,93.9,0,30940,139430,271,0,1953,1530,1443,0,656,232,30.3,0,29.0,376,20.6,27.7,2669,4.27,0,25.5,39.9,41.4,0,231,0,249,11024,437,1279,709,212
2023-03-23 06:08:00,0,89.9,15807,65750,269,0,10117,4849,6623,0,1171,1909,133,0,140,307,31.5,113,72700,4.13,0,31.6,66.1,66.1,0,185,38.0,447,20450,507,2587,1222,223,89.9,0,21129,132181,270,0,2000,1575,1573,0,663,238,31.6,0,32.9,376,25.7,26.3,2672,4.27,0,25.5,41.1,40.6,0,261,35.0,251,11884,581,1282,714,223
2023-03-23 06:10:00,0,81.5,14924,63608,270,0,9893,4411,27136,0,1171,1846,122,0,129,307,32.3,124,72587,4.13,0,31.6,66.1,66.1,0,106,38.0,447,20934,506,2613,1222,226,81.5,0,21613,153003,270,0,1966,1493,2039,0,663,226,29.0,0,30.3,376,26.7,29.0,2666,4.27,0,25.5,41.1,40.6,0,235,35.0,251,11001,583,1295,715,224
2023-03-23 06:12:00,0.389,85.9,14434,63955,270,0,10286,4738,4566,0,1172,1981,122,0,117,310,30.7,124,72706,4.13,0,31.6,65.7,66.1,0,117,0,450,29342,307,2613,1224,220,85.9,0.389,29773,140013,270,0,2022,1505,1466,0,670,229,29.0,0,27.7,375,19.7,29.0,2656,4.27,0,25.5,40.7,41.4,0,247,0,255,10694,437,1299,721,215
2023-03-23 06:14:00,0.389,81.1,14577,64321,269,0,10060,4411,4517,0,1171,1905,128,0,129,310,31.5,124,72731,4.13,0,31.6,65.7,66.1,0,118,0.600,447,20976,311,2585,1224,222,81.1,0.389,21423,132465,269,0,1971,1484,1460,0,668,224,30.3,0,30.3,373,25.6,29.0,2688,4.27,0,25.5,40.3,41,0,246,0.600,251,10813,434,1285,713,216
2023-03-23 06:16:00,0,84.0,15875,64101,270,0,9846,4776,4458,0,1159,1841,132,0,140,309,30.7,124,72582,4.13,0,31.6,65.8,65.3,0,104,0.233,447,28043,309,2612,1211,218,84.0,0,28472,139959,270,0,1944,1531,1462,0,656,225,31.6,0,33.3,375,19.7,29.0,2649,4.27,0,25.5,40.7,40.3,0,231,0.233,251,12132,435,1291,706,213
2023-03-23 06:18:00,0,84.4,16260,66195,269,0,10053,4737,4479,0,1145,1897,128,0.389,135,306,32.1,130,72679,4.13,0,31.6,65.7,65.8,0,188,24.9,451,18011,447,2614,1198,225,84.4,0,18634,130772,270,0,1971,1518,1453,0,651,219,30.3,0,33.9,377,21.7,30.7,2682,4.27,0,25.5,40.7,41.1,0,263,23.1,257,12377,540,1294,704,225
2023-03-23 06:20:00,0,80.4,13624,61675,269,0,9583,4398,4372,0,1158,1760,133,0,129,308,33.5,124,72516,4.13,0,31.6,65.7,66.2,0,108,37.6,444,30716,508,2585,1210,210,80.4,0,31363,142499,269,0,1885,1478,1452,0.389,656,218,31.6,0,30.3,376,23.4,29.0,2651,4.27,0,25.5,40.4,40.7,0,234,34.7,248,9711,583,1280,709,210
2023-03-23 06:22:00,0,82.2,12912,62261,270,0,10401,4855,4621,0,1172,1986,133,0,135,307,32.1,130,72674,4.13,0,31.6,66.1,65.9,0,104,0,447,20604,307,2613,1223,208,82.2,0,21059,132898,270,0,2064,1561,1472,0,664,228,31.6,0,31.6,376,21.6,35.3,2652,4.27,0,25.5,40.6,41.1,0,230,0,257,9157,437,1293,715,208
2023-03-23 06:24:00,0,81.1,15336,65029,269,0,10119,4451,4512,0.389,1172,1908,122,0,129,306,30.7,124,72628,4.13,0,31.6,66.1,66.1,0,104,0.600,450,20971,307,2614,1221,225,81.1,0,21419,133457,269,0,1987,1484,1451,0,663,233,29.0,0,30.3,376,19.7,34.0,2644,4.27,0,25.5,41,41.9,0,231,0.600,259,11586,435,1295,715,221
2023-03-23 06:26:00,0,81.5,18440,66601,270,0,9813,4769,4460,0,1172,1840,127,0,129,306,34.3,124,72559,4.13,0,31.6,65.7,66.1,0,103,0.600,452,29684,306,2585,1221,225,81.5,0,30109,141082,270,0,1913,1517,1470,0,663,218,30.3,0,30.3,377,24.3,29.0,2636,4.27,0,25.5,41,41,0,231,0.600,257,14699,439,1281,714,231
