"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc02dbfd66bd6f)","Transmit Total (lxc0d143d0ba99e)","Transmit Total (lxc153109530daf)","Transmit Total (lxc3c1648ed71ce)","Transmit Total (lxc488524f8bfce)","Transmit Total (lxc6cba22569534)","Transmit Total (lxc6ebc350f0651)","Transmit Total (lxc74c7d809bd89)","Transmit Total (lxc760130ded1c3)","Transmit Total (lxc7e1190a2332a)","Transmit Total (lxc8ba1b419a272)","Transmit Total (lxc900840d1a2cf)","Transmit Total (lxc9a50aa63162c)","Transmit Total (lxc_health)","Transmit Total (lxca327a483a30e)","Transmit Total (lxcaaf68940a9c4)","Transmit Total (lxcaafd481abc96)","Transmit Total (lxcb3f105cadf2a)","Transmit Total (lxcbe0bb1263ddc)","Transmit Total (lxcc47e28ed5b21)","Transmit Total (lxcce714a0dc6d5)","Transmit Total (lxcd586d4ac8e9c)","Transmit Total (lxce4564b379957)","Transmit Total (lxce5886ad7efc3)","Transmit Total (lxcf01903596246)","Transmit Total (lxcf103eca4e84a)","Transmit Total (lxcf42f630ba735)","Transmit Total (lxcf63f552f00e3)","Transmit Total (lxcfaaebd4c3a78)","Transmit Total (lxcfeb8344ea4ca)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc02dbfd66bd6f)","Receive Total (lxc0d143d0ba99e)","Receive Total (lxc153109530daf)","Receive Total (lxc3c1648ed71ce)","Receive Total (lxc488524f8bfce)","Receive Total (lxc6cba22569534)","Receive Total (lxc6ebc350f0651)","Receive Total (lxc74c7d809bd89)","Receive Total (lxc760130ded1c3)","Receive Total (lxc7e1190a2332a)","Receive Total (lxc8ba1b419a272)","Receive Total (lxc900840d1a2cf)","Receive Total (lxc9a50aa63162c)","Receive Total (lxc_health)","Receive Total (lxca327a483a30e)","Receive Total (lxcaaf68940a9c4)","Receive Total (lxcaafd481abc96)","Receive Total (lxcb3f105cadf2a)","Receive Total (lxcbe0bb1263ddc)","Receive Total (lxcc47e28ed5b21)","Receive Total (lxcce714a0dc6d5)","Receive Total (lxcd586d4ac8e9c)","Receive Total (lxce4564b379957)","Receive Total (lxce5886ad7efc3)","Receive Total (lxcf01903596246)","Receive Total (lxcf103eca4e84a)","Receive Total (lxcf42f630ba735)","Receive Total (lxcf63f552f00e3)","Receive Total (lxcfaaebd4c3a78)","Receive Total (lxcfeb8344ea4ca)"
2023-03-11 16:02:00,0,66.7,15722,47713,0,0,0,1914,453,118,28568,66.4,30.7,143,0,4344,106,65.7,32.3,7026,300,18456,0,0,19,0,0,120,2659,419,448,254,0,38.9,38.5,66.7,0,20984,68863,0,0.389,0,183,253,20.0,2083,42.9,20.4,96.3,0,1422,236,42.5,26.2,1049,385,9574,0,0,38.5,0,0,29.0,2656,6288,250,114,0,19,19
2023-03-11 16:04:00,0,66.4,15262,46562,0,0,0,1746,441,113,4280,66.4,34.3,143,0,4639,103,66.1,32.3,6645,298,23696,0,0,19.0,0,0,115,1080,418,436,261,0,38.9,38.5,66.4,0,24645,47306,0,0.389,0,189,247,19.0,1386,42.5,25.8,96.3,0,1454,232,44.3,26.2,1000,385,10694,0,0,38.5,0,0,27.7,1073,6292,244,122,0,19.0,19.0
2023-03-11 16:06:00,0,67.1,14429,45621,0,0,0,1897,442,118,4419,66.1,34.3,143,0,4589,103,66.1,32.3,7025,299,18015,0,0,19,0.389,0,121,2125,419,435,255,0,38.5,38.5,67.1,0,20034,43305,0,0,0,182,249,20.3,1369,43.2,25.7,95.9,0,1434,232,45.0,26.2,1050,385,8799,0,0,38.5,0,0,29.0,2123,6287,244,117,0,19,19
2023-03-11 16:08:00,0,67.1,33710,66758,0,0,0,1831,455,125,4368,65.7,30.7,143,0,4261,102,66.5,32.3,6891,301,26823,0,0,19,0,0,121,1597,1740,446,249,0,38.5,757,67.1,0,30001,53939,0,0,0,191,256,20.9,1376,43.6,20.8,96.7,0,1379,233,44.7,26.2,1054,385,9074,0,0,38.5,0,0,29.0,1599,25699,249,107,0,19.4,470
2023-03-11 16:10:00,0,66.7,17018,48722,0,0,0,1778,452,124,4305,65.5,30.7,143,0,4582,197,66.1,32.3,6763,299,17853,0.389,0,19,0,0,120,1600,900,448,255,0,38.5,757,66.7,0,20320,43256,0,0,0,191,252,20.9,1375,41.4,21.2,95.9,0,1431,265,43.6,26.2,1045,385,9406,0,0,38.5,0,0,29.0,1603,8579,251,120,0,19,470
2023-03-11 16:12:00,0,66.7,15133,46444,0,0,0.389,1897,453,124,4419,66.1,32.9,143,0,4264,106,66.5,32.3,6978,300,26292,0,0,19,0,0.389,121,2651,420,446,253,0,38.5,38.5,66.7,0,28818,52396,0,0,0.389,191,253,20.9,1372,41.7,23.3,96.3,0.389,1392,236,43.2,26.2,1051,385,8990,0,0,38.5,0,0,29.0,2661,6290,249,117,0,19,19
2023-03-11 16:14:00,0,66.3,14730,45929,0,0,0,1731,455,124,4290,65.7,31.5,143,0,4637,102,66.8,32.3,6648,298,16910,0,0,19,0,0,121,1072,420,448,252,0,38.5,38.5,66.3,0,17874,40103,0,0,0,180,255,20.9,1389,41.7,21.2,96.3,0,1454,232,42.5,26.2,1015,385,10154,0,0.389,38.5,0,0,29.0,1072,6288,250,110,0,19,19
2023-03-11 16:16:00,0,66.7,14774,46051,0,0,0,1889,452,130,4452,65.7,32.9,143,0,4672,103,66.4,32.3,7064,299,19543,0,0,19,0,0,132,2392,419,448,251,0,38.5,38.5,66.7,0,21827,45363,0,0,0,187,252,21.9,1391,43.2,23.4,95.9,0,1467,231,44.3,26.2,1039,385,8881,0,0,38.5,0,0,31.6,2391,6290,251,108,0,19,19
2023-03-11 16:18:00,0,66.0,34025,66963,0,0,0,1832,453,124,4353,66.1,32.5,142,0,4258,103,66.1,32.3,6823,296,18397,0,0.389,19,0,0,121,1863,1731,448,250,0,38.5,756,66.0,0,21865,45176,0,0,0,197,253,20.9,1368,43.6,21.9,94.9,0,1380,232,43.6,26.2,1006,385,8924,0,0,38.5,0,0,29.0,1862,25888,251,109,0,19,472
2023-03-11 16:20:00,0,67.1,20380,52277,0,0,0,1772,453,130,4296,66.1,31.1,142,0,4578,193,66.4,32.3,6786,299,18519,0,0.389,19,0,0,121,1605,1063,447,253,0,38.5,756,67.1,0,21140,44129,0,0,0,175,253,21.9,1364,42.5,20.8,94.9,0,1424,266,43.2,26.2,1043,385,9259,0,0,38.5,0,0.389,29.0,1604,12112,249,118,0,19,472
2023-03-11 16:22:00,0,66.7,16577,47936,0,0,0,1894,456,124,4432,66.1,34.5,143,0,4268,106,66.8,32.3,7011,298,17736,0,0,19.0,0,0,121,2655,422,449,254,0,38.5,38.5,66.7,0,20281,43185,0,0,0,183,255,20.9,1374,42.9,24.0,96.0,0,1382,236,43.2,26.2,1044,385,10429,0,0,38.5,0,0.389,29.0,2657,6291,252,113,0,19.0,19.0
2023-03-11 16:24:00,0,66.3,14528,45868,0,0,0,1725,455,119,4289,66.8,31.5,143,0,4643,102,66.8,32.3,6708,296,18321,0,0,19,0,0,115,1069,421,448,254,0,38.5,38.5,66.3,0,19273,41669,0,0,0,192,255,20.0,1384,42.8,21.6,96.3,0,1467,232,42.8,26.2,1072,385,9960,0,0,38.5,0,0,27.7,1074,6287,251,118,0,19,19
2023-03-11 16:26:00,0,66.7,15001,46251,0,0,0,1881,439,124,4425,66.1,30.7,143,0,4580,103,66.1,32.3,6981,298,16865,0,0,19,0,0,121,2391,422,435,251,0,38.5,38.5,66.7,0,19157,42334,0,0,0,194,245,20.9,1384,43.6,21.2,95.9,0,1435,232,42.1,26.2,1064,385,9104,0,0,38.5,0,0,29.0,2391,6287,242,115,0,19,19
2023-03-11 16:28:00,0,66.7,34002,67582,0,0,0,1835,455,118,26892,65.7,31.5,143,0,4269,103,66.1,32.3,6801,299,17894,0,0,19,0,0,120,1868,1739,448,254,0,38.5,756,66.7,0,21366,67745,0,0,0,196,255,20.0,2014,41.4,22.5,96.3,0,1390,232,43.9,26.2,1028,385,9172,0,0,38.5,0,0,29.0,1874,25608,251,112,0,19,472
2023-03-11 16:30:00,0,66.7,24138,57095,0,0,0,1782,442,124,28458,65.7,31.5,143,0,4680,210,66.1,32.3,6795,300,17591,0,0,19,0,0,121,1599,1231,435,256,0,38.5,756,66.7,0,20355,68311,0,0,0,188,248,20.9,2099,41,22.1,96.3,0,1471,281,43.9,26.2,1001,385,9646,0,0,38.5,0,0,29.0,1601,15484,244,119,0,19,472
2023-03-11 16:32:00,0.389,67.1,15442,46858,0,0,0,1906,453,124,6099,66.1,32.9,143,0,4391,105,66.1,32.3,7131,300,18329,0,0,19,0,0,120,2647,420,448,250,0,38.5,38.5,67.1,0.389,20865,45714,0,0,0,193,253,20.9,1484,42.1,23.5,95.9,0,1427,236,43.2,26.2,1063,385,9284,0,0,38.5,0,0,29.0,2655,6284,251,115,0,19,19
2023-03-11 16:34:00,0,66.4,15899,47303,0,0,0,1833,454,136,4365,66.1,30.7,143,0,4590,102,66.1,32.3,6895,302,23494,0,0,19.0,0,0,132,2125,422,448,253,0,38.5,38.5,66.4,0,25497,48856,0,0,0,192,259,22.8,1374,42.1,21.6,96.4,0,1431,232,42.9,26.2,1039,386,10273,0.389,0,38.5,0,0,31.6,2129,6290,251,112,0,19.0,19.0
2023-03-11 16:36:00,0,66.7,14070,45233,0,0,0,1773,455,130,4303,66.1,31.5,143,0,4589,104,66.1,32.7,6763,299,17845,0,0,19,0,0,126,1600,418,448,255,0,38.5,38.5,66.7,0,19343,41861,0,0,0,192,260,21.9,1385,41.7,22.4,95.9,0,1432,232,42.8,26.2,1026,385,8963,0,0,38.5,0,0,30.3,1600,6287,251,118,0.389,19,19
2023-03-11 16:38:00,0,66.7,34326,67389,0,0,0,1816,455,136,4357,66.1,32.9,143,0,4265,104,65.7,32.3,6864,299,26453,0,0,19,0,0,137,1867,1731,447,254,0,38.5,754,66.7,0,29899,53806,0,0,0,182,255,22.8,1385,43.2,23.8,96.3,0,1399,232,41.7,26.2,1017,385,9453,0,0,38.5,0,0,32.9,1874,25662,249,119,0,19,473
2023-03-11 16:40:00,0,67.1,27427,59920,0,0,0,1767,455,124,4296,65.7,32.1,143,0,4584,197,66.1,32.3,6799,301,17141,0,0,19,0,0,115,1598,1395,448,254,0,38.5,754,67.1,0,20066,43135,0,0,0,180,255,20.9,1365,42.8,22.3,96.3,0,1438,265,41.4,26.2,1056,385,9450,0,0,38.5,0,0,27.7,1598,18982,251,117,0,19,473
2023-03-11 16:42:00,0,67.1,15637,47052,0,0,0,1910,452,113,4424,65.7,31.5,143,0,4265,9706,66.1,32.3,6998,300,25239,0,0,19,0,0,121,2652,419,448,256,0,38.5,38.5,67.1,0,27764,61503,0,0,0,195,252,19,1365,42.8,25.9,95.9,0,1387,291,42.5,26.2,1041,385,9499,0,0,38.5,0,0,29.0,2655,6292,251,118,0,19,19
2023-03-11 16:44:00,0,66.0,15786,47208,0,0,0,1853,454,130,4361,65.7,31.5,143,0,4597,9702,65.7,32.3,6887,299,17687,0,0,19,0,0,126,2128,418,448,249,0,38.5,38.5,66.0,0,19692,52793,0,0,0,201,255,21.9,1369,41.4,25.9,96.3,0,1445,288,41.4,26.2,1015,385,10173,0,0,38.5,0,0,30.3,2131,6289,251,112,0,19,19
2023-03-11 16:46:00,0,66.3,14121,45384,0,0,0,1765,455,129,4329,65.7,31.5,143,0,4668,102,66.4,32.3,6811,299,21337,0,0,19.0,0,0,126,1597,418,447,251,0,38.5,38.5,66.3,0,22814,45899,0,0,0,186,261,21.8,1387,41.7,21.4,95.9,0,1471,232,43.2,26.2,1032,385,9034,0,0,38.5,0,0,30.3,1597,6284,255,110,0,19.0,19.0
2023-03-11 16:48:00,0,66.7,34724,67677,0,0,0,1881,453,119,4417,65.7,32.1,142,0,4262,103,66.1,31.8,6985,298,18344,0,0,19,0,0,115,2651,1744,448,250,0,38.5,755,66.7,0,22604,46196,0,0,0,193,252,25.6,1368,41.7,26.8,94.5,0,1373,232,42.8,25.7,1075,385,8970,0,0,38.5,0,0,33.0,2659,25769,251,108,0,19,469
2023-03-11 16:50:00,0,66.7,30893,63605,0,0,0,1776,453,129,4282,65.7,34.3,142,0,4637,192,66.0,31.6,6695,298,18377,0,0,19.0,0,0,126,1073,1584,446,254,0,38.5,755,66.7,0,20963,43915,0,0,0,205,253,21.8,1379,42.1,29.2,95.2,0,1444,265,41.7,25.5,1050,385,9647,0,0,38.5,0,0,30.3,1077,22796,249,117,0,19.0,469
2023-03-11 16:52:00,0,66.7,15651,47483,0,0,0,1948,454,130,26937,66.1,31.5,143,0,4271,106,66.8,31.8,6938,299,17763,0,0,19,0,0,126,2651,421,448,246,0,38.5,38.5,66.7,0,20323,66423,0,0,0,216,253,21.9,1963,43.2,20.6,95.9,0,1388,236,43.6,25.7,1003,385,9491,0,0,38.5,0,0,30.3,2654,6290,251,105,0,19,19
2023-03-11 16:54:00,0,66.7,16118,47457,0,0,0,1824,441,119,4353,66.4,31.5,143,0,4588,102,66.4,32.3,6858,298,18393,0,0,19.4,0,0,115,2118,422,435,248,0.389,38.5,38.9,66.7,0,20393,43418,0,0,0,204,246,20.0,1367,42.8,20.4,96.3,0,1441,232,42.8,26.2,1006,385,10505,0,0,38.9,0.389,0,28.0,2122,6287,244,107,0,19,19
2023-03-11 16:56:00,0,66.7,14332,45502,0,0,0,1769,455,136,4302,65.7,31.5,143,0,4584,102,65.7,32.3,6753,299,15837,0,0,19,0,0,126,1599,421,449,261,0,38.5,38.5,66.7,0,17341,39868,0,0,0,179,255,22.8,1368,42.8,20.8,96.3,0,1436,232,41.4,26.2,1037,385,9224,0,0,38.5,0,0,30.3,1601,6288,251,125,0,19,19
2023-03-11 16:58:00,0,66.7,35010,68035,0,0,0,1884,455,124,4412,66.1,32.1,143,0,4260,103,65.7,32.3,6936,300,17558,0,0,19,0,0,126,2653,1736,446,256,0,38.5,752,66.7,0,21818,45376,0,0,0,172,255,20.9,1369,42.8,22.0,95.9,0,1396,231,41.4,26.2,1030,385,9322,0,0,38.5,0,0,30.3,2655,25678,249,122,0,19,472
2023-03-11 17:00:00,0,66.3,33961,67224,0,0,0,1736,454,124,5908,66.0,32.9,143,0,4711,194,65.3,32.3,6717,299,23581,0,0,19.0,0.389,0,121,1072,1739,446,248,0,38.9,752,66.3,0,26265,51518,0,0,0,189,255,20.9,1504,42.8,22.7,96.3,0,1480,265,41.3,26.2,1019,385,9861,0,0,38.5,0,0,29.0,1078,25666,249,108,0,19.0,472
2023-03-11 17:02:00,0,66.0,16171,47648,0,0.389,0,1891,452,130,6045,66.1,32.1,143,0.389,4340,106,65.7,32.3,7013,298,17992,0,0,19,0,0,126,2653,424,448,250,0,38.5,38.5,66.0,0,20525,45218,0,0,0,173,252,21.9,1477,42.5,22.3,96.3,0,1421,236,42.5,26.2,1024,385,10026,0,0,38.5,0,0,30.3,2651,6287,251,113,0,19,19
2023-03-11 17:04:00,0,66.7,16667,48199,0,0,0,1835,453,135,4358,66.0,30.7,143,0,4588,103,66.4,32.3,6938,297,26635,0,0,19.0,0,0,131,2134,421,448,260,0,38.5,38.5,66.7,0,28620,52328,0,0,0,178,254,22.8,1365,42.1,20.1,96.3,0,1427,232,43.5,26.2,1075,385,11077,0,0,38.5,0,0,31.6,2128,6280,250,125,0,19.0,19.0
2023-03-11 17:06:00,0,66.4,14477,45707,0,0,0,1765,456,130,4307,65.7,32.9,143,0,4586,102,66.0,32.3,6816,298,16829,0,0,19.0,0,0,126,1608,419,448,254,0,38.5,38.5,66.4,0,18328,40810,0,0.389,0,197,257,21.8,1381,41.8,23.2,96.3,0,1431,232,42.5,26.2,1070,385,9379,0,0,38.5,0,0,30.3,1602,6286,249,119,0,19.0,19.0
2023-03-11 17:08:00,0,66.3,34925,68013,0,0,0,1919,452,118,4472,65.7,33.7,143,0,4315,103,66.4,32.3,7040,299,19679,0,0,19.0,0,0.389,109,2659,1737,447,245,0,38.5,753,66.3,0,23933,47714,0,0.389,0,202,252,19.9,1390,42.1,24.0,95.9,0.389,1400,232,43.9,26.2,1028,385,9173,0,0,38.5,0,0,26.3,2653,25728,249,103,0,19.0,502
2023-03-11 17:10:00,0,66.7,33813,66794,0,0,0.389,1716,452,130,4242,66.1,31.5,143,0,4592,208,66.1,32.3,6646,299,18396,0,0,19,0,0.389,126,1081,1739,449,254,0,38.5,753,66.7,0,21121,44138,0,0,0,174,252,22.2,1370,41.7,21.6,96.3,0.389,1440,281,42.1,26.2,1001,385,9599,0,0,38.5,0,0,30.3,1079,25741,252,113,0,19,502
2023-03-11 17:12:00,0,66.7,15039,46277,0,0,0.389,1887,454,130,4424,66.8,30.7,143,0,4259,119,66.8,32.3,6986,300,18420,0.389,0,19,0,0,132,2658,419,448,257,0,38.5,38.5,66.7,0,20967,44127,0,0,0,183,253,22.2,1371,42.8,21.5,95.9,0,1382,251,42.8,26.2,1056,385,8883,0,0,38.5,0,0,31.6,2653,6287,251,118,0,19.4,19.4
2023-03-11 17:14:00,0,66.3,16031,48013,0,0,0,1826,456,136,26890,66.4,31.5,143,0,4588,102,67.5,32.3,6846,299,18183,0.389,0,19,0,0,132,2128,422,446,253,0,38.5,38.5,66.3,0,20177,66383,0,0,0,189,257,22.8,1944,43.2,22.1,95.9,0,1448,232,43.6,26.2,1044,385,10412,0,0,38.5,0,0,31.6,2127,6285,249,119,0,19.4,19.4
2023-03-11 17:16:00,0,66.3,14206,45444,0,0,0,1776,455,136,4332,65.7,32.9,143,0,4673,9713,66.4,32.3,6773,298,18350,0,0,19,0,0,132,1597,421,447,245,0,38.5,38.5,66.3,0,19840,52593,0,0,0.389,183,255,22.8,1382,42.8,23.6,96.3,0,1464,291,41.7,26.2,1028,385,9103,0,0.389,38.5,0,0,31.6,1601,6288,249,104,0,19,19
2023-03-11 17:18:00,0,66.7,35043,68128,0,0,0,1903,441,124,4463,65.7,31.9,143,0,4310,9713,66.4,31.8,6986,298,17367,0,0,19,0,0,126,2659,1728,437,249,0,38.5,754,66.7,0,21625,55364,0,0,0,201,247,20.9,1383,42.1,21.6,95.9,0,1395,291,41.7,25.7,1024,385,9353,0,0,38.5,0,0,29.7,2663,25675,245,107,0,19,472
2023-03-11 17:20:00,0,66.7,34403,67518,0,0,0,1817,452,124,4363,65.7,30.7,142,0,4584,193,66.4,31.6,6860,298,18062,0,0,19,0,0,121,2131,1727,446,255,0,38.5,754,66.7,0,21822,45437,0,0,0,192,252,20.9,1380,41.7,20.4,94.9,0,1423,265,42.5,25.5,1038,385,9228,0,0,38.5,0,0,29.0,2127,25676,249,119,0,19,472
2023-03-11 17:22:00,0,66.7,14200,45364,0,0,0,1768,454,147,4311,66.1,34.3,143,0,4272,106,66.8,31.6,6747,298,16649,0,0,19,0,0,143,1602,421,446,255,0,38.5,38.5,66.7,0,18152,40170,0,0,0,199,255,24.7,1371,42.1,25.3,96.3,0,1381,234,42.5,25.5,1050,385,9094,0,0,38.5,0,0.389,34.2,1598,6289,249,115,0,19,19
2023-03-11 17:24:00,0,66.3,16291,47642,0,0,0,1835,456,147,4363,66.8,32.1,143,0,4593,104,67.2,31.6,6927,299,18561,0,0.389,19,0,0,137,2124,422,446,249,0,38.5,38.5,66.3,0,20556,43625,0,0,0,193,258,24.7,1367,42.8,22.2,95.9,0,1435,232,42.8,25.5,1028,385,10682,0,0,38.5,0,0,32.9,2125,6286,249,114,0,19,19
2023-03-11 17:26:00,0,66.3,14336,45610,0,0,0,1792,453,135,4331,66.0,30.7,143,0,4616,102,66.4,31.6,6845,300,23547,0,0,19.0,0,0,132,1593,418,447,251,0,38.5,38.5,66.3,0,25028,53062,0,0,0,199,254,22.8,1371,43.2,20.1,96.3,0,1428,232,43.5,25.5,1021,385,9243,0,0,38.5,0,0,31.6,1593,6286,250,110,0,19.0,19.0
2023-03-11 17:28:00,0.389,66.3,33918,66729,0,0,0,1895,453,124,4428,66.1,31.5,143,0,4260,102,66.4,31.6,7000,299,18166,0,0,19,0,0,115,2652,1320,449,253,0,38.5,38.5,66.3,0.389,21516,44856,0,0,0,203,258,20.9,1382,42.1,21.7,95.9,0,1369,232,44.3,25.5,1044,385,9141,0,0,38.5,0,0,27.7,2659,24994,252,108,0,19,19
2023-03-11 17:30:00,0.389,67.1,41051,78734,0,0,0,2059,453,124,22132,65.7,251,143,0,6046,192,66.4,31.6,21119,299,26636,0,0,19,0,0,121,4930,1724,446,22479,0,38.5,758,67.1,0.389,30893,115794,0,0,0,212,258,20.9,2411,41.7,34.7,96.3,0,2240,265,44.3,25.5,2380,385,15378,0.389,0,38.5,0,0,29.0,2891,25642,249,702,0,19,470
2023-03-11 17:32:00,0,66.7,17488,51921,0,0,0,1953,453,130,45808,66.4,231,143,0,5457,105,66.1,31.6,8144,298,17313,0,0,19,0,0,126,3859,419,448,15240,0,38.5,38.5,66.7,0,18851,105158,0,0,0,193,253,21.9,3039,41.4,36.3,96.3,0,1979,235,44.3,25.5,1113,385,12329,0.389,0,38.5,0,0,30.3,1838,6288,251,546,0,19,19
2023-03-11 17:34:00,0,66.7,17215,50900,0,0,0,2023,453,124,41167,66.1,226,143,0,5146,102,66.4,31.6,7969,299,25518,0,0,19,0,0,115,2409,421,448,15232,0,38.5,38.5,66.7,0,27585,107955,0,0,0,200,258,20.9,2752,41,27.5,95.9,0,1661,232,42.5,25.5,1089,385,11534,0,0,38.5,0,0,27.7,2223,6291,256,545,0,19,19
2023-03-11 17:36:00,0,66.7,14144,45366,0,0,0,1735,453,118,4286,65.7,34.6,143,0,4646,103,66.8,31.6,6704,301,17469,0,0,19,0,0,120,1072,421,448,251,0,38.5,38.5,66.7,0,18435,41119,0,0,0,197,258,25.0,1400,41.4,19.6,96.3,0,1458,232,42.8,25.5,1042,385,9559,0,0,38.5,0,0,34.3,1068,6293,256,111,0,19,19
2023-03-11 17:38:00,0,66.7,31297,63858,0,0,0,1883,453,135,4416,65.7,34.1,143,0,4276,104,66.4,31.6,6988,299,21197,0,0,19.0,0,0,126,2654,1169,447,257,0,38.5,38.5,66.7,0,24399,47991,0,0,0,183,253,22.8,1384,42.8,25.6,95.9,0,1399,232,43.9,25.5,1038,385,9736,0,0,38.5,0,0,35.6,2653,21783,250,112,0,19.0,19.0
2023-03-11 17:40:00,0,66.7,34767,67822,0,0,0,1826,455,124,4351,66.1,36.9,143,0,4598,193,66.4,31.6,6879,299,18271,0,0,19,0,0,121,2126,1742,448,258,0,38.5,756,66.7,0,22035,45761,0,0,0,193,255,20.9,1366,43.9,29.6,95.9,0,1449,265,45.0,25.5,1030,385,9400,0,0,38.5,0,0,29.0,2128,25890,251,121,0.389,19,471
2023-03-11 17:42:00,0,66.7,14327,45418,0,0,0,1775,453,119,4298,66.4,34.0,143,0,4262,105,66.1,32.0,6727,299,18357,0,0,19,0,0,115,1601,424,448,254,0,38.5,38.5,66.7,0,19850,41982,0,0,0,193,253,20.0,1366,42.5,21.6,96.3,0,1386,235,43.2,25.5,1041,385,9223,0,0,38.5,0,0,27.7,1602,6288,251,115,0,19,19
2023-03-11 17:44:00,0,66.7,16716,48139,0,0,0,1881,455,136,4416,66.8,30.7,143,0,4585,102,66.4,31.6,7005,299,17594,0,0,19,0,0,132,2659,419,446,246,0,38.5,38.5,66.7,0,20134,43381,0,0,0,193,255,22.8,1367,42.5,20.8,95.9,0,1423,232,42.1,25.5,1040,385,10577,0,0,38.5,0,0,31.6,2654,6287,249,102,0,19,19
2023-03-11 17:46:00,0,66.3,13923,45172,0,0,0,1723,453,136,4314,67.2,30.7,143,0,4715,104,66.1,31.6,6751,299,18169,0,0,19,0,0,132,1079,420,448,254,0,38.5,38.5,66.3,0,19142,41758,0,0,0,177,253,22.8,1388,43.9,20.8,96.3,0,1476,232,42.5,25.5,1031,385,9347,0,0,38.5,0,0,31.6,1077,6287,251,116,0,19,19
2023-03-11 17:48:00,0,66.7,27032,59288,0,0,0,1893,453,136,4420,66.4,34.9,143,0,4263,104,66.1,31.8,6953,301,16042,0,0,19,0,0,126,2657,1000,446,252,0,38.5,38.5,66.7,0,19119,42100,0,0,0,193,253,22.8,1373,43.2,25.6,96.3,0,1390,232,42.8,25.7,1036,385,9079,0,0,38.5,0,0,30.3,2659,18124,249,116,0,19,19
2023-03-11 17:50:00,0,66.0,35877,69205,0,0,0,1880,455,130,4361,66.4,1280,142,0,4584,193,66.4,32.3,6854,300,17710,0,0,19,0,0,126,2125,1727,448,257,0,38.5,756,66.0,0,21439,46341,0,0,0,205,256,21.9,1374,43.2,127,94.5,0,1436,265,41,26.2,1033,385,10706,0,0,38.5,0,0,30.3,2126,25699,251,115,0,19,471
2023-03-11 17:52:00,0,66.7,17589,49165,0,0,0,1832,454,130,4308,66.8,1277,143,0,4279,106,66.4,32.3,6695,298,23699,0,0,19.0,0,0,132,1603,417,450,252,0,38.5,38.5,66.7,0,25153,49059,0,0,0,202,254,21.9,1367,43.6,122,96.3,0,1389,235,43.2,26.2,1019,385,12530,0,0,38.5,0,0,31.6,1604,6293,251,115,0,19.0,19.0
2023-03-11 17:54:00,0,66.3,17080,48595,0,0,0,1902,453,129,4466,66.4,30.7,143,0,4634,102,66.4,32.3,7085,298,18254,0,0,19,0,0,127,2656,416,449,251,0,38.5,38.5,66.3,0,20793,44265,0,0,0,202,253,21.9,1400,43.2,20.4,95.9,0,1446,232,42.5,26.2,1060,386,10945,0,0,38.9,0,0,30.3,2655,6288,251,116,0,19,19
2023-03-11 17:56:00,0,66.3,13867,45098,0,0,0,1694,453,124,4244,66.1,33.5,143,0,4582,103,66.1,32.3,6627,299,26953,0,0,19,0.389,0,116,1071,421,448,252,0.389,38.5,38.5,66.3,0,27895,50688,0,0,0,187,253,20.9,1387,42.8,24.4,96.3,0,1430,231,43.2,26.2,1055,386,9306,0,0,38.9,0,0,28.0,1077,6288,250,111,0,19,19
2023-03-11 17:58:00,0,66.3,23939,56488,0,0,0,1889,453,124,27136,65.7,34.3,143,0,4268,102,66.1,32.0,6981,299,17583,0,0,19.4,0.389,0,121,2654,840,446,255,0.389,38.5,38.9,66.3,0,20499,67001,0,0,0,200,253,20.9,1968,43.2,25.7,96.3,0,1378,232,44.3,26.0,1033,385,9428,0,0,38.5,0.389,0,29.4,2656,14683,249,119,0,19,19
2023-03-11 18:00:00,0,66.3,34844,68787,0,0,0,1830,453,130,29067,66.4,30.7,143,0,4671,195,65.7,31.6,6934,302,25960,0,0,19.4,0,0,126,2126,1746,448,250,0,38.9,753,66.3,0,29700,79540,0,0,0,209,254,21.9,2094,43.6,20.1,95.9,0,1466,264,41.7,25.5,1040,385,9570,0,0,38.5,0.389,0,30.3,2128,25813,251,114,0,19,472
2023-03-11 18:02:00,0,66.7,14798,46217,0,0,0,1792,455,136,6312,66.1,72.2,143,0,4341,107,66.1,31.6,6826,300,17544,0,0,19,0,0,132,1598,420,450,262,0,38.9,38.5,66.7,0,19066,43461,0,0,0,183,256,22.8,1498,43.2,94.1,96.3,0,1415,236,43.2,25.5,1059,385,9628,0,0,38.5,0,0,31.6,1599,6288,253,125,0,19,19
2023-03-11 18:04:00,0,67.0,16918,48497,0,0,0,1906,454,130,4466,65.7,34.0,143,0,4637,116,66.4,32.0,7056,298,21314,0,0,19.0,0,0,126,2655,421,446,256,0,38.5,38.5,67.0,0,23834,47573,0,0,0,175,255,21.8,1393,42.1,23.9,95.9,0,1460,247,43.2,26.0,1059,385,10783,0,0,38.5,0,0,30.3,2658,6281,249,117,0,19.0,19.0
