"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc29fde128c3be)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc29fde128c3be)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-13 13:20:00,0,80.7,13745,48368,265,0,12216,4395,28174,0,3161,1999,133,0,129,305,30.7,468,67499,4.13,0,32.0,66.1,66.1,0,106,0.389,121,29243,304,2617,222,80.7,0,29659,156483,269,0,3682,1460,1977,0,123,222,22.8,0,21.9,378,19.7,260,2510,4.27,0,26.0,40.6,41.7,0,234,0,20.9,10362,441,1298,221
2023-03-13 13:22:00,0,75.2,14216,47762,269,0,15918,4835,4414,0,1663,1768,116,0,117,303,32.1,467,67298,4.13,0,32.3,66.1,66.1,0,104,0.600,116,20227,302,2613,222,75.2,0,20673,124439,270,0,3150,1539,1448,0,94.4,220,20.0,0,20.0,379,21.5,261,2496,4.27,0.389,26.2,40.6,42.8,0.389,231,0.600,20.0,10812,442,1295,216
2023-03-13 13:24:00,0,78.9,14448,48594,270,0,12256,4791,4570,0,297,1947,122,0,124,302,32.9,469,67500,4.13,0,32.0,65.4,65.7,0,104,0,132,28925,302,2582,222,78.9,0,29347,129297,270,0,3637,1525,1429,0,80.6,199,20.9,0,20.9,380,22.4,262,2526,4.27,0.389,26.0,39.9,42.5,0.389,232,0,22.8,11063,442,1277,217
2023-03-13 13:26:00,0,80.7,16340,50259,269,0,14553,4381,4438,0,139,1829,139,0,135,304,31.5,470,67323,4.13,0,31.6,66.1,65.7,0,103,38.0,126,19296,505,2613,221,80.7,0,19958,120675,269,0,3346,1468,1452,0,72.0,227,23.8,0,22.8,378,20.6,262,2511,4.27,0,25.5,40.6,41.8,0,231,35.0,21.9,12775,587,1296,217
2023-03-13 13:28:00,0,88.8,16372,50510,270,0,15134,4757,4513,0,229,1903,122,0,124,304,30.7,469,67414,4.52,0,31.6,66.5,65.8,0,185,38.0,115,20310,502,2611,221,88.8,0,20995,122968,270,0,3538,1497,1445,0,78.8,206,20.9,0,20.9,380,19.7,262,2501,4.27,0,25.5,41,41,0,260,35.0,20.0,12802,588,1292,215
2023-03-13 13:30:00,0,84.8,15266,49167,269,0,12014,4328,4527,0,297,1955,111,0,112,303,33.6,459,67515,4.13,0,32.0,66.1,66.2,0,109,0,116,28251,304,2585,221,84.8,0,28673,127773,270,0,3558,1410,1396,0,79.5,186,19,0,19,381,27.4,256,2530,4.27,0,26.0,41,43.2,0,232,0,20.0,11870,441,1281,220
2023-03-13 13:32:00,0,76.3,16063,49578,270,0,14105,4753,4369,0,71.3,1755,117,0,118,303,33.6,455,67343,4.13,0,32.3,65.7,65.7,0,104,0.600,126,20320,304,2614,225,76.3,0,20749,120877,269,0,3081,1488,1407,0,70.6,182,20.0,0,20.0,381,27.4,254,2528,4.27,0,26.2,40.6,42.5,0,230,0.600,21.9,12657,440,1295,225
2023-03-13 13:34:00,0,78.2,15153,49240,270,0,12242,4747,4583,0,297,1986,128,0,129,304,32.1,468,67466,4.13,0,32.0,65.7,65.3,0,105,0.600,126,28219,304,2613,223,78.2,0,28625,128482,270,0,3658,1482,1431,0,79.9,200,21.9,0,21.9,380,21.6,261,2500,4.27,0,26.0,40.3,40.6,0,230,0.600,21.9,11757,440,1298,218
2023-03-13 13:36:00,0,77.4,15812,49355,269,0,16084,4333,4384,0,138,1813,133,0,135,305,31.5,471,67350,4.13,0,31.6,65.7,66.1,0,106,0,126,18516,303,2584,221,77.4,0,18955,120994,269,0,3306,1413,1398,0,71.3,190,22.8,0,22.8,378,20.6,263,2487,4.27,0,25.5,40.3,41.8,0,232,0,21.9,12411,441,1285,215
2023-03-13 13:38:00,0,78.9,16886,51152,270,0,16769,4770,6539,0,220,1881,122,0,124,303,33.3,471,67448,4.13,0,32.0,65.7,66.5,0,201,38.0,121,20287,508,2585,226,78.9,0,20955,126777,270,0,3541,1484,1520,0,73.9,186,20.9,0,20.9,381,22.4,263,2504,4.27,0,25.5,40.3,41.5,0,274,35.0,20.9,13321,583,1280,228
2023-03-13 13:40:00,0,81.1,14370,48191,269,0,12132,4382,4573,0,298,1966,122,0,124,307,31.9,470,67477,4.13,0,31.9,65.7,65.7,0,107,0,121,17257,306,2612,220,81.1,0,17721,116345,268,0,3554,1425,1417,0,80.6,178,20.9,0,20.9,378,20.6,262,2499,4.27,0,25.5,40.3,40.3,0,234,0,20.9,10960,439,1293,225
2023-03-13 13:42:00,0,77.8,13920,47457,268,0,14514,4718,4390,0,139,1813,117,0,118,305,30.7,470,67402,4.13,0,31.6,65.8,65.7,0,103,0.600,121,20216,305,2586,222,77.8,0,20663,121606,268,0,3294,1464,1414,0,71.7,183,20.0,0,20.0,378,19.7,262,2516,4.27,0,25.5,40.6,40.6,0,232,0.600,20.9,10520,440,1282,222
2023-03-13 13:44:00,0,84.0,13959,47703,270,0,11778,4759,4510,0,521,1906,121,0,123,303,32.1,469,67444,4.13,0,31.8,65.7,65.7,0,102,0.600,121,27673,302,2613,219,84.0,0,28104,127201,270,0,3454,1481,1422,0,88.2,182,20.9,0,20.9,381,26.7,262,2513,4.27,0,25.7,40.6,42.1,0,232,0.600,20.9,10560,442,1293,213
2023-03-13 13:46:00,0,85.1,13608,47363,269,0,14977,4384,4519,0,518,1951,122,0,124,304,33.5,468,67392,4.13,0,32.3,66.1,65.7,0,103,0,126,18093,299,2613,223,85.1,0,18582,120253,269,0,3491,1438,1440,0,88.2,221,20.9,0,20.9,381,28.8,261,2510,4.27,0,26.2,41,41.7,0,232,0,27.2,10185,444,1293,219
2023-03-13 13:48:00,0,78.2,13552,47341,270,0,14576,4710,4393,0,143,1816,121,0,129,308,31.5,469,67336,4.13,0,32.3,66.1,66.7,0,186,38.0,127,29521,505,2585,220,78.2,0,30192,131850,270,0,3364,1482,1429,0.389,72.0,224,20.9,0,26.8,378,20.6,262,2498,4.27,0,26.2,40.6,41,0,260,35.0,27.2,9984,586,1280,215
2023-03-13 13:50:00,0,86.6,13175,47664,270,0,12163,4391,28188,0,815,1969,139,0,140,306,32.9,469,67449,4.13,0,32.3,65.7,67.1,0,107,0,115,19766,302,2615,221,86.6,0,20226,143908,270,0,3625,1441,2017,0.389,97.4,199,23.8,0,28.7,379,22.5,267,2511,4.27,0,26.2,40.3,42.5,0,235,0,20.0,9770,442,1297,220
2023-03-13 13:52:00,0,79.3,14883,48641,269,0,16395,4856,4464,0,139,1832,111,0,118,306,32.1,467,67338,4.13,0.389,32.3,65.8,66.1,0,103,0.600,116,20249,304,2613,222,79.3,0,20693,123859,269,0,3401,1514,1402,0,72.1,178,19,0,20.0,377,21.6,260,2515,4.27,0,26.2,40.6,41,0,231,0.600,20.0,11480,440,1299,222
2023-03-13 13:54:00,0,84.0,13563,47340,270,0,11782,4790,4481,0.389,3795,1879,122,0,124,305,30.7,467,67466,4.37,0,32.0,65.7,65.7,0,104,0.600,126,29207,306,2584,222,84.0,0,29628,132312,270,0,3431,1493,1398,0,120,180,20.9,0,20.9,379,19.7,260,2515,4.50,0,26.0,41,40.6,0,231,0.600,21.9,10173,439,1278,218
2023-03-13 13:56:00,0,79.3,15103,49048,269,0,15341,4334,4534,0,2594,1968,128,0,129,302,33.5,467,67495,4.83,0,31.6,65.7,66.1,0.389,104,0,121,20254,304,2585,220,79.3,0,20706,125070,269,0,3631,1397,1423,0,110,193,26.8,0,22.2,381,23.3,260,2504,4.97,0,25.5,41,41.4,0,230,0,20.9,11697,442,1281,215
2023-03-13 13:58:00,0,78.2,14841,48443,269,0,14196,4762,4357,0,290,1753,128,0,129,301,32.1,466,67334,4.83,0,31.6,65.7,66.4,0,187,38.0,132,28809,505,2613,221,78.2,0,29469,130733,269,0,3083,1489,1431,0,81.8,190,21.9,0,21.9,381,21.6,259,2490,4.97,0,25.5,40.3,41.7,0,262,35.0,22.8,11283,587,1295,217
2023-03-13 14:00:00,0,74.5,13126,46976,270,0,12117,4350,4543,0,297,1956,128,0,129,303,31.5,470,67506,4.13,0,31.6,66.4,65.8,0,107,38.0,121,18990,504,2585,222,74.5,0,19666,118271,270,0,3609,1436,1399,0,80.2,179,21.9,0,21.9,379,20.6,262,2522,4.27,0,25.5,41.4,42.1,0,234,35.0,20.9,9547,587,1281,222
2023-03-13 14:02:00,0.389,74.9,13100,46687,269,0,14639,4775,4451,0,149,1885,121,0,123,305,75.3,470,67362,4.13,0,31.6,66.1,65.8,0,103,0,126,20206,305,2614,220,74.9,0.389,20699,121963,269,0,3319,1495,1413,0,76.2,211,20.9,0,20.9,378,96.5,263,2528,4.66,0,25.5,40.7,41.4,0,231,0,21.9,9613,440,1295,220
2023-03-13 14:04:00,0.389,78.2,13182,47037,270,0,11806,4768,4531,0,221,1940,122,0,124,304,53.7,471,67467,4.13,0,31.6,66.1,65.7,0,104,0.600,121,28654,306,2611,225,78.2,0.389,29081,128053,270,0,3467,1487,1427,0,73.1,217,20.9,0,20.9,380,57.5,263,2540,4.66,0,25.5,40.3,40.3,0,230,0.600,20.9,9757,438,1291,221
2023-03-13 14:06:00,0,83.3,15035,49130,270,0,17010,4342,4534,0,297,1954,121,0,123,303,30.7,468,67526,4.13,0,31.6,66.1,65.3,0,104,0,132,20263,305,2584,222,83.3,0,20723,124510,270,0,3698,1433,1418,0,79.9,199,21.3,0,20.9,381,19.7,261,2520,4.27,0,25.5,40.3,41,0,231,0,22.8,11635,439,1281,217
2023-03-13 14:08:00,0,82.9,15426,51465,269,0.389,101899,4774,6386,0,73.5,1723,133,0,135,303,32.3,468,67311,4.13,0,31.6,66.4,65.3,0,225,38.0,131,28158,506,2587,218,82.9,0,28846,220245,269,0,5332,1508,1524,0,78.0,209,23.2,0,22.8,380,21.4,262,2517,4.27,0,25.5,41,40.3,0,289,35.0,22.8,11854,586,1282,213
2023-03-13 14:10:00,0,78.2,13682,49759,269,0.389,98257,4384,4585,0,1884,1970,128,0,129,303,30.7,468,67459,4.13,0,32.0,66.1,65.7,0,107,38.0,116,18337,503,2613,225,78.2,0,19029,206050,268,0,5794,1428,1426,0,108,193,21.9,0,21.9,379,20.1,261,2516,4.27,0,26.0,40.6,41.4,0,237,35.4,20.0,10097,589,1293,225
2023-03-13 14:12:00,0,84.8,12789,46803,268,0,14539,4730,28015,0,148,1819,117,0,118,306,32.1,469,67374,4.13,0,32.3,66.1,65.3,0,102,0,115,20054,303,2585,221,84.8,0,20521,145776,268,0,3293,1481,1938,0,76.2,187,20.0,0,20.0,377,22.0,261,2519,4.27,0,26.2,40.6,41,0,232,0.389,20.0,9374,441,1280,217
2023-03-13 14:14:00,0,82.9,12860,47099,270,0,11727,4737,28096,0,220,1914,122,0,124,303,33.7,467,67438,4.13,0,32.0,65.3,65.7,0,9800,0.600,126,17110,305,2587,222,82.9,0,17565,149850,270,0,3440,1483,1945,0,73.5,222,20.9,0,20.9,379,23.3,260,2499,4.27,0,26.0,39.9,40.3,0,294,0.600,21.9,9455,441,1282,216
2023-03-13 14:16:00,0,83.7,15522,49684,270,0,15474,4399,4583,0,297,1981,122,0,124,303,32.3,469,67460,4.13,0,31.6,65.7,65.7,0,9800,0,121,20274,305,2612,222,83.7,0,20732,133023,270,0,3685,1459,1442,0,79.1,231,20.9,0,20.9,380,21.4,261,2501,4.27,0,25.5,40.3,41,0,293,0,20.9,12114,438,1294,217
2023-03-13 14:18:00,0,76.3,16160,49692,269,0,14102,4706,4302,0,81.2,1723,122,0.389,124,303,30.7,467,67315,4.13,0,31.6,65.3,65.7,0,188,38.4,121,28792,505,2582,223,76.3,0,29449,130136,269,0.389,3070,1472,1400,0,74.7,174,20.9,0,20.9,380,19.7,261,2487,4.27,0,25.5,39.9,41.4,0,259,35.0,20.9,12592,586,1277,219
2023-03-13 14:20:00,0,85.1,14951,48803,270,0,11997,4322,4514,0,290,1954,116,0,117,305,32.1,467,67470,4.13,0,32.0,65.4,66.0,0,108,38.0,121,19262,503,2584,225,85.1,0,19924,118395,270,0,3545,1409,1389,0,75.3,185,19.9,0,19.9,379,21.6,261,2496,4.27,0,26.0,39.9,41.4,0.389,233,35.0,20.9,11385,588,1278,226
2023-03-13 14:22:00,0,86.2,13880,47661,269,0,16304,4824,4447,0,149,1829,128,0,135,305,33.5,466,67341,4.13,0,32.3,66.2,66.1,0,118,0,132,29325,303,2614,220,86.2,0,29743,133433,269,0,3346,1501,1433,0,76.2,207,21.9,0.389,22.8,379,23.4,259,2503,4.27,0,26.2,41.4,41.8,0,245,0,22.8,10495,441,1295,215
2023-03-13 14:24:00,0,80.4,14551,48331,269,0,11786,4781,4486,0,513,1879,127,0,135,305,33.5,468,67403,4.52,0,32.0,66.1,65.7,0,117,0.600,121,19532,305,2585,223,80.4,0,19975,118467,269,0,3435,1503,1429,0,85.8,187,21.9,0,22.8,379,23.3,261,2514,4.27,0,26.0,41,42.8,0,247,0.600,20.9,11147,439,1286,218
2023-03-13 14:26:00,0,76.3,15062,49053,270,0,15390,4340,4534,0,288,1957,117,0,118,306,30.7,468,67502,4.13,0,31.6,65.8,65.7,0,103,0.233,126,20222,302,2583,220,76.3,0,20667,122643,270,0,3677,1431,1409,0,74.6,188,20.0,0,20.0,379,19.7,261,2512,4.27,0,25.5,41,41.4,0,232,0.233,21.9,11655,442,1277,215
2023-03-13 14:28:00,0,80,14449,47994,270,0,14227,4759,4354,0,80.9,1758,122,0,124,303,32.1,470,67321,4.13,0,31.6,65.7,65.7,0,185,0,126,28844,304,2613,221,80,0,29292,130229,269,0,3119,1485,1408,0,75.1,188,20.9,0,20.9,380,21.5,262,2500,4.27,0.389,25.5,41,41,0,261,0,21.9,11048,440,1293,219
2023-03-13 14:30:00,0,79.7,12740,46422,270,0,11718,4318,4448,0,2505,1871,128,0,129,303,32.9,468,67428,4.13,0,31.6,66.0,66.1,0,107,40.2,121,20132,509,2584,220,79.7,0,20807,120948,270,0,3496,1411,1399,0,104,193,21.9,0,21.9,379,27.5,261,2500,4.27,0.389,25.5,41,41.4,0,233,35.0,20.9,9167,584,1280,225
2023-03-13 14:32:00,0,81.5,13721,47242,270,0,14483,4727,4401,0,147,1795,117,0,124,307,31.5,472,67390,4.13,0,31.6,65.7,66.1,0,105,0,116,28413,305,2613,223,81.5,0,28846,130470,270,0,3244,1484,1417,0,76.6,171,20.0,0,20.9,378,26.0,263,2492,4.27,0,25.5,40.3,41.4,0,229,0,20.0,10326,440,1293,217
2023-03-13 14:34:00,0,78.2,12640,45882,269,0,11093,4681,4352,0,152,1785,122,0,124,304,31.5,468,67349,4.13,0,32.2,66.1,66.0,0,106,0.600,132,18655,305,2585,225,78.2,0,19111,116071,269,0,3157,1465,1397,0,76.2,180,20.9,0,20.9,381,26.0,261,2489,4.27,0,25.7,40.6,42.1,0,231,0.600,22.8,9227,440,1281,226
2023-03-13 14:36:00,0,82.2,13332,47129,270,0,16939,4308,4499,0,289,1954,133,0,135,306,30.7,469,67482,4.13,0,32.7,66.1,66.0,0,107,0.600,137,20193,303,2585,222,82.2,0,20648,124257,270,0,3644,1404,1397,0,74.2,195,22.8,0,22.8,378,19.7,261,2482,4.27,0,26.2,40.6,41.4,0,230,0.600,29.1,9937,441,1281,216
2023-03-13 14:38:00,0,78.5,14330,48809,269,0,16243,4774,30028,0,1430,1794,132,0,134,306,32.9,468,67427,4.13,0,32.3,65.8,65.7,0,186,0,126,28066,304,2585,218,78.5,0,28512,159828,269,0,3308,1509,2118,0,91.8,189,22.8,0,28.3,379,22.4,266,2496,4.27,0,26.2,40.3,41,0,261,0,21.9,10949,442,1281,211
2023-03-13 14:40:00,0,80.7,13498,47314,270,0,11631,4347,4462,0,1503,1881,122,0,129,305,31.5,467,67470,4.60,0,32.0,66.1,65.7,0,107,38.0,131,20130,506,2584,221,80.7,0,20802,119906,270,0,3469,1457,1433,0,88.7,206,20.9,0,21.9,379,20.5,261,2518,4.73,0,26.0,41,41,0,234,35.0,22.8,9926,587,1289,216
2023-03-13 14:42:00,0,80.7,13895,47779,268,0,14984,4709,4454,0,217,1879,122,0,124,304,33.2,458,67412,4.83,0,31.6,66.1,66.0,0,105,0,116,27649,306,2585,228,80.7,0,28074,130339,268,0,3529,1488,1438,0,72.4,214,20.9,0,20.9,379,21.6,255,2486,4.97,0,25.5,41,41.4,0,230,0,20.0,10504,441,1291,229
2023-03-13 14:44:00,0,76.7,14200,47544,269,0,10782,4710,4328,0,80.5,1782,117,0,124,305,59.8,471,67298,4.60,0,31.6,66.1,66.0,0,104,0.600,126,17912,303,2586,223,76.7,0,18377,114780,269,0,3058,1482,1421,0,74.4,236,25.7,0,20.9,379,66.4,263,2482,4.73,0,25.5,40.6,41.4,0,231,0.600,21.9,10756,442,1282,224
2023-03-13 14:46:00,0,81.8,15357,49343,269,0,15356,4347,4536,0,290,2008,128,0,135,305,36.8,470,67516,4.13,0,31.6,66.4,66.1,0,104,0.600,126,26039,306,2582,216,81.8,0,26504,128988,270,0,3666,1443,1411,0,74.6,217,21.9,0,22.8,378,26.0,262,2493,4.27,0,25.5,41.4,41,0,231,0.600,22.2,11936,439,1277,209
2023-03-13 14:48:00,0,81.8,14579,48167,269,0,14514,4691,4336,0,667,1782,128,0,129,306,30.7,468,67396,4.13,0,31.6,65.8,65.7,0,184,0,127,17165,306,2584,222,81.8,0,17671,118928,269,0,3298,1486,1398,0,92.3,189,21.9,0,21.9,378,20.1,261,2512,4.27,0,25.5,40.6,41,0,261,0,21.9,11143,440,1279,216
2023-03-13 14:50:00,0,83.3,12642,46266,269,0,11611,4323,4446,0,229,1880,128,0,129,308,32.3,466,67426,4.13,0,31.8,65.8,65.7,0,108,38.2,121,20128,504,2584,225,83.3,0,20816,118493,270,0,3410,1434,1427,0.389,78.8,207,21.9,0,21.9,378,21.5,259,2496,4.27,0,25.7,40.3,41.4,0,234,35.3,20.9,9067,588,1279,221
2023-03-13 14:52:00,0,80,14142,48335,269,0,17153,4787,4546,0,292,1951,122,0,124,305,31.5,467,67491,4.13,0.389,32.3,65.8,65.8,0,104,0,126,27584,304,2587,222,80,0,28010,132818,270,0,3749,1516,1440,0.389,83.5,212,20.9,0,20.9,379,20.6,259,2496,4.27,0,26.2,40.3,41,0,232,0,21.9,10746,440,1282,218
2023-03-13 14:54:00,0,78.5,13816,47208,269,0,10830,4799,4334,0,83.4,1744,128,0,129,305,32.1,466,67314,4.13,0.389,32.3,65.8,65.8,0,104,0,126,18186,305,2583,222,78.5,0,18636,115202,269,0,3040,1545,1447,0,82.5,220,21.9,0,21.9,379,21.5,260,2489,4.27,0,26.2,40.6,40.6,0,231,0,21.9,10403,442,1277,221
2023-03-13 14:56:00,0,82.6,16379,50763,270,0,15410,4350,4545,0,2100,1969,127,0,128,308,32.1,466,67503,4.13,0,32.3,65.7,66.6,0,9804,0.600,121,29707,304,2583,223,82.6,0,30119,144823,270,0,3709,1464,1452,0,112,222,21.9,0,22.2,378,21.6,260,2506,4.27,0,26.2,40.3,41.5,0,293,0.600,20.9,12997,440,1277,219
2023-03-13 14:58:00,0,83.3,16013,50014,270,0,14608,4725,4396,0,1731,1823,128,0,124,308,31.5,468,67392,4.13,0,32.3,65.8,66.1,0,9882,0,120,19981,303,2588,221,83.3,0,20440,133264,270,0,3357,1513,1453,0,96.3,225,21.9,0,21.3,377,20.5,261,2514,4.27,0,26.2,40.4,41,0,322,0,20.9,12611,442,1289,216
2023-03-13 15:00:00,0,79.6,13105,46885,270,0,11684,4351,4473,0,230,1903,122,0,129,309,32.3,470,67455,4.13,0,32.0,65.8,65.7,0,106,38.2,116,20182,505,2585,221,79.6,0,20852,118557,270,0,3478,1461,1444,0,78.4,224,20.9,0,21.9,375,21.4,262,2499,4.27,0,26.0,40.3,41,0,235,35.3,20.0,9539,586,1281,215
2023-03-13 15:02:00,0.389,79.3,14937,49185,270,0,15501,4724,4545,0.389,290,1980,117,0,118,304,55.4,469,67535,4.13,0,31.6,65.8,65.8,0.389,104,38.2,115,29378,505,2582,222,79.3,0.389,30035,133340,270,0,3716,1511,1438,0,75.0,224,20.0,0,20.0,379,62.4,261,2495,4.27,0,25.5,40.3,41,0,231,35.3,20.0,11343,587,1277,218
2023-03-13 15:04:00,0,78.5,15802,49161,269,0,10801,4726,4328,0,80.5,1763,122,0,118,302,57.3,466,67363,4.13,0,31.6,65.8,66.1,0,105,0,126,20278,300,2584,226,78.5,0,20739,117455,269,0,3025,1479,1406,0,75.1,195,21.3,0,20.0,383,63.3,260,2492,4.27,0,25.5,40.3,40.6,0,231,0,21.9,12361,442,1279,227
2023-03-13 15:06:00,0,89.9,15178,49805,270,0,17061,4353,28109,0,299,1965,128,0,129,306,32.5,468,67545,4.13,0,31.6,66.1,65.7,0,104,0.600,121,28990,302,2585,222,89.9,0,29432,158215,270,0,3713,1420,1982,0,79.5,182,21.9,0,21.9,379,20.9,261,2506,4.27,0,25.5,40.6,40.3,0,232,0.600,20.9,11782,442,1281,216
2023-03-13 15:08:00,0,82.6,15008,49387,270,0,16449,4790,30042,0,139,1812,122,0,124,306,32.9,469,67422,4.13,0,31.6,66.9,66.4,0,188,0,121,19309,306,2585,221,82.6,0,19782,149277,270,0,3356,1492,2101,0,71.7,190,20.9,0,20.9,379,22.4,261,2497,4.66,0,25.5,41.4,41,0,263,0.389,20.9,11590,440,1281,214
2023-03-13 15:10:00,0,78.2,13335,46860,269,0,11762,4343,4468,0,229,1900,128,0,129,306,32.9,470,67448,4.13,0,31.6,66.1,66.1,0,106,38.2,121,20150,507,2584,221,78.2,0,20841,118739,269,0,3381,1419,1398,0,78.4,189,21.9,0,21.9,378,22.4,262,2481,4.27,0,25.5,40.6,41,0,235,35.3,20.9,9744,584,1279,216
2023-03-13 15:12:00,0,76.0,12758,46643,269,0,15437,4719,4538,0,287,1956,128,0,129,306,32.1,471,67509,4.13,0,31.6,65.7,65.8,0,103,38.2,121,28399,507,2583,223,76.0,0,29038,132211,268,0,3684,1469,1400,0,74.2,179,21.9,0,21.9,378,21.6,263,2481,4.27,0,25.5,40.3,40.6,0,232,35.3,20.9,9191,585,1280,219
2023-03-13 15:14:00,0,77.4,12770,45948,269,0.389,10748,4716,4317,0,363,1739,116,0,117,304,31.5,469,67308,4.13,0,31.6,65.7,65.8,0,102,0,121,20219,308,2586,223,77.4,0,20654,117561,269,0.389,3006,1486,1410,0,82.9,200,20.0,0,20.0,380,20.5,262,2481,4.27,0,25.5,40.3,41.7,0,232,0,20.9,9371,439,1283,224
2023-03-13 15:16:00,0,82.9,15105,48874,270,0.389,14923,4340,4464,0,1510,1885,122,0,124,303,31.5,467,67485,4.13,0,31.8,65.8,65.8,0,104,0.600,132,28409,305,2585,222,82.9,0,28838,131869,270,0.389,3431,1436,1419,0,93.6,201,20.9,0,20.9,381,20.9,261,2487,4.27,0,25.7,40.3,40.3,0,230,0.600,22.8,11709,441,1281,216
2023-03-13 15:18:00,0,80,15395,49065,270,0,14566,4714,4388,0,1420,1808,127,0,128,304,32.9,470,67492,4.13,0,32.0,65.8,66.1,0,198,0,121,18738,303,2582,219,80,0,19210,121594,270,0,3271,1474,1418,0,87.3,180,21.9,0,21.9,381,28.3,262,2507,4.27,0,26.0,40.4,41.8,0,274,0,20.9,11978,441,1277,219
2023-03-13 15:20:00,0,79.6,14032,47400,269,0,11134,4344,4391,0,668,1806,122,0,124,307,30.7,455,67455,4.13,0,32.0,65.9,66.1,0,121,0,120,20201,304,2584,222,79.6,0,20646,118079,269,0,3189,1430,1402,0,92.7,182,20.9,0,20.9,378,19.7,254,2495,4.27,0,26.0,40.4,42.1,0,249,0,20.9,10626,440,1281,217
2023-03-13 15:22:00,0,87.0,13585,48178,270,0,17161,4791,28174,0,298,1953,122,0.389,118,305,31.5,455,67572,4.13,0,32.3,65.7,66.0,0,105,38.6,121,21873,506,2587,228,87.0,0,22530,151395,270,0,3719,1502,1962,0,79.1,173,20.9,0.389,20.0,379,25.5,254,2507,4.27,0,26.2,40.3,42.1,0.389,230,35.3,20.9,10025,586,1284,224
2023-03-13 15:24:00,0,76.7,14393,47845,270,0,11289,4795,4413,0,140,1802,117,0.389,124,306,32.9,468,67446,4.13,0,32.3,66.1,66.1,0,104,0.389,115,20245,303,2583,219,76.7,0,20676,118376,270,0,3165,1505,1418,0,72.0,173,20.0,0.389,20.9,379,22.5,260,2500,4.27,0,26.2,40.6,42.1,0.389,231,0,25.2,11000,441,1277,213
2023-03-13 15:26:00,0,79.7,15344,49135,269,0,14935,4361,4476,0,229,1894,117,0,113,307,31.5,470,67529,4.13,0,32.3,65.8,65.8,0,103,0.600,121,26947,304,2583,217,79.7,0,27389,129085,269,0,3428,1437,1418,0,78.0,189,20.0,0,24.0,378,20.6,268,2505,4.27,0.389,26.2,40.3,41.7,0,232,0.600,26.2,11951,441,1277,211
2023-03-13 15:28:00,0,84.4,15436,49325,270,0,15017,4713,4460,0,217,1879,133,0,129,307,31.5,469,67523,4.52,0,32.3,66.0,65.7,0,186,0.600,132,17369,308,2587,226,84.4,0,17853,119637,270,0,3524,1458,1401,0,73.5,176,22.8,0,26.9,378,20.5,262,2493,4.27,0,26.2,40.6,40.6,0,261,0.600,22.8,12024,438,1293,228
2023-03-13 15:30:00,0,76.0,12236,45720,269,0,11309,4351,4433,0,2434,1818,128,0,135,306,33.7,468,67457,4.13,0,32.3,65.7,65.7,0,107,0,121,29766,307,2588,227,76.0,0,30181,130360,270,0,3346,1415,1422,0,103,174,21.9,0,22.8,380,23.3,261,2495,4.27,0,26.2,41.0,40.6,0,233,0,20.9,8842,437,1294,230
