"Time","10250/TCP","3000/TCP","443/TCP","53/UDP","6443/TCP","80/TCP","8079/TCP","8080/TCP","8181/TCP","8443/TCP","8500/TCP","9093/TCP","9443/TCP"
2023-03-22 21:20:00,3.40,,1.52,,5.98,9.16,3.36,2.56,2.10,,5.18,1.82,1.68
2023-03-22 21:22:00,3.38,1.52,,,6.12,9.04,3.24,2.58,2.02,,5.14,1.76,1.68
2023-03-22 21:24:00,3.40,,,,6.14,12.3,3.18,2.56,2.08,2.54,5.20,1.76,1.68
2023-03-22 21:26:00,3.54,,1.88,,6.42,8.58,3.32,2.52,2.10,,5.26,1.78,1.68
2023-03-22 21:28:00,3.36,,1.68,,6.16,8.80,3.16,2.60,2.10,,5.12,1.76,1.66
2023-03-22 21:30:00,3.34,,1.52,,6.24,8.76,3.30,2.66,2.14,,5.14,1.76,1.68
2023-03-22 21:32:00,3.30,,1.52,,6.32,8.76,3.22,2.56,2.12,,5.16,1.68,1.66
2023-03-22 21:34:00,3.46,,,,6.10,15.2,3.38,2.56,2.16,9.24,5.20,1.78,1.66
2023-03-22 21:36:00,3.44,,1.88,,6.46,8.94,3.14,2.60,2.14,,5.22,1.74,1.66
2023-03-22 21:38:00,3.44,,1.68,,6.16,9.12,3.28,2.60,2.06,,5.10,1.74,1.68
2023-03-22 21:40:00,3.38,,1.52,,6.44,9.18,3.14,2.56,2.14,,5.22,1.72,1.68
2023-03-22 21:42:00,3.32,,1.52,,6.28,9.10,3.24,2.50,2.08,,5.20,1.66,1.78
2023-03-22 21:44:00,3.24,,,,6.02,16.1,3.12,2.56,2.08,23.4,5.16,1.74,1.68
2023-03-22 21:46:00,3.48,,2.08,,6.16,9,3.08,2.50,2.06,,5.24,1.72,1.68
2023-03-22 21:48:00,3.24,,1.72,,6.16,9.32,3.30,2.56,2.06,,5.18,1.68,1.68
2023-03-22 21:50:00,3.16,,1.52,,6.12,9.08,3.20,2.50,1.98,,5.14,1.76,1.68
2023-03-22 21:52:00,3.44,,1.52,,6.26,9.32,3.12,2.58,2.08,,5.16,1.76,1.68
2023-03-22 21:54:00,3.40,,,,6.06,16.2,3.16,2.52,2.14,37.1,5.12,1.74,1.66
2023-03-22 21:56:00,3.58,,1.88,1.68,6.16,9,3.32,2.58,2.16,,5.16,1.74,
2023-03-22 21:58:00,3.36,,1.66,,6.28,8.98,3.36,2.52,2.12,,5.18,1.72,1.66
2023-03-22 22:00:00,3.36,,1.52,,6.12,8.68,3.34,2.60,2.16,,5.18,1.72,1.68
2023-03-22 22:02:00,3.42,,1.52,,6.32,8.76,3.36,2.52,2.08,,5.20,1.64,1.74
2023-03-22 22:04:00,3.28,,,,6.06,16.2,3.32,2.56,2.08,52.2,5.18,1.78,1.70
2023-03-22 22:06:00,3.58,,2.52,2.20,6.46,9,3.32,2.50,2.18,,5.24,1.76,
2023-03-22 22:08:00,3.30,,1.80,,6.10,9.36,3.28,2.54,2.18,,5.14,1.66,1.68
2023-03-22 22:10:00,3.26,,1.52,,6.30,9.18,3.16,2.58,2.08,,5.16,1.82,1.76
2023-03-22 22:12:00,3.46,,1.60,,6.34,8.88,3.08,2.58,2.08,,5.16,1.76,1.82
2023-03-22 22:14:00,3.20,,,,6.34,16.2,3.34,2.56,2.20,65.8,5.22,1.76,1.78
2023-03-22 22:16:00,3.48,,1.88,1.86,6.34,9.26,3.30,2.60,1.98,,5.20,1.78,
2023-03-22 22:18:00,3.28,,1.68,,6.22,8.98,3.36,2.58,2.10,,5.22,1.72,1.66
2023-03-22 22:20:00,3.36,,1.52,,6.04,9.28,3.10,2.50,2.06,,5.12,1.72,1.68
2023-03-22 22:22:00,3.34,,1.52,,6.30,9.16,2.96,2.58,2.08,,5.18,1.74,1.68
2023-03-22 22:24:00,3.46,,,,6.24,15.9,3.44,2.52,2.06,80.1,5.20,1.82,1.68
2023-03-22 22:26:00,3.66,,1.88,1.90,6.32,9.02,3.28,2.52,2.22,,5.16,1.78,
2023-03-22 22:28:00,3.44,,1.68,,6.16,8.64,3.10,2.64,2.04,,5.16,1.76,1.68
2023-03-22 22:30:00,3.34,1.54,,,6.14,9.02,3.20,2.50,1.98,,5.18,1.66,1.70
2023-03-22 22:32:00,3.42,,1.52,,6.18,8.96,3.14,2.56,2.02,,5.24,1.72,1.68
2023-03-22 22:34:00,3.36,,,,6.10,16.4,3.44,2.58,2.12,91.4,5.14,1.68,1.68
2023-03-22 22:36:00,3.52,,1.88,1.90,6.28,9.52,3.34,2.50,2.08,,5.20,1.72,
2023-03-22 22:38:00,3.46,,1.68,,6.14,9.24,3.32,2.56,2.22,,5.22,1.82,1.68
2023-03-22 22:40:00,3.32,,1.52,,6.10,9.32,3.34,2.52,2.20,,5.18,1.76,1.70
2023-03-22 22:42:00,3.44,1.54,,,6.30,9.28,3.28,2.58,2.16,,5.24,1.78,1.68
2023-03-22 22:44:00,3.44,,,,6,16.1,3.48,2.58,2.16,99.1,5.26,1.78,1.68
2023-03-22 22:46:00,3.74,,2.08,1.96,6.48,9.02,3.32,2.46,2.12,,5.20,1.78,
2023-03-22 22:48:00,3.40,,1.68,,6.22,9.16,3.16,2.56,2.14,,5.10,1.72,1.66
2023-03-22 22:50:00,3.44,,1.52,,6.12,9.32,3.32,2.54,2.06,,5.18,1.70,1.68
2023-03-22 22:52:00,3.48,,1.52,,6.16,8.88,3.32,2.60,2.18,,5.22,1.74,1.68
2023-03-22 22:54:00,3.40,,,,6.28,16.1,3.40,2.52,2.16,99.9,5.20,1.64,1.70
2023-03-22 22:56:00,3.54,,1.88,1.94,6.38,9,3.24,2.56,2.12,,5.16,1.78,
2023-03-22 22:58:00,3.40,,1.68,,6,8.98,3.12,2.56,2.14,,5.22,1.78,1.68
2023-03-22 23:00:00,3.34,,1.52,,6.14,8.96,3.22,2.50,2.18,,5.16,1.72,1.68
2023-03-22 23:02:00,3.44,,1.52,,6.10,8.96,3.28,2.56,2.08,,5.18,1.78,1.68
2023-03-22 23:04:00,3.38,,,,6.02,12.7,3.46,2.58,2,96.9,5.18,1.68,1.70
2023-03-22 23:06:00,3.64,,1.88,1.88,6.22,8.84,3.28,2.52,2.10,,5.18,,1.74
2023-03-22 23:08:00,3.32,,1.68,,6.02,8.96,3.16,2.52,2.14,,5.18,1.76,1.68
2023-03-22 23:10:00,3.26,1.52,,,6.04,9.10,3.28,2.60,2.16,,5.22,1.72,1.68
2023-03-22 23:12:00,3.48,,1.60,,6.36,8.62,3.38,2.56,2.14,,5.18,1.68,1.66
2023-03-22 23:14:00,3.44,,,,6.16,8.68,3.48,2.60,2.10,89.8,5.16,1.76,1.68
2023-03-22 23:16:00,3.62,,1.88,2.98,6.48,17.0,3.50,2.58,2.12,142,5.18,,
2023-03-22 23:18:00,3.38,,1.68,,6.10,8.66,3.26,2.56,2.22,,5.10,1.80,1.68
2023-03-22 23:20:00,3.44,,1.52,,5.88,8.98,3.38,2.50,2.08,,5.22,1.74,1.66
2023-03-22 23:22:00,3.52,,1.52,,6.18,8.68,3.40,2.58,2.16,,5.20,1.74,1.68
2023-03-22 23:24:00,3.32,,1.52,,6,9,3.36,2.52,2.14,,5.18,1.70,1.80
2023-03-22 23:26:00,3.54,,1.88,1.88,6.30,8.90,3.42,2.42,2.14,26.7,5.20,,
2023-03-22 23:28:00,3.34,,1.68,,5.96,8.72,3.24,2.58,2.10,,5.20,1.78,1.68
2023-03-22 23:30:00,3.38,,1.52,,6.10,9,3.30,2.54,2.12,,5.16,1.76,1.68
2023-03-22 23:32:00,3.52,,1.52,,6.08,9.34,3.24,2.52,2,,5.20,1.78,1.68
2023-03-22 23:34:00,3.14,,1.52,,6.12,9.34,3.26,2.50,2.14,,5.20,1.72,1.70
2023-03-22 23:36:00,3.58,,1.88,,6.22,9.30,3.28,2.52,2.04,14.8,5.16,1.80,
2023-03-22 23:38:00,3.44,,1.68,,5.98,9.44,3.22,2.56,2.18,,5.14,1.76,1.68
2023-03-22 23:40:00,3.40,,1.52,,6.02,9.16,3.28,2.50,2.12,,5.24,1.76,1.68
2023-03-22 23:42:00,3.38,,1.52,,6.14,9.30,3.28,2.58,2.12,,5.16,1.82,1.68
2023-03-22 23:44:00,3.38,,1.58,,6,9.08,3.20,2.56,2.16,,5.16,1.68,1.66
2023-03-22 23:46:00,3.32,,2.08,,6.08,8.98,2.90,2.58,2.12,6.70,5.16,1.76,
2023-03-22 23:48:00,3.38,,1.68,,6.10,9.20,3.34,2.60,2.04,,5.22,1.76,1.66
2023-03-22 23:50:00,3.36,,1.52,,6.16,9.26,3.32,2.54,2.24,,5.16,1.72,1.68
2023-03-22 23:52:00,3.42,,1.52,,6.08,9.26,3.26,2.60,2.12,,5.18,1.78,1.68
2023-03-22 23:54:00,3.32,,1.52,,6.24,9.10,3.22,2.50,2.16,,5.16,1.72,1.66
2023-03-22 23:56:00,3.34,,1.88,,6.46,9.12,3.22,2.46,2.14,,5.24,1.72,1.68
2023-03-22 23:58:00,3.44,,1.68,,6.20,9.08,3.36,2.52,2.06,,5.22,1.64,1.68
2023-03-23 00:00:00,3.26,,1.52,,6,9.14,3.38,2.52,2.06,,5.18,1.76,1.68
2023-03-23 00:02:00,3.50,,1.52,,6.18,9.18,3.30,2.52,2.08,,5.18,1.70,1.66
2023-03-23 00:04:00,3.34,,1.52,,6.06,8.88,3.24,2.52,2.26,,5.20,1.74,1.68
2023-03-23 00:06:00,3.62,,1.88,,6.26,8.98,3.28,2.52,2.08,,5.20,1.76,1.68
2023-03-23 00:08:00,3.28,,1.68,,6.14,8.72,3.32,2.56,2.14,,5.22,1.76,1.68
2023-03-23 00:10:00,3.34,,1.52,,6.08,8.68,3.26,2.56,2.06,,5.20,1.66,1.68
2023-03-23 00:12:00,3.42,,1.60,,6.04,9.02,2.98,2.52,2.14,,5.20,1.72,1.68
2023-03-23 00:14:00,3.30,,1.52,,6.24,8.58,3.26,2.54,2.02,,5.12,1.80,1.68
2023-03-23 00:16:00,3.64,,1.88,,6.34,8.78,3.22,2.56,2,,5.22,1.74,1.68
2023-03-23 00:18:00,3.24,,1.68,,6.10,9.08,3.32,2.54,2.08,,5.14,1.82,1.68
2023-03-23 00:20:00,3.16,,1.52,,6.02,8.82,3.30,2.50,2.10,,5.18,1.72,1.66
2023-03-23 00:22:00,3.42,,1.52,,6.14,8.46,3.36,2.56,2.14,,5.12,1.70,1.68
2023-03-23 00:24:00,3.22,,1.52,,6.08,8.88,3.26,2.56,2,,5.18,1.74,1.68
2023-03-23 00:26:00,3.38,,1.88,1.90,6.50,8.80,3.28,2.64,2.08,,5.20,1.72,
2023-03-23 00:28:00,3.50,,1.68,,6.18,8.86,3.36,2.54,2.06,,5.26,1.72,1.68
2023-03-23 00:30:00,3.36,,1.52,,6.28,9.22,3.34,2.54,2.16,,5.20,1.72,1.66
2023-03-23 00:32:00,3.54,,1.52,,6.32,9.24,3.26,2.52,2.06,,5.18,1.66,1.68
2023-03-23 00:34:00,3.46,,1.52,,6.10,9.22,3.38,2.54,2.12,,5.12,1.72,1.68
2023-03-23 00:36:00,3.60,,1.88,1.86,6.24,9.16,3.30,2.54,2.08,,5.22,1.80,
2023-03-23 00:38:00,3.32,,1.68,,6.10,8.82,3.36,2.58,2.20,,5.22,1.70,1.68
2023-03-23 00:40:00,3.30,,1.52,,6.20,9.04,3.28,2.54,2.10,,5.20,1.74,1.68
2023-03-23 00:42:00,3.50,,1.52,,6.22,9.22,3.38,2.50,2.10,,5.18,1.70,1.68
2023-03-23 00:44:00,3.34,,1.58,,6.14,8.94,3.22,2.52,2.10,,5.18,1.72,1.68
2023-03-23 00:46:00,3.48,,2.14,,6.14,9.26,3.22,2.50,2.14,,5.18,1.66,1.66
2023-03-23 00:48:00,3.38,,1.68,,6.14,9.12,3.20,2.56,2.18,,5.16,1.84,1.68
2023-03-23 00:50:00,3.36,,1.52,,5.96,9.18,3.16,2.48,2.12,,5.14,1.76,1.68
2023-03-23 00:52:00,3.46,,1.52,,6.18,9.08,3.28,2.54,2.08,,5.22,1.76,1.66
2023-03-23 00:54:00,3.32,,1.52,,6.24,9.10,3.20,2.48,2.10,,5.16,1.70,1.66
2023-03-23 00:56:00,3.64,,1.88,,6.06,9.08,3.02,2.58,2.08,,5.16,1.68,1.70
2023-03-23 00:58:00,3.32,,1.68,,6.04,9.26,3.12,2.64,2.12,,5.18,1.78,1.68
2023-03-23 01:00:00,3.44,,1.52,,6.18,9,3.10,2.46,2.04,,5.20,1.82,1.66
2023-03-23 01:02:00,3.24,,1.52,,6.42,9.20,3.18,2.50,2.10,,5.20,1.74,1.74
2023-03-23 01:04:00,3.38,,1.52,,6.16,9,3.02,2.56,2.04,,5.20,1.76,1.66
2023-03-23 01:06:00,3.66,,1.88,,6.34,9.08,3.24,2.54,2.24,,5.18,1.70,1.68
2023-03-23 01:08:00,3.38,,,,6.10,12.3,3.22,2.52,2.10,2.06,5.14,1.74,1.70
2023-03-23 01:10:00,3.36,,1.52,,6.02,8.90,3.40,2.54,2.08,,5.20,1.72,1.68
2023-03-23 01:12:00,3.48,,1.60,,6.30,8.68,3.32,2.58,2.08,,5.18,1.74,1.80
2023-03-23 01:14:00,3.30,,1.52,,6.06,9.06,3.32,2.62,2.12,,5.24,1.72,1.68
2023-03-23 01:16:00,3.66,,1.88,1.88,6.16,9.16,3.30,2.56,2.10,,5.24,1.76,
2023-03-23 01:18:00,3.38,,,,6.02,14.0,3.28,2.56,2.24,6.62,5.24,1.78,1.68
2023-03-23 01:20:00,3.40,,1.52,,5.98,9.04,3.22,2.54,2.24,,5.18,1.72,1.68
2023-03-23 01:22:00,3.36,,1.52,,6.26,8.82,3.26,2.68,2.26,,5.18,1.74,1.66
2023-03-23 01:24:00,3.46,,1.52,,6.18,8.86,3.28,2.54,2.04,,5.22,1.74,1.68
2023-03-23 01:26:00,3.42,,1.88,,6.28,9.36,3.38,2.56,2.12,,5.20,1.64,1.70
2023-03-23 01:28:00,3.38,,,,6.06,16.5,3.34,2.62,2.12,17.0,5.22,1.74,1.68
2023-03-23 01:30:00,3.30,,1.52,,5.90,9.14,3.26,2.56,2.10,,5.22,1.76,1.68
2023-03-23 01:32:00,3.36,,1.52,,6.18,9.16,3.14,2.58,2.20,,5.16,1.62,1.68
2023-03-23 01:34:00,3.34,,1.52,,6.16,9.30,3.28,2.50,2.14,,5.18,1.70,1.68
2023-03-23 01:36:00,3.52,,1.88,1.84,6.48,9.28,3.28,2.62,2.12,,5.24,1.76,
2023-03-23 01:38:00,3.34,,,,6.20,16.3,3.18,2.54,1.90,29.9,5.12,1.78,1.68
2023-03-23 01:40:00,3.22,,1.52,,5.98,9.10,3.16,2.58,2.18,,5.20,1.66,1.68
2023-03-23 01:42:00,3.34,,1.52,,6.18,9.08,3.30,2.52,2.10,,5.24,1.74,1.66
2023-03-23 01:44:00,3.36,,1.58,,6.04,8.88,3.34,2.52,2.10,,5.22,1.72,1.68
2023-03-23 01:46:00,3.62,,2.08,1.88,6.30,8.98,3.24,2.58,2.14,,5.24,1.72,
2023-03-23 01:48:00,3.44,,1.68,,6.14,16.1,3.36,2.56,2.12,42.5,5.20,,1.68
2023-03-23 01:50:00,3.38,,1.52,,5.86,9.26,3.18,2.58,2.08,,5.20,1.78,1.68
2023-03-23 01:52:00,3.52,,1.52,,6.16,9.26,3.28,2.44,2.20,,5.14,1.62,1.70
2023-03-23 01:54:00,3.48,,1.52,,6.12,9.02,3.26,2.56,2.20,,5.22,1.66,1.68
2023-03-23 01:56:00,3.48,,1.88,,6.20,9.38,3.18,2.56,2.28,,5.12,1.64,1.68
2023-03-23 01:58:00,3.30,,1.68,,6.08,16.1,3.34,2.54,2.08,54.4,5.16,1.74,
2023-03-23 02:00:00,3.32,,1.52,,6,8.72,3.20,2.56,2.04,,5.20,1.78,1.64
2023-03-23 02:02:00,3.26,,1.52,,6.24,9.08,3.14,2.60,2.20,,5.20,1.70,1.76
2023-03-23 02:04:00,3.18,,1.52,,6.10,8.92,3.24,2.58,2.12,,5.14,1.84,1.64
2023-03-23 02:06:00,3.60,,1.88,,6.32,8.76,3.18,2.48,2.18,,5.18,1.74,1.68
2023-03-23 02:08:00,3.32,,1.68,,6.08,15.8,3.44,2.60,2.06,68.3,5.16,,1.70
2023-03-23 02:10:00,3.32,,1.52,,6.36,9.24,3.26,2.58,2.02,,5.20,1.80,1.68
2023-03-23 02:12:00,3.28,,1.60,,6.20,8.52,3.32,2.56,2.10,,5.20,1.72,1.64
2023-03-23 02:14:00,3.32,,1.52,,6.04,8.82,3.16,2.46,2.04,,5.18,1.64,1.68
2023-03-23 02:16:00,3.56,,1.88,,6.26,9,3.12,2.58,2,,5.16,1.80,1.68
2023-03-23 02:18:00,3.20,,1.68,,6.10,15.5,3.34,2.66,2.16,80.9,5.20,,1.66
2023-03-23 02:20:00,3.38,,1.52,,6.08,8.50,3.20,2.54,2.08,,5.18,1.74,1.68
2023-03-23 02:22:00,3.46,1.54,,,6.04,9.42,3.28,2.58,2.14,,5.24,1.68,1.68
2023-03-23 02:24:00,3.30,,1.52,,6.16,9.46,3.26,2.54,2.20,,5.26,1.68,1.68
2023-03-23 02:26:00,3.70,,1.88,,6.38,9.32,3.34,2.62,2.18,,5.20,1.80,1.68
2023-03-23 02:28:00,3.34,,,,6.12,16.4,3.44,2.56,2.22,90.0,5.20,1.78,1.74
2023-03-23 02:30:00,3.42,,1.52,,6.18,9.36,3.24,2.50,1.96,,5.28,1.82,1.78

