"Time","to-endpoint","to-overlay","to-stack"
2023-03-22 12:04:00,52.1,13.1,26.9
2023-03-22 12:06:00,50.9,14.6,28.4
2023-03-22 12:08:00,48.6,10.1,27.5
2023-03-22 12:10:00,49.0,14.0,27.6
2023-03-22 12:12:00,48.5,10.9,27.5
2023-03-22 12:14:00,91.2,89.2,27.3
2023-03-22 12:16:00,49.4,10.2,27.6
2023-03-22 12:18:00,48.1,9.68,27.4
2023-03-22 12:20:00,48.0,8.84,27.3
2023-03-22 12:22:00,48.1,9.88,27.4
2023-03-22 12:24:00,48.5,9.54,27.3
2023-03-22 12:26:00,49.7,10.5,27.9
2023-03-22 12:28:00,47.8,8.90,27.2
2023-03-22 12:30:00,47.8,8.78,27.3
2023-03-22 12:32:00,47.9,9.62,27.3
2023-03-22 12:34:00,47.5,9.38,26.9
2023-03-22 12:36:00,49.7,10.8,27.8
2023-03-22 12:38:00,48.2,9.12,27.4
2023-03-22 12:40:00,47.3,8.82,26.9
2023-03-22 12:42:00,48.3,9.38,27.2
2023-03-22 12:44:00,47.8,8.72,27.1
2023-03-22 12:46:00,49.3,10.5,27.5
2023-03-22 12:48:00,47.8,10.2,27.0
2023-03-22 12:50:00,47.6,9.66,27.0
2023-03-22 12:52:00,47.9,10.3,27.1
2023-03-22 12:54:00,47.8,9.60,27.3
2023-03-22 12:56:00,49.7,11.4,27.6
2023-03-22 12:58:00,47.4,10.3,27.0
2023-03-22 13:00:00,47,9.52,26.8
2023-03-22 13:02:00,47.5,10.1,27.2
2023-03-22 13:04:00,48.0,9.44,27.6
2023-03-22 13:06:00,50.1,11.5,27.9
2023-03-22 13:08:00,48.3,9.78,27.4
2023-03-22 13:10:00,48.3,10.1,27.5
2023-03-22 13:12:00,48.4,9.92,27.5
2023-03-22 13:14:00,47.7,10.2,27.1
2023-03-22 13:16:00,49.8,11.2,27.8
2023-03-22 13:18:00,48.4,9.56,27.4
2023-03-22 13:20:00,47.9,9.96,27.2
2023-03-22 13:22:00,48.4,10.3,27.2
2023-03-22 13:24:00,47.8,11.0,27.2
2023-03-22 13:26:00,49.5,12.2,27.6
2023-03-22 13:28:00,47.9,9.36,27.2
2023-03-22 13:30:00,47.9,9.94,27.1
2023-03-22 13:32:00,48.3,10.3,27.4
2023-03-22 13:34:00,48.0,9.88,27.3
2023-03-22 13:36:00,50.6,11.7,27.9
2023-03-22 13:38:00,48.2,9.46,27.7
2023-03-22 13:40:00,48.0,10.2,27.3
2023-03-22 13:42:00,48.5,10.3,27.5
2023-03-22 13:44:00,48.5,10.3,27.4
2023-03-22 13:46:00,50.4,11.9,28
2023-03-22 13:48:00,48.1,9.72,27.4
2023-03-22 13:50:00,48.0,9.92,27.2
2023-03-22 13:52:00,47.8,10.9,27.1
2023-03-22 13:54:00,47.7,10.3,27.0
2023-03-22 13:56:00,49.3,11.0,27.8
2023-03-22 13:58:00,48.3,9.94,27.3
2023-03-22 14:00:00,48.2,10.9,27.3
2023-03-22 14:02:00,48.3,10.0,27.4
2023-03-22 14:04:00,48.2,9.70,27.3
2023-03-22 14:06:00,50.5,12.5,27.8
2023-03-22 14:08:00,48.5,10.6,27.6
2023-03-22 14:10:00,47.8,9.52,27.2
2023-03-22 14:12:00,47.9,9.64,27.3
2023-03-22 14:14:00,47.6,9.74,27.2
2023-03-22 14:16:00,48.9,10.7,27.5
2023-03-22 14:18:00,48.4,10.8,27.3
2023-03-22 14:20:00,48.3,10.3,27.2
2023-03-22 14:22:00,47.7,10.2,27.1
2023-03-22 14:24:00,48.3,10.7,27.2
2023-03-22 14:26:00,50.1,11.6,27.9
2023-03-22 14:28:00,48.6,11.9,27.5
2023-03-22 14:30:00,48.0,10,27.3
2023-03-22 14:32:00,48.1,9.50,27.3
2023-03-22 14:34:00,47.4,10.3,26.8
2023-03-22 14:36:00,49.4,11.3,27.5
2023-03-22 14:38:00,47.9,10.5,27.1
2023-03-22 14:40:00,47.4,10.0,27.0
2023-03-22 14:42:00,48.0,9.78,27.1
2023-03-22 14:44:00,47.3,10.5,27.2
2023-03-22 14:46:00,49.2,11.6,27.6
2023-03-22 14:48:00,47.9,10.8,27.2
2023-03-22 14:50:00,46.8,10.6,26.7
2023-03-22 14:52:00,47.4,9.94,26.9
2023-03-22 14:54:00,47.5,10.9,27
2023-03-22 14:56:00,49.6,11.0,27.8
2023-03-22 14:58:00,49.0,10.3,27.7
2023-03-22 15:00:00,48.2,10.1,27.4
2023-03-22 15:02:00,48.8,10.7,27.7
2023-03-22 15:04:00,48.5,11.0,27.4
