"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc05ccf7670ce1)","Receive Errors (lxc0e7fd83429f8)","Receive Errors (lxc2f196552a250)","Receive Errors (lxc351507ccd6de)","Receive Errors (lxc35a229aa328a)","Receive Errors (lxc44cc3d42073d)","Receive Errors (lxc64e81a3910f4)","Receive Errors (lxc69dc6236bed5)","Receive Errors (lxc807ae06edaa7)","Receive Errors (lxc8b0393b43750)","Receive Errors (lxc947f9c305662)","Receive Errors (lxc9854d7c0de90)","Receive Errors (lxc9d85bc894392)","Receive Errors (lxc9e1d6b31c79c)","Receive Errors (lxc_health)","Receive Errors (lxca4e4e80fd248)","Receive Errors (lxcb43abd09557c)","Receive Errors (lxcb9f2e6c9b4a1)","Receive Errors (lxcc89cc2f546a7)","Receive Errors (lxcc91b3dc073da)","Receive Errors (lxccdce074c39ef)","Receive Errors (lxce6f41a775b41)","Receive Errors (lxcf877b9881be3)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ccf7670ce1)","Receive Total (lxc0e7fd83429f8)","Receive Total (lxc2f196552a250)","Receive Total (lxc351507ccd6de)","Receive Total (lxc35a229aa328a)","Receive Total (lxc44cc3d42073d)","Receive Total (lxc64e81a3910f4)","Receive Total (lxc69dc6236bed5)","Receive Total (lxc807ae06edaa7)","Receive Total (lxc8b0393b43750)","Receive Total (lxc947f9c305662)","Receive Total (lxc9854d7c0de90)","Receive Total (lxc9d85bc894392)","Receive Total (lxc9e1d6b31c79c)","Receive Total (lxc_health)","Receive Total (lxca4e4e80fd248)","Receive Total (lxcb43abd09557c)","Receive Total (lxcb9f2e6c9b4a1)","Receive Total (lxcc89cc2f546a7)","Receive Total (lxcc91b3dc073da)","Receive Total (lxccdce074c39ef)","Receive Total (lxce6f41a775b41)","Receive Total (lxcf877b9881be3)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc05ccf7670ce1)","Transmit Errors (lxc0e7fd83429f8)","Transmit Errors (lxc2f196552a250)","Transmit Errors (lxc351507ccd6de)","Transmit Errors (lxc35a229aa328a)","Transmit Errors (lxc44cc3d42073d)","Transmit Errors (lxc64e81a3910f4)","Transmit Errors (lxc69dc6236bed5)","Transmit Errors (lxc807ae06edaa7)","Transmit Errors (lxc8b0393b43750)","Transmit Errors (lxc947f9c305662)","Transmit Errors (lxc9854d7c0de90)","Transmit Errors (lxc9d85bc894392)","Transmit Errors (lxc9e1d6b31c79c)","Transmit Errors (lxc_health)","Transmit Errors (lxca4e4e80fd248)","Transmit Errors (lxcb43abd09557c)","Transmit Errors (lxcb9f2e6c9b4a1)","Transmit Errors (lxcc89cc2f546a7)","Transmit Errors (lxcc91b3dc073da)","Transmit Errors (lxccdce074c39ef)","Transmit Errors (lxce6f41a775b41)","Transmit Errors (lxcf877b9881be3)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc05ccf7670ce1)","Receive Dropped (lxc0e7fd83429f8)","Receive Dropped (lxc2f196552a250)","Receive Dropped (lxc351507ccd6de)","Receive Dropped (lxc35a229aa328a)","Receive Dropped (lxc44cc3d42073d)","Receive Dropped (lxc64e81a3910f4)","Receive Dropped (lxc69dc6236bed5)","Receive Dropped (lxc807ae06edaa7)","Receive Dropped (lxc8b0393b43750)","Receive Dropped (lxc947f9c305662)","Receive Dropped (lxc9854d7c0de90)","Receive Dropped (lxc9d85bc894392)","Receive Dropped (lxc9e1d6b31c79c)","Receive Dropped (lxc_health)","Receive Dropped (lxca4e4e80fd248)","Receive Dropped (lxcb43abd09557c)","Receive Dropped (lxcb9f2e6c9b4a1)","Receive Dropped (lxcc89cc2f546a7)","Receive Dropped (lxcc91b3dc073da)","Receive Dropped (lxccdce074c39ef)","Receive Dropped (lxce6f41a775b41)","Receive Dropped (lxcf877b9881be3)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc05ccf7670ce1)","Transmit Dropped (lxc0e7fd83429f8)","Transmit Dropped (lxc2f196552a250)","Transmit Dropped (lxc351507ccd6de)","Transmit Dropped (lxc35a229aa328a)","Transmit Dropped (lxc44cc3d42073d)","Transmit Dropped (lxc64e81a3910f4)","Transmit Dropped (lxc69dc6236bed5)","Transmit Dropped (lxc807ae06edaa7)","Transmit Dropped (lxc8b0393b43750)","Transmit Dropped (lxc947f9c305662)","Transmit Dropped (lxc9854d7c0de90)","Transmit Dropped (lxc9d85bc894392)","Transmit Dropped (lxc9e1d6b31c79c)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca4e4e80fd248)","Transmit Dropped (lxcb43abd09557c)","Transmit Dropped (lxcb9f2e6c9b4a1)","Transmit Dropped (lxcc89cc2f546a7)","Transmit Dropped (lxcc91b3dc073da)","Transmit Dropped (lxccdce074c39ef)","Transmit Dropped (lxce6f41a775b41)","Transmit Dropped (lxcf877b9881be3)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ccf7670ce1)","Transmit Total (lxc0e7fd83429f8)","Transmit Total (lxc2f196552a250)","Transmit Total (lxc351507ccd6de)","Transmit Total (lxc35a229aa328a)","Transmit Total (lxc44cc3d42073d)","Transmit Total (lxc64e81a3910f4)","Transmit Total (lxc69dc6236bed5)","Transmit Total (lxc807ae06edaa7)","Transmit Total (lxc8b0393b43750)","Transmit Total (lxc947f9c305662)","Transmit Total (lxc9854d7c0de90)","Transmit Total (lxc9d85bc894392)","Transmit Total (lxc9e1d6b31c79c)","Transmit Total (lxc_health)","Transmit Total (lxca4e4e80fd248)","Transmit Total (lxcb43abd09557c)","Transmit Total (lxcb9f2e6c9b4a1)","Transmit Total (lxcc89cc2f546a7)","Transmit Total (lxcc91b3dc073da)","Transmit Total (lxccdce074c39ef)","Transmit Total (lxce6f41a775b41)","Transmit Total (lxcf877b9881be3)"
2023-02-23 14:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,29.9,112,0,0.267,0.272,0,1.27,5.86,0.550,0.928,1.30,2.13,0.773,1.21,13.3,0.545,0,0.334,10.8,0.384,7.43,6.89,0.0834,2.56,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.2,106,0,0.311,0.434,0,1.45,6.11,0.989,0.878,1.50,2.64,1.54,1.40,11.3,0.984,0,0.400,11.7,0.256,10.9,7.85,0.0834,2.96,0,0.434
2023-02-23 14:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.5,63.4,0,0,0.272,0,1.23,5.47,0.550,0.522,1.29,2.10,0.772,1.21,11.9,0.539,0,0.333,10.4,0.400,7.68,6.84,0.0833,2.47,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.26,57.9,0,0,0.439,0,1.42,5.70,0.994,0.506,1.49,2.62,1.54,1.40,10.9,0.983,0,0.400,11.2,0.267,10.4,7.82,0.0833,2.78,0,0.417
2023-02-23 14:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.9,67.4,0,0.0111,0.294,0,1.23,5.51,0.544,1.01,1.29,1.94,0.767,1.23,13.4,0.550,0,0.333,10.6,0.417,8.57,6.86,0.0833,2.33,0,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.75,59.6,0,0.0111,0.456,0,1.42,5.76,0.994,0.928,1.49,2.69,1.53,1.42,11.7,0.994,0,0.400,11.6,0.278,11.9,7.83,0.0833,2.99,0,0.422
2023-02-23 14:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,9.73,65.6,0,0.0111,0.289,0,1.25,5.72,0.544,0.506,1.30,1.78,0.772,1.23,11.6,0.550,0,0.333,10.8,0.367,6.92,6.88,0.0833,2.19,0,0.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.72,56.3,0,0.0111,0.450,0,1.43,5.85,0.983,0.472,1.50,2.67,1.54,1.42,10.7,0.994,0,0.400,11.6,0.244,9.39,7.84,0.0833,2.98,0,0.472
2023-02-23 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0.00556,16.6,81.1,0,0,0.267,0,1.28,5.73,0.539,0.950,1.29,2.26,0.767,1.20,13.4,0.544,0,0.333,10.7,0.350,8.11,6.96,0.0722,2.51,0,0.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.617,15.1,74.1,0,0,0.433,0,1.46,6.04,0.983,0.861,1.49,2.70,1.54,1.40,11.8,0.989,0,0.400,11.7,0.233,11.1,7.93,0.0722,2.92,0,0.389
2023-02-23 15:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,30.1,113,0,0.267,0.289,0,1.21,5.65,0.544,0.978,1.26,2.17,0.767,1.18,11.1,0.550,0,0.333,10.7,0.400,7.12,6.88,0.0667,2.52,0,0.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,27.4,105,0,0.333,0.444,0,1.39,5.84,0.989,0.894,1.46,2.73,1.53,1.37,10.5,0.994,0,0.400,11.6,0.267,9.29,7.84,0.0667,3,0,0.406
2023-02-23 15:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.6,65.2,0,0,0.300,0,1.17,6.52,0.550,0.544,1.26,1.86,0.772,1.20,13.1,0.550,0,0.333,11.0,0.400,7.98,6.89,0.0667,2.52,0,0.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,9.40,58.0,0,0,0.456,0,1.37,6.87,0.994,0.500,1.46,2.74,1.54,1.38,11.9,1,0,0.400,11.7,0.267,10.7,7.86,0.0667,2.98,0,0.422
2023-02-23 15:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.9,68.0,0,0.0111,0.306,0,1.23,5.79,0.550,0.950,1.29,1.89,0.767,1.23,11.3,0.544,0,0.333,10.7,0.383,7.42,6.88,0.0667,2.40,0,0.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.86,59.1,0,0.0111,0.456,0,1.42,6.02,0.994,0.872,1.49,2.72,1.53,1.42,10.6,0.994,0,0.400,11.6,0.256,9.70,7.84,0.0667,2.82,0,0.500
2023-02-23 15:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,9.98,65.9,0,0.0111,0.272,0,1.27,5.83,0.544,0.650,1.27,2.06,0.778,1.20,11.4,0.550,0,0.333,10.9,0.367,6.74,6.88,0.0667,2.35,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,8.96,57.3,0,0.0111,0.439,0,1.44,6.02,0.994,0.611,1.47,2.72,1.54,1.40,10.8,0.994,0,0.400,11.8,0.244,8.92,7.84,0.0667,2.87,0.00556,0.444
2023-02-23 15:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,13.1,76.6,0,0,0.278,0,1.27,6.02,0.550,0.828,1.29,2.22,0.778,1.25,11.5,0.544,0,0.333,11.0,0.367,7.24,6.92,0.0667,2.56,0,0.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,11.9,65.7,0,0,0.439,0,1.44,6.22,1,0.733,1.49,2.72,1.54,1.43,10.8,0.989,0,0.400,12.0,0.244,9.41,7.91,0.0667,3.04,0.00556,0.389
2023-02-23 15:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,30.3,117,0,0.267,0.289,0,1.22,6.85,0.539,0.978,1.29,2.33,0.761,1.25,12.8,0.544,0,0.333,11.1,0.350,7.51,6.98,0.0667,2.72,0,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.6,107,0,0.311,0.450,0,1.41,7.19,0.983,0.889,1.50,2.67,1.52,1.43,11.7,0.994,0,0.400,12.2,0.233,10.1,7.94,0.0722,2.98,0,0.406
2023-02-23 15:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.6,65.6,0,0,0.294,0,1.26,5.78,0.550,0.517,1.29,1.98,0.767,1.20,12.3,0.550,0,0.333,10.6,0.383,7.76,6.92,0.0667,2.33,0,0.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.43,58.3,0,0,0.456,0,1.44,5.98,0.994,0.494,1.49,2.62,1.53,1.40,10.9,0.994,0,0.400,11.5,0.256,10.7,7.87,0.0722,2.90,0,0.433
2023-02-23 15:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,10.9,68.6,0,0.0111,0.294,0,1.27,5.69,0.544,0.978,1.29,2.17,0.767,1.23,11.8,0.544,0,0.333,10.6,0.367,7.61,6.86,0.0778,2.48,0,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,9.83,59.7,0,0.0111,0.444,0,1.46,5.83,0.994,0.867,1.49,2.62,1.53,1.42,10.7,0.994,0.00556,0.400,11.5,0.244,10.2,7.83,0.0778,2.84,0,0.450
2023-02-23 15:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,9.94,67.7,0,0.0111,0.317,0,1.22,6.59,0.544,0.650,1.28,2.45,0.772,1.25,12.1,0.544,0.00556,0.333,10.8,0.383,6.89,6.86,0.0833,2.82,0,0.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.99,58.1,0,0.0111,0.467,0,1.41,6.86,0.994,0.617,1.48,2.50,1.54,1.43,11.4,1,0.00556,0.400,11.7,0.256,9.04,7.83,0.0833,2.81,0,0.428
2023-02-23 15:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.2,70.2,0,0,0.300,0,1.22,6.48,0.544,0.656,1.31,2.27,0.772,1.20,12.3,0.544,0.00556,0.333,10.7,0.367,7.22,6.88,0.0833,2.77,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.11,57.9,0,0,0.456,0,1.41,6.79,0.989,0.633,1.51,2.44,1.54,1.40,11.6,1,0,0.400,11.6,0.244,9.41,7.86,0.0833,2.81,0,0.444
2023-02-23 15:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,29.9,116,0,0.267,0.272,0,1.23,5.74,0.544,0.978,1.32,2.13,0.767,1.20,11.7,0.539,0,0.333,10.6,0.383,7.27,6.96,0.0833,2.42,0,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.3,106,0,0.311,0.439,0,1.42,6.01,0.989,0.933,1.52,2.64,1.53,1.40,10.9,0.983,0,0.400,11.5,0.256,9.58,7.93,0.0833,2.85,0,0.411
2023-02-23 15:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.5,64.6,0,0,0.267,0,1.27,4.64,0.544,0.511,1.30,2.14,0.772,1.20,10.4,0.544,0,0.333,10.7,0.367,7.52,6.88,0.0833,2.50,0,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.31,58.0,0,0,0.433,0,1.44,4.83,0.983,0.600,1.50,2.57,1.54,1.40,9.82,0.994,0,0.400,11.7,0.244,9.71,7.84,0.0833,2.84,0,0.439
2023-02-23 15:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.0,70.6,0,0.0111,0.272,0,1.24,6.50,0.544,0.922,1.29,2.09,0.767,1.25,13.6,0.550,0,0.322,10.8,0.350,8.69,6.88,0.0722,2.48,0,0.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,9.83,59.4,0,0.0111,0.439,0,1.42,6.75,0.989,0.950,1.49,2.70,1.53,1.43,12.5,1,0,0.389,11.7,0.233,11.3,7.84,0.0722,3.02,0,0.422
2023-02-23 15:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.3,69.1,0,0.0111,0.283,0,1.18,5.70,0.544,0.972,1.26,2.03,0.767,1.20,11.3,0.550,0,0.317,10.7,0.383,7.09,6.86,0.0667,2.49,0.00556,0.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.23,58.0,0,0.0111,0.444,0,1.37,5.85,0.994,0.983,1.45,2.66,1.53,1.38,10.8,1,0,0.383,11.6,0.256,9.02,7.83,0.0667,2.91,0,0.406
2023-02-23 15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.1,64.9,0,0.00556,0.289,0,1.23,5.41,0.544,0.539,1.28,1.75,0.772,1.20,12.6,0.550,0,0.322,10.8,0.350,8.39,6.92,0.0667,2.29,0,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.99,56.8,0,0,0.444,0,1.42,5.56,0.994,0.622,1.48,2.66,1.54,1.40,11.5,0.989,0,0.389,11.6,0.233,11.0,7.89,0.0667,2.99,0,0.394
2023-02-23 15:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,29.8,112,0,0.267,0.289,0.00556,1.25,5.48,0.550,0.967,1.28,1.91,0.767,1.22,10.9,0.544,0,0.333,11.0,0.350,7.07,6.88,0.0667,2.16,0,0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,27.3,105,0,0.311,0.444,0,1.43,5.64,1,1.02,1.48,2.74,1.53,1.41,10.5,0.983,0,0.400,11.5,0.233,8.98,7.84,0.0667,2.96,0,0.461
2023-02-23 15:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0,10.8,64.2,0,0,0.272,0.00555,1.27,4.46,0.527,0.477,1.28,2.03,0.771,1.23,10.7,0.549,0,0.333,11.0,0.350,8.00,6.84,0.0666,2.34,0,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,9.43,58.1,0,0,0.438,0,1.44,4.35,0.977,0.577,1.48,2.61,1.54,1.42,9.92,0.993,0,0.400,11.6,0.233,10.8,7.81,0.0666,2.88,0,0.461
2023-02-23 15:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.0,69.1,0,0.00556,0.289,0,1.22,6.17,0.539,0.967,1.29,2.11,0.772,1.22,11.9,0.556,0,0.333,11.1,0.383,7.44,6.86,0.0667,2.58,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.82,60.2,0,0.00556,0.450,0,1.41,6.45,0.989,0.956,1.49,2.62,1.54,1.42,11.1,1,0,0.400,11.9,0.256,9.74,7.83,0.0667,2.99,0,0.433
2023-02-23 15:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,10.3,67.9,0,0.0111,0.272,0,1.25,5.61,0.544,0.994,1.28,1.92,0.767,1.21,11.3,0.556,0,0.333,10.7,0.383,7.02,6.88,0.0667,2.28,0,0.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,9.24,58.0,0,0.0111,0.439,0,1.44,5.96,1,0.967,1.48,2.64,1.53,1.41,10.8,0.994,0,0.406,11.7,0.256,9.06,7.84,0.0667,2.92,0,0.389
