"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ccf7670ce1)","Transmit Total (lxc0e7fd83429f8)","Transmit Total (lxc2f196552a250)","Transmit Total (lxc351507ccd6de)","Transmit Total (lxc35a229aa328a)","Transmit Total (lxc44cc3d42073d)","Transmit Total (lxc64e81a3910f4)","Transmit Total (lxc69dc6236bed5)","Transmit Total (lxc807ae06edaa7)","Transmit Total (lxc8b0393b43750)","Transmit Total (lxc947f9c305662)","Transmit Total (lxc9854d7c0de90)","Transmit Total (lxc9d85bc894392)","Transmit Total (lxc9e1d6b31c79c)","Transmit Total (lxc_health)","Transmit Total (lxca4e4e80fd248)","Transmit Total (lxcb43abd09557c)","Transmit Total (lxcb9f2e6c9b4a1)","Transmit Total (lxcc89cc2f546a7)","Transmit Total (lxcc91b3dc073da)","Transmit Total (lxccdce074c39ef)","Transmit Total (lxce6f41a775b41)","Transmit Total (lxcf877b9881be3)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ccf7670ce1)","Receive Total (lxc0e7fd83429f8)","Receive Total (lxc2f196552a250)","Receive Total (lxc351507ccd6de)","Receive Total (lxc35a229aa328a)","Receive Total (lxc44cc3d42073d)","Receive Total (lxc64e81a3910f4)","Receive Total (lxc69dc6236bed5)","Receive Total (lxc807ae06edaa7)","Receive Total (lxc8b0393b43750)","Receive Total (lxc947f9c305662)","Receive Total (lxc9854d7c0de90)","Receive Total (lxc9d85bc894392)","Receive Total (lxc9e1d6b31c79c)","Receive Total (lxc_health)","Receive Total (lxca4e4e80fd248)","Receive Total (lxcb43abd09557c)","Receive Total (lxcb9f2e6c9b4a1)","Receive Total (lxcc89cc2f546a7)","Receive Total (lxcc91b3dc073da)","Receive Total (lxccdce074c39ef)","Receive Total (lxce6f41a775b41)","Receive Total (lxcf877b9881be3)"
2023-02-22 20:48:00,0,68.6,13887,33471,0,0,34.1,0,445,1664,66.4,2658,467,1867,143,453,36749,67.1,0,32.3,7043,127,26356,2552,4.27,1892,0,244,68.6,0,17976,44257,0,0,19.9,0,249,15287,41,2663,261,179,95.9,253,26598,41.7,0,26.2,1033,30.3,9409,1269,4.13,213,0,112
2023-02-22 20:50:00,0,69,17132,61680,0,37.6,1279,0,449,1618,66.8,2126,468,2832,143,453,36668,66.4,0,32.3,6845,122,17322,2552,4.27,1861,0,240,69,0,40168,73234,0,30.6,124,0,255,15304,41.4,2128,261,258,96.3,254,17485,41,0,26.2,1042,29.0,10821,1269,4.13,196,0,106
2023-02-22 20:52:00,0,69,12500,31886,0,0,34.7,0,445,1495,66.8,1599,467,1732,143,454,36648,66.1,0,32.3,6757,133,20729,2553,4.27,1761,0,237,69,0,16932,42109,0,0,21.0,0,250,15216,41.4,1601,261,152,95.9,254,20901,41,0,26.2,1044,31.6,9029,1265,4.13,180,0,112
2023-02-22 20:54:00,0,69.4,14968,34595,0,0.600,30.7,0,446,1640,66.8,2651,468,1881,143,454,36623,66.8,0,32.3,7012,127,16772,2583,4.27,1905,0,243,69.4,0,18003,44110,0,0.600,20.4,0,257,15255,41.4,2654,261,159,96.3,253,16951,41.4,0,26.2,1052,30.3,10398,1280,4.13,182,0,110
2023-02-22 20:56:00,0,69.0,13577,33103,0,0.600,34.0,0,447,1439,66.7,1070,468,1716,143,453,36666,66.4,0,32.3,6694,116,20256,2579,4.73,1738,0,248,69.0,0,16501,41702,0,0.600,22.8,0,253,15217,41.3,1071,261,165,96.3,253,20335,41.0,0,26.2,1049,27.6,10637,1276,4.60,184,0,120
2023-02-22 20:58:00,0,69.4,14024,33580,0,0,33.6,0,448,1637,66.1,2652,467,1852,143,453,36639,65.7,0,32.3,7018,127,16191,2553,4.97,1882,0.389,239,69.4,0,17984,44214,0,0,22.5,0,253,15255,41.4,2653,261,162,95.9,253,16415,40.3,0,26.2,1021,30.3,9448,1264,4.83,200,0,114
2023-02-22 21:00:00,0,69.4,15800,60184,0,37.6,32.1,0,445,1627,66.4,2656,468,1860,142,455,36639,66.4,0,32.3,6938,121,15957,2555,4.89,1874,0,246,69.4,0,40826,71653,0,30.6,21.5,0,248,15257,41.4,2664,261,162,94.9,255,16162,41,0.389,26.2,1024,29.0,8929,1267,4.37,178,0,113
2023-02-22 21:02:00,0,69,11905,31252,0,0,32.9,0,446,1493,66.8,1073,467,1708,143,455,36664,66.4,0,32.7,6597,127,17975,2554,4.66,1744,0,247,69,0,16416,41331,0,0,22.4,0,251,15257,41.4,1073,261,158,95.9,255,18182,41,0.389,26.2,996,30.3,8936,1266,4.13,192,0,120
2023-02-22 21:04:00,0,70.9,14902,34568,0,0.600,30.7,0,435,1660,66.4,2652,454,1878,143,441,36655,66.1,0,32.7,6948,116,17270,2580,4.27,1918,0,241,70.9,0,18019,44103,0,0.600,20.1,0,246,15277,41.4,2649,254,160,96.3,246,17449,41.4,0,26.2,1047,27.7,10355,1276,4.13,191,0,115
2023-02-22 21:06:00,0.389,70.1,13500,32967,0,0.600,31.5,0,431,1472,66.4,1079,456,1675,143,441,36631,66.4,0,32.3,6633,116,17535,2554,4.27,1713,0,242,70.1,0.389,16468,41387,0,0.600,21.0,0,241,15237,41.4,1073,255,161,96.3,247,17666,41.7,0,26.2,1051,27.7,10539,1265,4.13,192,0.389,111
2023-02-22 21:08:00,0.389,69,13728,33231,0,0,31.5,0,448,1680,66.1,2664,467,1856,143,455,36707,66.1,0,32.3,6984,127,17971,2555,4.27,1860,0,242,69,0.389,17976,44099,0,0,20.5,0,253,15297,40.6,2665,261,167,95.9,255,18247,41,0,26.2,1030,30.3,9183,1267,4.13,179,0.389,114
2023-02-22 21:10:00,0,69,16632,60956,0,37.6,32.1,0,447,1651,66.4,2657,466,1868,143,453,36681,65.7,0,32.3,6921,138,16877,2554,4.27,1876,0,242,69,0,40709,71862,0,30.6,21.6,0,251,15283,41,2657,260,173,96.3,253,17090,40.6,0,26.2,1011,32.9,9773,1266,4.13,181,0,114
2023-02-22 21:12:00,0,69,12895,32474,0,0,31.5,0,449,1518,66.1,1079,467,1685,143,452,36702,66.4,0,32.3,6729,127,18005,2551,4.27,1707,0,244,69,0,16455,41768,0,0,20.9,0,260,15289,40.6,1080,261,161,95.9,252,18188,41.4,0,26.2,1091,30.3,9928,1262,4.13,187,0,120
2023-02-22 21:14:00,0,69.4,15292,35014,0,0,30.7,0,447,1625,66.1,2660,469,1865,143,455,36695,66.1,0,32.3,7026,127,21232,2582,4.27,1896,0,242,69.4,0,18046,44354,0,0,20.8,0,252,15277,41.0,2666,261,150,96.0,255,21354,41.4,0,26.2,1066,30.3,10774,1282,4.14,192,0,117
2023-02-22 21:16:00,0,69,13393,32775,0,0.600,31.5,0,443,1440,66.4,1073,467,1688,143,453,36633,66.1,0,32.3,6557,116,17727,2557,4.27,1705,0,242,69,0,16453,41326,0,0.600,21.4,0,247,15218,41,1075,260,153,96.3,253,17812,40.6,0,26.2,1004,27.7,10442,1274,4.13,162,0,112
2023-02-22 21:18:00,0,69,14072,33616,0,0,32.9,0,446,1572,66.8,2648,469,1868,143,453,36689,65.7,0,32.3,6968,116,24862,2552,4.27,1884,0,243,69,0,17977,44297,0,0.389,27.7,0,251,15202,41.4,2650,262,175,95.9,259,25012,40.3,0,26.2,1011,27.7,9602,1264,4.13,177,0,117
2023-02-22 21:20:00,0,69,16611,60999,0,39.1,32.9,0,450,1610,66.8,2649,468,1868,143,453,36635,66.4,0,32.3,6953,138,16963,2551,4.27,1895,0,243,69,0,40696,71881,0,30.6,27.9,0,255,15247,41.7,2649,261,169,96.3,259,17116,41,0,26.2,1053,32.9,9761,1262,4.13,201,0,119
2023-02-22 21:22:00,0,69,12491,31971,0,0,31.5,0,448,1559,66.4,1076,467,1713,143,455,36760,66.1,0,32.3,6665,133,26233,2581,4.27,1727,0,243,69,0,16442,41500,0,0,21.0,0.389,258,15308,41.4,1081,261,156,96.3,255,26458,40.6,0,26.2,1060,32.0,9584,1278,4.13,177,0,116
2023-02-22 21:24:00,0,69.4,15134,34817,0,0,32.1,0,445,1650,66.1,2657,471,1857,143,453,36673,65.7,0,32.3,6904,116,17217,2557,4.27,1876,0,247,69.4,0,18020,44013,0,0,26.9,0,254,15276,41.4,2661,267,166,95.9,259,17412,40.3,0,26.2,1037,27.7,10585,1269,4.13,182,0,117
2023-02-22 21:26:00,0,69.0,14108,33670,0,0.988,33.3,0,450,1554,66.4,1598,471,1747,143,453,36789,66.7,0,32.3,6739,122,20713,2551,4.26,1766,0,243,69.0,0,16979,42390,0,0.600,27.4,0,256,15378,41.3,1598,267,163,96.3,259,20882,41.3,0,26.2,1019,33.9,10645,1263,4.13,186,0,119
2023-02-22 21:28:00,0,69,13447,32931,0,0.389,33.3,0,434,1612,65.3,2125,456,1798,143,442,36759,66.8,0,32.3,6897,127,16466,2551,4.27,1818,0,243,69,0,17451,43332,0,0,22.9,0,244,15385,39.9,2125,255,169,95.9,248,16713,41.4,0,26.2,1032,35.2,9401,1262,4.13,186,0,116
2023-02-22 21:30:00,0,68.6,16345,60555,0,41.6,32.9,0.389,431,1638,66.1,2653,455,1849,142,441,36681,66.7,0,32.3,6905,133,17221,2552,4.27,1877,0,244,68.6,0,40662,71447,0,30.6,22.8,0,241,15284,40.6,2653,254,164,94.9,247,17405,41.4,0,26.2,1039,31.6,9480,1264,4.13,183,0,112
2023-02-22 21:32:00,0,68.6,12745,35945,0,41.6,30.7,0.389,448,1527,65.7,1072,467,1705,142,455,36674,66.4,0,32.3,6711,138,17162,2583,4.27,1714,0,243,68.6,0,19897,45691,0,30.6,20.1,0,253,15283,41,1077,261,156,94.9,255,17381,41,0,26.2,1038,32.9,9329,1280,4.13,172,0,118
2023-02-22 21:34:00,0,68.6,14826,34488,0,0,30.7,0,450,1652,66.4,2656,467,1867,143,453,36689,66.4,0,32.3,6945,127,16902,2554,4.27,1878,0,242,68.6,0,18012,44034,0,0,19.7,0,257,15280,41.4,2663,261,165,95.9,253,17118,41,0,26.2,1030,30.3,10284,1266,4.13,189,0,118
2023-02-22 21:36:00,0,69,14418,34016,0,0.600,32.1,0,446,1583,66.4,2125,468,1796,143,452,36645,65.7,0,32.3,6915,133,17905,2553,4.27,1811,0,243,69,0,17504,43365,0,0.600,21.5,0,251,15267,41,2126,261,166,96.3,252,18069,40.6,0,26.2,1042,31.6,10383,1264,4.13,184,0,111
2023-02-22 21:38:00,0,68.6,12327,31677,0,0,34.3,0,446,1546,66.1,1598,467,1739,143,453,36647,66.8,0,32.3,6718,127,17215,2554,4.27,1763,0,241,68.6,0,16911,42066,0,0,24.6,0,251,15258,40.6,1598,261,150,95.9,253,17458,41.4,0,26.2,1023,30.3,8811,1265,4.13,187,0,106
2023-02-22 21:40:00,0,69.4,16045,60458,0,38.0,30.7,0,448,1635,65.7,2651,467,1854,143,456,36660,66.4,0,32.3,6886,122,17570,2553,4.27,1873,0,243,69.4,0,40854,71770,0,30.6,19.7,0,258,15270,40.3,2654,261,153,95.9,257,17785,41,0,26.2,1003,29.0,9191,1264,4.52,190,0,116
2023-02-22 21:42:00,0,69.7,13716,42194,0,38.0,31.5,0,448,1517,66.1,1073,469,1679,143,453,36670,65.7,0,32.3,6699,127,17954,2551,4.73,1701,0,243,69.7,0,24685,51561,0,30.6,20.6,0,258,15279,41,1073,262,170,96.7,253,18158,40.3,0,26.2,1049,30.3,9840,1262,4.60,199,0,114
2023-02-22 21:44:00,0,69.4,15865,35594,0,0,32.9,0,448,1631,66.8,2650,466,1859,143,452,36677,65.7,0,32.3,7028,133,16686,2555,4.97,1884,0,238,69.4,0,18034,44197,0,0,22.4,0,253,15270,41.8,2656,260,159,95.9,252,16840,40.3,0,26.2,1007,31.6,11330,1272,4.83,210,0,110
2023-02-22 21:46:00,0,69.4,15553,35239,0,0.600,32.9,0,448,1579,66.4,2651,468,1860,143,453,36637,66.1,0,31.9,7003,116,17936,2553,4.50,1869,0,242,69.4,0,18035,44217,0,0.600,22.4,0,253,15223,41,2652,261,165,96.3,253,18012,41,0,25.7,1042,27.7,11035,1265,4.37,181,0,106
2023-02-22 21:48:00,0,69,12270,31643,0,0,31.5,0,446,1464,66.8,1070,466,1687,143,455,36704,66.7,0.389,31.6,6636,122,25259,2553,4.27,1701,0,245,69,0,16404,41369,0,0,20.6,0,251,15236,41.7,1069,260,157,96.3,255,25435,41.7,0,25.5,1016,29.0,9353,1265,4.13,187,0,113
2023-02-22 21:50:00,0,68.6,16309,60775,0,48.2,30.7,0,449,1589,66.4,2657,466,1888,143,454,36608,66.4,0.389,31.9,7018,121,17303,2582,4.27,1956,0,239,68.6,0,40804,71957,0,30.6,19.7,0,255,15213,41.4,2658,260,171,95.9,253,17419,41,0,25.7,1043,29.0,9437,1280,4.13,217,0,113
2023-02-22 21:52:00,0,69,13460,46219,0,48.2,32.1,0,437,1542,66.1,1079,455,1684,143,439,36788,66.1,0,32.3,6618,122,26460,2552,4.73,1704,0,242,69,0,28803,56324,0,30.6,21.6,0,249,15296,41,1072,254,157,96.3,245,26698,40.6,0,26.2,1003,29.0,9256,1264,4.60,195,0,116
2023-02-22 21:54:00,0,69,14671,34293,0,0,32.1,0,434,1659,65.7,2654,453,1852,143,441,36685,66.1,0,32.3,6914,121,17231,2555,4.97,1879,0,245,69,0,18017,43895,0,0,21.5,0,244,15295,40.6,2649,253,166,95.9,246,17443,41,0,26.2,1056,29.0,10135,1267,4.83,200,0,114
2023-02-22 21:56:00,0,69.0,14871,34537,0,0.600,31.5,0,448,1590,65.7,2657,466,1858,143,452,36654,66.0,0,32.3,7000,122,20757,2551,4.50,1873,0,238,69.0,0,18041,44237,0,0.600,20.6,0,253,15238,40.6,2660,260,165,96.3,251,20840,41.0,0.389,26.2,1070,29.0,10386,1263,4.36,194,0,113
2023-02-22 21:58:00,0,69,12066,31460,0,0,31.5,0,447,1481,66.1,1082,466,1688,143,457,36642,66.4,0,32.3,6714,122,16662,2551,4.27,1708,0,241,69,0,16407,41508,0,0,20.6,0,252,15241,41.4,1076,260,155,96.3,257,16863,41,0.389,26.2,1038,29.0,9091,1262,4.13,200,0,116
2023-02-22 22:00:00,0,69.4,16179,60575,0,38.3,32.9,0,450,1659,66.4,2652,467,1877,142,455,36696,66.1,0,32.1,7022,122,16529,2583,4.50,1894,0,242,69.4,0,40759,71873,0,30.6,22.4,0,259,15290,41.4,2650,261,171,94.5,255,16707,40.6,0,26.0,1058,29.0,9325,1280,4.37,203,0,111
2023-02-22 22:02:00,0,69,14124,53850,0,38.3,34.4,0,445,1524,66.5,1073,468,1698,142,452,36695,66.1,0,32.1,6632,127,16997,2551,5.36,1720,0,242,69,0,35035,63978,0,30.6,23.3,0,249,15279,41.4,1078,261,157,94.9,252,17218,40.6,0,26.0,1024,30.3,9231,1262,4.83,194,0,116
2023-02-22 22:04:00,0,69.4,14809,34516,0,0,58.2,0,448,1681,66.4,2655,467,1878,143,453,36718,66.1,0,32.3,6994,122,16599,2554,4.97,1887,0,241,69.4,0,18023,44219,0,0,63.2,0,253,15310,41.4,2656,261,169,95.9,253,16824,40.6,0,26.2,1057,29.0,10224,1271,4.83,187,0.389,111
2023-02-22 22:06:00,0,69,15104,34781,0,0.600,34.7,0,450,1629,66.8,2650,468,1864,143,455,36661,66.1,0,32.3,7012,122,17994,2554,4.50,1880,0.389,243,69,0,18032,44270,0,0.600,29.0,0,255,15260,41.4,2652,261,157,95.9,261,18136,40.6,0,26.2,1051,29.0,10553,1265,4.37,175,0,117
2023-02-22 22:08:00,0,69.4,12326,31746,0,0,32.9,0,446,1489,65.7,1074,469,1708,143,454,36662,66.1,0,32.7,6678,127,17969,2581,4.27,1732,0,243,69.4,0,16413,41568,0,0,27.5,0,251,15250,41,1076,262,164,96.3,253,18172,41.4,0,26.2,1021,30.3,9340,1276,4.13,184,0,118
2023-02-22 22:10:00,0.389,69,16176,60511,0,39.1,32.3,0,448,1588,66.4,2656,467,1848,143,452,36615,66.1,0,32.3,6941,133,16921,2554,4.27,1889,0,243,69,0.389,40688,71865,0,30.6,22.2,0,259,15246,41,2660,261,163,95.9,252,17048,41,0,26.2,1028,31.6,9305,1265,4.13,200,0,119
2023-02-22 22:12:00,0.389,69,15535,59727,0,39.1,30.7,0,448,1511,66.4,1604,467,1751,143,453,36634,66.1,0,32.3,6827,121,17876,2552,4.73,1778,0,242,69,0.389,39660,70117,0,30.6,19.7,0,258,15229,41,1602,266,168,96.3,253,18000,40.6,0,26.2,1031,29.0,9726,1264,4.60,185,0,115
2023-02-22 22:14:00,0,69.0,14797,34444,0,0,31.5,0,445,1532,66.1,2133,468,1804,143,452,36650,66.1,0,32.3,6889,116,21930,2555,4.97,1822,0,238,69.0,0,17500,43330,0,0.389,26.0,0,249,15218,41.0,2129,267,159,96.3,257,22052,40.7,0,26.2,1024,32.6,10799,1266,4.84,186,0,106
2023-02-22 22:16:00,0,69,15227,34903,0,0.600,32.9,0,434,1556,66.4,2657,456,1859,143,444,36659,65.7,0,32.6,6980,116,17705,2555,4.50,1877,0,249,69,0,18031,44182,0,0.989,27.8,0,244,15249,41,2654,254,157,95.9,250,17772,41.0,0,26.4,1059,32.6,10704,1268,4.37,178,0,121
2023-02-22 22:18:00,0,67.9,12218,31624,0,0,31.5,0,447,1520,66.9,1080,467,1710,143,454,36812,66.1,0,33.0,6673,127,25031,2582,4.27,1723,0,248,67.9,0,16400,41547,0,0,20.5,0,253,15318,41.4,1074,261,144,96.3,253,25268,41.0,0,26.9,1059,30.3,9331,1278,4.13,185,0,126
2023-02-22 22:20:00,0,68.6,16036,60294,0,38.7,32.1,0,448,1667,66.8,2655,466,1850,143,452,36722,66.1,0,33.0,6912,128,17080,2554,4.27,1867,0,236,68.6,0,40706,71613,0,30.6,21.6,0.389,253,15310,41.4,2652,260,163,95.9,252,17315,40.3,0,26.9,1028,30.3,9182,1266,4.13,198,0,106
2023-02-22 22:22:00,0,69,15772,60056,0,38.7,32.1,0,445,1598,66.1,2125,468,1802,143,453,36757,66.1,0,32.6,6860,122,26310,2554,4.27,1823,0,240,69,0,40198,70805,0,30.6,21.6,0.389,249,15286,40.6,2131,261,173,96.3,253,26507,41,0,26.4,1027,29.0,9502,1266,4.13,183,0,115
2023-02-22 22:24:00,0,69,13698,33217,0,0,31.5,0,449,1532,66.4,1596,466,1751,143,456,36670,66.1,0,32.3,6733,116,16793,2553,4.27,1771,0,245,69,0,16965,42178,0,0,20.6,0,254,15278,41,1603,260,146,96.3,257,16952,41,0,26.2,1060,27.7,10195,1264,4.13,179,0,121
2023-02-22 22:26:00,0,69,14852,34473,0,0.600,32.9,0,446,1689,66.8,2655,470,1873,143,452,36735,65.7,0,32.3,7065,122,20280,2584,4.50,1895,0,237,69,0,18048,44340,0,0.600,22.4,0,251,15298,41.4,2655,262,162,95.9,252,20469,40.3,0,26.2,1024,29.0,10342,1286,4.37,178,0,106
2023-02-22 22:28:00,0,69,12035,31421,0,0,32.1,0,445,1497,66.8,1080,468,1708,143,454,36692,66.4,0,32.3,6734,116,16178,2583,4.97,1736,0,243,69,0,16400,41518,0,0,21.6,0,250,15247,41.4,1074,261,171,96.7,253,16407,41,0,26.2,1022,27.7,9090,1284,4.83,174,0,118
2023-02-22 22:30:00,0,68.6,15925,60125,0,40.9,54.1,0,448,1692,66.4,2659,467,1890,142,455,36688,66.9,0,32.3,7004,122,15870,2551,4.97,1930,0,240,68.6,0,40642,71674,0,30.6,60.7,0,258,15316,41,2653,261,165,94.5,255,16109,41.4,0,26.2,1039,29.4,9024,1262,4.83,206,0,111
2023-02-22 22:32:00,0,69,15815,60016,0,40.9,59.3,0,448,1610,66.1,2658,467,1883,142,453,36647,66.4,0,32.3,7065,116,16874,2554,4.97,1917,0,242,69,0,40654,71673,0,30.6,65.3,0,253,15245,40.6,2652,261,159,94.9,253,17052,41,0,26.2,1069,27.7,8928,1265,4.83,208,0,109
2023-02-22 22:34:00,0,69,12983,32449,0,0,31.5,0.389,447,1418,66.4,1080,467,1687,143,453,36584,65.7,0,32.3,6588,132,16280,2553,4.97,1698,0,239,69,0,16438,41245,0,0,20.5,0,253,15192,41,1079,261,161,96.3,253,16401,40.6,0,26.2,1031,31.6,10008,1265,4.83,182,0,115
2023-02-22 22:36:00,0,68.6,14841,34491,0,0.600,30.7,0.389,446,1642,66.1,2657,468,1876,143,453,36683,66.1,0,32.3,7053,133,17734,2583,4.73,1901,0,239,68.6,0,18049,44331,0,0.600,19.7,0,251,15252,41,2650,261,162,95.9,253,17874,40.6,0,26.2,1022,31.6,10309,1279,4.99,213,0,113
2023-02-22 22:38:00,0,69,12235,31630,0,0.233,32.9,0,445,1508,66.4,1080,468,1696,143,455,36702,66.4,0,32.3,6666,122,18009,2553,4.27,1724,0,242,69,0,16410,41441,0,0.233,22.5,0,249,15271,41,1074,261,163,96.3,255,18228,41.4,0,26.2,1046,29.0,9278,1265,4.52,203,0,112
2023-02-22 22:40:00,0,69,16396,60756,0,38.3,32.9,0,434,1636,66.1,2660,455,1867,143,442,36674,65.7,0,32.3,6981,127,17217,2554,4.27,1878,0,240,69,0,40788,71905,0,30.6,22.3,0,244,15264,41.4,2655,254,170,96.3,248,17399,41,0,26.2,1042,30.3,9520,1265,4.13,168,0,114
2023-02-22 22:42:00,0,69,17377,62216,0,38.3,78.9,0,434,1679,66.1,2767,457,1963,143,439,36683,66.1,0,32.3,7394,133,17995,2603,4.27,1932,0,14740,69,0,40814,87894,0,30.6,20.8,0,244,15287,41.4,2655,255,163,95.9,245,18142,40.6,0,26.2,1067,31.6,10503,1267,4.13,179,0,471
2023-02-22 22:44:00,0,68.7,13683,33257,0,0,34.5,0,449,1438,66.8,1084,468,1691,143,452,36651,66.5,0,32.3,6690,127,21400,2564,4.27,1720,0,245,68.7,0,16472,41495,0,0,20.8,0,255,15213,41.8,1080,261,170,96.3,252,21502,41.0,0,26.2,1062,30.3,10714,1271,4.14,200,0,108
2023-02-22 22:46:00,0,68.3,15008,34747,0,0.600,38.1,0,446,1580,66.1,2655,467,1873,143,455,36590,66.4,0,32.3,7092,122,17788,2588,4.27,1892,0,246,68.3,0,18052,44460,0,0.600,23.5,0,252,15179,41.4,2659,261,172,95.9,256,17865,41,0,26.2,1078,29.0,10465,1280,4.13,208,0,114
2023-02-22 22:48:00,0,69,12043,31481,0,0.600,37.0,0,448,1457,66.1,1075,469,1701,143,453,36676,66.1,0,32.3,6673,121,25413,2552,4.27,1703,0,237,69,0,16417,41435,0,0.600,25.0,0,259,15205,40.6,1072,262,174,96.7,258,25583,40.6,0,26.2,1049,29.0,9128,1262,4.13,195,0,111
2023-02-22 22:50:00,0,68.6,15690,58408,0,0,30.7,0,448,1571,66.4,2652,467,1864,143,452,36752,66.4,0.389,32.3,6931,122,17464,2554,4.50,1937,0,241,68.6,0,39303,69836,0,0,20.1,0,253,15333,41,2659,261,151,96.3,252,17613,41,0,26.2,1002,29.0,9067,1265,4.37,213,0,107
2023-02-22 22:52:00,0,68.6,16711,61013,0,37.6,30.7,0,446,1667,66.4,2656,469,1858,143,453,36927,66.4,0,32.3,7002,121,26566,2552,4.50,1883,0,237,68.6,0,40707,71615,0,30.6,19.7,0,251,15430,41,2663,262,158,95.9,252,26790,41,0,26.2,1033,29.0,9927,1269,4.37,184,0,104
2023-02-22 22:54:00,0,69,13638,33166,0,0,30.7,0,446,1519,66.1,1075,468,1695,143,455,36660,66.1,0,32.3,6638,122,17397,2552,4.50,1700,0,243,69,0,16447,41283,0,0,19.7,0,251,15256,41,1074,262,153,96.3,255,17605,40.6,0,26.2,1041,29.0,10657,1269,4.37,206,0,117
2023-02-22 22:56:00,0,68.6,14975,34712,0,0.600,34.3,0,443,1653,66.1,2650,466,1880,143,455,36702,66.4,0,32.3,7057,122,26030,2582,4.27,1889,0,238,68.6,0,18049,44417,0,0.600,29.7,0,248,15248,41,2653,260,168,95.9,255,26183,41,0,26.2,1063,29.0,10491,1280,4.13,194,0,112
2023-02-22 22:58:00,0,69,12279,31683,0,0.600,30.7,0,449,1487,66.1,1071,466,1680,143,453,36633,66.4,0,32.3,6639,122,16810,2552,4.66,1700,0,243,69,0,16414,41461,0,0.600,20.1,0,255,15236,41.4,1073,260,159,96.3,253,17035,41,0,26.2,1002,29.0,9302,1264,4.13,184,0,121
2023-02-22 23:00:00,0,69.4,14423,52832,0,0,32.1,0,450,1615,66.4,2128,466,1797,143,455,36654,65.7,0,32.3,6777,116,16695,2552,4.66,1809,0.389,246,69.4,0,34868,64215,0,0,27.2,0,260,15269,41.7,2135,260,184,96.3,255,16915,40.6,0,26.2,993,27.7,8706,1264,4.13,196,0.389,129
2023-02-22 23:02:00,0,70.5,15633,59990,0,37.6,33.5,0,448,1592,66.1,2656,470,1853,142,455,36629,66.1,0,32.3,7008,122,17019,2552,4.27,1883,0.389,236,70.5,0,40805,71750,0,30.6,29.1,0,253,15206,40.6,2660,268,165,94.5,260,17173,40.6,0.389,26.2,1070,29.0,8797,1264,4.13,184,0.389,102
2023-02-22 23:04:00,0,69.4,12982,32443,0,0,31.5,0,437,1430,66.8,1078,455,1704,143,441,36592,65.7,0,32.3,6621,133,16546,2584,4.27,1718,0,244,69.4,0,16470,41400,0,0,21.0,0,248,15151,41,1071,254,161,96.3,246,16651,40.3,0.389,26.2,1044,37.0,10013,1282,4.13,183,0,111
2023-02-22 23:06:00,0,68.6,15155,34779,0,0.600,32.9,0,438,1587,66.4,2658,462,1870,143,445,36633,65.3,0,32.7,6948,127,17815,2554,4.27,1874,0,245,68.6,0,18057,44186,0,0.600,22.7,0,243,15200,41.4,2654,255,177,96.3,245,17944,39.9,0,26.2,1015,30.3,10618,1265,4.13,176,0,120
2023-02-22 23:08:00,0,69,12859,32292,0,0.600,32.1,0,446,1559,65.7,1607,469,1748,143,455,36671,66.1,0,32.7,6741,133,18003,2553,4.27,1781,0,238,69,0,16928,42184,0,0.600,21.5,0,251,15262,40.6,1603,262,167,95.9,256,18249,41,0,26.2,1043,31.6,9366,1264,4.13,187,0,107
2023-02-22 23:10:00,0.389,69,14296,48459,0,0,32.1,0,451,1558,65.7,1605,467,1739,143,455,36675,66.8,0,32.3,6713,138,17060,2553,4.27,1770,0,246,69,0.389,30475,58628,0,0,21.9,0,256,15273,40.3,1599,261,153,96.3,256,17254,41.7,0,26.2,1021,32.9,9479,1263,4.13,188,0,113
2023-02-22 23:12:00,0,69.4,16795,61325,0,37.6,33.6,0,449,1625,66.1,2655,469,1848,143,453,36666,66.8,0,32.3,7038,138,17897,2554,4.50,1869,0,246,69.4,0,40852,72006,0,30.6,23.2,0,255,15257,41,2659,262,180,95.9,254,18080,41.4,0,26.2,1042,32.9,9936,1265,4.37,198,0,120
2023-02-22 23:14:00,0,69.4,14238,33874,0,0,30.7,0,446,1542,66.5,1074,467,1713,143,452,36706,66.8,0,32.3,6641,127,21702,2579,4.97,1724,0,238,69.4,0,16483,41476,0,0,19.7,0,249,15275,41.0,1080,260,188,96.3,252,21866,41.4,0,26.2,1023,30.3,11298,1279,4.84,195,0,106
2023-02-22 23:16:00,0,68.6,15198,34914,0,0.600,32.3,0,446,1687,65.7,2655,469,1869,143,456,36690,66.1,0,32.3,6974,133,17646,2553,4.97,1886,0,245,68.6,0,18047,44262,0,0.989,21.5,0,251,15293,41,2656,262,176,96.3,257,17834,41,0,26.2,1037,31.6,10663,1264,4.83,196,0,115
