"Time","Cluster","172.16.66.106:9796","172.16.66.107:9796","172.16.66.112:9796"
2023-02-23 01:20:00,5.84,6.51,5.59,5.40
2023-02-23 01:22:00,5.82,6.45,5.61,5.40
2023-02-23 01:24:00,5.81,6.52,5.50,5.41
2023-02-23 01:26:00,5.80,6.49,5.47,5.43
2023-02-23 01:28:00,5.81,6.49,5.53,5.40
2023-02-23 01:30:00,5.81,6.51,5.50,5.42
2023-02-23 01:32:00,5.81,6.48,5.53,5.41
2023-02-23 01:34:00,5.84,6.49,5.57,5.45
2023-02-23 01:36:00,5.79,6.41,5.56,5.41
2023-02-23 01:38:00,5.70,6.39,5.32,5.40
2023-02-23 01:40:00,5.85,6.50,5.64,5.41
2023-02-23 01:42:00,5.81,6.43,5.58,5.44
2023-02-23 01:44:00,5.86,6.51,5.63,5.43
2023-02-23 01:46:00,5.79,6.40,5.56,5.42
2023-02-23 01:48:00,5.80,6.38,5.63,5.40
2023-02-23 01:50:00,5.83,6.53,5.55,5.41
2023-02-23 01:52:00,5.87,6.51,5.69,5.41
2023-02-23 01:54:00,5.80,6.50,5.49,5.41
2023-02-23 01:56:00,5.76,6.40,5.44,5.43
2023-02-23 01:58:00,5.78,6.40,5.54,5.39
2023-02-23 02:00:00,5.80,6.41,5.59,5.42
2023-02-23 02:02:00,5.82,6.48,5.56,5.42
2023-02-23 02:04:00,5.79,6.49,5.48,5.40
2023-02-23 02:06:00,5.81,6.45,5.55,5.42
2023-02-23 02:08:00,5.81,6.45,5.62,5.36
2023-02-23 02:10:00,5.79,6.45,5.51,5.42
2023-02-23 02:12:00,5.80,6.41,5.57,5.43
2023-02-23 02:14:00,5.83,6.49,5.58,5.41
2023-02-23 02:16:00,5.83,6.47,5.57,5.44
2023-02-23 02:18:00,5.87,6.50,5.69,5.41
2023-02-23 02:20:00,5.80,6.40,5.58,5.42
2023-02-23 02:22:00,5.79,6.42,5.54,5.42
2023-02-23 02:24:00,5.79,6.46,5.50,5.40
2023-02-23 02:26:00,5.80,6.41,5.52,5.46
2023-02-23 02:28:00,5.80,6.43,5.58,5.40
2023-02-23 02:30:00,5.84,6.52,5.56,5.43
2023-02-23 02:32:00,5.84,6.50,5.57,5.44
2023-02-23 02:34:00,5.80,6.51,5.48,5.40
2023-02-23 02:36:00,5.80,6.37,5.59,5.44
2023-02-23 02:38:00,5.82,6.43,5.63,5.39
2023-02-23 02:40:00,5.77,6.37,5.49,5.44
2023-02-23 02:42:00,5.77,6.41,5.48,5.42
2023-02-23 02:44:00,5.84,6.51,5.61,5.39
