"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc00d4707b4685)","Receive Errors (lxc11b7de99fee9)","Receive Errors (lxc1487b4f71a6a)","Receive Errors (lxc174762456bf8)","Receive Errors (lxc1f76b332c6b1)","Receive Errors (lxc29f19afa8424)","Receive Errors (lxc35e92b3d5977)","Receive Errors (lxc466f848c9cad)","Receive Errors (lxc4822e6a0695a)","Receive Errors (lxc554bb5d483ce)","Receive Errors (lxc6785802c60c2)","Receive Errors (lxc6d59e3d3f36b)","Receive Errors (lxc738ce238446a)","Receive Errors (lxc74f7a15366d8)","Receive Errors (lxc79995667619b)","Receive Errors (lxc836c011344a5)","Receive Errors (lxc91473471cede)","Receive Errors (lxc_health)","Receive Errors (lxca27e14829b96)","Receive Errors (lxca3ac3e7139b1)","Receive Errors (lxca7f6177f45fe)","Receive Errors (lxcd46667dfcb9b)","Receive Errors (lxcebc2a0c39b0e)","Receive Errors (lxcfe6ead5c1335)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc00d4707b4685)","Receive Total (lxc11b7de99fee9)","Receive Total (lxc1487b4f71a6a)","Receive Total (lxc174762456bf8)","Receive Total (lxc1f76b332c6b1)","Receive Total (lxc29f19afa8424)","Receive Total (lxc35e92b3d5977)","Receive Total (lxc466f848c9cad)","Receive Total (lxc4822e6a0695a)","Receive Total (lxc554bb5d483ce)","Receive Total (lxc6785802c60c2)","Receive Total (lxc6d59e3d3f36b)","Receive Total (lxc738ce238446a)","Receive Total (lxc74f7a15366d8)","Receive Total (lxc79995667619b)","Receive Total (lxc836c011344a5)","Receive Total (lxc91473471cede)","Receive Total (lxc_health)","Receive Total (lxca27e14829b96)","Receive Total (lxca3ac3e7139b1)","Receive Total (lxca7f6177f45fe)","Receive Total (lxcd46667dfcb9b)","Receive Total (lxcebc2a0c39b0e)","Receive Total (lxcfe6ead5c1335)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc00d4707b4685)","Transmit Errors (lxc11b7de99fee9)","Transmit Errors (lxc1487b4f71a6a)","Transmit Errors (lxc174762456bf8)","Transmit Errors (lxc1f76b332c6b1)","Transmit Errors (lxc29f19afa8424)","Transmit Errors (lxc35e92b3d5977)","Transmit Errors (lxc466f848c9cad)","Transmit Errors (lxc4822e6a0695a)","Transmit Errors (lxc554bb5d483ce)","Transmit Errors (lxc6785802c60c2)","Transmit Errors (lxc6d59e3d3f36b)","Transmit Errors (lxc738ce238446a)","Transmit Errors (lxc74f7a15366d8)","Transmit Errors (lxc79995667619b)","Transmit Errors (lxc836c011344a5)","Transmit Errors (lxc91473471cede)","Transmit Errors (lxc_health)","Transmit Errors (lxca27e14829b96)","Transmit Errors (lxca3ac3e7139b1)","Transmit Errors (lxca7f6177f45fe)","Transmit Errors (lxcd46667dfcb9b)","Transmit Errors (lxcebc2a0c39b0e)","Transmit Errors (lxcfe6ead5c1335)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc00d4707b4685)","Receive Dropped (lxc11b7de99fee9)","Receive Dropped (lxc1487b4f71a6a)","Receive Dropped (lxc174762456bf8)","Receive Dropped (lxc1f76b332c6b1)","Receive Dropped (lxc29f19afa8424)","Receive Dropped (lxc35e92b3d5977)","Receive Dropped (lxc466f848c9cad)","Receive Dropped (lxc4822e6a0695a)","Receive Dropped (lxc554bb5d483ce)","Receive Dropped (lxc6785802c60c2)","Receive Dropped (lxc6d59e3d3f36b)","Receive Dropped (lxc738ce238446a)","Receive Dropped (lxc74f7a15366d8)","Receive Dropped (lxc79995667619b)","Receive Dropped (lxc836c011344a5)","Receive Dropped (lxc91473471cede)","Receive Dropped (lxc_health)","Receive Dropped (lxca27e14829b96)","Receive Dropped (lxca3ac3e7139b1)","Receive Dropped (lxca7f6177f45fe)","Receive Dropped (lxcd46667dfcb9b)","Receive Dropped (lxcebc2a0c39b0e)","Receive Dropped (lxcfe6ead5c1335)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc00d4707b4685)","Transmit Dropped (lxc11b7de99fee9)","Transmit Dropped (lxc1487b4f71a6a)","Transmit Dropped (lxc174762456bf8)","Transmit Dropped (lxc1f76b332c6b1)","Transmit Dropped (lxc29f19afa8424)","Transmit Dropped (lxc35e92b3d5977)","Transmit Dropped (lxc466f848c9cad)","Transmit Dropped (lxc4822e6a0695a)","Transmit Dropped (lxc554bb5d483ce)","Transmit Dropped (lxc6785802c60c2)","Transmit Dropped (lxc6d59e3d3f36b)","Transmit Dropped (lxc738ce238446a)","Transmit Dropped (lxc74f7a15366d8)","Transmit Dropped (lxc79995667619b)","Transmit Dropped (lxc836c011344a5)","Transmit Dropped (lxc91473471cede)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca27e14829b96)","Transmit Dropped (lxca3ac3e7139b1)","Transmit Dropped (lxca7f6177f45fe)","Transmit Dropped (lxcd46667dfcb9b)","Transmit Dropped (lxcebc2a0c39b0e)","Transmit Dropped (lxcfe6ead5c1335)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc00d4707b4685)","Transmit Total (lxc11b7de99fee9)","Transmit Total (lxc1487b4f71a6a)","Transmit Total (lxc174762456bf8)","Transmit Total (lxc1f76b332c6b1)","Transmit Total (lxc29f19afa8424)","Transmit Total (lxc35e92b3d5977)","Transmit Total (lxc466f848c9cad)","Transmit Total (lxc4822e6a0695a)","Transmit Total (lxc554bb5d483ce)","Transmit Total (lxc6785802c60c2)","Transmit Total (lxc6d59e3d3f36b)","Transmit Total (lxc738ce238446a)","Transmit Total (lxc74f7a15366d8)","Transmit Total (lxc79995667619b)","Transmit Total (lxc836c011344a5)","Transmit Total (lxc91473471cede)","Transmit Total (lxc_health)","Transmit Total (lxca27e14829b96)","Transmit Total (lxca3ac3e7139b1)","Transmit Total (lxca7f6177f45fe)","Transmit Total (lxcd46667dfcb9b)","Transmit Total (lxcebc2a0c39b0e)","Transmit Total (lxcfe6ead5c1335)"
2023-03-05 00:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.9,87.3,0,0.383,0.0111,0,11.4,7.79,1,19.9,2.08,0.383,2.78,7.84,0.256,1.99,1.74,0,1.21,0,0.322,3.43,0.0667,0.550,0.550,0.972,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.89,70.3,0,0.256,0.0111,0,11.0,9.93,1.01,22.6,3.16,0.256,2.97,10.3,0.256,2.19,1.99,0,1.40,0,0.389,3.81,0.0667,0.994,0.983,0.978,0.944
2023-03-05 00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,11.1,88.6,0,0.383,0,0,11.7,7.84,1,20.8,2.19,0.389,2.43,7.90,0.256,1.98,1.75,0,1.23,0,0.317,3.43,0.0667,0.544,0.544,0.917,0.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,10.0,69.3,0,0.256,0,0,11.3,9.97,1.01,23.7,3.27,0.256,3.06,10.3,0.256,2.23,1.99,0,1.42,0,0.383,3.79,0.0667,0.994,0.983,0.961,0.733
2023-03-05 00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.1,133,0,0.367,0.267,0,12.0,7.77,1,19.2,2.23,0.367,2.40,7.69,0.244,1.99,1.74,0,1.22,0,0.322,3.40,0.0722,0.539,0.550,1.13,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.3,113,0,0.244,0.339,0.00556,11.6,9.83,1.03,22.2,3.23,0.244,3.09,9.88,0.244,2.24,1.97,0,1.41,0,0.389,3.83,0.0667,0.989,0.994,1.38,0.850
2023-03-05 00:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,11.4,87.0,0,0.383,0,0,13.0,7.88,1,20.4,2.21,0.367,2.40,7.69,0.256,1.99,1.76,0,1.22,0,0.333,3.41,0.0667,0.539,0.556,1.18,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,10.6,69.7,0,0.256,0,0,12.3,9.71,1.01,22.8,3.07,0.250,2.98,10.0,0.256,2.24,1.99,0,1.41,0,0.400,3.82,0.0667,0.983,0.994,1.44,0.794
2023-03-05 00:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.8,91.7,0,0.417,0.00556,0,11.7,7.96,1,20.8,2.33,0.417,2.40,7.18,0.278,1.99,1.75,0,1.20,0,0.333,3.43,0.0722,0.539,0.533,0.922,0.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.91,69.1,0,0.278,0.00556,0,11.2,9.79,1.03,23.2,3.11,0.278,2.94,9.40,0.278,2.18,2.01,0,1.38,0,0.400,3.81,0.0722,0.983,0.978,0.961,0.839
2023-03-05 00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,11.2,112,0,0.383,0.0111,0,12.9,7.86,1,19.6,2.30,0.383,2.43,8.21,0.256,1.99,1.73,0,1.20,0,0.328,3.46,0.0833,0.544,0.528,0.878,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,10.3,69.4,0,0.256,0.0111,0,12.4,9.72,1.03,22.1,3.03,0.256,2.87,10.6,0.256,2.20,2.01,0,1.38,0,0.394,3.81,0.0833,0.994,0.978,0.933,0.772
2023-03-05 00:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.2,121,0,0.333,0,0,11.4,16.2,1,21.1,2.47,0.333,2.57,8.24,0.222,2,1.74,0,1.22,0,0.328,3.47,0.0833,0.550,0.544,0.917,0.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.25,77.6,0,0.222,0,0,10.9,15.6,1.01,23.3,2.97,0.222,2.81,10.5,0.222,2.18,1.99,0,1.41,0,0.394,3.83,0.0833,1,0.994,0.944,0.606
2023-03-05 00:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.7,156,0,0.367,0.272,0,11.8,16.3,1,19.7,2.13,0.367,2.47,7.61,0.244,1.99,1.75,0,1.20,0,0.333,3.43,0.0833,0.544,0.544,0.944,0.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.2,123,0,0.244,0.322,0,11.2,15.7,1.01,21.9,3.19,0.244,2.94,10.3,0.244,2.19,1.99,0,1.40,0,0.400,3.81,0.0833,0.994,0.994,0.978,0.739
2023-03-05 00:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.4,92.3,0,0.367,0.00555,0,11.4,7.95,1.000,20.6,2.09,0.350,2.60,7.27,0.244,1.99,1.74,0,1.23,0,0.322,3.42,0.0722,0.561,0.550,0.978,0.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.96,68.8,0,0.244,0,0,11.0,9.74,1.01,23.1,3.20,0.233,3.07,10.2,0.244,2.23,1.99,0,1.42,0,0.389,3.79,0.0722,1.000,0.983,1.07,0.789
2023-03-05 00:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,9.71,87.2,0,0.350,0,0,11.3,8.01,1,20.4,2.12,0.350,2.40,7.42,0.233,1.99,1.75,0,1.23,0,0.317,3.40,0.0722,0.550,0.556,0.917,0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.13,66.6,0,0.233,0,0,10.6,9.75,1.01,22.7,3.17,0.233,2.99,10.6,0.233,2.22,1.98,0,1.42,0.00556,0.383,3.80,0.0722,0.994,0.989,0.956,0.661
2023-03-05 00:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,10.8,84.4,0,0.400,0.0111,0,11.4,7.83,1,19.3,2.34,0.400,2.43,8.05,0.267,2,1.72,0,1.20,0,0.328,3.44,0.0722,0.550,0.528,0.878,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,8.81,67.4,0,0.267,0.0111,0,11.6,9.71,1.01,22.0,3.09,0.267,2.97,10.7,0.272,2.22,1.98,0,1.41,0.00556,0.394,3.82,0.0722,1,0.978,0.911,0.817
2023-03-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,11.4,85.6,0,0.400,0,0,11.7,7.93,1.01,20.4,2.18,0.400,2.39,7.98,0.267,2,1.72,0,1.23,0,0.333,3.42,0.0667,0.550,0.533,0.917,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,9.28,68.3,0,0.267,0,0,12.2,9.74,1.01,22.8,3,0.267,2.96,10.5,0.272,2.21,1.99,0,1.43,0,0.400,3.78,0.0667,1,0.989,0.939,0.683
2023-03-05 01:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.9,131,0,0.417,0.267,0,11.0,7.85,1.01,19.6,2.47,0.417,2.59,7.28,0.278,1.99,1.74,0,1.23,0,0.328,3.44,0.0667,0.544,0.550,1.24,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.4,114,0,0.278,0.344,0,11.3,9.74,1.01,22.1,3.02,0.278,2.90,9.73,0.278,2.20,2.02,0,1.42,0,0.394,3.77,0.0667,0.989,1,1.48,0.772
2023-03-05 01:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,11.2,93.0,0,0.383,0.267,0,9.68,8.01,1.000,21.6,2.42,0.367,2.57,6.73,0.256,2.04,1.74,0,1.20,0,0.328,3.28,0.0667,0.528,0.539,1.12,0.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.89,72.7,0,0.256,0.344,0,9.61,9.83,1.02,24.2,3.10,0.244,2.91,9.22,0.256,2.28,2.01,0,1.40,0,0.394,3.60,0.0667,0.978,0.983,1.36,0.978
2023-03-05 01:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.3,89.5,0,0.367,0,0.00556,10.7,8.80,1,20.9,2.42,0.383,2.47,7.34,0.244,2,1.72,0,1.25,0,0.328,3.44,0.0667,0.533,0.539,1.10,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.25,68.3,0,0.244,0,0,11.2,10.5,1.02,23.2,2.91,0.256,2.79,10,0.244,2.22,2,0,1.43,0,0.394,3.81,0.0667,0.983,0.983,1.27,0.644
2023-03-05 01:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.5,102,0,0.367,0.0111,0,10.7,16.1,1,19.5,2.35,0.350,2.54,7.84,0.244,1.98,1.72,0,1.22,0,0.339,3.50,0.0722,0.539,0.550,1.13,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.43,75.8,0,0.244,0.0111,0,11.0,15.7,1.01,22.0,2.96,0.233,2.87,10.5,0.244,2.19,2.02,0,1.41,0,0.406,4.01,0.0722,0.989,0.989,1.30,0.761
2023-03-05 01:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.00556,10.2,104,0,0.350,0,0,10.4,16.2,1,20.2,2.45,0.350,2.52,7.81,0.233,1.97,1.73,0,1.18,0,0.339,3.44,0.0833,0.550,0.550,0.856,0.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.200,8.49,76.7,0,0.233,0,0,10.7,15.7,1,22.8,3.05,0.233,3.01,10.2,0.233,2.24,1.99,0,1.37,0,0.406,3.93,0.0833,0.989,0.994,0.894,0.594
2023-03-05 01:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,28.4,131,0,0.350,0.267,0,10.2,8.09,1,19.3,2.49,0.350,2.69,7.24,0.233,1.99,1.74,0.00556,1.22,0,0.333,3.60,0.0833,0.544,0.544,0.944,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,26.3,113,0,0.233,0.311,0,9.98,9.82,1.01,21.8,3.07,0.233,3.07,9.44,0.233,2.21,1.98,0,1.41,0,0.400,4.01,0.0833,0.989,0.994,0.994,0.733
2023-03-05 01:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,15.2,99.5,0,0.350,0.267,0,10.2,7.84,1,21.2,2.40,0.350,2.77,7.28,0.233,2,1.74,0,1.24,0,0.333,3.63,0.0833,0.533,0.539,0.894,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,13.5,80.9,0,0.233,0.317,0,10.4,9.73,1,23.6,3.08,0.233,3.11,9.62,0.233,2.18,1.99,0,1.43,0,0.400,4.02,0.0833,0.983,0.983,0.950,0.872
2023-03-05 01:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.8,87.4,0,0.367,0,0,11.2,7.79,1,20.4,2.26,0.367,2.43,6.96,0.244,2,1.72,0,1.22,0,0.333,3.44,0.0833,0.544,0.544,1.16,0.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.18,67.9,0,0.244,0,0,11.2,9.66,1.02,22.8,2.98,0.244,2.89,9.58,0.244,2.16,1.98,0,1.41,0,0.400,3.85,0.0833,0.989,0.989,1.38,0.706
2023-03-05 01:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.1,85.3,0,0.350,0.0111,0,11.2,7.89,1,19.6,2.32,0.350,2.43,7.92,0.233,1.99,1.73,0,1.20,0,0.333,3.44,0.0722,0.539,0.556,0.944,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,8.87,68.1,0,0.233,0.0111,0,10.8,9.73,1.01,22.0,3.17,0.233,3.01,10.5,0.233,2.20,1.96,0,1.40,0,0.400,3.82,0.0722,0.989,0.989,0.978,0.861
2023-03-05 01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,10.7,88.0,0,0.367,0,0,11.5,8,1,20.4,2.11,0.367,2.23,8.07,0.244,2,1.74,0,1.23,0,0.333,3.41,0.0667,0.550,0.539,0.850,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,9.25,68.3,0,0.244,0,0,11.3,9.68,1.01,22.8,3.13,0.244,2.99,10.6,0.244,2.19,2.01,0,1.42,0,0.400,3.80,0.0667,0.994,0.978,0.872,0.689
2023-03-05 01:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0,29.1,130,0,0.367,0.267,0,12.1,7.93,0.994,19.6,2.24,0.367,2.29,7.43,0.250,2,1.73,0,1.25,0,0.333,3.47,0.0667,0.539,0.533,0.944,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,27.4,114,0,0.250,0.311,0,11.5,9.74,1.02,22.1,3.14,0.244,3.09,10.0,0.244,2.22,2.01,0,1.43,0,0.400,3.81,0.0667,0.983,0.978,0.983,0.772
