"Time","DELETE /v1/endpoint","DELETE /v1/endpoint","DELETE /v1/endpoint","GET /v1/cluster","GET /v1/cluster","GET /v1/cluster","GET /v1/config","GET /v1/config","GET /v1/config","GET /v1/healthz","GET /v1/healthz","GET /v1/healthz","POST /v1/ipam","POST /v1/ipam","POST /v1/ipam","PUT /v1/endpoint","PUT /v1/endpoint","PUT /v1/endpoint"
2023-02-22 18:20:00,,,,,,0.0000595,,,,0.00178,0.00176,0.00151,,,,,,
2023-02-22 18:22:00,,,,,,0.0000652,,,,0.00182,0.00227,0.00118,,,,,,
2023-02-22 18:24:00,,,,,,0.0000632,,,,0.00197,0.00178,0.00160,,,,,,
2023-02-22 18:26:00,,,,,,0.0000655,,,,0.00186,0.00177,0.00137,,,,,,
2023-02-22 18:28:00,,,,,,0.0000590,,,,0.00173,0.00180,0.00136,,,,,,
2023-02-22 18:30:00,,,,,,0.0000974,,,,0.00180,0.00177,0.00136,,,,,,
2023-02-22 18:32:00,,,,,,0.0000609,,,,0.00169,0.00172,0.00139,,,,,,
2023-02-22 18:34:00,,,,,,0.0000563,,,,0.00173,0.00177,0.00140,,,,,,
2023-02-22 18:36:00,,,,,,0.0000382,,,,0.00192,0.00179,0.00137,,,,,,
2023-02-22 18:38:00,,,,,,0.0000657,,,,0.00189,0.00177,0.00147,,,,,,
2023-02-22 18:40:00,,,,,,0.0000570,,,,0.00174,0.00179,0.00137,,,,,,
2023-02-22 18:42:00,,,,,,0.0000571,,,,0.00177,0.00183,0.00152,,,,,,
2023-02-22 18:44:00,,,,,,0.0000401,,,,0.00177,0.00172,0.00148,,,,,,
2023-02-22 18:46:00,,,,,,0.0000606,,,,0.00166,0.00180,0.00140,,,,,,
2023-02-22 18:48:00,,,,,,0.0000631,,,,0.00174,0.00186,0.00135,,,,,,
2023-02-22 18:50:00,,,,,,0.0000652,,,,0.00178,0.00181,0.00135,,,,,,
2023-02-22 18:52:00,,,,,,0.0000671,,,,0.00180,0.00180,0.00129,,,,,,
2023-02-22 18:54:00,,,,,,0.0000695,,,,0.00169,0.00178,0.00146,,,,,,
