"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-14 01:58:00,0,716,0,0,0,752
2023-03-14 02:00:00,0,592,0,0,0,611
2023-03-14 02:02:00,0,597,0,0,0,610
2023-03-14 02:04:00,0,596,0,0,0,620
2023-03-14 02:06:00,0,745,0,0,0,770
2023-03-14 02:08:00,0,755,0,0,0,789
2023-03-14 02:10:00,0,622,0,0,0,640
2023-03-14 02:12:00,0,599,0,0,0,615
2023-03-14 02:14:00,0,596,0,0,0,614
2023-03-14 02:16:00,0,675,0,0,0,691
2023-03-14 02:18:00,0,741,0,0,0,774
2023-03-14 02:20:00,0,586,0,0,0,603
2023-03-14 02:22:00,0,600,0,0,0,622
2023-03-14 02:24:00,0,604,0,0,0,617
2023-03-14 02:26:00,0,627,0,0,0,635
2023-03-14 02:28:00,0,761,0,0,0,789
2023-03-14 02:30:00,0,612,0,0,0,618
2023-03-14 02:32:00,0,597,0,0,0,620
2023-03-14 02:34:00,0,603,0,0,0,620
2023-03-14 02:36:00,0,620,0,0,0,631
2023-03-14 02:38:00,0,785,0,0,0,816
2023-03-14 02:40:00,0,672,0,0,0,686
2023-03-14 02:42:00,0,593,0,0,0,616
2023-03-14 02:44:00,0,589,0,0,0,608
2023-03-14 02:46:00,0,609,0,0,0,621
2023-03-14 02:48:00,0,744,0,0,0,769
2023-03-14 02:50:00,0,705,0,0,0,723
2023-03-14 02:52:00,0,589,0,0,0,612
2023-03-14 02:54:00,0,588,0,0,0,602
2023-03-14 02:56:00,0,595,0,0,0,614
2023-03-14 02:58:00,0,753,0,0,0,777
2023-03-14 03:00:00,0,739,0,0,0,757
2023-03-14 03:02:00,0,594,0,0,0,616
2023-03-14 03:04:00,0,598,0,0,0,604
2023-03-14 03:06:00,0,606,0,0,0,625
2023-03-14 03:08:00,0,688,0,0,0,703
2023-03-14 03:10:00,0,754,0,0,0,770
2023-03-14 03:12:00,0,605,0,0,0,623
2023-03-14 03:14:00,0,600,0,0,0,605
2023-03-14 03:16:00,0,605,0,0,0,624
2023-03-14 03:18:00,0,614,0,0,0,627
2023-03-14 03:20:00,0,785,0,0,0,799
2023-03-14 03:22:00,0,610,0,0,0,625
2023-03-14 03:24:00,0,602,0,0,0,607
2023-03-14 03:26:00,0,610,0,0,0,631
2023-03-14 03:28:00,0,615,0,0,0,630
2023-03-14 03:30:00,0,752,0,0,0,777
2023-03-14 03:32:00,0,650,0,0,0,667
2023-03-14 03:34:00,0,607,0,0,0,611
2023-03-14 03:36:00,0,609,0,0,0,628
2023-03-14 03:38:00,0,623,0,0,0,632
2023-03-14 03:40:00,0,751,0,0,0,782
2023-03-14 03:42:00,0,726,0,0,0,752
2023-03-14 03:44:00,0,592,0,0,0,602
2023-03-14 03:46:00,0,626,0,0,0,648
2023-03-14 03:48:00,0,608,0,0,0,620
2023-03-14 03:50:00,0,713,0,0,0,741
2023-03-14 03:52:00,0,759,0,0,0,784
2023-03-14 03:54:00,0,597,0,0,0,611
2023-03-14 03:56:00,0,605,0,0,0,621
2023-03-14 03:58:00,0,617,0,0,0,626
2023-03-14 04:00:00,0,647,0,0,0,671
2023-03-14 04:02:00,0,750,0,0,0,771
2023-03-14 04:04:00,0,612,0,0,0,636
2023-03-14 04:06:00,0,796,0,0,0,778
2023-03-14 04:08:00,0,1013,0,0,0,1005
2023-03-14 04:10:00,0,630,0,0,0,644
2023-03-14 04:12:00,0,772,0,0,0,789
2023-03-14 04:14:00,0,600,0,0,0,621
2023-03-14 04:16:00,0,598,0,0,0,616
2023-03-14 04:18:00,0,613,0,0,0,626
2023-03-14 04:20:00,0,585,0,0,0,605
2023-03-14 04:22:00,0,758,0,0,0,780
2023-03-14 04:24:00,0,639,0,0,0,667
2023-03-14 04:26:00,0,626,0,0,0,645
2023-03-14 04:28:00,0,641,0,0,0,660
2023-03-14 04:30:00,0,587,0,0,0,603
2023-03-14 04:32:00,0,750,0,0,0,773
2023-03-14 04:34:00,0,719,0,0,0,750
2023-03-14 04:36:00,0,611,0,0,0,620
2023-03-14 04:38:00,0,621,0,0,0,639
2023-03-14 04:40:00,0,595,0,0,0,608
2023-03-14 04:42:00,0,734,0,0,0,748
2023-03-14 04:44:00,0,756,0,0,0,784
2023-03-14 04:46:00,0,617,0,0,0,624
2023-03-14 04:48:00,0,616,0,0,0,633
2023-03-14 04:50:00,0,594,0,0,0,606
2023-03-14 04:52:00,0,701,0,0,0,708
2023-03-14 04:54:00,0,786,0,0,0,814
2023-03-14 04:56:00,0,601,0,0,0,607
2023-03-14 04:58:00,0,612,0,0,0,630
2023-03-14 05:00:00,0,596,0,0,0,607
2023-03-14 05:02:00,0,624,0,0,0,630
2023-03-14 05:04:00,0,760,0,0,0,788
2023-03-14 05:06:00,0,610,0,0,0,617
2023-03-14 05:08:00,0,622,0,0,0,641
2023-03-14 05:10:00,0,599,0,0,0,612
2023-03-14 05:12:00,0,614,0,0,0,625
2023-03-14 05:14:00,0,755,0,0,0,778
2023-03-14 05:16:00,0,659,0,0,0,669
2023-03-14 05:18:00,0,618,0,0,0,647
2023-03-14 05:20:00,0,630,0,0,0,638
2023-03-14 05:22:00,0,602,0,0,0,621
2023-03-14 05:24:00,0,757,0,0,0,780
2023-03-14 05:26:00,0,735,0,0,0,752
2023-03-14 05:28:00,0,622,0,0,0,640
2023-03-14 05:30:00,0,612,0,0,0,618
2023-03-14 05:32:00,0,606,0,0,0,622
2023-03-14 05:34:00,0,731,0,0,0,752
2023-03-14 05:36:00,0,763,0,0,0,779
2023-03-14 05:38:00,0,658,0,0,0,674
2023-03-14 05:40:00,0,647,0,0,0,654
2023-03-14 05:42:00,0,616,0,0,0,637
2023-03-14 05:44:00,0,679,0,0,0,695
2023-03-14 05:46:00,0,761,0,0,0,783
2023-03-14 05:48:00,0,610,0,0,0,623
2023-03-14 05:50:00,0,612,0,0,0,618
2023-03-14 05:52:00,0,604,0,0,0,622
2023-03-14 05:54:00,0,633,0,0,0,639
2023-03-14 05:56:00,0,756,0,0,0,784
2023-03-14 05:58:00,0,608,0,0,0,619
2023-03-14 06:00:00,0,640,0,0,0,645
2023-03-14 06:02:00,0,604,0,0,0,622
2023-03-14 06:04:00,0,611,0,0,0,616
2023-03-14 06:06:00,0,757,0,0,0,785
2023-03-14 06:08:00,0,652,0,0,0,667
2023-03-14 06:10:00,0,610,0,0,0,616
2023-03-14 06:12:00,0,599,0,0,0,613
