"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc138fa602f19f)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc138fa602f19f)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)"
2023-03-22 23:14:00,0,80.8,13295,45204,269,0,0,9023,4376,4478,0,1900,128,0.389,129,308,32.3,130,67715,4.13,0,32.0,65.7,65.8,0,105,0,445,18102,305,2585,225,80.8,0,18554,115375,269,0,0,1883,1468,1475,0,241,30.3,0,30.3,377,21.4,30.3,2505,4.27,0,26.0,40.3,40.6,0,231,0,248,9933,439,1285,220
2023-03-22 23:16:00,0,81.5,15488,47696,270,0,0,9158,4748,4475,0,1904,116,0,118,309,30.7,124,67718,4.13,0,32.3,65.8,65.7,0,104,28.8,450,20291,457,2584,221,81.5,0,20891,118057,270,0,0,1927,1512,1467,0,239,27.7,0,27.7,376,19.7,29.0,2515,4.27,0,26.2,40.3,41,0,231,26.6,252,12009,549,1284,221
2023-03-22 23:18:00,0,82.6,16053,48515,269,0,0,8915,4757,4448,0,1830,128,0,118,308,31.5,129,67623,4.13,0,32.0,66.1,65.7,0,188,93.1,454,29680,811,2585,222,82.6,0,30657,128264,269,0,0,1877,1523,1487,0,236,35.3,0,27.7,377,20.6,30.3,2514,4.27,0,26.0,40.6,42.1,0,262,87.3,259,12303,804,1280,223
2023-03-22 23:20:00,0,79.3,13649,45710,270,0,0,9108,4376,4494,0,1890,133,0,135,307,31.5,124,67659,4.13,0,31.6,65.7,65.7,0,107,36.5,447,20178,510,2585,221,79.3,0,20860,117856,270,0,0,1935,1470,1472,0.389,228,36.6,0,31.6,378,20.6,29.0,2497,4.27,0,25.5,40.3,41,0,235,34.7,251,10128,584,1280,215
2023-03-22 23:22:00,0,80.7,12570,44615,270,0,0,9362,4828,4588,0,1967,128,0,135,306,32.8,129,67701,4.13,0,31.6,65.7,66.5,0,104,0,445,28865,307,2583,223,80.7,0,29280,127475,270,0,0,1954,1548,1469,0,239,30.3,0,31.6,380,21.6,30.3,2479,4.27,0,25.5,40.3,41.8,0,232,0,249,9231,439,1277,218
2023-03-22 23:24:00,0,84.4,12868,44753,268,0,0,8955,4457,4446,0,1847,133,0,135,309,32.1,119,67575,4.13,0,32.0,65.7,66.1,0,104,0.600,451,19117,306,2584,223,84.4,0,19578,116235,268,0,0,1898,1502,1457,0,236,31.6,0,37.1,378,21.5,27.7,2477,4.27,0,25.5,40.3,41,0,232,0.600,256,9509,439,1279,223
2023-03-22 23:26:00,0,82.6,15485,47582,270,0,0,9081,4738,4492,0,1911,121,0,128,310,31.5,119,67659,4.13,0,32.0,65.7,65.8,0,104,0,448,20292,306,2586,222,82.6,0,20729,118308,270,0,0,1891,1509,1463,0,234,29.0,0,35.8,375,20.6,27.7,2490,4.27,0,25.5,40.3,40.3,0,233,0.389,253,12134,439,1282,221
2023-03-22 23:28:00,0,85.5,15736,48474,270,0.389,0,8832,4729,27212,0,1812,134,0,129,307,31.5,130,67609,4.13,0,31.6,65.5,66.1,0,190,37.6,448,28463,506,2582,222,85.5,0,29117,149992,270,0,0,1846,1512,2019,0,214,31.6,0,30.3,378,20.6,30.3,2492,4.27,0,25.5,39.9,41.1,0.389,260,35.1,251,12226,586,1277,218
2023-03-22 23:30:00,0,82.9,13923,45869,269,0.389,0,9078,4349,4471,0.389,1888,128,0,129,307,32.9,130,67642,4.13,0,31.6,65.8,65.7,0,109,37.6,448,20180,507,2584,221,82.9,0,20861,117584,269,0,0,1899,1457,1445,0,223,30.3,0,30.3,379,22.4,30.3,2485,4.66,0,25.5,40.3,40.6,0.389,234,34.7,251,10404,587,1279,218
2023-03-22 23:32:00,0,85.1,14194,46274,270,0,0,9332,4728,4537,0.389,1968,133,0,129,308,30.7,119,67700,4.13,0,31.6,66.0,65.7,0,106,0,434,28132,307,2586,221,85.1,0,28547,126543,270,0,0,1943,1509,1447,0,238,31.6,0,30.3,377,19.7,27.7,2492,4.66,0,25.5,40.6,40.3,0,231,0,244,10859,441,1282,215
2023-03-22 23:34:00,0,84.8,15101,47090,269,0,0,8954,4365,4439,0,1811,117,0,118,308,30.7,130,67616,4.52,0,31.6,66.1,65.7,0,104,0.600,450,18427,304,2583,209,84.8,0,18874,115081,269,0,0,1894,1471,1470,0,214,27.7,0,27.7,379,19.7,30.3,2497,4.27,0,25.5,40.6,40.6,0,231,0.600,260,11743,441,1279,209
2023-03-22 23:36:00,0,83.3,15077,47089,270,0,0,9075,4730,4469,0,1885,122,0,124,307,32.9,136,67645,4.13,0,31.6,66.0,66.1,0,103,0,447,20192,307,2583,212,83.3,0,20639,117471,270,0,0,1890,1512,1449,0,217,29.0,0,29.0,378,22.6,31.6,2500,4.27,0,25.5,40.6,40.6,0,232,0,250,11719,439,1279,218
2023-03-22 23:38:00,0,84.7,15048,47285,270,0,0,9103,4806,6565,0,1887,117,0,124,305,33.5,124,67594,4.13,0,31.9,65.7,65.7,0,189,37.6,451,21714,506,2585,235,84.7,0,22377,124822,270,0,0,1849,1541,1561,0,225,27.6,0,29.0,380,23.4,29.0,2474,4.27,0,25.9,40.3,40.6,0,263,34.7,256,11537,588,1281,224
2023-03-22 23:40:00,0,83.3,14220,46128,269,0,0,8862,4359,4397,0,1832,117,0,123,308,32.1,124,67574,4.13,0,31.6,65.9,65.3,0.389,109,37.6,451,20218,507,2587,222,83.3,0,20889,120237,269,0,0,1839,1460,1435,0,233,27.7,0,29.0,377,21.6,29.0,2470,4.27,0.389,25.5,40.3,40.3,0,234,34.7,257,10701,587,1282,216
2023-03-22 23:42:00,0,77.4,15000,47161,270,0,0,9399,4740,4547,0,1957,128,0,129,307,30.7,130,67683,4.13,0,31.6,66.1,66.1,0,105,0,445,27039,303,2613,218,77.4,0,27450,126034,270,0.389,0.389,1983,1508,1445,0,219,30.3,0,30.3,378,20.1,30.3,2489,4.27,0,25.5,40.6,40.6,0,231,0,248,11670,442,1299,212
2023-03-22 23:44:00,0,82.2,13304,45135,269,0,0,8913,4362,4403,0,1820,132,0,128,306,32.7,118,67585,4.13,0,31.6,66.4,66.1,0,119,0.600,447,17374,305,2583,226,82.2,0,17819,114034,269,0,0,1841,1445,1469,0,226,31.6,0,30.3,379,26.7,27.7,2496,4.27,0,25.5,41,40.6,0,246,0.600,252,9964,440,1277,227
2023-03-22 23:46:00,0,77.1,15947,48684,270,0,0,9092,4744,27277,0,1929,139,0,135,311,33.3,130,67626,4.13,0,31.6,66.1,65.0,0,119,0,452,29804,306,2585,221,77.1,0,30224,152411,270,0,0,1876,1522,1982,0,235,32.9,0,31.6,375,27.5,30.3,2473,4.27,0,25.5,40.6,39.9,0,246,0,258,12613,440,1280,220
2023-03-22 23:48:00,0.389,85.1,14964,47035,270,0,0,9087,4744,4463,0,1896,128,0,129,306,30.7,130,67633,4.13,0.389,31.8,65.7,65.7,0,186,37.6,448,19030,509,2586,220,85.1,0.389,19716,117294,270,0,0,1879,1511,1430,0,222,30.7,0.389,30.3,378,19.7,30.3,2480,4.27,0,25.7,40.3,41.4,0,263,34.7,253,11442,585,1282,215
2023-03-22 23:50:00,0.389,85.5,13992,45675,269,0,0,8826,4341,4398,0,1814,122,0,124,305,30.7,130,67616,4.13,0.389,32.3,65.7,66.1,0,106,37.6,444,20244,509,2583,222,85.5,0.389,20918,117179,269,0,0,1792,1417,1407,0,174,29.4,0.389,29.0,379,19.7,30.3,2502,4.27,0,26.2,40.3,41,0,235,34.7,248,10463,582,1279,218
2023-03-22 23:52:00,0,78.2,13992,45950,270,0,0,9369,4801,4557,0,1946,117,0,124,309,31.5,130,67663,4.13,0,32.3,66.1,66.1,0,104,0,448,29022,305,2584,226,78.2,0,29426,127651,270,0,0,1930,1497,1421,0,176,27.7,0,29.0,377,20.7,30.3,2479,4.27,0,26.2,40.6,41.7,0,231,0,258,10653,438,1279,222
2023-03-22 23:54:00,0,81.1,13799,45498,269,0,0,8900,4426,4420,0,1817,106,0,112,307,31.5,136,67590,4.37,0,31.8,66.4,65.7,0,104,0.600,446,20210,307,2585,219,81.1,0,20659,116998,268,0,0,1786,1454,1419,0,185,25.0,0,26.3,377,20.6,31.6,2490,4.50,0,25.7,41,42.1,0,232,0.600,250,10442,439,1280,214
2023-03-22 23:56:00,0,83.3,15213,47212,269,0,0,9070,4725,4467,0,1892,122,0,124,306,33.5,136,67687,4.83,0,31.6,66.5,65.4,0,105,0,452,28316,307,2587,221,83.3,0,28742,126555,269,0,0,1822,1482,1410,0,195,29.0,0,29.0,378,23.6,36.6,2516,4.97,0,25.5,41.1,40.6,0,230,0,256,11879,440,1282,225
2023-03-22 23:58:00,0,81.1,16335,48463,270,0,0,9059,4734,4460,0,1878,117,0,124,305,32.9,130,67635,4.60,0,31.6,65.7,66.1,0,9832,37.6,448,18592,507,2613,222,81.1,0,19269,126677,270,0,0,1831,1483,1405,0,182,27.7,0,29.0,379,22.7,30.3,2486,4.73,0,25.5,40.3,41,0,317,34.7,252,12817,587,1293,228
2023-03-23 00:00:00,0,82.2,13136,44922,269,0,0,9078,4345,4470,0,1882,128,0,124,309,31.5,130,67668,4.13,0,31.6,65.7,65.7,0,107,37.6,447,20145,509,2584,222,82.2,0,20813,117709,269,0,0,1864,1423,1418,0,183,30.3,0,29.0,377,20.6,30.3,2501,4.27,0,25.5,41.0,41.7,0,235,34.7,257,9625,583,1279,217
2023-03-23 00:02:00,0,83.3,14116,46010,270,0,0,9062,4733,4470,0,1883,128,0,134,309,33.5,136,67714,4.13,0,31.6,65.7,65.7,0,106,0,447,28287,305,2583,221,83.3,0,28698,126306,270,0,0,1830,1483,1413,0,186,30.3,0,32.0,376,23.3,32.0,2502,4.27,0,25.5,40.3,41.7,0,230,0,251,10780,441,1279,221
2023-03-23 00:04:00,0,78.9,14712,46956,270,0,0,8855,4342,27241,0,1803,139,0,135,306,33.5,136,67644,4.13,0,31.6,65.8,66.1,0,105,0.600,447,20266,307,2586,223,78.9,0,20707,140579,270,0,0,1787,1420,1934,0,185,32.9,0,31.6,379,23.3,31.6,2499,4.27,0,25.5,40.3,42.1,0,231,0.600,252,11361,438,1293,218
2023-03-23 00:06:00,0,83.7,17351,49986,269,0,0.389,9024,4710,27316,0,1881,127,0,129,308,31.5,136,67658,4.13,0,31.6,65.7,66.1,0,103,0,444,27736,307,2586,222,83.7,0,28158,150210,269,0,0,1796,1473,1939,0,189,30.3,0,30.3,378,20.6,31.6,2506,4.27,0,25.5,40.3,41,0,233,0,248,14018,437,1293,217
2023-03-23 00:08:00,0,79.3,18932,51352,270,0,0,9340,4803,6615,0,1957,122,0,129,306,32.9,146,67738,4.13,0,31.6,66.1,66.1,0,191,37.6,449,18070,509,2584,221,79.3,0,18734,120713,270,0,0,1842,1499,1513,0,186,33.9,0,30.3,379,22.4,34.2,2510,4.27,0,25.5,41,42.1,0,263,34.7,255,15417,582,1279,216
2023-03-23 00:10:00,0,78.6,14379,46278,268,0,0,8836,4345,4388,0,1820,133,0,135,305,32.1,130,67637,4.13,0,31.6,65.7,66.1,0,107,37.6,447,26003,506,2585,225,78.6,0,26671,124828,270,0,0,1805,1439,1415,0,201,31.6,0,31.6,380,21.5,30.3,2508,4.27,0,25.5,40.3,41.0,0,236,34.7,251,10876,586,1279,225
2023-03-23 00:12:00,0,80.4,13592,45310,266,0,0,9087,4711,4462,0,1869,128,0,135,306,32.9,124,67632,4.13,0,31.6,65.7,65.3,0,104,0,434,17124,304,2585,228,80.4,0,17583,114739,270,0,0,1841,1464,1409,0,170,30.3,0,36.6,379,22.5,29.0,2483,4.27,0,25.5,40.3,40.3,0,232,0,245,10231,442,1280,228
2023-03-23 00:14:00,0,81.9,14015,45740,266,0,0,8854,4347,4395,0,1811,133,0.389,135,307,32.9,119,67628,4.13,0,31.6,65.7,66.4,0,104,0.600,450,20236,308,2587,222,81.9,0,20680,117085,270,0,0,1793,1437,1414,0,199,31.6,0,36.6,378,22.4,27.7,2496,4.27,0,25.5,40.3,42.1,0,233,0.600,256,10661,437,1282,216
2023-03-23 00:16:00,0,82.9,15238,47323,266,0,0,9086,4725,4483,0,1883,121,0.389,128,306,31.5,119,67675,4.13,0,31.6,65.4,66.4,0,105,0,446,29570,306,2585,221,82.9,0,29975,128137,270,0,0,1887,1495,1432,0,216,29.0,0,30.3,379,20.5,27.7,2491,4.27,0,25.5,39.9,42.1,0,231,0,251,11900,440,1281,217
2023-03-23 00:18:00,0,85.1,14907,47019,267,0,0,9334,4722,4531,0,1961,122,0,124,308,32.9,124,67708,4.13,0,31.6,65.7,65.7,0,205,37.6,446,20281,508,2583,226,85.1,0,20958,118657,271,0,0,1935,1495,1433,0,214,29.0,0,29.0,376,22.5,29.0,2477,4.27,0,25.5,40.3,40.6,0,276,34.7,251,11379,584,1277,223
2023-03-23 00:20:00,0,92.1,13702,46081,266,0,0,8796,4355,27252,0,1806,121,0,129,307,32.9,119,67624,4.13,0,31.6,66.1,65.3,0,106,37.6,445,28805,509,2585,219,92.1,0,29452,150724,270,0,0,1799,1446,1980,0,183,29.0,0,30.3,377,22.4,27.7,2479,4.27,0,25.5,40.6,41,0,234,34.7,249,10195,585,1286,218
2023-03-23 00:22:00,0,83.3,13281,45647,265,0,0,9134,4801,27351,0,1898,128,0,124,305,30.7,124,67661,4.13,0,31.6,66.9,66.1,0,104,0,450,19085,308,2586,221,83.3,0,19534,140162,269,0,0,1826,1498,1985,0,200,30.3,0,29.0,379,19.7,29.0,2490,4.27,0,25.5,41,41.4,0,231,0,260,9929,438,1288,219
2023-03-23 00:24:00,0,78.5,13119,44907,265,0,0,8960,4436,4422,0,1833,117,0,124,306,30.7,130,67621,4.13,0,31.6,66.5,66.4,0,105,0.600,446,20126,307,2584,222,78.5,0,20580,117389,269,0,0,1849,1480,1442,0,230,27.7,0,29.0,379,19.7,30.3,2495,4.27,0,25.5,41,41.7,0,230,0.600,250,9746,438,1279,216
2023-03-23 00:26:00,0,80,14758,46808,264,0,0,8884,4736,4396,0,1818,117,0,118,308,33.0,119,67614,4.13,0,31.6,66.1,65.7,0,104,0.389,448,28166,306,2584,225,80,0,28589,128985,268,0,0,1847,1527,1455,0,217,27.7,0,27.7,378,26.6,27.7,2487,4.27,0,25.5,40.6,41,0,231,0,251,11418,440,1279,221
2023-03-23 00:28:00,0,77.8,15620,47931,266,0,0,9307,4729,4527,0,1953,122,0,124,307,33.6,130,67724,4.13,0,32.0,65.7,65.7,0,9855,37.6,448,20301,506,2585,221,77.8,0,20968,136399,270,0,0,1926,1521,1459,0.389,222,29.0,0,29.0,377,27.6,30.3,2502,4.27,0,25.5,40.3,41.4,0,330,34.7,253,12105,590,1281,215
2023-03-23 00:30:00,0,81.1,14004,45934,270,0,0,8855,4350,4395,0,1819,122,0,124,310,32.1,130,67604,4.13,0,31.6,65.7,65.7,0,108,37.6,448,27685,505,2585,220,81.1,0,28330,130537,270,0,0,1860,1462,1442,0,230,29.0,0,29.0,374,21.7,30.3,2496,4.27,0,25.5,40.3,41.4,0,234,35.1,253,10493,590,1281,220
2023-03-23 00:32:00,0,76.7,12721,44597,269,0,0,9119,4723,4475,0,1885,122,0,124,310,31.5,130,67674,4.52,0,31.6,66.1,65.3,0,105,0,448,17941,309,2583,223,76.7,0,18388,117584,269,0,0,1911,1516,1456,0,224,29.0,0,29.0,376,20.5,30.3,2496,4.27,0,25.5,40.6,41.7,0.389,230,0,253,9356,438,1277,223
2023-03-23 00:34:00,0,83.3,14580,46573,270,0.389,0,9108,4351,4462,0.389,1884,128,0,128,310,32.9,124,67656,4.52,0,31.6,66.1,66.1,0,104,0.600,446,26053,309,2585,225,83.3,0,26473,123789,270,0,0,1879,1475,1461,0,220,30.3,0,30.3,375,27.8,29.0,2493,4.66,0,25.5,40.6,41.4,0.389,231,0.600,248,11236,436,1282,220
2023-03-23 00:36:00,0,85.9,15515,47526,270,0.389,0,8869,4721,4403,0.389,1820,128,0,129,306,32.1,119,67599,4.13,0,31.6,66.1,66.1,0,103,0,448,17292,306,2586,222,85.9,0,17740,115611,270,0,0,1859,1515,1462,0,224,30.3,0,30.3,378,22.2,27.7,2481,4.66,0,25.5,40.6,41,0,232,0,253,12162,439,1282,217
2023-03-23 00:38:00,0,92.1,15083,47478,270,0,0,9446,4804,6635,0,1961,116,0,129,309,30.7,124,67731,4.13,0,31.6,66.1,66.1,0,191,37.6,449,20327,510,2582,222,92.1,0,20997,123368,270,0.389,0,1989,1537,1556,0,235,27.7,0,30.3,376,20.1,29.0,2490,4.27,0,25.5,40.6,41,0,262,34.7,254,11566,585,1277,217
2023-03-23 00:40:00,0,83.7,13004,44971,271,0,0,8905,4350,4395,0,1822,122,0,129,309,31.9,124,67603,4.13,0,31.6,65.3,66.4,0,109,37.6,448,29695,510,2583,222,83.7,0,30340,128922,270,0.389,0.389,1899,1470,1460,0,226,29.0,0,30.3,376,20.5,29.0,2483,4.27,0,25.5,39.9,41.7,0,234,34.7,257,9487,588,1277,217
2023-03-23 00:42:00,0,79.6,12879,44761,270,0,0,9082,4727,4473,0,1887,133,0,135,306,33.3,136,67612,4.13,0,31.6,65.3,65.7,0,106,0,445,20221,305,2586,225,79.6,0,20657,118142,269,0,0.389,1869,1520,1449,0,227,31.6,0,31.6,379,22.5,31.6,2470,4.27,0,25.5,39.9,41,0,232,0,254,9526,442,1282,224
2023-03-23 00:44:00,0,77.4,13890,46392,270,0,0,9132,4351,27294,0,1871,122,0,129,307,31.5,136,67629,4.13,0,31.6,66.1,66.4,0.389,105,0.600,448,28712,305,2586,223,77.4,0,29134,150104,270,0,0,1902,1458,2030,0,207,29.0,0,30.3,378,20.6,36.6,2494,4.27,0,25.5,40.6,41.7,0,232,0.600,253,10541,440,1282,218
2023-03-23 00:46:00,0,78.9,14985,47584,270,0,0,8908,4721,27227,0,1874,122,0,124,305,30.7,136,67589,4.13,0,31.6,66.1,66.1,0,104,0,451,19027,306,2582,219,78.9,0,19477,140679,270,0,0,1866,1513,2031,0,242,29.4,0.389,29.0,379,19.7,31.6,2485,4.27,0.389,25.5,40.6,41.4,0,233,0,257,11631,441,1277,218
2023-03-23 00:48:00,0,82.2,15932,48262,269,0,0,9343,4732,4538,0,1976,128,0,124,308,32.9,129,67743,4.13,0,31.6,65.8,65.3,0,189,37.6,447,20300,510,2585,226,82.2,0,20974,119324,269,0,0,1915,1521,1458,0,239,30.3,0,29.0,375,22.5,30.3,2500,4.27,0,25.5,40.3,40.3,0,263,34.7,257,12419,585,1286,227
2023-03-23 00:50:00,0,82.6,14516,46593,270,0,0,8853,4352,4394,0,1828,133,0,135,309,32.9,119,67634,4.13,0,31.6,65.7,65.3,0,106,37.6,447,28528,508,2587,225,82.6,0,29175,127017,270,0,0,1862,1463,1445,0,231,31.6,0,31.6,376,22.5,27.7,2491,4.27,0,25.5,40.3,41,0,235,34.7,257,11018,587,1287,220
2023-03-23 00:52:00,0,80.7,13859,45902,269,0,0,9178,4809,4499,0,1881,133,0,128,307,31.5,118,67682,4.13,0,31.6,65.8,65.7,0,103,0,450,20222,306,2583,218,80.7,0,20665,119882,269,0,0,1919,1549,1452,0,211,31.6,0,30.3,379,20.6,27.7,2496,4.27,0,25.5,40.3,39.9,0,233,0,254,10518,440,1284,211
2023-03-23 00:54:00,0.389,80.4,14137,46120,269,0,0,9169,4417,4486,0,1877,128,0,124,308,32.1,130,67656,4.13,0,31.6,65.7,65.6,0,104,0.600,448,28052,307,2584,223,80.4,0.389,28479,126348,268,0,0,1881,1478,1450,0,222,30.3,0,29.0,378,21.6,30.3,2506,4.27,0,25.5,40.3,40.6,0,232,0.600,253,10793,439,1286,218
2023-03-23 00:56:00,0,77.4,16521,48551,269,0,0,8824,4718,4381,0,1818,121,0,124,308,33.5,130,67550,4.13,0.389,31.6,65.7,66.4,0,104,0.233,434,18424,312,2583,221,77.4,0,18873,115805,269,0,0,1823,1497,1439,0,242,33.9,0,29.0,377,23.3,30.3,2481,4.27,0,25.5,40.3,42.1,0,231,0.233,244,13159,437,1279,221
2023-03-23 00:58:00,0,85.1,15398,47504,269,0,0,9086,4720,4462,0,1887,128,0,124,306,32.1,124,67656,4.13,0.389,31.6,65.7,66.4,0,187,37.6,449,20187,510,2585,221,85.1,0,20877,118519,269,0,0,1874,1501,1444,0,229,30.3,0,29.0,378,21.6,29.0,2475,4.27,0,25.5,40.7,43.6,0,264,34.7,255,11870,586,1280,217
2023-03-23 01:00:00,0,85.1,14606,46434,270,0,0,8787,4326,4369,0,1794,122,0,129,308,31.5,119,67585,4.13,0,31.6,65.4,66.4,0,106,37.6,447,20338,511,2582,218,85.1,0,21014,119903,270,0,0,1793,1435,1426,0,202,29.0,0,35.2,379,20.6,27.7,2474,4.27,0,25.5,40.3,42.1,0,236,34.7,251,11085,585,1277,211
2023-03-23 01:02:00,0,81.8,14466,46478,269,0,0,9311,4749,4509,0,1949,117,0,118,309,74.1,124,67608,4.13,0,31.6,65.3,66.1,0,120,0,448,20248,306,2614,223,81.8,0,20737,119152,270,0,0,1923,1512,1441,0,246,27.7,0,32.6,377,96.1,29.0,2476,4.27,0,25.5,39.9,41.4,0,246,0,253,11033,440,1295,218
2023-03-23 01:04:00,0,78.2,14179,46217,269,0,0,9371,4331,4516,0,2001,117,0,124,307,78.1,119,67672,4.13,0,31.8,66.1,66.3,0,9759,0.600,447,27790,305,2585,224,78.2,0,28258,136226,270,0,0,1904,1436,1435,0,245,27.7,0,29.4,378,99.8,27.7,2493,4.27,0,25.7,40.6,42.1,0,304,0.600,251,10758,440,1280,218
2023-03-23 01:06:00,0,82.2,16092,48036,270,0,0,8819,4714,4377,0,1797,122,0,124,306,33.5,124,67536,4.13,0,32.3,65.7,66.6,0,104,0.600,445,18284,307,2584,222,82.2,0,18720,116792,270,0,0,1806,1504,1440,0,210,29.0,0,29.4,379,23.4,29.0,2460,4.27,0,26.2,40.3,42.1,0,231,0.600,250,12743,439,1281,223
2023-03-23 01:08:00,0,81.8,16290,48642,269,0,0.389,9166,4802,6547,0,1887,122,0,124,308,30.7,119,67602,4.13,0,32.3,66.1,65.8,0,191,37.6,448,29598,509,2584,223,81.8,0,30228,130961,269,0,0,1884,1534,1536,0,216,29.0,0,29.0,378,19.7,28.0,2452,4.27,0,26.2,41,41.4,0,263,34.7,259,12786,584,1280,219
2023-03-23 01:10:00,0,82.9,13059,44844,269,0,0,8858,4365,4390,0,1818,122,0,123,307,30.7,118,67562,4.13,0,31.8,65.7,66.1,0,107,37.6,447,19679,507,2585,225,82.9,0,20362,117740,270,0,0,1856,1440,1445,0,226,29.0,0,29.0,377,19.7,27.7,2470,4.27,0,25.7,40.6,41.7,0,236,34.7,252,9523,587,1281,220
2023-03-23 01:12:00,0,82.2,12239,44015,269,0,0,9144,4749,4474,0,1918,117,0,118,311,31.5,130,67611,4.13,0,31.6,66.1,66.1,0,104,0,449,20179,307,2584,224,82.2,0,20636,118669,270,0,0,1893,1500,1447,0,231,27.7,0,27.7,375,20.6,30.3,2464,4.27,0,25.5,40.6,40.6,0,232,0,254,8877,438,1279,220
2023-03-23 01:14:00,0,79.3,14427,46996,270,0,0,9386,4358,27408,0,1983,127,0,128,309,33.7,141,67727,4.13,0,31.6,66.8,65.7,0,104,0.600,447,28933,309,2584,219,79.3,0,29344,150800,270,0,0,1917,1453,1983,0,219,30.3,0,30.3,377,27.8,32.9,2497,4.27,0,25.5,41.4,41,0,232,0.600,251,11093,436,1279,219
2023-03-23 01:16:00,0,74.2,16268,48316,270,0,0,8889,4728,4409,0,1810,128,0,129,308,30.7,130,67610,4.13,0,31.6,65.7,65.7,0,105,0.600,449,20294,305,2604,222,74.2,0,20724,118982,270,0,0,1829,1499,1444,0,196,30.3,0,30.3,376,19.7,30.3,2499,4.27,0,25.5,40.3,41.7,0,231,0.600,253,12926,440,1291,216
2023-03-23 01:18:00,0,75.2,15506,47765,270,0,0,9141,4730,4458,0,1892,121,0,135,305,30.7,119,67678,4.13,0,31.6,65.7,65.8,0,191,37.6,447,28599,508,2584,223,75.2,0,29233,128073,270,0,0,1916,1508,1449,0,224,29.0,0,31.6,379,19.7,27.7,2496,4.27,0,25.5,40.3,41.8,0,265,34.7,251,12009,585,1279,218
2023-03-23 01:20:00,0,82.2,14954,46910,270,0,0,9018,4338,4448,0,1882,122,0.389,129,305,32.3,119,67646,4.13,0,31.6,66.0,65.7,0,108,37.6,452,18778,506,2582,221,82.2,0,19446,117163,270,0,0,1856,1445,1430,0,229,29.0,0,30.3,380,21.8,27.7,2470,4.27,0,25.5,40.6,40.6,0,236,34.7,257,11438,587,1276,215
2023-03-23 01:22:00,0,80,13358,45183,270,0,0,8896,4784,4427,0,1815,117,0.389,118,307,32.3,130,67580,4.13,0,31.6,66.0,66.1,0,104,0.389,447,20196,306,2586,222,80,0,20640,121030,270,0,0,1781,1530,1438,0,222,27.7,0,27.7,378,26.4,30.3,2470,4.27,0,25.5,40.6,41.8,0,232,0,251,10012,440,1285,216
2023-03-23 01:24:00,0,77.8,14542,46667,269,0,0,9417,4416,4564,0,1948,117,0,124,306,32.9,141,67694,4.13,0,31.6,66.2,66.4,0,103,0.989,446,27951,308,2584,226,77.8,0,28379,129706,268,0,0,1921,1477,1458,0.389,218,27.7,0,29.0,379,27.5,32.9,2491,4.27,0,25.5,40.7,42.5,0,232,0.600,250,11203,438,1279,228
