"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc05f9280b1f7d)","Receive Errors (lxc0ba74fa7007d)","Receive Errors (lxc25abdb9518a6)","Receive Errors (lxc2e15697085ba)","Receive Errors (lxc351b734952bf)","Receive Errors (lxc439d18cf1dfb)","Receive Errors (lxc455426f94f9c)","Receive Errors (lxc479ad4d1b42f)","Receive Errors (lxc48fb769fcb98)","Receive Errors (lxc51649e01d43c)","Receive Errors (lxc6652d1a74bef)","Receive Errors (lxc71c73856a325)","Receive Errors (lxc75487fceda84)","Receive Errors (lxc7de18daac863)","Receive Errors (lxc943bedc4eaa3)","Receive Errors (lxc958e3c40dcda)","Receive Errors (lxc9b6e428e64f8)","Receive Errors (lxc9c44d2cefee9)","Receive Errors (lxc_health)","Receive Errors (lxcf05a48dbfe36)","Receive Errors (lxcf1111066d3f9)","Receive Errors (lxcf6a76edb12f4)","Receive Errors (lxcfd79045a9c86)","Receive Errors (lxcffe99ab4c80b)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05f9280b1f7d)","Receive Total (lxc0ba74fa7007d)","Receive Total (lxc25abdb9518a6)","Receive Total (lxc2e15697085ba)","Receive Total (lxc351b734952bf)","Receive Total (lxc439d18cf1dfb)","Receive Total (lxc455426f94f9c)","Receive Total (lxc479ad4d1b42f)","Receive Total (lxc48fb769fcb98)","Receive Total (lxc51649e01d43c)","Receive Total (lxc6652d1a74bef)","Receive Total (lxc71c73856a325)","Receive Total (lxc75487fceda84)","Receive Total (lxc7de18daac863)","Receive Total (lxc943bedc4eaa3)","Receive Total (lxc958e3c40dcda)","Receive Total (lxc9b6e428e64f8)","Receive Total (lxc9c44d2cefee9)","Receive Total (lxc_health)","Receive Total (lxcf05a48dbfe36)","Receive Total (lxcf1111066d3f9)","Receive Total (lxcf6a76edb12f4)","Receive Total (lxcfd79045a9c86)","Receive Total (lxcffe99ab4c80b)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc05f9280b1f7d)","Transmit Errors (lxc0ba74fa7007d)","Transmit Errors (lxc25abdb9518a6)","Transmit Errors (lxc2e15697085ba)","Transmit Errors (lxc351b734952bf)","Transmit Errors (lxc439d18cf1dfb)","Transmit Errors (lxc455426f94f9c)","Transmit Errors (lxc479ad4d1b42f)","Transmit Errors (lxc48fb769fcb98)","Transmit Errors (lxc51649e01d43c)","Transmit Errors (lxc6652d1a74bef)","Transmit Errors (lxc71c73856a325)","Transmit Errors (lxc75487fceda84)","Transmit Errors (lxc7de18daac863)","Transmit Errors (lxc943bedc4eaa3)","Transmit Errors (lxc958e3c40dcda)","Transmit Errors (lxc9b6e428e64f8)","Transmit Errors (lxc9c44d2cefee9)","Transmit Errors (lxc_health)","Transmit Errors (lxcf05a48dbfe36)","Transmit Errors (lxcf1111066d3f9)","Transmit Errors (lxcf6a76edb12f4)","Transmit Errors (lxcfd79045a9c86)","Transmit Errors (lxcffe99ab4c80b)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc05f9280b1f7d)","Receive Dropped (lxc0ba74fa7007d)","Receive Dropped (lxc25abdb9518a6)","Receive Dropped (lxc2e15697085ba)","Receive Dropped (lxc351b734952bf)","Receive Dropped (lxc439d18cf1dfb)","Receive Dropped (lxc455426f94f9c)","Receive Dropped (lxc479ad4d1b42f)","Receive Dropped (lxc48fb769fcb98)","Receive Dropped (lxc51649e01d43c)","Receive Dropped (lxc6652d1a74bef)","Receive Dropped (lxc71c73856a325)","Receive Dropped (lxc75487fceda84)","Receive Dropped (lxc7de18daac863)","Receive Dropped (lxc943bedc4eaa3)","Receive Dropped (lxc958e3c40dcda)","Receive Dropped (lxc9b6e428e64f8)","Receive Dropped (lxc9c44d2cefee9)","Receive Dropped (lxc_health)","Receive Dropped (lxcf05a48dbfe36)","Receive Dropped (lxcf1111066d3f9)","Receive Dropped (lxcf6a76edb12f4)","Receive Dropped (lxcfd79045a9c86)","Receive Dropped (lxcffe99ab4c80b)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc05f9280b1f7d)","Transmit Dropped (lxc0ba74fa7007d)","Transmit Dropped (lxc25abdb9518a6)","Transmit Dropped (lxc2e15697085ba)","Transmit Dropped (lxc351b734952bf)","Transmit Dropped (lxc439d18cf1dfb)","Transmit Dropped (lxc455426f94f9c)","Transmit Dropped (lxc479ad4d1b42f)","Transmit Dropped (lxc48fb769fcb98)","Transmit Dropped (lxc51649e01d43c)","Transmit Dropped (lxc6652d1a74bef)","Transmit Dropped (lxc71c73856a325)","Transmit Dropped (lxc75487fceda84)","Transmit Dropped (lxc7de18daac863)","Transmit Dropped (lxc943bedc4eaa3)","Transmit Dropped (lxc958e3c40dcda)","Transmit Dropped (lxc9b6e428e64f8)","Transmit Dropped (lxc9c44d2cefee9)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcf05a48dbfe36)","Transmit Dropped (lxcf1111066d3f9)","Transmit Dropped (lxcf6a76edb12f4)","Transmit Dropped (lxcfd79045a9c86)","Transmit Dropped (lxcffe99ab4c80b)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05f9280b1f7d)","Transmit Total (lxc0ba74fa7007d)","Transmit Total (lxc25abdb9518a6)","Transmit Total (lxc2e15697085ba)","Transmit Total (lxc351b734952bf)","Transmit Total (lxc439d18cf1dfb)","Transmit Total (lxc455426f94f9c)","Transmit Total (lxc479ad4d1b42f)","Transmit Total (lxc48fb769fcb98)","Transmit Total (lxc51649e01d43c)","Transmit Total (lxc6652d1a74bef)","Transmit Total (lxc71c73856a325)","Transmit Total (lxc75487fceda84)","Transmit Total (lxc7de18daac863)","Transmit Total (lxc943bedc4eaa3)","Transmit Total (lxc958e3c40dcda)","Transmit Total (lxc9b6e428e64f8)","Transmit Total (lxc9c44d2cefee9)","Transmit Total (lxc_health)","Transmit Total (lxcf05a48dbfe36)","Transmit Total (lxcf1111066d3f9)","Transmit Total (lxcf6a76edb12f4)","Transmit Total (lxcfd79045a9c86)","Transmit Total (lxcffe99ab4c80b)"
2023-03-11 21:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,7.51,70.3,0,0.0778,0.550,3.33,6.86,0.0111,0.278,0,2.16,0,0,0.539,0.0611,0,0.278,6.66,0.278,12.7,0.100,0.328,0,2.54,0,0.417,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.24,73.7,0,0.0778,1,3.34,7.83,0.0111,0.278,0,2.54,0,0,0.989,0.0611,0,0.278,7.11,0.278,12.4,0.200,0.394,0.00556,2.94,0,0.278,22.4
2023-03-11 21:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.77,72.4,0,0.0833,0.544,3.33,6.84,0,0.267,0,2.07,0,0,0.550,0.0667,0,0.267,6.61,0.267,12.9,0.100,0.322,0,2.52,0,0.400,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.71,73.4,0,0.0833,0.994,3.34,7.82,0,0.267,0,2.59,0,0,1,0.0667,0,0.267,6.96,0.267,12.4,0.200,0.389,0,2.94,0,0.267,22.8
2023-03-11 21:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,28.9,117,0,0.0833,0.544,4.25,6.97,0.267,0.256,0,2.22,0.389,0,0.539,0.0667,0,0.244,5.38,0.244,10.9,1.94,0.328,0,2.43,0,0.367,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,28.6,120,0,0.0833,0.994,4.29,7.94,0.311,0.256,0,2.66,0.333,0,0.989,0.0667,0,0.244,5.43,0.244,10.6,2.09,0.394,0,2.81,0,0.244,21.3
2023-03-11 21:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,7.60,73.0,0,0.0833,0.550,3.33,6.89,0,0.256,0,2.03,0,0,0.544,0.0667,0,0.256,6.14,0.256,11.6,0.100,0.333,0,2.51,0,0.383,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.58,75,0,0.0833,1,3.36,7.86,0,0.256,0,2.61,0,0,0.994,0.0667,0,0.256,5.89,0.256,11.6,0.200,0.400,0,2.95,0,0.256,23.9
2023-03-11 21:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,7.43,71.7,0,0.0833,0.550,3.32,6.84,0,0.256,0,2.14,0,0,0.539,0.0667,0,0.256,6.09,0.256,11.6,0.100,0.333,0,2.69,0,0.383,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.11,71.9,0,0.0833,0.994,3.36,7.82,0,0.256,0,2.58,0,0,0.989,0.0667,0,0.256,6.37,0.256,11.4,0.200,0.400,0,2.94,0,0.256,22.7
2023-03-11 21:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.26,69.3,0,0.0833,0.550,3.33,6.88,0.0111,0.256,0,2.22,0,0,0.539,0.0667,0,0.256,6.72,0.256,12.9,0.100,0.333,0,2.52,0,0.383,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.51,72.6,0,0.0833,0.989,3.34,7.84,0.0111,0.256,0,2.63,0,0,0.989,0.0667,0,0.256,7.01,0.256,12.1,0.200,0.400,0,2.88,0,0.256,22.0
2023-03-11 21:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.13,70.4,0,0.0833,0.545,3.33,6.88,0,0.267,0,2.03,0,0,0.545,0.0667,0,0.256,6.63,0.256,13.7,0.100,0.333,0,2.51,0,0.383,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,9.61,77.4,0,0.0889,0.989,3.34,7.85,0,0.267,0,2.74,0,0,0.995,0.0667,0,0.256,6.97,0.256,12.7,0.200,0.400,0,3.15,0,0.256,22.8
2023-03-11 21:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,29.7,116,0,0.0833,0.544,4.27,6.88,0.267,0.267,0,2.23,0.422,0,0.539,0.0611,0,0.278,6.07,0.278,11.9,1.94,0.333,0,2.70,0,0.417,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,28.8,121,0,0.0889,0.994,4.32,7.84,0.378,0.267,0.00556,2.59,0.333,0,0.989,0.0611,0,0.278,6.38,0.278,11.6,2.16,0.400,0,3.01,0,0.278,21.4
2023-03-11 21:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.87,72.8,0,0.0833,0.550,3.33,6.88,0,0.256,0,2.13,0,0,0.544,0.0500,0,0.244,5.89,0.244,13.4,0.100,0.333,0,2.64,0,0.367,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,10.0,80.7,0,0.0833,0.994,3.34,7.84,0,0.256,0.00556,2.57,0,0,0.994,0.0500,0,0.244,6.33,0.244,12.7,0.200,0.400,0,2.95,0,0.244,23.5
2023-03-11 21:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,7.89,70.1,0,0.0833,0.550,3.33,6.88,0,0.256,0,2.12,0,0,0.544,0.0500,0,0.244,5.66,0.244,11.5,0.100,0.333,0,2.28,0,0.367,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.54,71.6,0,0.0833,0.994,3.35,7.84,0,0.256,0,2.67,0,0,0.989,0.0500,0,0.244,5.93,0.244,11.4,0.200,0.400,0,2.83,0,0.244,22.3
2023-03-11 21:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.63,70.2,0,0.0722,0.544,3.33,6.86,0.0111,0.244,0,2.18,0,0,0.550,0.0556,0,0.244,6.63,0.244,13.8,0.100,0.333,0,2.46,0,0.367,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,10.1,78.5,0,0.0722,0.989,3.34,7.83,0.0111,0.244,0,2.69,0,0,0.989,0.0556,0,0.244,6.41,0.244,13.4,0.200,0.400,0,2.95,0,0.244,22.1
2023-03-11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0.00556,7.48,71.4,0,0.0667,0.544,3.33,6.94,0,0.233,0,1.96,0,0,0.544,0.0667,0,0.244,6.59,0.244,12.0,0.100,0.333,0,2.46,0,0.367,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.650,8.46,72.5,0,0.0667,0.989,3.34,7.92,0,0.233,0,2.51,0,0,0.994,0.0667,0,0.244,6.24,0.244,12.0,0.200,0.400,0,2.87,0,0.244,23.5
2023-03-11 22:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,29.2,115,0,0.0611,0.539,4.27,6.91,0.267,0.267,0,2.07,0.406,0,0.544,0.0667,0,0.267,6.48,0.267,12.0,1.94,0.333,0,2.53,0,0.400,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,28.8,120,0,0.0611,0.989,4.31,7.87,0.322,0.267,0,2.57,0.333,0,0.994,0.0667,0,0.267,6.47,0.267,11.9,2.10,0.406,0,2.92,0,0.267,21.5
2023-03-11 22:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,11.6,76.3,0,0.0611,0.539,4.27,6.89,0.267,0.256,0.00555,2.18,0.411,0,0.539,0.0667,0,0.244,4.53,0.244,10.2,1.94,0.333,0,2.41,0,0.367,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,12.2,78.9,0,0.0611,0.983,4.31,7.85,0.328,0.256,0,2.72,0.333,0,0.994,0.0667,0,0.244,4.79,0.244,10.1,2.10,0.400,0,2.90,0,0.244,23.4
2023-03-11 22:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,8.24,71.0,0,0.0667,0.550,3.33,6.84,0,0.256,0,1.94,0,0,0.539,0.0667,0,0.256,4.73,0.256,10.6,0.100,0.333,0,2.23,0,0.383,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.83,72.1,0,0.0667,0.994,3.34,7.82,0,0.256,0,2.68,0,0,0.989,0.0667,0,0.256,4.59,0.256,10.8,0.200,0.400,0,2.91,0,0.256,22.2
2023-03-11 22:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,7.11,67.6,0,0.0667,0.550,3.33,6.86,0.0111,0.244,0,2.08,0,0,0.539,0.0667,0,0.244,6.58,0.244,12.3,0.100,0.333,0,2.31,0,0.367,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.26,69.9,0,0.0667,0.994,3.33,7.83,0.0111,0.244,0,2.55,0,0,0.983,0.0667,0,0.244,6.67,0.244,11.9,0.200,0.400,0,2.91,0.00556,0.244,21.2
2023-03-11 22:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.58,72.4,0,0.0722,0.550,3.33,6.97,0,0.233,0,2.14,0,0,0.550,0.0666,0,0.233,5.41,0.233,10.9,0.0999,0.333,0,2.45,0,0.350,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.54,73.6,0,0.0722,0.994,3.33,7.94,0,0.233,0,2.74,0,0,0.994,0.0666,0,0.233,5.24,0.233,11.0,0.200,0.400,0,2.88,0,0.233,23.2
2023-03-11 22:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,29.7,117,0,0.0722,0.550,4.24,6.88,0.267,0.244,0,2.17,0.400,0.00556,0.544,0.0667,0,0.244,5.58,0.244,11.2,1.94,0.333,0,2.49,0,0.367,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,28.4,120,0,0.0667,1,4.29,7.85,0.317,0.244,0,2.56,0.333,0.00556,0.994,0.0611,0,0.244,5.87,0.244,11.2,2.09,0.400,0,2.81,0,0.244,21.3
2023-03-11 22:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,15.3,86.2,0,0.0722,0.550,4.24,6.84,0.267,0.233,0,2.08,0.400,0.00556,0.539,0.0556,0.00556,0.244,6.60,0.244,12.7,1.94,0.333,0,2.34,0,0.367,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,15.5,87.4,0,0.0667,0.994,4.31,7.82,0.317,0.233,0,2.64,0.333,0.00556,0.983,0.0500,0,0.244,6.97,0.244,12.5,2.09,0.400,0,2.83,0,0.244,23.3
2023-03-11 22:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.52,74.2,0,0.0667,0.550,3.33,6.86,0,0.244,0,2.03,0,0,0.550,0.0500,0.00556,0.244,5.72,0.244,12.7,0.100,0.333,0,2.23,0,0.367,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,9.66,77.5,0,0.0667,0.994,3.34,7.83,0,0.244,0,2.78,0,0,0.994,0.0500,0,0.244,6,0.244,12.1,0.200,0.400,0,2.98,0,0.244,23.4
2023-03-11 22:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,7.49,69.6,0,0.0667,0.545,3.34,6.88,0.0111,0.267,0,1.91,0,0,0.539,0.0556,0,0.256,4.62,0.256,10.9,0.100,0.334,0,2.50,0,0.384,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.72,71.0,0,0.0667,0.995,3.35,7.85,0.0111,0.272,0,2.58,0,0,0.989,0.0556,0,0.256,4.76,0.256,10.3,0.206,0.400,0,2.95,0,0.256,21.6
2023-03-11 22:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,8.50,72.7,0,0.0667,0.544,3.34,6.88,0.00556,0.244,0,1.99,0,0,0.533,0.0556,0,0.244,4.64,0.244,11.7,0.100,0.333,0,2.53,0,0.372,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,10.3,78.8,0,0.0667,0.994,3.34,7.84,0,0.250,0,2.52,0,0,0.983,0.0556,0,0.244,4.17,0.244,11.2,0.206,0.400,0,2.87,0,0.250,22.8
2023-03-11 22:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655,0,29.2,115,0,0.0611,0.550,4.26,6.86,0.272,0.256,0,2.13,0.422,0,0.533,0.0555,0,0.256,4.73,0.256,10.5,1.94,0.333,0,2.37,0,0.389,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655,28.9,120,0,0.0611,0.994,4.32,7.83,0.383,0.256,0,2.55,0.333,0,0.983,0.0555,0,0.256,4.69,0.256,9.88,2.16,0.400,0,2.75,0,0.261,21.4
