"Time","Receive Errors","Receive Total","Transmit Errors","Receive Dropped","Transmit Dropped","Transmit Total"
2023-03-12 01:56:00,0,674,0,0,0,685
2023-03-12 01:58:00,0,621,0,0,0,623
2023-03-12 02:00:00,0,642,0,0,0,651
2023-03-12 02:02:00,0,633,0,0,0,636
2023-03-12 02:04:00,0,854,0,0,0,870
2023-03-12 02:06:00,0,705,0,0,0,713
2023-03-12 02:08:00,0,639,0,0,0,636
2023-03-12 02:10:00,0,651,0,0,0,650
2023-03-12 02:12:00,0,630,0,0,0,631
2023-03-12 02:14:00,0,851,0,0,0,868
2023-03-12 02:16:00,0,722,0,0,0,733
2023-03-12 02:18:00,0,622,0,0,0,621
2023-03-12 02:20:00,0,632,0,0,0,636
2023-03-12 02:22:00,0,614,0,0,0,623
2023-03-12 02:24:00,0,830,0,0,0,847
2023-03-12 02:26:00,0,724,0,0,0,737
2023-03-12 02:28:00,0,623,0,0,0,626
2023-03-12 02:30:00,0,650,0,0,0,650
2023-03-12 02:32:00,0,631,0,0,0,640
2023-03-12 02:34:00,0,837,0,0,0,854
2023-03-12 02:36:00,0,760,0,0,0,772
2023-03-12 02:38:00,0,629,0,0,0,630
2023-03-12 02:40:00,0,636,0,0,0,638
2023-03-12 02:42:00,0,629,0,0,0,630
2023-03-12 02:44:00,0,840,0,0,0,857
2023-03-12 02:46:00,0,766,0,0,0,785
2023-03-12 02:48:00,0,612,0,0,0,620
2023-03-12 02:50:00,0,622,0,0,0,634
2023-03-12 02:52:00,0,608,0,0,0,620
2023-03-12 02:54:00,0,834,0,0,0,853
2023-03-12 02:56:00,0,795,0,0,0,808
2023-03-12 02:58:00,0,617,0,0,0,621
2023-03-12 03:00:00,0,624,0,0,0,635
2023-03-12 03:02:00,0,622,0,0,0,633
2023-03-12 03:04:00,0,844,0,0,0,865
2023-03-12 03:06:00,0,808,0,0,0,823
2023-03-12 03:08:00,0,631,0,0,0,639
2023-03-12 03:10:00,0,647,0,0,0,654
2023-03-12 03:12:00,0,644,0,0,0,647
2023-03-12 03:14:00,0,813,0,0,0,825
2023-03-12 03:16:00,0,815,0,0,0,831
2023-03-12 03:18:00,0,620,0,0,0,623
2023-03-12 03:20:00,0,626,0,0,0,635
2023-03-12 03:22:00,0,609,0,0,0,622
2023-03-12 03:24:00,0,790,0,0,0,809
2023-03-12 03:26:00,0,836,0,0,0,852
2023-03-12 03:28:00,0,616,0,0,0,620
2023-03-12 03:30:00,0,635,0,0,0,645
2023-03-12 03:32:00,0,620,0,0,0,624
2023-03-12 03:34:00,0,775,0,0,0,787
2023-03-12 03:36:00,0,846,0,0,0,861
2023-03-12 03:38:00,0,625,0,0,0,627
2023-03-12 03:40:00,0,629,0,0,0,636
2023-03-12 03:42:00,0,608,0,0,0,615
