"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-16 19:18:00,0,13835,34784,152459,0,1795,124,163,32.3,121,1861,65.7,418,0,6913,119,3.97,147,88.9,0,16899,1820,128,31.6,1514,66.6,19.0,359,0,0,121,183,0,13835,0,21204,76529,0,161,29.0,95.4,22.3,29.3,2324,40.6,6285,0,1120,3728,3.97,133,67.6,0,16781,195,30.3,25.5,15868,41.4,38.5,440,0,0,29.0,588,0
2023-03-16 19:20:00,0,11319,34917,149603,0.389,1865,118,166,33.7,120,1867,66.1,419,0,7019,80.6,3.50,147,87,0,16909,1877,124,31.8,1564,66.8,19,337,0,0.389,122,177,0,11319,0,18696,73728,0,159,27.7,99.4,24.8,29.4,2181,41,6284,0,1073,3641,3.50,132,65.8,0,16784,181,29.0,25.7,15867,41,38.5,403,0,0,29.0,586,0
2023-03-16 19:22:00,0,11369,35216,156845,0.389,1918,130,160,32.1,126,1971,66.1,418,0,7182,78.5,5.10,144,86.7,0,16908,1945,117,32.3,1592,66.7,19,342,0,0.389,121,174,0,11369,0,18731,74162,0,150,30.3,91.6,22.6,30.3,2299,41,6285,0,1071,3564,6.01,134,65.8,0,16780,185,27.7,26.2,15870,40.6,38.9,414,0,0,29.0,583,0
2023-03-16 19:24:00,0,10673,34663,149044,0,1793,129,162,30.7,126,1829,66.1,417,0,6953,81.6,4.31,147,87.9,0,16896,1814,135,32.3,1481,66.8,19,336,0,0,128,169,0,10673,0,18032,72895,0,163,30.3,98.9,20.8,30.3,2270,40.4,6289,0,1103,3687,4.67,133,66.9,0,16794,186,31.6,26.2,15862,41.4,38.9,400,0,0,30.3,572,0
2023-03-16 19:26:00,0,12677,58344,179161,0,1863,147,163,32.9,137,1915,66.8,1719,0,7030,79.4,4.67,144,88.1,0,16902,1884,130,32.3,1541,66.8,373,386,0,0,128,21889,0,12677,0,22800,79409,0,164,34.2,101,23.1,32.9,2271,41.5,25719,0,1077,3633,5.06,133,66.6,0,16786,181,30.3,26.2,15879,41.4,645,491,0,0,30.3,24431,0
2023-03-16 19:28:00,0,13180,34823,152550,0,1795,130,164,32.3,132,1859,66.2,424,0,6887,118,6.17,144,86.9,0,16887,1804,146,32.3,1499,65.9,19,358,0,0,144,167,0,13180,0,20544,75713,0,171,30.3,98.6,22.6,31.6,2322,41,6287,0,1077,3626,6.98,134,66.6,0,16773,192,34.2,26.2,15927,41.4,38.5,443,0,0,34.6,590,0
2023-03-16 19:30:00,0.389,11054,34907,173009,0,1865,130,163,30.7,126,1873,66.1,422,0,7022,82,4.77,146,86.2,0,16895,1871,135,32.0,1559,65.8,19,334,0,0,133,168,0,11054,0.389,18419,74058,0,174,30.3,96.3,20.8,30.3,2190,41.4,6283,0,1090,3658,5.19,137,65.5,0,16771,177,31.6,26.0,15884,42.1,38.5,399,0,0,31.6,590,0
2023-03-16 19:32:00,0,11706,35234,178324,0,1930,130,159,30.7,126,1985,66.0,421,0,7124,80.3,4.07,147,87.3,0,16892,1940,128,31.6,1618,66.3,19,342,0,0,127,173,0,11706,0,19083,75072,0,159,35.2,90.0,20.8,30.3,2316,41.7,6284,0,1077,3640,4.43,133,66.6,0,16773,176,30.3,25.5,15870,41.4,38.5,416,0,0,30.3,582,0
2023-03-16 19:34:00,0,10369,34677,148756,0,1790,129,165,32.9,120,1833,66.0,421,0,6857,79.3,4.67,145,87.3,0,16889,1806,124,32.0,1491,66.9,19,330,0,0,128,177,0,10369,0,17718,72598,0,156,30.7,104,23.1,29.0,2272,41.8,6281,0.389,1076,3593,5.06,132,66.6,0,16783,170,29.0,25.5,15883,42.5,38.5,394,0.389,0,30.3,579,0
2023-03-16 19:36:00,0,13659,58490,191153,0,1860,124,163,32.3,121,1914,66.1,1720,0,7062,77.6,4.67,148,87.9,0,16885,1882,124,31.6,1550,67.1,375,386,0,0,116,21973,0,13659,0,23783,80609,0,153,29.0,95.9,22.1,29.0,2263,41,25795,0,1095,3540,5.06,136,66.9,0,16775,178,29.0,25.5,15878,42.1,669,491,0,0,27.7,24519,0
2023-03-16 19:38:00,0,14822,37192,160499,0,1859,124,160,30.7,121,1938,66.4,855,0,7084,119,5.57,149,88.4,0,16907,1883,124,31.6,1559,65.9,375,409,0,0,128,1512,0,14822,0,22927,79087,0,173,29.0,91.9,21.9,29.0,2342,42.5,7561,0,1124,3603,6.36,136,68.5,0,16781,189,33.9,25.5,15885,41.7,669,531,0,0,30.3,2076,0
2023-03-16 19:40:00,0,10505,34935,150028,0,1856,130,160,32.1,126,1874,66.2,422,0,6986,81.7,5.94,147,88.2,0,16899,1883,118,31.6,1544,66.4,19,335,0,0,122,175,0,10505,0,17876,73039,0,156,30.3,92.6,27.4,30.3,2198,41.7,6281,0,1090,3635,6.69,133,67.6,0,16792,194,27.7,25.5,15872,42.8,38.5,402,0,0,29.0,586,0
2023-03-16 19:42:00,0,10582,34955,153441,0,1860,136,151,32.1,132,1903,66.3,424,0,7038,81.5,4.77,147,88.0,0,16879,1866,135,31.6,1576,66.2,19,344,0,0,128,174,0,10582,0,17964,73081,0,157,31.6,95.8,22.5,36.5,2300,41.7,6283,0,1153,3687,5.16,133,68.5,0,16770,179,31.6,25.5,15870,41.8,38.5,419,0,0,30.3,577,0
2023-03-16 19:44:00,0,10844,34665,148790,0,1781,119,150,32.1,116,1831,65.7,422,0,6831,80.6,4.77,146,87.8,0,16904,1806,129,31.6,1507,66.2,19,335,0,0,133,175,0,10844,0,18223,73089,0,152,27.7,93.1,26.8,32.6,2268,40.6,6285,0,1063,3663,5.58,134,69.5,0,16783,183,30.3,25.5,15868,42.5,38.5,401,0,0,31.6,583,0
2023-03-16 19:46:00,0,12673,58196,178924,0,1858,119,161,32.1,121,1918,66.1,1720,0,6999,82.2,4.64,146,88.0,0,16885,1925,112,31.6,1555,65.9,375,408,0.389,0,117,21710,0,12673,0,22820,79426,0,155,27.7,94.0,26.8,29.0,2245,41,25538,0,1085,3710,5.45,140,67.7,0,16786,188,26.3,25.5,15860,42.8,669,536,0,0,27.7,24253,0
2023-03-16 19:48:00,0,11374,53421,174141,0,1863,130,162,32.3,132,1922,66.9,1523,0,7027,120,5.48,147,87.6,0,16881,1877,124,31.6,1531,66.0,375,407,0.389,0,122,17164,0,11374,0,21035,77367,0.389,153,30.3,93.7,23.3,31.6,2320,42.1,21499,0,1100,3754,5.40,138,66.9,0,16776,171,29.0,25.5,15863,42.1,669,528,0,0,33.9,19257,0
2023-03-16 19:50:00,0,10501,34650,171664,0,1795,141,160,31.5,132,1813,66.2,418,0,6839,82.8,4.77,148,87.9,0,16882,1813,129,31.6,1509,66.3,19,336,0,0,133,175,0,10501,0,17865,73039,0.389,158,32.9,92.7,21.6,31.6,2192,41.7,6281,0,1064,3695,5.16,132,66.9,0,16771,184,30.3,25.5,15866,41,38.5,401,0,0,31.6,588,0
2023-03-16 19:52:00,0,10196,34914,178782,0,1857,124,163,32.1,115,1896,66.5,422,0,7090,82.1,4.69,146,88.1,0,16879,1889,135,31.6,1549,66.1,19.0,346,0,0,133,172,0,10196,0,17558,73321,0,159,29.0,100,23.4,27.6,2289,41.0,6283,0,1101,3736,4.73,132,66.9,0.389,16767,201,31.6,25.5,15872,41.4,38.5,420,0,0,31.6,578,0
2023-03-16 19:54:00,0,11643,34676,149144,0,1801,124,161,32.9,121,1832,67.1,421,0,6968,82.1,4.30,147,88.2,0,16884,1815,117,31.6,1527,66.1,19,336,0,0,116,174,0,11643,0,19016,74161,0,189,29.0,98.9,23.8,29.0,2259,42.1,6285,0,1125,3723,4.73,135,66.6,0,16772,202,27.7,25.5,15893,41.4,38.5,396,0,0,27.7,580,0
2023-03-16 19:56:00,0,12539,58236,178955,0,1848,136,159,31.5,126,1903,66.9,1723,0,7041,81.9,5.33,148,88.3,0,16893,1868,124,31.6,1587,66.5,375,393,0,0,117,21836,0,12539,0,22707,79369,0,156,31.6,90.2,21.2,30.3,2249,42.1,25660,0,1103,3740,11.3,134,67.3,0,16777,181,29.0,25.5,15878,41,669,508,0,0.389,27.7,24324,0
2023-03-16 19:58:00,0,11751,58494,180891,0,1937,119,160,33.5,116,1970,67.0,1726,0,7165,120,3.27,148,87.5,0,16896,1957,124,31.6,1609,66.3,375,414,0,0,128,21834,0,11751,0,21901,78731,0,159,27.7,91.7,23.8,27.7,2338,41.7,25660,0,1084,3708,3.27,132,66.9,0,16780,185,29.0,25.5,15876,41,669,538,0,0,30.3,24321,0
2023-03-16 20:00:00,0,9568,34627,148376,0,1799,124,166,32.1,127,1821,66.1,421,0,6876,78.2,4.67,149,87.4,0,16898,1810,124,31.6,1508,66.7,19,332,0,0,117,175,0,9568,0,16943,71668,0,159,29.0,99.9,22.7,30.3,2215,41.4,6284,0,1079,3565,10.2,131,66.6,0,16778,188,29.0,25.5,15871,41,38.5,401,0,0,27.7,583,0
2023-03-16 20:02:00,0,11548,34954,153540,0,1859,136,157,32.1,132,1907,66.0,419,0,7017,78.1,5.80,149,88.0,0,16880,1877,129,31.6,1576,66.3,19,331,0,0,128,171,0,11548,0,18927,74221,0,160,31.6,88.4,22.9,31.6,2293,40.6,6284,0,1104,3586,6.66,133,66.9,0,16770,193,30.7,25.5,15876,40.6,38.5,401,0,0,30.3,579,0
2023-03-16 20:04:00,0,12282,34699,148809,0,1796,130,160,32.3,126,1817,66.0,421,0,6869,79.4,4.99,147,88.1,0.389,16902,1803,129,31.6,1503,66.1,19,331,0,0,133,165,0,12282,0,19661,74561,0,160,30.3,96.9,22.3,30.3,2263,40.3,6282,0,1106,3633,5.39,133,67.0,0,16779,173,30.3,25.5,15869,41,38.5,399,0,0,31.6,592,0
2023-03-16 20:06:00,0,11676,46135,177222,0,1873,130,160,31.9,126,1892,65.8,875,0.389,7038,80.2,4.30,148,88.3,0.389,16917,1888,135,31.6,1578,66.0,19,337,0,0,128,10871,0,11676,0,20145,75916,0,165,30.3,92.0,21.0,30.3,2234,41,15788,0,1094,3640,4.73,132,68.1,0,16798,182,31.6,25.5,15869,41,38.5,413,0,0,30.3,12319,0
2023-03-16 20:08:00,0,12943,58597,195041,0,1917,136,163,33.3,126,1978,65.9,1720,0.389,7184,117,4.73,149,87.4,0,16896,1942,123,31.6,1620,66.0,375,407,0,0,127,21835,0,12943,0,23096,80276,0,147,31.6,95.7,23.1,30.3,2320,40.7,25668,0,1087,3626,5.55,135,66.6,0,16788,176,29.0,25.5,15867,40.6,669,530,0,0,30.3,24387,0
2023-03-16 20:10:00,0,11504,34680,171945,0,1789,135,170,32.9,126,1821,65.6,423,0,6892,78.6,3.93,147,87.5,0,16900,1816,129,31.6,1477,66.7,19.4,335,0,0,128,177,0.389,11504,0,18869,74237,0,148,31.6,105,22.8,30.3,2196,40.7,6283,0,1101,3564,4.32,133,66.9,0,16783,183,30.3,25.5,15853,41.7,38.5,406,0,0,30.3,589,0
2023-03-16 20:12:00,0,12077,34987,153687,0,1881,130,160,54.9,116,1906,66.1,420,0,7016,78.5,3.70,147,87.8,0,16897,1888,129,31.6,1556,67.6,19.4,341,0,0,128,178,0.389,12077,0,19455,74622,0,166,30.3,91.6,62.3,27.7,2304,41.5,6283,0,1069,3586,4.33,131,69.1,0,16784,181,30.3,25.5,15868,42.2,38.5,411,0,0,30.3,591,0.389
2023-03-16 20:14:00,0,11719,34662,148855,0,1787,124,159,34.5,121,1819,66.6,421,0,6862,79.9,5.33,146,87.2,0,16888,1806,124,31.6,1532,67.0,19,332,0,0,117,177,0,11719,0,19101,73977,0,152,29.0,95.1,22.9,29.0,2265,41.8,6283,0,1037,3640,6.15,131,66.9,0,16765,170,29.0,25.5,15861,40.7,38.5,396,0,0,27.7,580,0.389
2023-03-16 20:16:00,0,12328,34969,153044,0,1854,124,167,30.7,126,1902,65.8,423,0,7036,79.6,3.93,147,85.4,0,16893,1881,118,31.8,1556,66.8,19,339,0,0,122,176,0,12328,0,19690,74916,0,168,29.0,106,20.1,30.3,2250,41.7,6280,0,1098,3646,4.32,132,65.1,0,16776,201,27.7,25.7,15891,40.7,38.5,408,0,0,29.0,579,0
2023-03-16 20:18:00,0,13394,58808,181321,0,1959,130,162,60.8,126,1974,66.0,1719,0,7179,121,3.27,148,86.2,0,16877,1988,129,32.3,1650,66.2,375,403,0,0,122,21839,0,13394,0,23561,80854,0,197,30.3,93.6,67.7,30.7,2320,41.4,25670,0,1123,3678,3.27,130,66.6,0,16779,226,30.3,26.2,16106,41,669,520,0,0,29.0,24394,0
2023-03-16 20:20:00,0,11518,34902,148686,0,1807,113,158,35.9,110,1817,66.0,419,0,6871,80.8,4.30,147,88,0,16888,1830,124,32.3,1526,66.3,19,338,0,0,128,158,0,11518,0,18897,73891,0,187,32.1,90.7,24.7,26.3,2182,41.1,6285,0,1132,3635,4.67,132,67.3,0,16787,207,29.0,26.2,16092,41.4,38.5,408,0,0,30.3,587,0
2023-03-16 20:22:00,0,11879,34995,155478,0,1856,113,159,30.7,116,1904,66.3,422,0,7075,79.1,5.10,147,87.5,0,16881,1885,112,31.8,1569,66.5,19,340,0,0.389,111,177,0,11879,0,19243,74569,0,161,32.1,95.0,20.8,27.7,2286,41.5,6283,0,1075,3610,5.90,134,67.3,0,16781,195,26.3,25.7,15890,41.4,38.9,412,0,0,26.3,586,0
2023-03-16 20:24:00,0,11015,34678,149141,0.389,1786,119,162,32.1,116,1830,66.6,424,0,6949,79.4,5.11,144,88.1,0,16893,1812,118,31.6,1503,67.1,19,331,0,0,111,177,0,11015,0,18395,73346,0,151,27.7,99.0,23.3,27.7,2257,41.8,6281,0,1067,3655,5.92,132,67.3,0,16773,187,27.7,25.5,15874,42.1,38.5,399,0,0,26.3,578,0
2023-03-16 20:26:00,0,13060,34763,175238,0,1793,124,166,34.3,121,1857,65.3,421,0,6900,78.2,4.17,145,88.2,0,16882,1804,124,31.6,1475,66.4,19,337,0,0,117,168,0,13060,0,20409,75960,0,167,29.0,99.3,31.5,29.0,2251,40.6,6281,0,1123,3592,4.54,133,67.3,0,16774,179,34.5,25.5,15880,41.4,38.5,409,0,0,27.7,578,0
2023-03-16 20:28:00,0.389,12782,58433,203086,0,1867,124,163,32.9,121,1917,65.0,1720,0,7029,118,6.60,144,88.4,0,16887,1885,124,32.0,1580,66.6,375,408,0,0,117,21920,0,12782,0.389,22949,80308,0,184,29.0,95.4,29.8,29.0,2319,40.3,25748,0,1108,3583,7.79,133,66.6,0,16782,198,34.5,25.5,15888,41.4,669,529,0.389,0,27.7,24462,0
2023-03-16 20:30:00,0.389,9236,40557,155295,0,1792,124,161,30.7,116,1823,65.5,1013,0,6887,80.4,4.17,148,87.9,0,16905,1816,128,32.0,1536,66.1,375,376,0,0,122,5207,0,9236,0.389,17730,73277,0,192,29.4,95.1,20.4,27.7,2203,40.3,10889,0,1144,3565,4.56,139,66.2,0,16789,210,30.3,25.5,15906,41.7,669,475,0.389,0,29.0,6132,0
2023-03-16 20:32:00,0,11827,34950,153565,0,1864,124,164,33.5,120,1904,66.1,421,0,7094,81.6,3.27,148,87.7,0,16888,1886,113,32.0,1554,67.5,19,333,0,0,117,177,0,11827,0,19188,74701,0,186,29.4,104,28.5,34.0,2290,41,6285,0,1167,3680,3.27,140,67.3,0,16781,225,26.3,26.0,15899,42.9,38.5,403,0,0,28.0,591,0
2023-03-16 20:34:00,0,12069,34962,150121,0,1870,136,160,34.3,126,1888,66.1,422,0,7058,80.5,4.30,148,87.6,0,16894,1893,123,32.3,1535,66.5,19,332,0,0,122,172,0,12069,0,19416,74724,0,200,31.6,92.9,30.5,30.3,2265,41.4,6283,0.389,1170,3663,4.73,133,66.2,0,16788,224,29.0,26.2,15894,41.4,38.5,408,0,0,29.4,583,0
2023-03-16 20:36:00,0,13118,35006,155299,0,1869,124,160,30.7,121,1896,66.0,418,0,7004,79.3,6.97,150,87.7,0,16899,1888,129,32.0,1567,66.1,19,337,0,0,128,171,0,13118,0,20481,76047,0,198,29.0,92.3,21.5,29.0,2245,41.4,6286,0.389,1116,3646,8.23,134,66.6,0,16791,225,30.3,26.0,15907,41,38.5,411,0,0,36.0,575,0
2023-03-16 20:38:00,0,12230,58288,183622,0,1864,124,161,30.7,121,1920,66.3,1725,0,7114,118,4.63,147,87.5,0,16898,1883,124,31.6,1569,66.1,375,402,0,0,128,21891,0,12230,0,22379,79469,0,194,29.0,93.8,20.8,29.0,2321,42.1,25717,0,1160,3637,5.08,135,66.6,0,16790,215,29.0,25.5,15912,41,669,517,0,0,30.3,24366,0
2023-03-16 20:40:00,0,10184,56873,173052,0,1795,118,161,32.1,116,1819,66.3,1682,0,6885,81.3,3.97,148,87.7,0,16900,1821,124,31.6,1495,65.8,375,372,0,0,117,20892,0,10184,0,20213,76397,0,186,27.7,99.6,23.1,27.7,2202,41.4,24821,0,1152,3658,3.97,133,67.3,0,16790,222,29.0,25.5,15906,41.4,669,468,0,0,27.7,23265,0
2023-03-16 20:42:00,0,11470,34947,153367,0,1868,113,164,32.1,110,1897,65.8,422,0,7094,79.9,5.57,146,87.7,0,16887,1886,118,31.8,1538,66.8,19,332,0,0,117,172,0,11470,0,18806,74222,0,197,26.3,104,22.9,26.3,2280,40.3,6284,0,1155,3663,11.6,133,68.4,0,16771,215,27.7,25.7,15913,41.7,38.5,406,0,0,27.7,579,0
2023-03-16 20:44:00,0,11340,35186,151774,0,1954,130,163,32.9,121,1940,65.8,421,0,7221,77.9,6.60,147,87.1,0,16882,1973,118,32.0,1598,65.7,19,337,0,0,111,168,0,11340,0,18678,74449,0.389,206,30.3,95.8,22.7,29.0,2264,40.4,6285,0,1163,3569,13.0,134,66.6,0,16774,231,27.7,26.0,15900,41,38.5,413,0,0,26.3,576,0
2023-03-16 20:46:00,0,11535,34732,152094,0,1796,124,161,30.7,121,1853,65.5,421,0,6915,79.6,3.50,145,87.5,0,16896,1867,124,31.8,1520,66.7,19,356,0,0,122,173,0,11535,0,18924,74314,0,191,29.0,93.8,21.2,29.0,2271,39.9,6285,0,1133,3646,3.50,133,67.3,0,16780,233,29.0,25.7,15897,41.4,38.5,446,0,0,29.0,584,0
2023-03-16 20:48:00,0,13286,58435,203036,0,1861,124,164,34.3,127,1917,65.1,1722,0,7073,121,4.30,146,87.5,0,16906,1890,124,31.6,1558,66.2,375,401,0,0,122,21945,0,13286,0,23432,81029,0,189,29.0,104,24.9,30.3,2338,39.9,25766,0,1155,3647,9.82,134,69.1,0,16791,229,29.0,25.5,15914,41.4,669,520,0,0,29.0,24471,0
2023-03-16 20:50:00,0,12046,58084,197716,0,1811,124,162,34.3,127,1809,66.6,1720,0,6904,81.6,5.34,149,86.9,0,16894,1827,129,31.6,1526,66.6,375,387,0,0,128,21943,0,12046,0,22204,79305,0,206,29.0,99.9,24.2,30.3,2189,42.1,25764,0,1143,3658,11.9,134,68.0,0,16784,226,30.3,25.5,15904,41.5,669,489,0,0,30.3,24473,0
2023-03-16 20:52:00,0,12931,35008,155643,0,1875,130,161,30.7,126,1904,68.3,420,0,7094,79.7,4.41,148,85.3,0,16891,1878,129,32.0,1544,67.1,19,337,0.389,0,122,176,0,12931,0,20286,75961,0,212,30.3,93.4,20.1,30.3,2293,43.7,6281,0,1134,3656,4.45,131,68.0,0.389,16784,217,30.3,26.0,15900,41.8,38.5,409,0,0,29.0,593,0
2023-03-16 20:54:00,0,10499,35179,161641,0,1923,129,161,30.7,131,1942,66.7,424,0,7191,80.3,7.23,148,86,0,16891,1942,129,32.3,1595,66.6,19,335,0.389,0,133,163,0,10499,0,17847,73378,0,187,30.3,93.8,20.4,31.6,2268,41.7,6282,0,1119,3663,7.31,134,66.9,0.389,16785,212,30.3,26.2,15896,41,38.5,401,0,0.389,31.6,588,0
2023-03-16 20:56:00,0,12284,34712,161858,0,1784,125,164,31.5,121,1846,66.6,426,0,6889,80.7,4.32,148,87.9,0,16876,1811,128,32.0,1498,66.2,19,334,0,0,132,155,0,12284,0,19641,74949,0,188,29.0,98.4,22.0,29.0,2243,41,6281,0,1126,3680,4.36,134,67.3,0,16774,227,30.3,26.0,15887,40.6,38.5,403,0,0.389,31.6,576,0
2023-03-16 20:58:00,0,12663,43188,162561,0,1860,124,162,32.9,126,1906,67.4,754,0,7075,120,4.07,146,87.9,0,16881,1879,118,31.6,1566,66.4,19,363,0,0,122,8021,0,12663,0,20825,76813,0,196,29.0,100.0,23.5,30.3,2318,42.1,13262,0,1111,3725,4.46,132,66.9,0,16773,221,27.7,25.5,15881,40.6,38.5,448,0,0,29.0,9168,0
2023-03-16 21:00:00,0,9979,57962,174323,0,1801,124,162,31.5,121,1823,66.2,1727,0,6891,83.0,3.27,148,88.0,0,16885,1815,129,31.6,1523,66.3,375,379,0,0,122,21969,0,9979,0,20131,76545,0,203,29.0,98.6,21.2,29.0,2191,41,25792,0,1111,3765,3.27,131,67.3,0,16779,214,30.3,25.5,15895,41,669,482,0,0,29.0,24407,0
2023-03-16 21:02:00,0,10981,34933,153568,0,1868,124,160,31.5,121,1904,66.3,422,0,7062,80.0,4.54,148,87.8,0,16877,1896,118,32.0,1593,66.5,19,336,0,0,122,179,0,10981,0,18360,73839,0,194,29.0,92.0,21.7,29.0,2295,42.1,6282,0,1140,3663,4.98,132,66.9,0,16773,229,27.7,26.0,15897,41.4,38.5,405,0,0,29.0,587,0
2023-03-16 21:04:00,0,14297,35259,175006,0,1933,141,164,31.1,126,1936,65.9,422,0.389,7194,79.6,5.43,148,88.3,0,16876,1970,129,32.3,1645,66.4,19,331,0,0,122,177,0,14297,0,21668,77945,0,199,32.9,97.8,21.2,30.3,2267,41.7,6283,0,1176,3639,6.22,136,67.3,0,16766,234,30.3,26.2,15898,41.7,38.5,399,0,0,29.0,588,0
2023-03-16 21:06:00,0,14504,34791,153865,0,1802,124,160,31.5,121,1862,66.2,422,0,6905,79.6,5.43,144,87.7,0,16886,1813,135,32.0,1506,66.4,19,335,0,0,128,171,0,14504,0,21861,77381,0,203,29.0,92.2,20.9,29.0,2264,42.1,6283,0,1130,3610,6.22,135,66.2,0,16771,216,31.6,26.0,15907,42.1,38.5,410,0,0,30.3,580,0
2023-03-16 21:08:00,0,13514,35054,157870,0,1874,119,161,32.9,121,1944,66.6,421,0,7066,120,3.97,145,87.7,0,16912,1883,124,31.6,1539,66.4,19,370,0,0,122,180,0.389,13514,0,20887,76806,0,207,27.7,99.2,23.4,29.0,2345,41.4,6279,0,1090,3634,3.97,133,66.2,0,16780,219,29.4,25.5,15890,41.7,38.5,464,0,0,29.0,588,0
2023-03-16 21:10:00,0,10137,57979,174230,0,1798,130,164,31.5,126,1821,66.3,1722,0,6870,80.7,5.37,148,87.5,0.389,16914,1827,123,31.6,1520,66.9,375,376,0,0,128,21853,0,10137,0,20293,76692,0,193,35.3,108,22.1,30.3,2193,41,25700,0,1139,3589,5.75,132,67.3,0,16787,228,29.0,25.5,15908,42.6,669,471,0,0,30.3,24411,0
2023-03-16 21:12:00,0,11327,34974,153609,0,1872,124,162,32.9,126,1896,66.1,422,0,7026,78.9,7.33,149,87.7,0,16918,1888,129,32.0,1575,65.5,19.4,332,0,0,128,171,0,11327,0,18719,74218,0,201,29.0,94.2,23.2,30.3,2276,41,6285,0,1128,3586,8.51,133,66.2,0,16795,226,30.3,26.0,15904,41.4,38.5,400,0,0,30.3,583,0
2023-03-16 21:14:00,0,11976,35199,151638,0,1946,136,161,32.1,126,1938,66.5,419,0,7195,78.1,3.27,147,87.6,0,16910,1958,123,32.3,1633,66.0,19,332,0,0,121,175,0,11976,0,19361,75187,0,205,31.6,95.0,27.7,30.3,2256,41.4,6284,0,1161,3586,3.27,133,67.7,0,16786,226,29.0,26.2,15908,40.4,38.5,402,0,0,29.0,584,0
2023-03-16 21:16:00,0,12670,34730,152040,0,1786,129,161,32.9,116,1857,66.9,418,0,6902,78.3,3.27,148,87.4,0,16877,1812,135,32.3,1500,66.3,19,333,0,0,128,172,0,12670,0,20025,75403,0,189,30.3,93.6,28.3,28.0,2253,41.8,6282,0,1109,3633,3.27,133,68.8,0,16778,220,36.6,26.2,15897,40.7,38.5,402,0,0,30.3,578,0
2023-03-16 21:18:00,0,13066,35046,153698,0,1850,119,160,32.9,121,1918,66.0,419,0,7032,117,6.50,145,87.7,0,16878,1867,118,32.3,1542,66.0,19,363,0,0.389,122,174,0,13066,0,20434,75966,0,187,27.7,92.2,22.4,29.4,2323,42.5,6287,0,1110,3602,7.68,133,67.7,0,16777,210,27.7,26.2,15874,40.6,38.5,447,0,0,29.0,582,0.389
2023-03-16 21:20:00,0,12299,58191,175340,0,1846,124,162,30.7,126,1882,65.8,1724,0,7003,80.8,3.27,148,87.4,0,16877,1872,124,32.3,1526,66.3,375,378,0,0.389,117,21788,0,12299,0,22401,79000,0,185,29.0,98.8,19.7,35.9,2192,41.7,25619,0,1119,3612,3.27,141,68.0,0,16774,220,29.0,26.2,15909,41,669,472,0,0,27.7,24336,0.389
2023-03-16 21:22:00,0,11990,44180,166386,0,1890,124,163,31.5,121,1918,66.2,1145,0,7106,80.1,3.03,145,88.2,0,16881,1888,124,32.3,1546,66.9,375,387,0,0,122,8337,0,11990,0,20745,77033,0,210,29.0,101,27.1,29.0,2310,42.1,13671,0,1123,3640,3.03,140,66.9,0,16779,211,29.0,26.2,15894,41.7,669,493,0,0,29.0,9569,0
