"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)"
2023-03-12 11:14:00,0,70.5,13001,44200,0,0,66.1,132,0.389,8071,472,1160,1883,17989,38.5,1964,0,32.3,1735,343,448,65.4,40419,105,455,0,70.5,0,18522,46119,0,0,40.6,22.8,0,1134,264,657,1878,9160,19.4,180,0,26.2,17389,99.1,251,40.3,18281,232,254,0.389
2023-03-12 11:16:00,0,69.8,13489,45116,0,0,65.7,132,0.389,7504,458,1160,1079,21803,38.5,1734,0,32.3,1552,337,435,66.4,40479,105,441,0,69.8,0,17807,43924,0,0,40.6,22.8,0,1124,255,657,1082,10514,19,188,0,26.2,17388,98.2,242,41,22007,232,247,0
2023-03-12 11:18:00,0.389,70.1,13114,42697,0,0,66.4,126,0,7922,469,1158,1870,17598,38.5,1957,0,32.3,1741,350,449,66.5,40437,105,452,0,70.1,0.389,18550,45998,0,0,41,21.9,0,1122,262,656,1872,9283,19,233,0,26.2,17417,101,251,41.4,17871,232,252,0
2023-03-12 11:20:00,0.389,70.5,12649,44272,0,0,65.8,121,0,7747,469,1158,1342,17923,753,1836,0,32.3,1632,344,448,66.2,40414,195,454,0,70.5,0.389,18682,45637,0,0,40.3,20.9,0,1130,262,655,1342,8911,474,233,0,26.2,17431,99.1,251,41,18218,265,254,0
2023-03-12 11:22:00,0,71.9,13748,43657,0,0,65.8,121,0,7790,469,1158,1613,19083,38.5,1856,0,32.3,1630,327,449,65.8,40384,108,455,0,71.9,0,18291,45106,0,0,40.3,20.9,0,1130,262,655,1619,10200,19.0,195,0,26.2,17404,94.8,251,40.3,19254,237,255,0
2023-03-12 11:24:00,0,69.7,13233,44309,0,0,65.7,126,0,7994,469,1152,1874,19133,38.5,1937,0,32.3,1734,327,447,66.5,40424,104,454,0,69.7,0,18519,45848,0,0,40.3,21.9,0,1110,262,650,1877,9407,19,191,0,26.2,17386,95.2,249,43.2,19429,233,253,0
2023-03-12 11:26:00,0,68.6,13671,45016,0,0.389,65.3,137,0,7618,467,1160,1076,18288,38.5,1726,0,32.3,1566,339,450,66.4,40451,104,453,0,68.6,0,17795,44089,0,0,39.9,23.8,0,1108,260,657,1077,10653,19,201,0,26.2,17396,97.8,252,42.5,18492,233,258,0
2023-03-12 11:28:00,0,68.3,14965,44636,0,0,65.3,132,0,7980,469,1158,1873,18117,38.5,1901,0,31.9,1726,344,449,66.4,40466,105,452,0.389,68.3,0,18566,45927,0,0,40.3,22.8,0,1108,261,656,1873,11155,19,210,0,25.7,17412,98.8,250,41,18339,232,256,0
2023-03-12 11:30:00,0,69,14333,46260,0,0,66.1,138,0,7745,468,1158,1349,17430,753,1791,0,31.6,1647,350,449,66.1,40458,193,455,0,69,0,18709,45585,0,0,41,23.8,0,1124,261,661,1356,10614,473,202,0,25.5,17415,100,252,41,17727,265,255,0
2023-03-12 11:32:00,0,69,15476,45414,0,0,65.7,126,0,7799,465,1159,1608,18821,38.9,1859,0,31.6,1701,349,447,65.7,40452,108,455,0,69,0,18291,45105,0,0,41.0,21.9,0,1147,259,658,1616,11919,19,201,0,25.5,17421,100,249,40.6,19109,236,256,0
2023-03-12 11:34:00,0,70.5,15033,46494,0,0,65.3,132,0,8025,466,1159,1873,19131,38.5,1939,0,31.6,1773,349,448,65.7,40450,105,455,0,70.5,0,18526,45934,0,0,40.3,22.8,0,1099,260,656,1871,11224,19,207,0,25.5,17419,105,251,40.6,19448,232,255,0
2023-03-12 11:36:00,0,70.9,13466,44524,0,0,65.8,116,0,7565,470,1146,1076,18268,38.5,1707,0,31.7,1555,326,453,65.8,40503,99.0,456,0,70.9,0,17809,43943,0,0.389,41.0,20.0,0,1094,262,649,1075,10451,19.0,209,0,25.5,17441,94.6,255,41.0,18484,225,262,0
2023-03-12 11:38:00,0,69.7,13262,42939,0,0,65.7,120,0,7895,457,1157,1882,18684,38.5,1927,0,32.1,1751,344,437,66.1,40453,9727,442,0,69.7,0,18546,55801,0,0.389,40.3,20.9,0,1149,255,655,1883,9436,19,218,0,26.0,17438,98.8,244,41.4,18961,293,247,0
2023-03-12 11:40:00,0,69.7,12762,44460,0,0,66.4,137,0,7718,461,1160,1346,18665,755,1807,0,32.3,1637,349,435,66.5,40461,196,441,0,69.7,0,18699,45473,0,0,41,23.8,0,1202,258,658,1343,9029,473,224,0.389,26.2,17430,100,243,41.4,18975,265,246,0
2023-03-12 11:42:00,0,69.7,12790,42447,0,0,65.7,126,0,7780,473,1159,1608,26914,38.5,1861,0,32.3,1721,350,448,66.1,40511,108,455,0,69.7,0,18285,45279,0,0,40.6,21.9,0,1138,264,656,1607,9275,19.0,227,0.389,26.2,17450,100,252,41.0,27202,236,254,0
2023-03-12 11:44:00,0,71.6,13095,44746,0,0,65.7,132,0,8047,470,1160,1878,18489,38.5,1992,0,32.3,1707,355,449,66.1,40459,105,457,0,71.6,0,18536,46183,0,0,40.3,27.7,0,1155,262,655,1880,9260,19,237,0,26.2,17444,101,252,40.6,18738,232,261,0
2023-03-12 11:46:00,0,70.1,12980,44459,0,0,66.4,137,0,7607,468,1159,1082,19050,38.5,1797,0,32.3,1529,338,449,66.4,40441,105,453,0,70.1,0,17800,44374,0,0,41,23.8,0,1175,261,655,1082,9956,19,248,0,26.2,17449,97.8,256,41,19209,232,258,0
2023-03-12 11:48:00,0,69.4,12675,42346,0,0,65.7,121,0,7783,467,1159,1608,18452,38.5,1862,0,32.3,1700,338,447,66.1,40440,119,454,0,69.4,0,18276,45455,0,0,40.3,20.9,0,1180,266,656,1613,9112,19,221,0,26.2,17440,97.8,254,41,18748,247,254,0
2023-03-12 11:50:00,0,69,13160,45517,0,0,66.0,121,0,7866,469,1161,1613,18428,752,1876,0,32.3,1722,356,448,66.4,40443,199,455,0,69,0,18955,46177,0,0,41,20.9,0,1159,262,657,1608,9170,474,222,0,26.2,17444,102,251,41.4,18760,267,256,0
2023-03-12 11:52:00,0,69.7,12650,42962,0,0,66.3,126,0,7642,468,1159,1350,26707,38.5,1790,0,32.7,1644,350,450,66.0,40496,107,455,0,69.7,0,18033,53161,0,0,41,21.9,0.389,1128,261,655,1344,9418,19,216,0,26.2,17438,100,253,41.4,26976,236,255,0
2023-03-12 11:54:00,0,69,13108,44012,0,0,65.7,126,0,8014,466,1159,1881,18384,38.5,1950,0,32.3,1753,332,449,65.7,40440,105,453,0,69,0,18515,46842,0,0,40.3,21.9,0,1179,260,656,1877,9274,19,215,0,26.2,17429,96.5,251,40.6,18686,232,253,0
2023-03-12 11:56:00,0,68.6,13918,44938,0,0,65.3,126,0,7701,467,1158,1355,18988,38.5,1797,0,32.3,1640,344,448,66.1,40441,106,454,0,68.6,0,18053,44685,0,0,39.9,21.9,0,1146,261,656,1350,10627,19,194,0,26.2,17424,99.1,250,41,19203,233,254,0
2023-03-12 11:58:00,0,69.4,13491,43588,0,0,65.7,121,0,7828,469,1160,1611,18165,38.5,1844,0,32.3,1714,343,448,65.7,40473,105,455,0,69.4,0,18289,45247,0,0,40.6,20.9,0,1100,262,657,1611,9958,19,215,0,26.2,17427,98.8,251,41,18439,233,256,0
2023-03-12 12:00:00,0,69.8,14099,46208,0,0,65.4,121,0,8026,468,1160,1880,18123,755,1905,0,32.4,1763,356,450,65.8,40491,193,456,0,69.8,0,19251,47003,0,0,39.9,20.9,0,1129,261,657,1883,9844,473,203,0,26.2,17441,102,253,40.7,18425,259,256,0
2023-03-12 12:02:00,0,70.1,12497,42718,0,0,66.1,121,0,7504,469,1160,1087,20629,38.5,1715,0,32.3,1556,345,447,65.3,40483,107,454,0,70.1,0,17753,43700,0,0,40.6,20.9,0,1118,262,656,1082,9498,19,184,0,26.2,17409,99.1,249,39.9,20898,236,254,0
2023-03-12 12:04:00,0,70.1,12693,43487,0,0,65.7,115,0,7979,453,1160,1882,17649,38.5,1939,0,32.3,1766,349,435,65.7,40451,104,441,0,70.1,0,18510,45802,0,0,40.3,20.3,0,1128,253,657,1877,8857,19,198,0,26.2,17422,100,242,41,17989,233,246,0
2023-03-12 12:06:00,0,70.1,14611,45568,0,0,66.1,126,0,7684,467,1160,1339,18186,38.5,1795,0,32.3,1589,349,451,65.7,40399,105,457,0,70.1,0,18072,44675,0,0,40.3,22.2,0,1101,261,658,1338,11324,19,188,0,26.2,17366,100,253,40.6,18368,232,258,0
2023-03-12 12:08:00,0,68.6,12920,42418,0,0,66.1,121,0,7753,468,1159,1606,18999,38.5,1845,0,31.9,1591,332,451,65.8,40426,106,456,0,68.6,0,18268,45144,0,0,41,20.9,0,1134,261,656,1606,9364,19,179,0,25.7,17400,96.5,253,40.4,19209,232,256,0
2023-03-12 12:10:00,0,69.0,13232,44956,0,0,66.1,120,0,7955,467,1158,1881,19058,754,1905,0,31.6,1727,337,447,65.7,40428,194,452,0,69.0,0,19213,46901,0,0,41.4,20.9,0,1139,261,656,1883,8960,473,193,0,25.5,17413,97.5,249,41.0,19362,265,252,0
2023-03-12 12:12:00,0,69,12398,41893,0,0,66.1,126,0,7473,466,1160,1085,18567,38.5,1710,0,31.9,1568,338,448,65.4,40417,108,455,0,69,0,17749,43716,0,0,41,21.9,0,1103,260,657,1088,9360,19,188,0,25.7,17425,97.5,250,40.6,18818,236,255,0
2023-03-12 12:14:00,0,69.0,12639,43825,0,0,66.1,126,0.389,8005,468,1158,1878,18342,38.5,1923,0,32.6,1760,332,449,65.8,40447,9719,455,0,69.0,0,18513,55913,0,0,41.0,21.9,0,1135,261,656,1873,8813,19.0,225,0,26.4,17414,96.5,252,41.0,18665,286,255,0.389
2023-03-12 12:16:00,0,69.4,13203,44722,0,0,65.7,121,0,7736,467,1160,1345,17907,38.5,1811,0.389,32.6,1667,348,451,65.7,40454,9718,452,0,69.4,0,18056,54780,0,0,40.3,20.9,0,1152,261,655,1345,9890,19,200,0,26.4,17417,100,253,40.6,18158,286,252,0
2023-03-12 12:18:00,0,69.7,12647,42422,0,0,66.1,126,0,7772,466,1160,1613,18920,38.5,1865,0,32.3,1645,355,448,66.1,40486,105,454,0,69.7,0,18286,45539,0,0,40.6,21.9,0,1089,260,663,1614,9101,19.4,200,0,26.2,17421,101,250,41.4,19128,232,253,0
2023-03-12 12:20:00,0,70.5,13445,45136,0,0.389,65.0,132,0,7957,467,1160,1875,18705,755,1917,0,32.3,1747,338,447,66.1,40462,199,455,0,70.5,0,19214,47022,0,0,39.5,22.8,0,1120,261,664,1874,9192,474,200,0,26.2,17431,97.8,249,41,19013,267,255,0
2023-03-12 12:22:00,0,69,12767,42943,0,0,66.1,132,0,7508,467,1159,1075,18187,755,1717,0,32.3,1577,344,448,66.8,40701,108,455,0,69,0,18676,44807,0,0,40.6,22.8,0,1132,260,656,1080,9320,474,184,0,26.2,17411,104,250,41.4,18470,235,260,0
2023-03-12 12:24:00,0.389,68.6,13184,44190,0,0,66.4,120,0,7940,470,1158,1874,18024,38.5,1926,0,32.3,1751,349,451,66.4,40454,105,453,0,68.6,0.389,18516,45811,0,0,41.4,20.9,0,1127,262,656,1876,9339,19,198,0,26.2,17410,106,253,41,18358,232,252,0
2023-03-12 12:26:00,0.389,69.7,15106,46148,0,0,66.4,126,0,7684,456,1160,1345,17611,38.5,1809,0,32.3,1665,344,435,66.5,40442,105,441,0,69.7,0.389,18082,44605,0,0,41.4,21.9,0,1084,255,658,1346,11808,19,219,0,26.2,17418,98.8,242,41.9,17826,232,246,0
2023-03-12 12:28:00,0,70.5,13356,43805,0,0,66.4,120,0,7751,457,1159,1612,18831,38.5,1837,0,32.3,1696,350,435,65.7,40438,105,444,0.389,70.5,0,18299,53668,0,0,41,20.9,0,1110,255,656,1611,9798,19,181,0,26.2,17411,100,242,41.8,19099,232,250,0
2023-03-12 12:30:00,0,70.5,13796,45555,0,0,66.1,121,0,7992,468,1159,1877,19168,753,1905,0,32.3,1710,349,451,66.6,40466,194,453,0.389,70.5,0,19238,46855,0,0,41,20.9,0,1117,261,656,1878,9561,475,187,0,26.2,17404,100,253,41.5,19426,266,252,0
2023-03-12 12:32:00,0,70.1,12469,42363,0,0,66.1,132,0,7474,466,1160,1077,18441,753,1701,0,32.3,1576,337,449,65.3,40466,107,454,0,70.1,0,18426,44514,0,0,41,27.7,0,1079,260,655,1085,9017,475,184,0,26.2,17409,97.8,252,39.9,18719,237,254,0
2023-03-12 12:34:00,0,69.4,12395,43267,0,0,66.1,132,0,7807,467,1153,1610,18146,38.5,1850,0,32.3,1682,338,447,65.3,40463,105,454,0,69.4,0,18248,45197,0,0,41,27.7,0,1111,260,650,1616,8825,19,191,0,26.2,17418,97.5,255,40.3,18463,233,259,0
2023-03-12 12:36:00,0,69.7,14210,45337,0,0,66.4,115,0,7809,469,1160,1615,17750,38.5,1861,0,32.3,1670,350,449,66.1,40447,118,455,0,69.7,0,18299,45242,0,0.389,41.4,20.0,0,1116,267,658,1616,10670,19,170,0,26.2,17413,100,257,41.4,17981,248,255,0
2023-03-12 12:38:00,0,69.4,12909,42781,0,0,66.6,121,0,7591,468,1159,1348,18830,38.5,1792,0,32.3,1558,349,448,66.9,40409,105,454,0,69.4,0,18008,44521,0,0,41.8,20.9,0,1101,266,656,1343,9609,19,182,0,26.2,17395,100,251,41.8,19037,233,254,0
2023-03-12 12:40:00,0,69.0,13463,45001,0,0,66.1,126,0,8043,468,1160,1874,19075,754,1987,0,32.3,1678,355,449,65.3,40367,196,456,0,69.0,0,19215,47102,0,0,40.6,21.9,0,1122,261,658,1875,9212,475,202,0,26.2,17352,102,251,39.9,19280,266,256,0
2023-03-12 12:42:00,0,69.7,12596,42668,0,0,66.1,126,0,7671,468,1163,1344,18451,754,1800,0,32.3,1622,344,448,66.1,40426,107,453,0,69.7,0,18673,45402,0,0,41,21.9,0,1132,261,659,1347,8873,475,202,0.389,26.2,17413,99.1,251,40.3,18723,235,253,0
2023-03-12 12:44:00,0,70.1,13024,44126,0,0,66.0,126,0,7913,470,1158,1611,18252,38.5,1950,0,32.3,1713,359,449,66.0,40430,103,453,0,70.1,0,18266,45371,0,0,41.4,21.8,0,1140,262,656,1611,9442,19.0,243,0,26.2,17436,103,251,40.6,18562,233,253,0
2023-03-12 12:46:00,0,70.1,14909,46378,0,0,66.4,121,0,8062,467,1165,1876,17929,38.5,2012,0,32.3,1773,361,448,66.1,40446,105,455,0,70.1,0,18606,46505,0,0,41,20.9,0,1179,261,657,1876,11075,19,240,0,26.2,17444,103,251,40.6,18158,232,255,0
2023-03-12 12:48:00,0,69.7,12224,41801,0,0,66.1,132,0,7613,467,1159,1081,19063,38.5,1761,0,32.3,1526,333,449,66.1,40438,105,453,0,69.7,0,17759,43971,0,0,40.6,22.8,0.389,1182,261,656,1087,9202,19,180,0,26.2,17400,96.5,252,40.6,19252,231,253,0
2023-03-12 12:50:00,0,69.7,13169,45058,0,0,65.7,126,0,7962,457,1160,1880,19127,753,1942,0,32.3,1751,339,436,66.0,40499,200,443,0,69.7,0,19224,46890,0,0,40.3,21.9,0.389,1118,255,658,1878,8932,474,197,0,26.2,17431,97.5,244,41,19439,266,249,0
2023-03-12 12:52:00,0,69.4,13049,43159,0,0,66.1,121,0,7666,456,1158,1344,18387,753,1792,0,32.3,1617,344,435,66.4,40473,108,443,0,69.4,0,18692,45111,0,0,41,20.9,0,1091,255,656,1344,9346,474,184,0,26.2,17420,98.8,243,41.4,18653,236,249,0
2023-03-12 12:54:00,0,68.6,13135,44090,0,0,66.0,126,0,7786,470,1146,1608,18099,38.5,1851,0,32.3,1681,356,448,65.7,40457,104,454,0,68.6,0,18265,45120,0,0,41.0,21.8,0,1101,262,648,1607,9556,19.0,201,0,26.2,17416,102,250,40.3,18406,233,253,0
2023-03-12 12:56:00,0,68.9,14409,45695,0,0,66.3,121,0,7954,467,1157,1875,17477,38.5,1928,0,32.3,1748,344,450,66.0,40410,109,451,0,68.9,0,18572,46035,0,0,41.3,20.9,0,1144,261,655,1875,10584,19.0,207,0,26.2,17396,99.0,253,40.6,17724,240,251,0
2023-03-12 12:58:00,0,68.6,12795,42994,0,0,66.4,110,0,7527,467,1160,1079,18765,38.5,1699,0,32.3,1520,339,449,66.1,40429,9707,455,0,68.6,0,17758,60345,0,0,41,19,0,1106,261,658,1086,9791,19,174,0,26.2,17380,97.8,251,40.6,18954,286,256,0
2023-03-12 13:00:00,0,69,14215,46503,0,0,65.7,120,0,8031,466,1160,1875,18948,753,1925,0,32.7,1775,344,447,66.4,40446,9797,455,0,69,0,19241,65609,0,0,40.3,20.9,0,1129,260,658,1873,9972,476,193,0,26.2,17436,99.1,249,41,19231,318,256,0
2023-03-12 13:02:00,0,68.9,12895,43086,0,0,66.4,126,0,7673,467,1158,1349,18545,753,1817,0,32.3,1642,354,447,66.9,40378,114,453,0,68.9,0,18678,45255,0,0,41.3,21.8,0,1110,261,655,1344,9172,475,198,0,26.2,17386,102,249,42.4,18818,241,254,0
2023-03-12 13:04:00,0,70.1,12092,43147,0,0,66.4,132,0,7785,466,1158,1614,18042,38.5,1860,0,32.3,1633,338,450,66.7,40408,105,454,0,70.1,0,18254,45136,0,0,41.7,22.8,0,1118,260,656,1610,8516,19,197,0,26.2,17394,97.8,253,41.7,18307,232,253,0
2023-03-12 13:06:00,0,69.7,14334,45671,0,0,66.4,121,0,7949,468,1159,1883,17649,38.5,1916,0,32.3,1738,344,448,65.8,40452,103,453,0,69.7,0,18574,46071,0,0,41,20.9,0,1120,261,660,1877,10504,19,182,0,26.2,17426,98.8,251,40.7,17884,232,253,0
2023-03-12 13:08:00,0,69,12299,41842,0,0,66.1,110,0,7492,467,1160,1084,18640,38.5,1712,0,32.6,1586,343,448,65.7,40454,119,456,0,69,0,17748,43900,0,0,41,19.4,0,1101,261,662,1083,9266,19,190,0,26.4,17412,99.1,250,41,18933,246,256,0
2023-03-12 13:10:00,0,69,13779,45359,0,0,66.1,121,0.389,7963,468,1160,1876,18487,755,1920,0,33.0,1742,338,449,66.4,40462,211,453,0,69,0,19225,46962,0,0,41,20.9,0,1129,261,657,1875,9519,475,187,0,26.9,17413,103,252,41.7,18805,279,253,0
2023-03-12 13:12:00,0,69.4,13455,43560,0,0,66.7,132,0.389,7621,469,1159,1351,18178,755,1783,0,32.8,1646,362,450,66.5,40460,109,453,0,69.4,0,18698,45351,0,0,41.7,22.8,0,1084,262,655,1346,9732,475,203,0,26.7,17416,108,253,41.4,18481,235,259,0
2023-03-12 13:14:00,0,70.1,12883,43912,0,0,66.1,126,0,7834,454,1160,1618,17927,38.5,1838,0,32.1,1706,355,435,66.1,40443,105,445,0,70.1,0,18265,45259,0,0,40.6,21.9,0,1106,253,656,1613,9279,19,220,0,26.0,17422,102,242,40.6,18276,232,256,0
2023-03-12 13:16:00,0,69.7,15044,46604,0,0.389,65.6,121,0,7995,468,1162,1877,17390,38.5,1940,0,31.9,1757,332,448,66.1,40443,104,453,0,69.7,0,18605,46182,0,0,40.3,20.9,0,1115,261,658,1873,11202,19,216,0,25.7,17416,96.5,249,40.6,17617,233,252,0.389
2023-03-12 13:18:00,0,69.0,13308,42629,0,0.389,66.1,121,0,7487,465,1160,1074,18872,38.5,1728,0,31.9,1585,343,450,66.1,40450,105,453,0,69.0,0,17754,43748,0,0,40.6,20.9,0,1128,259,658,1073,10272,19.4,198,0,25.7,17427,98.8,253,41.0,19165,233,252,0.389
2023-03-12 13:20:00,0,68.6,13469,44874,0,0,66.1,121,0,7936,468,1145,1879,19063,754,1923,0.389,32.3,1733,349,451,66.4,40460,195,456,0,68.6,0,19220,46876,0,0,41,20.9,0,1133,261,649,1880,9223,473,207,0,26.2,17431,100,253,41.4,19365,266,257,0
2023-03-12 13:22:00,0,69.0,12995,42928,0,0,66.0,132,0,7792,467,1158,1619,18219,754,1859,0.389,32.3,1692,349,449,67.1,40487,106,455,0,69.0,0,18963,45922,0,0,41.0,28.1,0,1130,261,655,1616,9044,473,215,0,26.2,17423,101,251,41.7,18490,235,255,0
2023-03-12 13:24:00,0,69,12501,43423,0,0,66.7,126,0,7669,468,1159,1348,18012,38.5,1788,0,32.3,1646,367,450,66.8,40487,105,452,0,69,0,18020,44701,0,0,41.7,21.9,0,1145,261,657,1348,9173,19,187,0,26.2,17433,104,257,41.4,18369,232,257,0
2023-03-12 13:26:00,0,69.0,14417,45974,0,0,66.7,126,0,7983,468,1160,1873,17530,38.5,1946,0,32.3,1780,361,450,66.1,40491,105,452,0,69.0,0,18600,46139,0,0,41.4,21.9,0,1108,266,658,1875,10587,19,190,0,26.2,17428,103,252,41,17805,232,252,0
2023-03-12 13:28:00,0.389,69.4,13192,42902,0,0,65.7,126,0,7718,466,1159,1343,23863,38.9,1791,0,32.1,1650,350,448,65.7,40532,105,455,0,69.4,0.389,18049,44576,0,0,41.4,21.9,0,1109,260,656,1346,9939,19.0,186,0,26.0,17423,100,250,41.8,24142,232,255,0
2023-03-12 13:30:00,0,69.7,13897,46296,0,0,65.3,132,0,7904,470,1164,1609,18841,755,1906,0,31.6,1692,344,451,65.7,40460,198,457,0,69.7,0,18981,55022,0,0.389,41.0,22.8,0,1137,262,656,1610,9900,474,209,0,25.5,17428,99.1,254,40.6,19130,266,258,0
2023-03-12 13:32:00,0,69.7,13182,43464,0,0,66.4,120,0,7775,470,1159,1612,19181,755,1873,0,31.6,1689,350,447,65.8,40438,107,452,0,69.7,0,18969,46074,0,0,41.7,20.9,0,1151,262,656,1614,9186,474,188,0,25.5,17426,100,250,40.3,19460,236,252,0
2023-03-12 13:34:00,0,69.4,12161,43243,0,0,65.7,126,0,7542,470,1160,1077,18700,38.5,1720,0,31.6,1588,354,447,65.3,40461,105,455,0.389,69.4,0,17732,43749,0,0,40.6,21.9,0,1151,262,658,1083,9114,19,176,0,25.5,17418,102,249,39.9,19035,232,255,0
2023-03-12 13:36:00,0,69.4,14440,46024,0,0,66.4,126,0,7927,468,1159,1869,18788,38.5,1921,0,31.6,1739,343,447,66.7,40475,105,458,0.389,69.4,0,18595,46056,0,0,41.8,21.9,0,1102,261,656,1871,10623,19,194,0,25.5,17426,98.8,249,41,19008,232,258,0
2023-03-12 13:38:00,0,69,12458,41966,0,0,66.4,115,0,7602,453,1159,1348,26889,38.5,1787,0,31.6,1649,350,438,65.6,40521,104,442,0,69,0,18012,44378,0,0,41.8,20.0,0,1118,253,656,1349,9217,19,194,0,25.5,17423,100,246,39.9,27185,232,247,0
2023-03-12 13:40:00,0,69.4,13644,45143,0,0,66.4,115,0,7801,467,1160,1611,18545,756,1837,0,31.6,1646,333,449,65.3,40425,192,452,0,69.4,0,18952,46199,0,0,41.4,20.0,0,1127,261,657,1611,9630,473,201,0,25.5,17388,96.5,252,39.9,18842,267,252,0
2023-03-12 13:42:00,0,69.7,14289,44809,0,0,65.0,121,0,7915,467,1159,1872,18921,756,1931,0,31.6,1728,337,448,65.7,40421,107,456,0,69.7,0,19213,46715,0,0,39.5,20.9,0,1173,260,656,1871,10041,473,221,0.389,25.5,17424,97.8,250,40.6,19170,236,257,0
2023-03-12 13:44:00,0,69.7,12559,43771,0,0,65.3,126,0,7602,467,1160,1075,18429,38.5,1781,0,32.1,1599,332,450,66.1,40489,105,455,0,69.7,0,17751,44010,0,0,40.6,21.9,0,1150,261,656,1073,9534,19,242,0.389,26.0,17440,96.5,253,41.7,18745,232,255,0
2023-03-12 13:46:00,0,70.1,14660,46037,0,0,66.0,126,0,7989,468,1165,1878,18525,38.5,1993,0,32.3,1768,338,449,65.7,40484,103,452,0,70.1,0,18605,46214,0,0,41.0,21.8,0,1160,261,658,1884,10858,19.0,242,0,26.2,17432,97.4,251,40.6,18761,232,252,0
2023-03-12 13:48:00,0,70.5,12730,43319,0,0,66.4,121,0,7625,466,1159,1347,26816,38.5,1795,0,32.3,1636,349,447,65.3,40516,9729,453,0,70.5,0,18026,54486,0,0,41.7,20.9,0,1132,260,657,1354,9494,19,219,0,26.2,17438,100,249,39.9,27094,295,252,0
2023-03-12 13:50:00,0,69,12881,44722,0,0,66.4,115,0,7825,467,1159,1605,18441,38.5,1874,0,32.3,1688,338,448,65.6,40454,9826,456,0,69,0,18274,55607,0,0,41.7,20.0,0,1145,261,656,1605,9309,19,233,0,26.2,17447,97.8,251,40.6,18748,335,256,0
2023-03-12 13:52:00,0,69,13747,44124,0,0,65.7,126,0,7918,471,1159,1875,18884,756,1942,0,32.3,1752,344,448,66.0,40447,105,453,0,69,0,19234,46770,0,0,40.3,21.9,0,1149,263,655,1870,9512,473,230,0,26.2,17449,99.1,251,41.7,19157,236,253,0
2023-03-12 13:54:00,0,68.6,12372,43131,0,0,65.6,131,0,7545,470,1160,1088,18458,38.5,1727,0,31.9,1500,332,449,65.7,40392,105,452,0,68.6,0,17730,43831,0,0,40.6,22.8,0.389,1132,262,657,1085,9339,19,197,0,25.7,17360,96.1,252,40.3,18697,232,252,0
2023-03-12 13:56:00,0,69,14520,45375,0,0,65.8,137,0,8005,469,1159,1886,18573,38.5,1943,0,31.6,1709,350,449,65.3,40396,105,453,0,69,0,18581,46387,0,0,41,23.8,0,1099,261,663,1885,10705,19,175,0,25.5,17363,100,250,39.9,18765,231,252,0
2023-03-12 13:58:00,0,70.5,12783,42450,0,0,65.7,126,0,7687,469,1159,1343,26831,38.5,1791,0,31.9,1638,366,451,66.4,40517,98.9,456,0,70.5,0,18031,44539,0,0,40.6,21.9,0,1121,262,656,1339,9548,19.0,176,0,25.7,17405,104,253,41.0,27092,224,256,0
2023-03-12 14:00:00,0,69,13120,44564,0,0,65.6,132,0,7863,468,1160,1610,18570,38.5,1837,0,32.3,1706,355,450,66.5,40467,193,456,0,69,0,18291,45614,0,0,40.3,22.8,0,1133,261,658,1610,9546,19,191,0,26.2,17425,107,252,41,18872,265,257,0
2023-03-12 14:02:00,0,69.4,13785,44478,0,0,65.3,132,0,7847,453,1160,1882,18921,754,1948,0,32.7,1734,349,438,65.4,40448,102,441,0,69.4,0,19231,46896,0,0,40.3,22.8,0,1098,253,657,1883,9545,474,198,0,26.2,17402,100,245,40.3,19188,228,246,0
