"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc24a55b6118f2)","Receive Errors (lxc2620cdf5014d)","Receive Errors (lxc27c8bfb255bc)","Receive Errors (lxc2e928844a56f)","Receive Errors (lxc3300f810e11f)","Receive Errors (lxc573a43e1f8d2)","Receive Errors (lxc57952e484e48)","Receive Errors (lxc6a491f057ac7)","Receive Errors (lxc6cffc9e65af3)","Receive Errors (lxc769c27b82d9e)","Receive Errors (lxc7eb535e15136)","Receive Errors (lxc8928d6f5d0b3)","Receive Errors (lxc_health)","Receive Errors (lxca81d0fc879aa)","Receive Errors (lxcafe47d984b50)","Receive Errors (lxccddc051f6a29)","Receive Errors (lxccf3cdc47b0c9)","Receive Errors (lxce6f24bb6c275)","Receive Errors (lxcefae8cd05c83)","Receive Errors (lxcefb8e72134a6)","Receive Errors (lxcfed393d703a1)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc24a55b6118f2)","Receive Total (lxc2620cdf5014d)","Receive Total (lxc27c8bfb255bc)","Receive Total (lxc2e928844a56f)","Receive Total (lxc3300f810e11f)","Receive Total (lxc573a43e1f8d2)","Receive Total (lxc57952e484e48)","Receive Total (lxc6a491f057ac7)","Receive Total (lxc6cffc9e65af3)","Receive Total (lxc769c27b82d9e)","Receive Total (lxc7eb535e15136)","Receive Total (lxc8928d6f5d0b3)","Receive Total (lxc_health)","Receive Total (lxca81d0fc879aa)","Receive Total (lxcafe47d984b50)","Receive Total (lxccddc051f6a29)","Receive Total (lxccf3cdc47b0c9)","Receive Total (lxce6f24bb6c275)","Receive Total (lxcefae8cd05c83)","Receive Total (lxcefb8e72134a6)","Receive Total (lxcfed393d703a1)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc24a55b6118f2)","Transmit Errors (lxc2620cdf5014d)","Transmit Errors (lxc27c8bfb255bc)","Transmit Errors (lxc2e928844a56f)","Transmit Errors (lxc3300f810e11f)","Transmit Errors (lxc573a43e1f8d2)","Transmit Errors (lxc57952e484e48)","Transmit Errors (lxc6a491f057ac7)","Transmit Errors (lxc6cffc9e65af3)","Transmit Errors (lxc769c27b82d9e)","Transmit Errors (lxc7eb535e15136)","Transmit Errors (lxc8928d6f5d0b3)","Transmit Errors (lxc_health)","Transmit Errors (lxca81d0fc879aa)","Transmit Errors (lxcafe47d984b50)","Transmit Errors (lxccddc051f6a29)","Transmit Errors (lxccf3cdc47b0c9)","Transmit Errors (lxce6f24bb6c275)","Transmit Errors (lxcefae8cd05c83)","Transmit Errors (lxcefb8e72134a6)","Transmit Errors (lxcfed393d703a1)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc24a55b6118f2)","Receive Dropped (lxc2620cdf5014d)","Receive Dropped (lxc27c8bfb255bc)","Receive Dropped (lxc2e928844a56f)","Receive Dropped (lxc3300f810e11f)","Receive Dropped (lxc573a43e1f8d2)","Receive Dropped (lxc57952e484e48)","Receive Dropped (lxc6a491f057ac7)","Receive Dropped (lxc6cffc9e65af3)","Receive Dropped (lxc769c27b82d9e)","Receive Dropped (lxc7eb535e15136)","Receive Dropped (lxc8928d6f5d0b3)","Receive Dropped (lxc_health)","Receive Dropped (lxca81d0fc879aa)","Receive Dropped (lxcafe47d984b50)","Receive Dropped (lxccddc051f6a29)","Receive Dropped (lxccf3cdc47b0c9)","Receive Dropped (lxce6f24bb6c275)","Receive Dropped (lxcefae8cd05c83)","Receive Dropped (lxcefb8e72134a6)","Receive Dropped (lxcfed393d703a1)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc24a55b6118f2)","Transmit Dropped (lxc2620cdf5014d)","Transmit Dropped (lxc27c8bfb255bc)","Transmit Dropped (lxc2e928844a56f)","Transmit Dropped (lxc3300f810e11f)","Transmit Dropped (lxc573a43e1f8d2)","Transmit Dropped (lxc57952e484e48)","Transmit Dropped (lxc6a491f057ac7)","Transmit Dropped (lxc6cffc9e65af3)","Transmit Dropped (lxc769c27b82d9e)","Transmit Dropped (lxc7eb535e15136)","Transmit Dropped (lxc8928d6f5d0b3)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca81d0fc879aa)","Transmit Dropped (lxcafe47d984b50)","Transmit Dropped (lxccddc051f6a29)","Transmit Dropped (lxccf3cdc47b0c9)","Transmit Dropped (lxce6f24bb6c275)","Transmit Dropped (lxcefae8cd05c83)","Transmit Dropped (lxcefb8e72134a6)","Transmit Dropped (lxcfed393d703a1)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc24a55b6118f2)","Transmit Total (lxc2620cdf5014d)","Transmit Total (lxc27c8bfb255bc)","Transmit Total (lxc2e928844a56f)","Transmit Total (lxc3300f810e11f)","Transmit Total (lxc573a43e1f8d2)","Transmit Total (lxc57952e484e48)","Transmit Total (lxc6a491f057ac7)","Transmit Total (lxc6cffc9e65af3)","Transmit Total (lxc769c27b82d9e)","Transmit Total (lxc7eb535e15136)","Transmit Total (lxc8928d6f5d0b3)","Transmit Total (lxc_health)","Transmit Total (lxca81d0fc879aa)","Transmit Total (lxcafe47d984b50)","Transmit Total (lxccddc051f6a29)","Transmit Total (lxccf3cdc47b0c9)","Transmit Total (lxce6f24bb6c275)","Transmit Total (lxcefae8cd05c83)","Transmit Total (lxcefb8e72134a6)","Transmit Total (lxcfed393d703a1)"
2023-03-12 09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.5,79.2,0,0,0.539,0.244,0,11.8,1.29,3.22,0.700,7.11,2.92,2.56,0,0.317,6.30,1.14,1.23,0.522,13.2,1.47,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.3,78.2,0,0,0.983,0.244,0,13.0,1.49,3.74,0.661,10.3,2.75,2.91,0,0.383,6.50,0.883,1.42,0.972,11.6,1.51,1.43,0
2023-03-12 09:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.99,74.9,0,0,0.544,0.256,0,11.5,1.29,3.21,0.783,7.59,0.200,2.83,0,0.328,7.16,1.15,1.24,0.533,13.6,1.16,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.72,74.4,0,0,0.989,0.256,0,12.6,1.49,3.76,0.772,10.2,0.100,2.89,0,0.394,7.39,0.883,1.43,0.983,12.6,1.22,1.44,0
2023-03-12 09:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,8.68,76.1,0,0,0.556,0.256,0,11.8,1.31,3.22,0.550,7.34,0.200,2.43,0,0.333,7.07,1.16,1.21,0.528,13.0,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.53,75.7,0,0,0.994,0.256,0,13.0,1.51,3.77,0.517,9.47,0.100,2.82,0,0.400,7.31,0.894,1.41,0.978,12.2,1.16,1.42,0
2023-03-12 09:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,9.31,78.6,0,0,0.550,0.267,0,11.9,1.30,3.23,0.728,8.10,0.200,2.19,0,0.333,6.65,1.16,1.21,0.533,12.9,1.09,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,9.17,77.3,0,0,0.989,0.267,0,13.0,1.51,3.77,0.700,10.6,0.100,2.98,0,0.400,6.62,0.906,1.41,0.978,12.0,1.19,1.41,0
2023-03-12 09:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.4,78.4,0,0,0.550,0.256,0.00556,12.0,1.28,3.22,0.594,7.99,2.93,2.68,0,0.333,7.19,1.16,1.23,0.544,14.2,1.10,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.4,76.0,0,0,0.994,0.256,0,12.9,1.49,3.74,0.561,10.6,2.76,3.07,0,0.400,7.61,0.906,1.42,0.983,12.9,1.18,1.43,0
2023-03-12 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,11.7,79.1,0,0,0.539,0.233,0,11.6,1.29,3.22,0.689,8.01,2.93,2.81,0,0.333,6.82,1.19,1.23,0.533,13.8,1.44,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,11.6,79.2,0,0,0.983,0.233,0,13.0,1.50,3.74,0.678,10.8,2.76,2.77,0,0.400,7.16,0.906,1.43,0.978,12.6,1.48,1.42,0
2023-03-12 10:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,8.96,75.5,0,0,0.544,0.244,0,11.8,1.29,3.23,0.817,7.53,0.200,2.68,0,0.328,6.76,1.23,1.21,0.533,13.5,1.16,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.79,73.7,0,0,0.989,0.244,0,12.9,1.50,3.74,0.806,10.3,0.100,2.88,0,0.394,7.04,0.922,1.41,0.983,12.3,1.19,1.42,0
2023-03-12 10:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.75,74.0,0,0,0.544,0.256,0,11.8,1.31,3.23,0.544,7.27,0.200,2.56,0,0.328,7.10,1.22,1.20,0.539,13.3,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.59,73.5,0,0,0.989,0.256,0,12.7,1.51,3.75,0.494,9.71,0.100,2.84,0,0.394,7.47,0.928,1.40,0.983,12.4,1.16,1.43,0
2023-03-12 10:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.61,78.8,0,0,0.550,0.267,0,12.2,1.24,3.22,0.733,8.45,0.200,2.82,0,0.328,7.40,1.15,1.21,0.539,13.5,1.11,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,9.33,77.1,0,0,0.994,0.267,0,13.1,1.44,3.75,0.678,11.0,0.100,3.27,0.00556,0.394,7.38,0.883,1.39,0.983,12.9,1.16,1.38,0
2023-03-12 10:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,11.5,79.7,0,0,0.550,0.261,0,11.7,1.28,3.21,0.739,7.34,2.90,2.55,0,0.333,6.73,1.22,1.21,0.544,12.3,1.11,1.23,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,11.3,75.6,0,0,1,0.256,0,12.9,1.49,3.76,0.678,9.87,2.77,3.12,0.00556,0.400,6.40,0.928,1.43,0.989,11.9,1.16,1.43,0
2023-03-12 10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,11.4,87.8,0,0,0.539,0.250,0,11.6,1.30,3.21,0.633,7.18,2.91,2.48,0,0.333,6.70,1.20,1.21,0.528,12.5,1.84,1.20,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,11.3,78.2,0,0,0.983,0.244,0,12.9,1.52,3.74,0.572,9.67,2.77,2.86,0,0.400,6.68,0.906,1.42,0.978,11.9,2.22,1.40,0
2023-03-12 10:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.86,92.8,0,0,0.539,0.278,0,11.7,1.30,3.23,0.761,7.07,0.206,2.60,0,0.333,7.08,1.15,1.22,0.528,12.8,1.62,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.64,77.7,0,0,0.989,0.278,0,12.7,1.51,3.76,0.722,9.43,0.100,2.90,0,0.400,7.14,0.872,1.41,0.978,12.3,1.99,1.41,0
2023-03-12 10:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,0,8.64,75.1,0,0,0.544,0.256,0,11.9,1.30,3.18,0.633,7.09,0.200,2.58,0,0.333,7.07,1.18,1.23,0.539,13.1,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617,8.31,74.0,0,0,1,0.256,0.00556,13.0,1.52,3.72,0.694,9.51,0.100,2.84,0,0.400,7.17,0.894,1.43,0.989,12.5,1.16,1.42,0
2023-03-12 10:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,0.00555,9.30,78.2,0,0,0.539,0.244,0,11.9,1.30,3.21,0.733,8.53,0.200,2.34,0,0.333,7.13,1.18,1.23,0.533,14.4,1.11,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555,0.616,8.89,75.4,0,0,0.988,0.244,0,13.0,1.50,3.75,0.783,11.2,0.0999,2.86,0,0.400,7.35,0.900,1.43,0.983,13.4,1.14,1.42,0
2023-03-12 10:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.5,80.1,0,0,0.539,0.244,0,11.5,1.29,3.23,0.672,7.81,2.91,2.32,0,0.333,6.17,1.15,1.22,0.533,12.4,1.10,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.3,75.0,0,0,0.983,0.244,0,12.8,1.49,3.76,0.683,10.2,2.81,2.87,0,0.400,5.94,0.894,1.41,0.983,12.0,1.15,1.41,0
2023-03-12 10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.4,79.5,0,0,0.544,0.233,0,12.0,1.29,3.23,0.506,7.74,2.91,2.78,0,0.333,6.36,1.22,1.22,0.550,13.0,1.43,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.4,79.0,0,0,0.983,0.233,0,13.1,1.49,3.75,0.556,10.4,2.81,3.06,0,0.400,6.49,0.922,1.41,0.989,11.9,1.52,1.40,0
2023-03-12 10:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,8.92,76.7,0,0,0.533,0.244,0,12.4,1.29,3.22,0.800,7.52,0.200,3.07,0,0.339,7.53,1.18,1.20,0.528,13.3,1.21,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,8.77,75.6,0,0,0.983,0.244,0,13.5,1.50,3.74,0.811,9.63,0.1000,3.21,0,0.406,7.77,0.906,1.40,0.978,12.5,1.28,1.42,0
2023-03-12 10:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,8.63,75.9,0,0,0.544,0.244,0,12,1.29,3.22,0.656,7.32,0.200,2.88,0,0.344,7.29,1.13,1.22,0.528,12.9,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.52,75.2,0,0,0.989,0.250,0,13.2,1.50,3.74,0.617,9.42,0.100,3.04,0,0.411,7.29,0.861,1.42,0.978,12.5,1.16,1.41,0.00556
2023-03-12 10:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.38,78.4,0,0,0.556,0.256,0,12.3,1.32,3.23,0.689,8.99,0.200,2.49,0,0.339,7.28,1.16,1.22,0.528,14.4,1.11,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,9.22,76.9,0,0.00556,0.994,0.261,0,13.4,1.53,3.75,0.639,11.8,0.106,3.05,0,0.406,7.24,0.883,1.42,0.978,13.4,1.16,1.42,0.00556
2023-03-12 10:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.8,79.0,0,0,0.550,0.256,0,11.9,1.27,3.23,0.728,7.72,2.92,2.56,0,0.333,6.64,1.19,1.17,0.544,12.7,1.11,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.7,76.3,0,0.00556,0.989,0.256,0,12.8,1.47,3.74,0.706,10.0,2.77,2.93,0,0.400,6.64,0.917,1.37,0.983,12.1,1.16,1.37,0
2023-03-12 10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.5,77.7,0,0,0.556,0.244,0,11.8,1.24,3.21,0.539,7.60,2.92,2.43,0,0.333,6.61,1.18,1.18,0.539,12.8,1.46,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11.5,77.9,0,0,1,0.244,0,12.5,1.44,3.74,0.494,9.93,2.76,2.94,0,0.400,6.65,0.906,1.38,0.983,12.2,1.49,1.37,0
2023-03-12 10:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,8.83,75.3,0,0.00556,0.544,0.267,0,11.8,1.28,3.22,0.767,7.34,0.200,2.33,0,0.333,7.04,1.13,1.22,0.556,13.2,1.16,1.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.69,73.0,0,0,0.994,0.267,0,12.9,1.48,3.75,0.700,9.56,0.100,3.11,0,0.400,7.49,0.867,1.42,1,12.5,1.22,1.40,0
2023-03-12 10:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,8.53,75.0,0,0.00556,0.550,0.278,0,12.0,1.29,3.23,0.617,7.55,0.200,2.34,0.00556,0.333,7.02,1.14,1.22,0.533,13.1,1.12,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.53,73.8,0,0,1,0.278,0,12.8,1.49,3.77,0.561,9.74,0.100,2.98,0,0.400,6.79,0.889,1.41,0.983,12.7,1.17,1.42,0
2023-03-12 10:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,9.42,77.2,0,0,0.544,0.267,0,11.9,1.29,3.23,0.700,8.82,0.200,2.24,0.00556,0.333,7.21,1.14,1.22,0.544,15.2,1.11,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,9.02,75.3,0,0,0.989,0.267,0,12.8,1.49,3.75,0.683,12.0,0.100,3.01,0,0.400,7.51,0.889,1.41,0.989,13.7,1.17,1.41,0
2023-03-12 10:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,8.96,76.6,0,0,0.539,0.256,0,11.6,1.28,3.21,0.761,7.38,0.200,2.56,0,0.333,6.71,1.22,1.22,0.544,12.2,1.09,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.61,73.1,0,0,0.994,0.256,0,12.8,1.48,3.74,0.817,9.61,0.100,2.95,0,0.400,6.31,0.928,1.42,0.989,12.2,1.18,1.42,0
2023-03-12 10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,11.2,78.9,0,0,0.550,0.244,0,12.0,1.30,3.23,0.533,7.17,2.92,2.77,0,0.333,6.70,1.17,1.20,0.539,12.6,1.44,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,11,77.5,0,0,0.994,0.244,0,12.7,1.50,3.76,0.606,9.64,2.78,2.76,0,0.400,6.34,0.889,1.41,0.989,12.2,1.47,1.42,0
2023-03-12 10:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,9.03,77.0,0,0,0.539,0.244,0,12.2,1.31,3.23,0.761,7.77,0.200,2.96,0,0.333,7.33,1.18,1.26,0.544,13.1,1.16,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,8.87,74.9,0,0,0.983,0.244,0,13.4,1.51,3.77,0.761,9.64,0.100,3.01,0,0.400,7.58,0.900,1.46,0.989,12.7,1.19,1.40,0
