"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc05ca4eb0f903)","Transmit Total (lxc0e4aa2e5ee9a)","Transmit Total (lxc0f98788fb31e)","Transmit Total (lxc13467604ff43)","Transmit Total (lxc13aeaa26d776)","Transmit Total (lxc1f39d9927cdc)","Transmit Total (lxc2368609f7bd1)","Transmit Total (lxc2988b84f3fbb)","Transmit Total (lxc3029f3c52bb4)","Transmit Total (lxc3bd8d7d2aadc)","Transmit Total (lxc4d23d98e0c91)","Transmit Total (lxc52b2b28bbcc8)","Transmit Total (lxc5851cf07f3be)","Transmit Total (lxc6ed88b62a826)","Transmit Total (lxc75fbef30a752)","Transmit Total (lxc8c4c70aed681)","Transmit Total (lxc92de70f2a832)","Transmit Total (lxc9495fc49f853)","Transmit Total (lxc976dc02abaa0)","Transmit Total (lxc_health)","Transmit Total (lxcacaa9500f437)","Transmit Total (lxcaec49258d85b)","Transmit Total (lxcb3eb82635d42)","Transmit Total (lxcbe13c37cde77)","Transmit Total (lxcc071ea49a929)","Transmit Total (lxcc48a5d2d0f1b)","Transmit Total (lxccceb9198d51d)","Transmit Total (lxcd42ff77fa34a)","Transmit Total (lxcde1fff6244fb)","Transmit Total (lxcf62cc55180bf)","Transmit Total (lxcfec0ac61d5e2)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc05ca4eb0f903)","Receive Total (lxc0e4aa2e5ee9a)","Receive Total (lxc0f98788fb31e)","Receive Total (lxc13467604ff43)","Receive Total (lxc13aeaa26d776)","Receive Total (lxc1f39d9927cdc)","Receive Total (lxc2368609f7bd1)","Receive Total (lxc2988b84f3fbb)","Receive Total (lxc3029f3c52bb4)","Receive Total (lxc3bd8d7d2aadc)","Receive Total (lxc4d23d98e0c91)","Receive Total (lxc52b2b28bbcc8)","Receive Total (lxc5851cf07f3be)","Receive Total (lxc6ed88b62a826)","Receive Total (lxc75fbef30a752)","Receive Total (lxc8c4c70aed681)","Receive Total (lxc92de70f2a832)","Receive Total (lxc9495fc49f853)","Receive Total (lxc976dc02abaa0)","Receive Total (lxc_health)","Receive Total (lxcacaa9500f437)","Receive Total (lxcaec49258d85b)","Receive Total (lxcb3eb82635d42)","Receive Total (lxcbe13c37cde77)","Receive Total (lxcc071ea49a929)","Receive Total (lxcc48a5d2d0f1b)","Receive Total (lxccceb9198d51d)","Receive Total (lxcd42ff77fa34a)","Receive Total (lxcde1fff6244fb)","Receive Total (lxcf62cc55180bf)","Receive Total (lxcfec0ac61d5e2)"
2023-03-12 00:46:00,0,1603,34678,90306,0,68340,151,66.8,0.389,1777,212,0,31.5,1878,1750,121,5.80,16338,158,225,67.5,0,90.3,122,32.0,124,6812,0,123,87.6,452,154,0,18574,77.0,15152,1603,0,41904,103202,0,2404,79.0,41.1,0,195,229,0,20.6,2181,171,29.0,6.59,16267,89.9,227,41.5,0,95,29.0,25.8,20.9,1050,0,20.9,66.6,551,135,0,8117,3539,17111
2023-03-12 00:48:00,0,2130,18837,78152,0,68395,459,66.4,0,1855,213,0,32.1,1957,1834,120,4.17,16328,160,222,66.1,0,89.6,116,32.3,118,6951,0,117,87.2,421,156,0,18347,121,178,2130,0,27408,87451,0,2405,91.7,41,0,196,229,0,21.5,2283,177,29.0,4.59,16262,91.8,224,41,0,95,27.7,26.2,20.0,1037,0,20.0,66.2,499,137,0,8132,3559,579
2023-03-12 00:50:00,0,2656,19329,80643,0,68401,511,66.8,0,1935,211,0,33.5,1984,1916,115,4.06,16323,164,220,66.4,0,89.2,117,32.3,119,7129,0,118,87.2,379,155,0,18772,77.6,156,2656,0,28346,88585,0,2398,85.1,41.0,0,192,228,0,23.3,2181,162,27.6,4.45,16251,97.0,227,41.7,0,95.0,27.6,26.2,19.9,1067,0,19.9,66.2,439,134,0,7769,3539,567
2023-03-12 00:52:00,0,1077,17737,92639,0,68282,85.3,66.8,0,1719,211,0,31.5,1872,1691,126,5.10,16344,162,223,66.1,0,89.9,116,32.3,118,6617,0.389,117,86.5,384,155,0,17832,77.3,152,1077,0,25775,85063,0,2404,77.9,41,0,187,229,0,20.6,2309,166,30.7,5.92,16264,99.4,225,42.1,0,95,27.7,26.2,20.0,1044,0,20.0,65.5,440,135,0,8597,3540,563
2023-03-12 00:54:00,0,2657,43193,104828,0,68439,258,64.6,0,1899,214,0,32.9,1994,1870,132,4.30,16329,164,221,64.7,0,90.7,127,32.3,130,7011,0.389,129,85.7,433,157,0,25743,77.7,21967,2657,0,56837,120327,0,2407,74.2,40.2,0,181,229,0,22.5,2281,155,32.0,4.67,16261,104,223,41.3,0,95,30.3,26.2,21.9,1044,0,21.9,64.7,532,135,0,7761,3569,24650
2023-03-12 00:56:00,0,1603,38952,93535,0,68347,140,66.1,0,1778,213,0.389,30.7,1900,1754,126,3.94,16333,162,222,66.1,0,89.9,127,32.3,130,6722,0,129,85.7,420,155,0,18755,77.2,19104,1603,0,45973,107834,0,2405,79.1,40.6,0,197,229,0.389,19.7,2189,165,30.3,4.32,16272,95.5,223,41,0,95,30.3,26.2,21.9,1033,0,21.9,64.7,505,135,0,7777,3569,21483
2023-03-12 00:58:00,0,1602,18332,77735,0,68315,1434,66.7,0,1800,211,0,31.5,1909,1775,126,4.16,16351,166,219,66.4,0,89.9,127,32.3,130,6809,0,129,87.2,426,155,0,21585,123,161,1602,0,30089,90141,0,2400,94.0,41.7,0,197,229,0,20.6,2272,164,30.3,4.59,16280,98.8,220,41.7,0.389,94.6,30.3,26.2,21.8,1034,0,21.8,66.2,510,135,0,8057,3556,574
2023-03-12 01:00:00,0,2657,19307,83240,0,68447,783,66.4,0,1898,210,0,33.7,1982,1885,121,3.60,16333,149,212,66.1,0,90.3,127,32.3,130,7054,0,129,87.2,376,155,0,17808,78.8,163,2657,0,27377,87732,0,2412,88.1,41.4,0,180,228,0,23.3,2180,164,29.0,3.60,16262,86.3,226,41.8,0,94.6,30.3,26.2,21.9,1033,0.389,21.9,66.2,438,135,0,7983,3541,560
2023-03-12 01:02:00,0.389,1076,17729,68627,0,68284,611,67.5,0,1718,212,0,31.5,1880,1695,120,3.97,16347,160,226,67.9,0,90.3,122,32.0,124,6722,0,123,87.2,381,156,0,18366,76.9,168,1076,0.389,26321,84985,0,2410,92.1,42.2,0,189,229,0,20.6,2309,160,29.0,4.36,16282,98.1,235,42.2,0,94.6,29.4,25.8,20.9,1050,0,20.9,66.2,437,136,0,8555,3539,562
2023-03-12 01:04:00,0,2698,43071,104595,0,68395,271,66.4,0,1908,211,0,32.5,2008,1887,132,7.67,16314,148,206,66.0,0,89.9,127,32.3,130,7036,0,129,86.4,452,155,0.389,18746,76.8,21899,2698,0,49799,112776,0,2407,81.5,41.0,0,193,228,0,21.5,2285,168,31.6,8.15,16257,86.8,213,41.7,0,94.6,30.3,26.2,21.8,1032,0,21.8,65.4,563,135,0,8520,3538,24560
2023-03-12 01:06:00,0,2131,42512,99106,0,68390,194,67.5,0,1853,213,0,32.1,1930,1817,120,3.27,16322,161,223,67.9,0,89.9,121,32.3,124,6902,0,123,87.2,424,155,0,18635,77.2,21890,2131,0,49109,111723,0,2420,72.8,41.8,0,206,229,0,21.9,2185,181,29.0,3.27,16257,94.2,225,42.6,0,94.6,29.0,26.2,20.9,1034,0,20.9,66.2,509,134,0.389,7917,3569,24566
2023-03-12 01:08:00,0,1076,17779,72549,0,68293,86.0,66.4,0,1739,211,0,32.9,1867,1700,121,2.90,16329,159,221,65.3,0,89.9,122,32.3,125,6747,0,123,87.2,419,156,0,17892,123,154,1076,0,25905,85088,0,2412,77.9,41,0,204,229,0,22.8,2279,176,29.0,2.90,16258,90.1,223,40.6,0,94.6,29.0,26.2,20.9,1036,0,20.9,66.2,497,134,0.389,7691,3588,568
2023-03-12 01:10:00,0,2656,19329,79673,0,68429,257,66.4,0,1888,210,0,32.1,1981,1873,115,4.30,16332,159,226,66.4,0,89.2,116,32.0,118,7066,0,117,87.2,375,155,0,17068,77.9,149,2656,0,26674,86852,0,2402,73.9,41,0,186,228,0,21.6,2188,166,27.7,9.82,16274,92.3,234,41.4,0,95,27.7,25.8,20.0,1057,0,20.0,66.2,439,134,0,7691,3541,564
2023-03-12 01:12:00,0,1076,17764,94230,0,68284,1541,66.1,0,1701,211,0,31.5,1870,1682,115,5.47,16331,164,223,66.1,0,89.2,111,32.3,113,6605,0,112,87.2,348,156,0,23233,76.5,154,1076,0,31167,91168,0,2401,86.4,41,0,202,229,0,20.6,2332,162,27.7,11.8,16275,103,231,41,0,95,26.3,26.2,19,1036,0,19,66.2,402,136,0,8797,3539,574
2023-03-12 01:14:00,0,2131,42475,104354,0,68379,1672,66.1,0,1836,213,0,32.9,1951,1805,121,3.70,16330,164,221,66.1,0,89.6,122,32.3,124,6945,0,123,87.2,452,154,0,18793,76.6,21799,2131,0,49236,111911,0,2400,95.6,41,0,207,229,0,22.9,2291,179,29.0,9.23,16260,109,221,41.7,0,95,29.0,26.2,20.9,1036,0,20.9,66.2,563,134,0,8032,3539,24500
2023-03-12 01:16:00,0,2658,43014,101735,0,68441,257,63.9,0,1902,213,0,32.9,1992,1885,121,2.90,16318,161,224,64.6,0,89.2,122,32.3,124,7024,0,123,87.2,424,154,0,27141,76.8,21792,2658,0,58019,121610,0,2406,73.9,39.1,0,187,228,0,22.8,2187,166,29.0,2.90,16255,94.2,232,40.9,0,95,29.0,26.2,20.9,1031,0,20.9,66.2,516,135,0,8063,3539,24486
2023-03-12 01:18:00,0,1076,17780,83767,0,68282,84.9,66.1,0,1707,213,0,31.5,1858,1692,121,4.67,16323,161,223,65.3,0,89.9,122,32.0,124,6688,0,123,87.2,420,153,0,18023,121,155,1076,0,26022,85335,0,2409,77.6,40.6,0,180,229,0,20.5,2277,163,29.0,5.12,16260,93.0,229,41,0,94.3,29.0,25.8,20.9,1067,0,20.9,66.2,500,136,0,8090,3558,568
2023-03-12 01:20:00,0,2658,19364,79836,0,68441,1975,66.4,0,1898,212,0,33.5,1988,1886,132,5.57,16329,161,222,65.7,0,89.6,128,32.3,130,7007,0,129,87.2,408,158,0,18470,79.4,150,2658,0,28074,88524,0,2406,107,41,0,189,229,0,28.5,2184,174,31.6,6.44,16264,93.7,224,41,0,95,30.3,26.2,21.9,1045,0,21.9,66.2,482,141,0,7802,3542,564
2023-03-12 01:22:00,0,1604,18237,70343,0,68344,1841,66.4,0,1779,214,0,34.9,1924,1755,121,5.67,16329,164,225,66.1,0,89.6,127,32.3,130,6730,0,129,87.2,350,158,0,18746,76.6,148,1604,0,27206,86364,0,2394,96.7,41.4,0,180,229,0,29.8,2302,161,29.0,6.46,16266,97.5,228,41.4,0,95,30.3,26.2,21.9,1029,0,22.2,66.2,391,140,0,8630,3540,567
2023-03-12 01:24:00,0,2130,42491,102738,0,68385,204,66.4,0,1827,211,0,30.7,1956,1796,126,4.63,16333,159,226,65.7,0,89.2,122,32.3,124,6894,0,123,87.4,453,155,0,18555,76.4,21834,2130,0,49022,111538,0,2405,80.1,41,0,187,227,0,19.7,2272,180,30.3,5,16268,96.9,233,41.4,0,95.4,29.0,25.7,21.3,1032,0,20.9,66.1,564,135,0,7959,3539,24514
2023-03-12 01:26:00,0,2658,42965,101257,0,68424,511,65.0,0,1929,212,0,30.7,1998,1886,115,5.13,16336,160,221,65.0,0,89.6,122,31.3,124,7035,0,123,87.2,418,154,0,17731,77.1,21834,2658,0,48686,111643,0,2405,85.5,40.2,0,181,228,0,19.7,2193,171,27.7,5.52,16267,92.0,228,40.5,0,94.6,29.0,25.1,20.9,1060,0,20.9,66.2,501,135,0,7927,3570,24506
2023-03-12 01:28:00,0,1076,17759,75498,0,68277,325,66.1,0,1725,214,0,31.5,1857,1700,126,5.96,16324,163,223,66.8,0,89.6,121,31.9,123,6677,0,123,87.4,397,155,0,16809,122,159,1076,0,24810,83885,0,2393,81.8,40.6,0,185,229,0,20.6,2274,186,35.2,6.38,16259,96.2,224,41.7,0,94.6,33.9,25.7,25.8,1052,0,20.9,66.1,467,136,0,8083,3558,572
2023-03-12 01:30:00,0,2657,19415,86458,0,68420,271,66.1,0,1906,212,0,32.1,1997,1876,121,4.07,16332,160,221,66.4,0,90.0,122,32.3,124,7129,0,123,87.6,415,156,0,25662,78.1,152,2657,0,35251,96300,0,2401,81.6,41,0,181,229,0,26.6,2187,167,29.0,4.43,16270,92.0,223,41.4,0,95,33.9,26.2,25.8,1090,0,25.8,65.9,496,135,0,8224,3541,568
2023-03-12 01:32:00,0,1603,18258,70473,0,68314,180,66.8,0,1777,213,0,32.1,1938,1767,121,3.27,16323,163,225,66.8,0.389,90.0,127,32.3,129,6749,0,128,87.2,373,155,0,18767,76.8,149,1603,0,27242,86399,0,2396,87.0,41.4,0,173,229,0,21.4,2312,151,29.0,3.27,16260,101,228,41.7,0,95,30.3,26.2,21.9,1009,0,21.9,66.2,428,135,0,8527,3563,562
2023-03-12 01:34:00,0,2129,42545,103190,0,68356,207,66.7,0,1830,215,0,30.7,1956,1814,110,3.13,16324,161,223,66.4,0.389,89.5,116,32.3,118,6911,0,118,87.2,459,155,0,21403,77.9,21876,2129,0,51911,114629,0,2395,82.3,41.3,0,192,230,0,19.7,2270,162,26.3,3.13,16262,98.2,230,41.7,0,95.0,27.6,26.2,19.9,1054,0,19.9,66.2,574,134,0,7757,3561,24538
2023-03-12 01:36:00,0,2656,43045,101409,0,68442,270,65.7,0,1911,213,0,32.2,1979,1900,121,7.20,16319,160,220,66.1,0,89.9,122,32.3,124,6988,0,123,87.2,450,156,0,17685,76.5,21902,2656,0,48730,111440,0,2400,81.2,40.3,0,191,229,0,20.6,2179,181,29.0,8.38,16259,93.2,226,41,0,95,29.0,26.2,20.9,1067,0,20.9,66.2,551,137,0,7911,3539,24546
2023-03-12 01:38:00,0,1076,17782,96539,0,68296,71.0,65.7,0,1772,211,0,33.1,1864,1688,132,6.97,16319,161,223,66.4,0,89.6,127,32.3,130,6677,0,129,87.2,423,155,0,18188,122,174,1076,0,26217,85854,0,2390,70.6,40.3,0.389,203,229,0,21.6,2281,147,31.6,8.15,16259,94.8,225,41.4,0,95,30.3,26.2,21.9,1056,0,21.9,66.2,506,136,0,7607,3557,572
2023-03-12 01:40:00,0,2656,19360,102727,0,68446,271,66.1,0,1899,210,0,32.3,2000,1870,126,3.27,16331,163,226,66.1,0,89.6,127,32.3,130,7020,0,129,86.5,406,155,0,18489,77.5,180,2656,0,28096,89052,0,2410,81.6,40.6,0.389,194,229,0,21.5,2192,159,30.3,3.27,16261,94.9,229,41.4,0,95,30.3,26.2,21.9,1019,0,21.9,65.5,484,135,0,7758,3541,572
2023-03-12 01:42:00,0,1603,18247,70586,0,68334,137,65.0,0.389,1773,211,0,32.3,1941,1757,121,4.07,16334,163,221,64.2,0,89.6,122,32.0,124,6703,0,123,85.7,348,154,0,18103,76.4,165,1603,0,26573,85807,0,2407,71.7,40.2,0,179,228,0,21.8,2318,176,29.0,4.46,16256,95.4,223,40.5,0,95,29.0,25.8,20.9,1027,0,20.9,64.7,390,134,0,8502,3569,574
2023-03-12 01:44:00,0,2132,39718,101867,0,68419,715,67.5,0,1849,211,0,31.5,1954,1826,115,6.74,16334,164,221,67.9,0,90.0,122,32.3,124,6980,0,124,87.6,375,154,0,21160,76.5,19343,2132,0,49135,111602,0,2410,95.2,41.8,0,201,229,0,20.9,2284,172,27.7,7.92,16266,103,223,42.9,0,95.0,29.0,26.2,20.9,1085,0,20.9,66.2,436,136,0,7969,3541,21736
2023-03-12 01:46:00,0,2657,43084,102471,0,68441,272,67.5,0,1901,212,0,32.1,1991,1883,126,4.17,16327,160,229,67.9,0,89.9,128,32.3,130,7013,0,129,87.2,448,153,0,18889,77.4,21911,2657,0,49949,112857,0,2416,88.7,41.5,0,192,229,0,21.5,2195,165,30.3,4.59,16263,93.2,237,42.9,0,95,30.3,26.2,21.9,1029,0,21.9,66.2,550,134,0,7781,3539,24585
2023-03-12 01:48:00,0,1076,17806,72269,0,68295,73.5,65.3,0,1708,209,0,33.5,1860,1685,137,3.50,16317,161,221,65.0,0,89.9,133,32.3,135,6648,0,135,87.2,391,155,0,27414,121,160,1076,0,35387,95295,0,2400,70.6,40.5,0,201,229,0,23.3,2273,162,32.9,3.50,16257,93.7,221,40.9,0,94.6,31.6,26.2,22.8,1005,0,22.8,66.2,462,135,0,7773,3557,575
2023-03-12 01:50:00,0,2657,19366,77994,0,68449,1561,68.6,0,1887,212,0,31.5,1982,1878,126,3.27,16319,164,218,67.1,0,90.3,127,32.1,129,7030,0,128,87.2,399,156,0,18448,77.8,166,2657,0,28061,88337,0,2403,96.6,42.2,0,208,229,0,20.6,2181,173,30.3,3.27,16260,97.7,218,41.5,0,95,30.3,26.0,21.9,1053,0,21.9,66.6,480,136,0,7612,3541,559
2023-03-12 01:52:00,0,2130,18799,73868,0,68412,208,68.2,0,1836,213,0,31.5,1985,1802,121,4.97,16332,161,221,66.8,0,89.6,127,32.1,130,6867,0,129,86.5,381,154,0,17759,77.7,174,2130,0,26779,86369,0,2406,80.1,42.2,0,203,229,0,20.6,2316,181,29.0,5.72,16268,93.8,222,41.5,0,95,30.3,26.0,21.9,1057,0,21.9,65.5,441,135,0,8238,3540,571
2023-03-12 01:54:00,0,1076,34371,92223,0,68306,73.2,66.1,0,1722,213,0,31.5,1858,1679,132,5.57,16334,160,226,66.5,0,89.9,133,32.1,135,6665,0.389,135,87.2,377,152,0,18738,77.3,15442,1076,0,41809,102700,0,2414,70.6,40.6,0,203,229,0,20.5,2279,159,31.6,6.36,16271,96.8,235,41.8,0,95,31.6,26.0,22.8,1027,0,22.8,66.2,437,134,0,7818,3563,17437
2023-03-12 01:56:00,0,2658,43090,101085,0,68443,271,66.1,0,1910,213,0,31.5,1982,1887,121,3.97,16356,160,220,66.5,0,90.3,122,32.3,124,6979,0.389,123,87.2,453,154,0,18626,76.7,21893,2658,0,49656,112583,0,2407,81.2,40.6,0,185,229,0,20.5,2177,172,29.0,3.97,16282,92.8,221,42.1,0.389,95,29.0,26.2,20.9,1043,0,20.9,66.2,554,134,0,8022,3540,24609
2023-03-12 01:58:00,0,1077,17741,73847,0,68297,72.1,66.1,0,1709,212,0.389,32.1,1866,1697,132,4.77,16327,161,220,66.1,0,89.9,127,32.3,130,6647,0,129,87.2,390,152,0,18146,122,159,1077,0,26145,85222,0,2405,70.6,41.4,0,185,229,0,21.6,2275,165,32.0,5.13,16264,93.4,222,42.1,0.389,95,30.3,26.2,21.9,1039,0,21.9,66.2,460,133,0,7705,3557,578
2023-03-12 02:00:00,0.389,2657,19320,83446,0,68462,256,66.1,0,1898,211,0.389,32.9,1999,1875,126,6.50,16323,166,222,66.8,0,89.9,127,32.3,130,7070,0,129,87.2,379,152,0,17688,78.0,157,2657,0.389,27281,87616,0,2407,74.2,41.4,0,195,229,0.389,22.4,2216,159,30.7,13.3,16259,98.3,223,42.1,0,95,30.3,26.2,21.9,1050,0,21.9,66.2,449,135,0,7928,3541,578
2023-03-12 02:02:00,0.389,2731,19384,101102,0,68438,3264,66.4,0,1975,211,0,30.7,2035,1939,132,4.07,16342,163,224,66.1,0,90.3,133,32.3,135,7062,0,135,87.2,378,155,0,23538,76.6,149,2731,0.389,33143,94450,0,2408,112,41.4,0,208,229,0.389,19.7,2338,162,31.6,4.94,16263,101,228,41.4,0,95,32.0,26.2,22.8,1055,0.389,22.8,66.2,439,134,0,8720,3539,566
2023-03-12 02:04:00,0,1152,30261,121950,0,68306,1589,66.4,0,1762,211,0,32.1,1848,1726,132,4.30,16333,163,222,66.8,0,89.6,132,32.3,135,6632,0,134,87.2,381,155,0,18873,77,11612,1152,0,38247,99367,0,2405,85.1,41.4,0,200,229,0,21.6,2273,158,31.6,10.2,16260,96.6,229,41.7,0,95,32.0,26.2,22.8,1028,0.389,22.8,66.2,441,135,0,8111,3539,13219
2023-03-12 02:06:00,0,2657,43100,111730,0,68455,457,66.8,0,1899,212,0,32.1,1984,1878,127,4.97,16337,159,222,66.8,0,89.9,133,32.0,135,6957,0,135,87.2,458,156,0,27481,76.1,21879,2657,0,58459,122115,0,2414,91.7,41.4,0,187,229,0,21.6,2183,148,30.3,10.9,16260,92.8,228,41.4,0,94.6,31.6,25.8,22.8,1048,0,22.8,66.2,562,137,0.389,8068,3539,24551
2023-03-12 02:08:00,0,1647,18318,74580,0,68345,151,66.8,0,1820,214,0,33.3,1923,1779,126,4.73,16335,164,222,66.4,0,89.6,133,32.3,135,6795,0,135,87.2,421,154,0.389,18526,122,155,1647,0,27101,86639,0,2404,79.0,41.4,0,210,229,0,22.3,2276,160,30.3,5.53,16266,96.7,223,41.4,0,95,31.6,26.2,22.8,1054,0,22.8,66.2,500,135,0,7885,3581,572
2023-03-12 02:10:00,0,2174,18819,76547,0,68390,192,66.1,0,1880,212,0,30.7,1929,1835,121,3.73,16345,164,222,66.1,0,89.2,116,32.8,119,6914,0,118,87.2,377,155,0,17738,79.3,157,2174,0,26866,86784,0,2399,72.8,40.6,0,226,229,0,19.7,2174,171,29.0,3.73,16269,102,222,41.7,0,95,27.7,26.7,20.0,1062,0,20.0,66.2,437,141,0,7536,3594,577
2023-03-12 02:12:00,0,2700,19333,75203,0,68456,524,65.4,0,1960,211,0,32.1,2017,1909,115,6.87,16336,163,223,65.0,0,89.2,122,33.0,124,7081,0,123,87.2,381,156,0,16529,77.1,176,2700,0,26112,86274,0,2406,93.2,40.6,0,220,227,0,22.0,2302,174,27.7,6.98,16259,101,226,40.5,0,95,29.0,26.9,20.9,1057,0,20.9,66.2,437,142,0,8268,3569,572
2023-03-12 02:14:00,0,1076,25866,86121,0,68301,72.4,66.9,0,1736,211,0,30.7,1852,1730,120,6.04,16360,158,222,66.4,0,89.2,116,32.2,119,6751,0,118,87.2,380,155,0,17800,77.2,7637,1076,0,33184,93319,0,2404,70.6,41.5,0,193,228,0,19.7,2273,193,29.0,6.15,16288,89.9,228,41.4,0,95,27.7,26.1,20.0,1058,0,20.0,66.2,441,135,0,7605,3539,8806
2023-03-12 02:16:00,0,2657,42844,102558,0,68442,258,66.8,0,1919,213,0,32.9,1974,1906,126,3.50,16313,158,222,65.7,0,89.6,122,32.3,124,7088,0,123,86.5,419,156,0,18367,77.1,21734,2657,0,49211,112231,0,2412,74.2,41.4,0,192,229,0,32.4,2175,170,35.2,3.50,16252,89.7,225,40.6,0,95,34.7,26.2,20.9,1067,0,20.9,65.5,506,136,0,7869,3539,24398
2023-03-12 02:18:00,0,1603,18296,74282,0,68352,671,66.8,0,1794,213,0,32.1,1909,1762,120,4.17,16323,167,225,66.4,0,89.9,127,32.3,130,6785,0,129,85.7,414,154,0,17752,123,158,1603,0,26296,85923,0,2408,93.6,41.4,0,188,229,0,26.6,2274,155,34.3,4.53,16260,101,227,41.4,0,94.6,36.0,26.2,27.4,1047,0,27.3,64.7,498,135,0,7566,3558,567
2023-03-12 02:20:00,0,2131,18848,77037,0,68422,191,66.4,0,1835,212,0,30.7,1927,1809,121,4.30,16334,162,219,66.8,0,89.2,128,32.3,130,6896,0,129,86.1,377,154,0,23265,78.1,168,2131,0,32347,92684,0,2404,72.8,41.0,0,199,228,0,19.7,2174,173,29.0,4.69,16269,100,220,41.8,0,95.0,30.3,26.2,22.3,1004,0,27.3,65.1,439,136,0,7649,3543,580
2023-03-12 02:22:00,0,2700,19332,75113,0,68442,270,64.6,0,1925,213,0,33.5,2021,1902,121,5.47,16338,157,219,65.0,0,89.9,116,32.4,118,7007,0,117,87.2,382,156,0,18885,76.9,157,2700,0,28470,88508,0,2404,81.2,39.8,0,185,228,0,23.7,2306,173,29.0,6.28,16266,88.7,220,40.9,0,95,27.7,25.8,20.3,1032,0,20.0,66.2,439,135,0,8435,3539,575
2023-03-12 02:24:00,0,1078,21778,77034,0,68290,84.9,66.4,0,1745,213,0,32.1,1849,1722,115,3.70,16342,161,223,66.4,0,89.9,122,32.7,124,6721,0,123,87.2,412,155,0,26829,77.5,3766,1078,0,38399,98492,0,2393,77.9,41,0,179,229,0,21.5,2267,174,27.7,4.43,16263,93.8,230,41.7,0,95,29.0,26.2,20.9,1048,0,21.3,66.2,489,136,0,7829,3563,4570
2023-03-12 02:26:00,0,2658,43256,101156,0,68475,256,64.6,0,1916,210,0,31.5,1977,1881,126,4.09,16340,164,225,64.3,0,89.6,133,32.3,135,7010,0,135,87.2,422,154,0,18042,77.4,22097,2658,0,49253,112025,0,2414,74.3,39.8,0,192,228,0,20.6,2173,151,30.3,4.43,16283,98.5,232,40.2,0,95.0,31.6,26.2,22.8,1081,0,23.2,66.2,506,136,0,7874,3542,24775
2023-03-12 02:28:00,0,1603,18319,75902,0,68360,1438,66.1,0,1790,210,0,30.7,1914,1762,115,5.72,16318,164,221,65.7,0,89.9,122,32.3,124,6773,0,123,86.5,428,155,0,18421,122,179,1603,0,26964,86524,0,2417,91.8,41,0,191,228,0,19.7,2275,164,27.7,6.15,16256,98.2,221,41.4,0,95,29.0,26.2,20.9,1015,0,20.9,65.5,514,135,0,7778,3558,575
2023-03-12 02:30:00,0,2130,18818,81875,0,68396,192,66.1,0,1839,213,0,30.7,1948,1832,115,4.30,16318,155,221,66.5,0,89.6,122,32.0,124,6935,0,123,87.2,385,153,0,18778,78.0,173,2130,0,27834,87854,0,2415,72.8,41.4,0,163,228,0,19.7,2191,166,27.7,4.69,16255,86.6,223,41.4,0,95.4,29.0,25.8,20.9,1037,0,20.9,66.2,453,135,0,8233,3541,575
2023-03-12 02:32:00,0,2656,19290,100524,0,68427,257,67.1,0,1908,214,0,32.9,2031,1909,121,4.67,16331,163,225,67.9,0,89.6,122,32.3,124,7039,0,123,87.2,352,154,0,18722,76.8,155,2656,0,28229,89086,0,2415,73.9,41.5,0,198,229,0,22.4,2308,201,29.0,5.04,16258,101,234,41.8,0,95,29.0,26.2,20.9,1069,0,20.9,66.2,391,136,0,8628,3539,569
2023-03-12 02:34:00,0,1076,17764,96986,0,68285,85.7,64.2,0,1730,213,0,31.5,1868,1698,126,3.93,16331,165,220,65.0,0,89.2,127,32.1,130,6678,0,129,87.2,410,153,0,18066,76.5,163,1076,0,26087,85734,0,2403,77.9,39.4,0,215,229,0,20.6,2275,175,30.3,4.32,16270,105,227,40.9,0,95,30.3,26.0,21.9,1014,0,21.9,66.2,486,136,0,7827,3540,572
2023-03-12 02:36:00,0,2656,43016,101112,0,68439,256,66.4,0,1906,211,0,30.7,1991,1880,126,5.80,16326,163,225,66.1,0.389,89.6,122,31.6,124,6965,0,123,87.2,422,152,0,17079,76.7,21853,2656,0,48062,110862,0,2413,74.2,41,0,202,228,0,19.7,2182,167,30.3,6.62,16277,95.8,227,41.7,0,95,29.0,25.5,20.9,1045,0,20.9,66.2,508,135,0,7628,3539,24556
2023-03-12 02:38:00,0,2131,18915,77857,0,68425,209,65.0,0,1903,213,0,32.1,1968,1840,121,5.00,16341,163,225,64.6,0,89.6,117,31.6,119,6913,0,118,87.2,446,153,0,23312,122,158,2131,0,32390,92825,0,2406,80.2,40.6,0.389,204,229,0,21.5,2285,178,29.0,5.43,16285,95.8,227,40.9,0,95.0,27.7,25.5,20.0,1050,0,20.0,66.2,545,135,0,7807,3559,576
2023-03-12 02:40:00,0,1076,17792,73668,0,68289,86.8,65.7,0,1719,214,0,33.5,1825,1695,132,5.69,16329,161,221,66.1,0,89.2,127,31.6,129,6652,0,128,87.2,410,154,0,18836,77.4,156,1076,0,26877,85972,0,2395,77.9,41,0,185,229,0,23.3,2170,149,31.6,6.47,16263,93.6,221,42.1,0,95,30.3,25.5,21.9,1049,0,21.9,66.2,483,137,0,7580,3541,571
