"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf4214ee191c8)","Transmit Total (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf4214ee191c8)","Receive Total (lxcf97c652df312)"
2023-03-14 13:40:00,0,78.9,25132,53209,0,0,0,0,0,177,289,130,457,66.1,444,38.5,0,589,32.3,0.389,38.5,1796,4.50,449,0,66.1,41707,19,1823,6894,149,1338,78.9,0,35637,60113,0,0,0.389,0,0,225,108,30.3,257,40.6,248,19,0,698,26.2,0,19,196,4.37,251,0,41.4,20286,38.5,228,1163,76.6,1337
2023-03-14 13:42:00,0,78.2,25577,69129,0,0,0,0,0,177,290,119,455,65.6,449,38.5,0,590,32.3,0,38.5,1857,4.27,449,0,66.2,41727,19,1878,7057,220,1597,78.2,0,50270,78333,0,0,0,0,0,224,115,27.7,255,40.3,254,19,0,697,26.2,0,19,156,4.13,251,0,41,19092,38.5,183,1090,73.5,1600
2023-03-14 13:44:00,0,73.7,32247,85295,0,0,0,0,62.0,178,289,130,452,66.0,447,751,0,587,32.3,0,38.5,1956,4.27,449,0,65.7,41774,19.0,1960,7162,297,1861,73.7,0,59539,89939,0,0,0,0,151,224,113,30.3,252,41.4,252,471,0,701,26.2,0.389,19.0,162,4.13,252,0,41.0,24067,38.5,168,1069,79.8,1864
2023-03-14 13:46:00,0,73.8,23087,50884,0,0,0,0,0,177,298,124,456,66.1,445,38.5,0,585,32.3,0,38.5,1707,4.27,449,0,65.8,41693,19.4,1791,6749,71.7,1072,73.8,0,35373,59458,0,0,0,0,0,223,115,29.0,256,41.1,249,19,0,702,26.2,0,19,145,4.13,252,0,40.3,18483,38.5,201,1079,70.6,1079
2023-03-14 13:48:00,0,72.7,33340,61953,0,0.389,0,0,0,177,294,130,452,65.8,446,38.5,0,588,32.0,0,38.5,1842,4.03,448,0,65.8,41778,19.4,1879,7060,221,1605,72.7,0,35958,61169,0,0,0,0,0,223,118,30.3,252,40.6,250,19,0,697,26.0,0,19,141,3.90,250,0,40.3,28256,38.5,183,1106,73.5,1599
2023-03-14 13:50:00,0,77.4,25064,53070,0,0.389,0,0,0,181,284,119,455,65.8,452,38.5,0,589,31.6,0,38.5,1789,4.03,449,0,65.3,41698,19,1813,6861,440,1343,77.4,0,35636,60333,0,0,0,0,0,221,104,28.2,255,40.3,257,19,0,695,25.5,0,19.4,193,3.90,251,0.389,40.3,20217,38.5,215,1133,88.9,1334
2023-03-14 13:52:00,0,79.6,32725,61345,0,0,0,0,0,181,289,130,455,65.8,453,38.5,0,587,31.6,0,38.5,1872,4.27,450,0,65.7,41802,19,1891,7150,513,1610,79.6,0,35971,61517,0,0,0,0,0,222,108,30.3,254,40.3,255,19,0,695,25.5,0,19.4,174,4.13,252,0.389,41.7,27639,38.5,202,1125,85.8,1603
2023-03-14 13:54:00,0.389,82.2,28488,81373,0,0,0,0,62.4,178,289,119,453,65.3,447,752,0,583,31.6,0,38.5,1949,4.27,436,0,65.8,41801,19,1954,7188,297,1875,82.2,0.389,59608,90002,0,0,0,0,151,223,115,27.7,253,39.9,250,472,0,693,25.5,0,19,163,4.13,243,0,41,20306,38.5,181,1088,79.9,1868
2023-03-14 13:56:00,0.389,80.4,22068,49825,0,0,0,0,0.389,176,291,124,454,65.3,447,38.5,0,587,31.6,0,38.5,1790,4.27,452,0,66.1,41780,19,1811,6885,148,1346,80.4,0.389,35698,60096,0,0,0,0,0,225,117,29.0,259,40.3,252,19,0,696,25.5,0,19,159,4.13,254,0,41,17211,38.5,190,1084,76.2,1337
2023-03-14 13:58:00,0,80.7,32174,60696,0.389,0,0,0,0,176,291,124,455,66.0,449,38.5,0,589,31.6,0,38.5,1869,4.50,450,0,66.1,41788,19,1885,7041,222,1607,80.7,0,35964,61078,0.389,0,0,0,0,225,110,29.0,255,40.6,254,19,0,694,25.5,0,19,160,4.37,253,0,41.4,27088,38.5,186,1096,74.2,1605
2023-03-14 14:00:00,0,77.8,24919,52830,0,0,0,0,0,179,288,124,455,65.7,449,38.5,0,587,32.0,0,38.5,1794,4.97,447,0,65.7,41702,19,1812,6864,147,1343,77.8,0,35628,60026,0,0,0,0,0,224,114,29.0,255,40.6,260,19,0,696,26.0,0,19,167,4.83,249,0,40.6,20064,38.9,188,1097,76.2,1344
2023-03-14 14:02:00,0,78.2,33396,61974,0,0,0,0,0,178,291,124,440,65.7,449,38.5,0,590,32.3,0,38.5,1742,4.97,449,0,65.7,41811,19,1792,6848,1414,1079,78.2,0,35449,61111,0,0,0,0,0,223,116,29.0,245,40.3,254,19,0,694,26.2,0,19,145,4.83,250,0,41.4,28837,38.5,197,1110,88.3,1072
2023-03-14 14:04:00,0,80.4,28510,81376,0,0,0.389,0,62,176,289,136,445,66.0,447,752,0,587,31.8,0,38.5,1943,4.73,450,0.389,65.7,41782,19,1954,7172,508,1875,80.4,0,59564,90213,0,0,0,0,152,224,105,31.6,256,40.6,251,472,0.389,695,25.7,0,19,160,4.60,254,0,40.6,20329,38.5,172,1113,86.5,1866
2023-03-14 14:06:00,0,77.8,25950,60269,0,0,0,0,62,177,15799,130,455,66.0,447,752,0,586,31.6,0,38.5,3320,4.27,450,0,65.8,41760,19,2066,78199,881,4158,77.8,0,39298,157834,0,0,0,0,152,224,717,30.7,260,40.6,251,472,0,697,25.5,0,19,284,4.13,252,0,40.3,19643,38.5,207,3781,104,2089
2023-03-14 14:08:00,0,81.5,35736,68813,0,0,0,0,0,176,31202,124,455,65.3,448,38.5,0,589,31.6,0,38.9,3908,4.27,448,0,65.5,41842,19,2415,79986,734,4752,81.5,0,36696,173612,0,0,0,0,0,225,1257,29.0,255,39.9,257,19,0,696,25.5,0,19,295,4.13,250,0,40.6,29962,38.5,227,3880,88.2,2441
2023-03-14 14:10:00,0,83.3,24611,53213,0,0,0,0,0,176,15695,119,454,65.7,448,38.5,0,589,31.6,0,38.5,2450,4.27,448,0,65.3,41759,19,2220,8729,297,2207,83.3,0,36294,80446,0,0,0,0,0,223,662,32.7,254,40.3,253,19,0,699,25.5,0,19,187,4.13,255,0,41,19144,38.5,199,1167,79.1,1955
2023-03-14 14:12:00,0,79.6,33500,62080,0,0,0,0,0,174,297,119,454,66.1,445,38.5,0,590,31.6,0,38.5,1726,4.27,450,0,65.7,41796,19,1729,6788,83.8,1076,79.6,0,35449,59709,0,0,0,0,0,225,116,27.7,254,40.7,249,19,0,697,25.5,0,19,161,4.13,253,0,41.4,28924,38.5,164,1095,82.5,1079
2023-03-14 14:14:00,0,77.1,28441,81333,0,0,0,0,62,177,284,118,455,66.0,446,751,0,587,31.4,0,38.5,1945,4.03,447,0,65.3,41753,19,1956,7152,1887,1869,77.1,0,59597,91661,0,0,0,0,153,224,103,27.7,255,40.6,250,472,0,699,25.4,0,19,170,3.90,249,0,40.6,20259,38.5,184,1085,100,1868
2023-03-14 14:16:00,0,78.2,31885,80576,0,0,0,0,62,178,289,130,454,65.7,451,752,0,587,32.3,0,38.5,1790,4.03,447,0,65.7,41768,19,1813,6905,1745,1351,78.2,0,54933,85047,0,0,0,0,154,221,115,30.3,254,40.3,256,472,0,700,26.2,0,19,167,3.90,249,0,41,24636,38.5,200,1106,101,1347
2023-03-14 14:18:00,0,77.0,29182,57493,0,0,0,0,0,178,289,124,455,66.3,436,38.9,0,584,32.3,0,38.5,1887,4.27,448,0,65.4,41727,19.0,1918,7072,2503,1615,77.0,0,35922,63522,0,0,0,0,0.389,222,109,29.0,255,41.0,246,19.4,0,704,26.2,0,19.0,168,4.13,250,0,40.3,24091,38.5,200,1091,105,1607
2023-03-14 14:20:00,0,74.9,23734,51623,0,0,0,0,0,177,288,130,454,66.0,447,38.5,0,588,31.8,0,38.5,1961,4.27,452,0,65.0,41682,19,2001,7169,288,1870,74.9,0,36140,61701,0,0,0,0,0,224,114,30.3,254,40.6,251,19,0,698,25.7,0,19,171,4.13,254,0,39.5,18352,38.5,215,1118,74.2,1864
2023-03-14 14:22:00,0,80,32675,61150,0,0,0,0,0,175,292,119,454,65.7,446,38.5,0,590,31.6,0,38.5,1722,4.27,452,0,65.8,41769,19,1736,6830,79.4,1081,80,0,35433,59621,0,0.389,0,0,0,223,116,27.7,252,40.3,249,19,0,698,25.5,0,19,156,4.13,254,0,41,28104,38.5,175,1114,74.7,1071
2023-03-14 14:24:00,0,74.9,28654,81431,0,0,0,0,62,176,286,130,454,66.1,449,752,0,585,31.6,0,38.5,1930,4.27,449,0,66.1,41711,19,1952,7167,288,2142,74.9,0,59787,90244,0,0,0,0.389,152,224,104,30.3,254,40.6,255,472,0,698,25.5,0,19,147,4.52,251,0,41.7,20220,38.5,170,1071,75.0,2138
2023-03-14 14:26:00,0,78.2,35569,88869,0,0,0,0,62,176,284,136,454,65.8,451,752,0,589,31.6,0,38.5,1791,4.27,451,0,66.1,41757,19,1811,6841,148,1616,78.2,0,59325,88703,0,0,0,0,152,224,104,31.6,254,40.3,262,472,0,700,25.5,0,19,157,4.13,254,0,40.6,27653,38.5,183,1037,76.9,1611
2023-03-14 14:28:00,0,81.9,25397,53329,0,0,0,0,0,177,293,130,455,65.7,445,38.5,0,587,31.6,0,38.5,1872,4.27,449,0,66.1,41709,19,1900,7065,229,1607,81.9,0,35913,61075,0,0,0,0,0,222,117,30.3,255,40.3,248,19,0,700,25.5,0,19,158,4.13,251,0,40.6,20273,38.5,186,1060,79.1,1597
2023-03-14 14:30:00,0,80.4,22566,50341,0,0,0,0.389,0,177,297,124,453,66.0,448,38.5,0.389,585,32.0,0,38.5,1938,4.73,435,0,65.7,41675,19,1955,7112,288,1874,80.4,0,36137,61647,0,0,0,0,0,224,115,29.0,252,40.6,253,19,0,702,25.5,0,19,154,4.60,242,0,40.3,17174,38.5,173,1091,75.7,1865
2023-03-14 14:32:00,0,79.3,31612,60082,0,0,0,0,0,176,292,129,456,65.7,451,38.5,0,590,31.6,0,38.5,1719,4.97,437,0,65.7,41722,19,1731,6730,80.9,1084,79.3,0,35403,59509,0,0,0,0,0,225,115,30.3,254,40.6,257,19,0,699,25.5,0,19,167,4.83,245,0,40.7,27027,38.5,192,1082,74.4,1075
2023-03-14 14:34:00,0,76.3,26476,66264,0,0,0,0,0,174,283,130,455,65.6,447,38.5,0,587,31.6,0,38.5,1939,4.50,451,0,65.7,41684,19,1958,7120,288,1872,76.3,0,47029,74600,0,0,0,0,0,225,102,30.3,255,40.3,251,19,0,700,25.5,0,19,173,4.37,253,0,41.0,20061,38.5,195,1086,75.7,1867
2023-03-14 14:36:00,0,77.8,36449,90022,0,0,0,0,62,177,288,124,441,65.6,445,751,0,590,31.6,0,38.5,1801,4.42,447,0,66.1,41760,19,1821,6945,139,1333,77.8,0,59187,88591,0,0,0,0,153,224,110,29.0,246,40.3,248,472,0,696,25.5,0,19,172,3.90,249,0,41.4,28803,38.5,196,1103,72.1,1333
2023-03-14 14:38:00,0,78.9,25446,53366,0,0,0,0,0,178,292,125,455,65.8,448,38.5,0,589,31.6,0,38.5,1866,4.66,448,0,65.7,41684,19,1887,7186,229,1600,78.9,0,35906,61154,0,0,0,0,0,223,118,29.0,255,40.6,253,19,0,699,25.5,0,19,144,4.13,250,0,40.6,20329,38.5,168,1094,79.5,1606
2023-03-14 14:40:00,0,76.0,24714,52747,0,0,0,0,0,176,290,125,454,65.8,451,38.5,0,590,32.0,0,38.5,1939,4.73,450,0,65.4,41699,19,1959,7226,289,1875,76.0,0,36159,61751,0,0,0.389,0,0,224,110,29.0,254,40.6,257,19,0,698,26.0,0,19,162,4.60,253,0,39.9,19339,38.5,191,1148,75.3,1867
2023-03-14 14:42:00,0,77.4,34798,63485,0,0,0,0,0,177,289,130,454,65.6,448,38.5,0,589,32.3,0,38.5,1789,4.97,451,0,65.8,41812,19,1800,6952,440,1347,77.4,0,35722,60553,0,0,0.389,0,0,222,110,30.3,252,40.6,252,19,0,699,26.2,0,19,160,4.83,253,0,40.6,29973,38.5,171,1059,88.2,1336
2023-03-14 14:44:00,0,84.0,24137,52047,0,0,0,0,0,179,291,119,455,65.9,449,38.5,0,588,32.3,0,38.5,1870,4.50,447,0,66.1,41675,19,1887,7046,232,1606,84.0,0,35876,60954,0,0,0,0,0,223,115,27.7,255,40.6,260,19,0,699,26.2,0,19,181,4.37,249,0,41.7,19011,38.5,200,1104,85.5,1601
2023-03-14 14:46:00,0,80.4,36435,89945,0,0,0,0,62,178,286,119,454,65.8,447,751,0,588,31.8,0,38.5,1781,4.03,452,0,65.9,41774,19,1846,6845,358,1343,80.4,0,59107,88740,0,0,0,0,152,224,105,27.7,255,40.3,257,472,0,698,25.7,0.389,19,171,3.90,249,0,41.1,28784,38.5,212,1125,82.9,1343
2023-03-14 14:48:00,0,75.2,25121,53050,0,0.389,0,0,0,176,295,130,455,66.1,448,38.5,0,590,31.8,0.389,38.5,1773,4.27,456,0,65.5,41733,19.4,1777,6801,893,1346,75.2,0,35662,61015,0,0,0,0,0,223,120,30.3,261,40.6,253,19,0,699,25.7,0,19,160,4.13,253,0,40.0,20281,38.5,186,1059,106,1339
2023-03-14 14:50:00,0,73.8,24341,52192,0,0,0,0,0,179,296,130,454,66.0,448,38.5,0,586,32.3,0,38.5,1914,4.73,449,0,65.6,41719,19,1935,7059,288,1868,73.8,0,36180,61434,0,0,0,0,0,221,120,30.3,254,40.6,251,19,0,702,26.2,0,19,160,4.60,251,0,40.3,18967,38.5,197,1074,75.0,1863
2023-03-14 14:52:00,0,81.1,28933,57137,0,0,0,0,0,177,289,136,455,65.7,445,38.5,0,585,32.3,0,38.5,1760,4.96,449,0,66.1,41764,19.0,1783,6868,3077,1341,81.1,0,35686,63011,0,0,0,0,0,223,106,31.6,254,40.3,249,19.0,0,701,26.2,0,19.0,154,4.83,250,0.389,40.6,24105,38.5,180,1075,115,1343
2023-03-14 14:54:00,0,77.1,23545,51393,0.389,0,0,0,0,178,291,118,455,65.7,448,38.5,0,585,32.3,0,38.5,1834,4.97,449,0,65.4,41681,19,1858,6957,3167,1602,77.1,0,35883,63902,0,0,0,0,0,223,118,27.7,260,40.3,253,19,0,698,26.2,0,19.4,162,4.83,251,0,40.3,18436,38.5,183,1069,122,1597
2023-03-14 14:56:00,0,80.4,36356,89704,0,0,0,0,62,176,293,124,454,65.3,451,752,0,585,32.3,0,38.5,1910,4.97,452,0,66.1,41762,19,1941,7116,288,1876,80.4,0,59423,89925,0,0,0,0,151,223,117,29.0,255,39.9,262,472,0,698,26.2,0,19,167,4.83,254,0,40.6,28209,38.5,201,1115,75.0,1865
2023-03-14 14:58:00,0.389,81.8,25891,59187,0,0,0,0,62.4,177,288,130,455,65.8,436,752,0,589,32.3,0,38.5,1727,4.97,449,0,65.7,41733,19,1737,6790,80.1,1083,81.8,0.389,40828,66229,0,0,0,0,151,223,105,35.2,254,40.4,246,472,0,697,26.2,0,19,177,4.83,256,0,40.3,20213,38.5,204,1133,75.5,1080
2023-03-14 15:00:00,0.389,75.6,32542,61032,0,0,0,0,0.389,178,290,124,452,65.1,434,38.5,0,589,31.8,0,38.5,1946,4.27,449,0,65.3,41747,19,1966,7129,297,1875,75.6,0.389,36211,61695,0.389,0,0,0,0,223,114,33.9,252,39.5,244,19,0,698,25.7,0,19,166,4.13,257,0,40.3,27172,38.5,197,1071,80.2,1863
2023-03-14 15:02:00,0,83.3,25144,53060,0,0,0,0,0,179,292,136,454,65.7,448,38.5,0,589,31.6,0,38.5,1790,4.27,448,0,65.3,41675,19,1809,6885,139,1337,83.3,0,35615,60143,0.389,0,0,0,0,222,114,31.6,254,40.0,253,19,0,699,25.5,0,19,158,4.13,250,0,39.9,20296,38.5,176,1088,71.7,1338
2023-03-14 15:04:00,0,78.2,24199,52114,0,0,0.389,0,0,177,286,130,454,65.7,448,38.5,0,586,31.8,0,38.5,1876,4.50,449,0,65.7,41745,19,1894,7022,2519,1605,78.2,0,35932,63349,0,0,0,0,0,223,106,30.3,254,40.3,252,19,0.389,703,25.7,0,19,151,4.37,251,0,40.3,19101,38.9,185,1091,110,1607
2023-03-14 15:06:00,0,81.5,37292,90792,0,0,0.389,0,62,179,294,124,455,65.7,447,751,0,586,32.3,0,38.5,1966,4.97,439,0.389,65.7,41808,19,1965,7273,288,1876,81.5,0,59634,90175,0,0,0,0,152,223,117,29.0,255,40.3,253,472,0.389,701,26.2,0,19,171,4.83,247,0,40.3,29146,38.9,176,1098,74.6,1869
2023-03-14 15:08:00,0,87.7,26904,77964,0,0,0,0,62,179,289,107,452,65.7,447,751,0,589,32.3,0,38.5,1724,4.97,448,0.389,65.7,41691,19,1744,6845,72.1,1079,87.7,0,57316,86004,0,0,0,0,152,223,105,25.0,252,40.3,251,472,0,699,26.2,0,19,151,4.83,250,0,40.6,19642,38.5,184,1083,70.2,1070
2023-03-14 15:10:00,0,81.8,34712,63257,0,0,0,0,0,178,283,113,442,66.1,450,38.5,0,589,32.3,0,38.5,1923,4.27,448,0,65.7,41736,19,1941,7105,298,1871,81.8,0,36204,61666,0,0,0,0,0,223,101,26.3,249,40.6,255,19,0,699,26.2,0,19,160,4.13,249,0,41,29349,38.5,176,1065,80.6,1867
2023-03-14 15:12:00,0,77.1,25134,53026,0,0,0,0,0,177,288,124,457,65.7,450,38.5,0,590,32.3,0,38.9,1769,4.27,450,0,65.8,41709,19,1790,6850,139,1334,77.1,0,35626,60049,0,0,0,0,0,224,112,29.4,258,40.6,255,19,0,699,26.2,0,19,142,4.13,252,0,41.4,20292,38.5,188,1062,71.7,1336
2023-03-14 15:14:00,0,85.5,24165,52108,0,0,0,0,0,178,294,124,453,65.7,447,38.9,0,589,32.0,0,38.5,1860,4.27,452,0,65.5,41774,19,1874,6993,228,1602,85.5,0,35962,61035,0,0,0,0,0,224,115,29.0,252,40.6,252,19,0,699,26.0,0,19,160,4.13,254,0,39.9,19042,38.5,184,1102,78.4,1608
2023-03-14 15:16:00,0,76.7,38160,91812,0,0,0,0,62,178,292,129,452,65.8,449,751,0,589,31.6,0,38.5,1919,4.27,448,0,65.8,41840,19,1927,7110,297,1867,76.7,0,59772,90138,0,0,0,0,152,223,110,30.3,252,41.0,259,472,0,698,25.5,0,19,160,4.13,250,0,40.6,29980,38.5,175,1082,79.9,1866
2023-03-14 15:18:00,0,79.6,26386,79083,0,0,0,0,62.0,179,288,130,456,66.2,446,751,0,588,31.9,0,38.5,1684,4.27,447,0,65.3,41864,19.0,1698,6683,71.0,1069,79.6,0,59024,87872,0,0.389,0,0,151,223,113,30.3,257,41.4,250,472,0,700,25.9,0,19.0,148,4.13,249,0,39.9,18986,38.5,185,1037,70.6,1070
2023-03-14 15:20:00,0,78.5,34108,62723,0,0,0,0,0,177,286,136,454,65.8,448,38.5,0,586,32.0,0,38.5,1922,4.27,451,0,65.7,41926,19,1942,7078,298,1869,78.5,0,36367,61847,0,0,0,0.389,0,223,108,31.6,254,40.6,252,19,0,701,26.0,0,19,171,4.52,254,0,41,28764,38.5,197,1088,79.5,1870
2023-03-14 15:22:00,0,76.0,25093,52989,0,0,0,0,0,176,295,136,453,66.0,449,38.5,0,586,32.3,0,38.5,1772,4.27,450,0,65.7,41661,19,1783,6851,1723,1336,76.0,0,35597,61656,0,0,0,0.389,0,224,112,31.6,252,40.6,253,19,0,702,26.2,0,19,168,4.52,252,0,40.6,20243,38.5,181,1073,97.4,1336
2023-03-14 15:24:00,0,78.2,29658,58068,0,0,0,0,0,176,291,136,456,66.1,448,38.5,0,585,32.0,0,38.5,1849,4.27,447,0,65.8,41760,19,1871,6998,1805,1602,78.2,0,35926,62641,0,0,0,0,0,224,115,31.6,256,40.6,252,19.4,0,697,26.0,0,19,165,4.13,249,0,40.3,24553,38.5,185,1114,99.2,1609
2023-03-14 15:26:00,0,75.2,26331,62371,0,0,0,0.389,0,178,286,136,456,65.8,447,38.5,0.389,584,31.9,0,38.5,1911,4.73,447,0,65.7,41666,19.0,1936,7088,301,1869,75.2,0,43563,70506,0,0,0,0,0,224,104,31.6,256,40.6,251,19.4,0,697,25.9,0,19.0,152,4.60,249,0,41.7,20238,38.5,188,1063,87.3,1866
2023-03-14 15:28:00,0,71.2,25625,78103,0,0,0,0.389,62,178,295,124,454,66.3,451,752,0.389,586,31.6,0,38.5,1677,4.97,449,0,65.4,41663,19,1677,6593,881,1073,71.2,0,58693,88294,0,0,0,0,152,224,120,29.0,253,41,255,472,0,700,25.5,0,19,154,4.83,250,0,40.6,18217,38.5,161,1041,99.4,1074
2023-03-14 15:30:00,0,71.6,33092,61667,0,0,0,0,0,177,285,124,454,66.0,447,38.5,0,586,31.6,0,38.5,1839,4.97,452,0,65.8,41789,19,1850,6916,521,1602,71.6,0,35966,61325,0,0,0,0,0,223,102,29.0,253,40.3,252,19,0,702,25.5,0,19,145,4.83,254,0,40.3,28004,38.5,179,1097,90.7,1604
2023-03-14 15:32:00,0,73.4,25008,52922,0,0,0,0,0,177,291,130,455,65.7,447,38.5,0,589,31.6,0,38.5,1766,4.97,448,0,65.8,41713,19,1786,6824,148,1343,73.4,0,35645,60002,0,0,0,0,0,224,110,30.3,260,40.6,251,19,0,698,25.5,0,19,152,4.83,250,0,40.6,20151,38.5,190,1065,76.6,1338
2023-03-14 15:34:00,0,76.7,32124,60671,0,0,0,0,0,176,289,124,455,66.4,448,38.5,0,590,31.8,0,38.5,1873,4.97,450,0,65.7,41815,19,1872,7006,220,1608,76.7,0,35981,61088,0,0,0,0,0,224,117,29.0,260,41.4,253,19,0,696,25.7,0,19,180,4.83,251,0,41.4,27029,38.5,197,1100,73.5,1605
2023-03-14 15:36:00,0,73.8,25704,53858,0,0,0,0,0,176,287,124,452,66.8,449,38.5,0,588,32.7,0,38.5,1939,4.97,451,0,65.3,41770,19,1951,7213,297,1867,73.8,0,36224,61655,0,0,0,0,0,224,107,29.0,252,41.5,259,19,0,698,26.2,0,19,203,4.83,253,0,40.3,20338,38.5,216,1151,79.9,1861
2023-03-14 15:38:00,0,77.1,26641,79385,0,0,0,0,62,176,284,124,452,66.1,436,751,0,590,32.3,0,38.5,1797,5.36,450,0,65.4,41710,19,1821,6956,139,1348,77.1,0,59003,88381,0,0,0,0,152,223,103,29.0,252,40.7,246,471,0,698,26.2,0,19,181,4.83,251,0,41.4,18990,38.5,218,1151,71.7,1341
2023-03-14 15:40:00,0,79.3,34111,62807,0,0,0,0,0,176,289,124,456,65.7,450,38.5,0,590,31.8,0,38.5,1892,4.97,436,0,65.3,41773,19,1915,6995,219,1606,79.3,0,35953,61054,0,0,0,0,0,223,114,29.0,256,40.3,254,19,0,698,25.7,0,19,198,4.83,244,0,41.4,29015,38.5,220,1117,73.1,1600
2023-03-14 15:42:00,0,79.3,25129,53230,0,0,0,0,0,175,290,124,443,65.8,449,38.5,0,589,31.2,0,38.5,1984,4.97,436,0,65.7,41708,19,2000,7185,1640,1871,79.3,0,36176,63149,0,0,0,0,0,224,116,29.0,255,40.3,252,19,0,697,25.1,0,19,196,4.83,243,0,41,19743,38.5,219,1120,98.0,1866
2023-03-14 15:44:00,0,82.2,34030,62701,0,0,0,0,0,176,288,119,440,65.7,445,38.5,0,589,31.6,0,38.5,1736,4.73,449,0,65.8,41830,19,1767,6726,1414,1080,82.2,0,35480,61032,0,0,0.389,0,0,223,106,27.7,245,40.3,249,19,0,699,25.5,0,19,166,4.60,251,0,41,29470,38.5,197,1088,88.4,1070
2023-03-14 15:46:00,0,83.3,25684,53761,0,0.389,0,0,0,177,287,125,456,66.0,449,38.5,0,588,31.6,0,38.5,1932,4.27,449,0,66.5,41748,19,2013,7164,516,1881,83.3,0,36225,61998,0,0,0.389,0,0,223,110,33.9,256,40.6,259,19,0,699,25.5,0,19,149,4.13,255,0,40.7,20311,38.5,212,1112,91.1,1872
2023-03-14 15:48:00,0,80.7,26666,79219,0,0.389,0,0,62,178,292,124,458,65.7,446,752,0,587,31.6,0,38.5,1787,4.27,451,0,66.0,41728,19,1815,6898,149,1347,80.7,0,58930,88269,0,0,0,0,152,224,122,33.9,258,40.3,249,472,0,702,25.5,0.389,19,158,4.13,257,0,41,18983,38.5,178,1071,75.8,1337
2023-03-14 15:50:00,0,76.7,30729,68310,0,0,0,0,62.0,178,292,130,453,65.7,447,751,0,585,32.4,0,38.5,1900,4.27,449,0,65.7,41813,19.0,1923,7041,2519,1607,76.7,0,45006,74559,0,0,0,0,152,224,113,30.3,253,40.3,251,472,0,702,26.3,0.389,19.4,175,4.13,251,0,40.6,24185,38.5,198,1084,106,1601
2023-03-14 15:52:00,0.389,80,23943,51877,0,0,0,0,0,177,287,118,454,65.7,447,38.5,0,586,32.3,0.389,38.5,1935,4.27,447,0,65.8,41799,19.4,1982,7189,298,1868,80,0.389,36241,61729,0,0,0,0,0,224,110,27.7,253,40.3,251,19,0,702,26.2,0,19.4,159,4.13,249,0.389,40.3,18578,38.5,209,1105,79.9,1862
2023-03-14 15:54:00,0.389,81.1,32818,61352,0,0,0,0,0,176,283,130,455,65.7,447,38.5,0,589,32.0,0.389,38.5,1709,4.27,447,0,65.8,41769,19.4,1766,6689,71.7,1081,81.1,0.389,35427,59497,0,0,0,0,0,223,103,30.3,255,40.3,251,19,0,694,26.0,0,19,162,4.13,249,0.389,40.3,28263,38.5,211,1099,70.2,1076
2023-03-14 15:56:00,0,74.1,25627,53635,0,0,0,0,0.389,178,295,112,456,66.1,450,38.5,0,585,31.6,0,38.5,1914,4.73,450,0,66.1,41674,19,1937,7137,290,1877,74.1,0,36150,61523,0,0,0,0,0,222,115,26.3,256,41,254,19,0,697,25.5,0,19,183,4.60,251,0,40.6,20231,38.5,192,1105,75.3,1865
