"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc1cde9a003cb8)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc1cde9a003cb8)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc1cde9a003cb8)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc1cde9a003cb8)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc1cde9a003cb8)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc1cde9a003cb8)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-13 15:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67,0,13.6,153,0,2.33,0.400,0.500,0.294,0.406,7.68,0.922,0.556,4.38,0,11.8,1.01,0.0667,1.53,0.956,0,3.39,2.67,0.400,0.333,3.61,0.556,0.100,3.77,0,0,0.400,1.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67,11.2,191,0,2.98,0.267,0.533,0.439,0.267,9.50,0.944,0.989,5.20,0,12.2,1.18,0.0611,1.66,1.34,0,5.02,3.21,0.267,0.400,5.46,0.989,0.200,3.91,0,0,0.267,1.47,0
2023-03-13 15:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,11.8,152,0,1.85,0.417,0.483,0.317,0.400,7.26,0.828,0.533,4.39,0,11.4,0.844,0.0667,1.53,0.950,0,3.54,2.22,0.400,0.322,3.33,0.544,0.100,3.33,0,0,0.400,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,10.4,200,0,2.72,0.278,0.522,0.456,0.267,9.05,0.828,0.983,5.26,0.00556,11.8,1.03,0.0611,1.69,1.34,0,5.05,2.97,0.267,0.389,4.52,0.994,0.200,3.51,0,0,0.267,1.45,0
2023-03-13 15:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,33.2,170,0.00556,2.02,0.350,0.467,0.294,0.350,7.44,0.939,0.539,12.2,0,11.6,0.856,0.0667,1.54,0.967,0,3.59,2.52,0.383,0.317,3.61,0.556,1.94,3.91,0.00556,0,0.367,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,31.3,222,0,2.87,0.233,0.511,0.444,0.233,9.27,0.950,0.989,12.9,0,12.1,1.04,0.0556,1.71,1.33,0,5.03,3.19,0.256,0.383,4.72,0.994,2.09,4.13,0,0,0.244,24.6,0.00556
2023-03-13 15:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,0,28.2,163,0,2.07,0.350,0.433,0.306,0.367,7.37,0.889,0.533,10.6,0,11.5,0.889,0.0611,1.54,0.978,0,3.34,2.47,0.372,0.317,3.58,0.550,1.94,3.92,0,0,0.383,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82,26.0,207,0.00556,2.86,0.233,0.489,0.450,0.244,9.04,0.894,0.983,11.4,0,12.0,1.06,0.0556,1.66,1.34,0,4.83,3.12,0.244,0.383,5.13,0.994,2.09,4.12,0,0,0.256,18.2,0
2023-03-13 15:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,12.7,148,0,1.98,0.350,0.467,0.322,0.350,7.50,0.878,0.544,4.42,0,10.9,0.856,0.0556,1.53,0.967,0,3.38,2.29,0.389,0.317,3.40,0.561,0.106,3.35,0,0,0.367,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57,10.7,185,0.00556,2.56,0.233,0.511,0.461,0.233,9.36,0.878,0.989,5.29,0,11.6,1.04,0.0556,1.68,1.34,0,4.76,2.76,0.256,0.383,5.02,1,0.200,3.52,0,0,0.244,1.56,0
2023-03-13 15:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,0,13.3,149,0,1.89,0.350,0.483,0.300,0.367,7.59,0.939,0.567,4.45,0,11.1,0.967,0.0722,1.56,0.950,0,3.23,2.37,0.367,0.317,3.36,0.550,0.106,3.69,0,0,0.367,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,11.1,188,0,2.48,0.233,0.522,0.444,0.244,9.43,0.950,0.994,5.23,0,11.7,1.15,0.0667,1.68,1.34,0,4.76,2.81,0.244,0.389,5.30,0.989,0.200,3.82,0,0,0.244,1.44,0
2023-03-13 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0,12.2,144,0,1.94,0.383,0.450,0.289,0.383,7.23,0.828,0.550,4.44,0,10.7,0.856,0.0889,1.54,0.950,0,3.48,2.23,0.367,0.317,3.20,0.539,0.100,3.32,0,0,0.372,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,9.89,179,0,2.43,0.256,0.500,0.433,0.256,8.88,0.828,0.989,5.24,0,11.3,1.05,0.0778,1.67,1.33,0,4.91,2.69,0.244,0.389,4.89,0.983,0.200,3.46,0,0.00556,0.244,1.48,0
2023-03-13 16:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,33.6,168,0,2.02,0.383,0.467,0.283,0.383,7.52,0.939,0.550,12.2,0,11.2,0.806,0.0778,1.49,0.939,0,3.51,2.32,0.400,0.317,3.44,0.550,1.94,3.95,0,0,0.389,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,31.1,217,0,2.57,0.256,0.511,0.433,0.256,9.22,0.939,0.989,13.0,0,11.7,1.01,0.0667,1.67,1.33,0,4.86,2.83,0.267,0.383,5.21,0.983,2.09,4.13,0,0.00556,0.256,24.6,0
2023-03-13 16:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,0,33.4,167,0,2.10,0.350,0.433,0.322,0.367,7.33,1.05,0.561,12.2,0,11.5,0.856,0.0556,1.51,0.956,0,3.39,2.37,0.350,0.317,4.15,0.544,1.94,3.94,0,0,0.350,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,31.3,212,0,2.47,0.233,0.489,0.461,0.244,9.09,1.15,0.983,13.0,0,11.8,1.04,0.0556,1.67,1.33,0,4.72,2.81,0.233,0.383,5.53,0.983,2.09,4.13,0,0,0.233,24.6,0
2023-03-13 16:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,12.4,152,0,2.51,0.433,0.500,0.289,0.417,7.63,0.878,0.544,4.49,0,11.4,0.850,0.0778,1.56,0.961,0,3.38,2.81,0.383,0.317,4.33,0.556,0.100,3.39,0,0,0.400,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,11.2,188,0,2.72,0.289,0.539,0.444,0.278,9.37,0.878,0.983,5.24,0,11.8,1.04,0.0667,1.68,1.33,0,4.76,2.96,0.256,0.383,5.13,0.978,0.200,3.64,0,0,0.267,1.51,0
2023-03-13 16:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,12.6,155,0,2.59,0.417,0.489,0.278,0.400,7.60,0.922,0.533,4.48,0,11.4,1.01,0.0667,1.51,0.944,0,3.39,2.85,0.433,0.317,3.85,0.556,0.100,3.74,0,0,0.433,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,11.1,193,0,2.82,0.278,0.522,0.439,0.267,9.38,0.922,0.983,5.24,0,11.9,1.19,0.0611,1.69,1.32,0,4.77,3.04,0.289,0.383,4.78,0.983,0.200,3.87,0,0,0.289,1.48,0
2023-03-13 16:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,12.2,149,0,2.45,0.383,0.433,0.300,0.383,7.28,0.861,0.550,4.44,0,11.8,0.850,0.0667,1.50,0.950,0,3.60,2.89,0.400,0.317,3.83,0.539,0.100,3.41,0,0,0.400,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,9.98,183,0,2.72,0.256,0.472,0.456,0.256,8.93,0.861,0.994,5.26,0,12.1,1.04,0.0611,1.70,1.33,0,5.02,3.08,0.267,0.383,5.24,0.983,0.200,3.53,0,0,0.272,1.48,0
2023-03-13 16:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,21.4,161,0,2.52,0.367,0.417,0.289,0.367,7.54,1.04,0.544,7.34,0,11.6,0.850,0.0611,1.50,0.933,0,3.49,2.94,0.383,0.317,3.98,0.556,0.100,3.33,0,0,0.383,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,19.2,204,0,2.78,0.244,0.461,0.444,0.244,9.24,1.09,0.994,8.12,0,12.1,1.04,0.0556,1.70,1.33,0,4.88,3.11,0.256,0.383,5.21,0.994,0.200,3.53,0,0,0.256,13.7,0
2023-03-13 16:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,33.2,173,0,2.62,0.333,0.500,0.272,0.350,7.31,1.11,0.550,12.2,0,11.5,0.894,0.0778,1.51,0.956,0,3.41,2.86,0.350,0.317,3.91,0.561,1.94,3.97,0,0,0.350,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,30.9,217,0,2.86,0.222,0.533,0.444,0.233,9.08,1.17,0.983,13.0,0,12.1,1.08,0.0667,1.69,1.32,0,4.84,3.08,0.233,0.383,5.20,0.994,2.09,4.20,0,0,0.233,24.5,0
2023-03-13 16:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12.4,152,0,2.57,0.367,0.489,0.300,0.350,7.53,0.856,0.550,4.46,0,11.7,0.839,0.0611,1.54,0.928,0,3.41,2.77,0.333,0.317,3.89,0.567,0.100,3.39,0,0,0.350,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.4,187,0,2.80,0.244,0.522,0.456,0.239,9.28,0.861,0.989,5.27,0,12.1,1.04,0.0611,1.69,1.30,0,4.79,2.97,0.228,0.383,5.28,0.989,0.200,3.56,0.00556,0,0.233,1.58,0
2023-03-13 16:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,12.7,161,0,2.61,0.400,0.411,0.311,0.417,7.68,0.939,0.544,4.47,0,11.9,0.967,0.0667,1.53,0.911,0,3.37,2.88,0.367,0.317,3.88,0.578,0.100,3.71,0,0,0.367,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,11.0,209,0,2.83,0.267,0.478,0.444,0.278,9.31,0.961,0.983,5.26,0,12.2,1.18,0.0611,1.68,1.31,0,4.83,3.06,0.244,0.383,5.07,0.994,0.200,3.84,0,0,0.244,1.50,0
2023-03-13 16:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,12.0,156,0,2.43,0.406,0.461,0.300,0.400,7.36,0.889,0.544,4.44,0,11.7,0.861,0.0722,1.52,0.972,0,3.49,2.84,0.400,0.322,3.68,0.600,0.100,3.52,0,0,0.400,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,10.2,199,0,2.69,0.267,0.511,0.439,0.267,9.03,0.900,0.983,5.27,0,11.9,1.05,0.0611,1.70,1.34,0,4.99,2.99,0.267,0.389,5.01,1.01,0.200,3.66,0,0,0.267,1.47,0
2023-03-13 16:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,12.4,153,0,2.55,0.389,0.478,0.328,0.383,7.51,1.17,0.539,4.40,0.00556,11.6,0.878,0.0611,1.55,0.978,0,3.38,2.83,0.367,0.322,3.79,0.550,0.100,3.33,0,0,0.383,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,9.88,189,0,2.86,0.256,0.522,0.456,0.256,9.27,1.33,0.983,5.23,0,12.0,1.07,0.0556,1.71,1.34,0,4.84,3.04,0.244,0.389,5.59,0.989,0.200,3.54,0,0,0.256,1.51,0
